date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Lower Band,Real Upper Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-02-27,33.8,34.37,33.63,27.4286521873,3597100.0,-0.2448,-0.1368,0.1081,26.9632,29.8501,28.4066,45.1283,27.2788,28.2322,-0.9795,3.3308,1.3885,False
2013-02-28,33.69,34.31,33.33,27.8601507227,3478600.0,-0.1872,-0.126,0.0613,26.9116,29.8341,28.3729,49.0674,27.3684,28.1551,-2.8871,7.2556,2.6408,False
2013-03-01,33.92,34.09,33.261,27.4367936691,3150000.0,-0.1689,-0.1498,0.019,26.8155,29.7617,28.2886,45.6244,27.3049,28.0868,-5.5417,-7.1764,2.9292,False
2013-03-04,33.56,33.7,33.01,27.3065299603,1700500.0,-0.157,-0.1772,-0.0202,26.7601,29.5956,28.1779,44.5928,27.401,27.9901,-7.1625,-21.4088,3.9812,False
2013-03-05,33.7,34.36,33.68,27.9497070225,3051000.0,-0.1001,-0.1453,-0.0452,26.7388,29.5478,28.1433,50.5121,27.5964,27.9321,-5.1091,20.1176,1.0527,False
2013-03-06,34.31,34.77,34.21,28.259083331,2461000.0,-0.039,-0.094,-0.055,26.7444,29.4852,28.1148,53.0946,27.7625,27.9087,-2.2491,46.0313,0.7139,False
2013-03-07,34.69,35.13,34.4,28.4707618578,3073800.0,0.0153,-0.0359,-0.0512,26.7692,29.4058,28.0875,54.8229,27.8846,27.8979,-1.8441,60.5645,2.2399,True
2013-03-08,35.05,35.41,34.98,28.7150063118,1968800.0,0.0646,0.0296,-0.035,26.763,29.4372,28.1001,56.7912,28.1402,27.8778,-0.6453,81.0355,3.4141,True
2013-03-11,35.08,35.66,34.97,28.70686483,2817300.0,0.0919,0.0799,-0.012,26.7652,29.4301,28.0977,56.7029,28.4203,27.8843,0.3659,83.777,4.456,True
2013-03-12,35.22,35.535,35.0,28.8615529842,2247700.0,0.1142,0.1307,0.0165,26.7627,29.4367,28.0997,58.0303,28.6027,27.8791,-0.4343,83.9588,4.456,True
2013-03-13,35.5,36.105,35.26,29.3011930015,2749500.0,0.1501,0.2041,0.0541,26.7132,29.5554,28.1343,61.6137,28.8111,27.9508,2.1358,106.1197,6.8262,True
2013-03-14,36.05,36.98,36.03,29.8466722822,4344900.0,0.199,0.3029,0.1038,26.6008,29.7891,28.195,65.5266,29.0863,28.1131,4.1984,145.6882,10.2999,True
2013-03-15,36.7,36.78,35.81,29.3093344833,3444700.0,0.184,0.3339,0.1498,26.5805,29.8387,28.2096,59.1617,29.2051,28.2167,3.1119,123.0235,9.2584,True
2013-03-18,35.58,35.9008,35.05,28.70686483,2868900.0,0.1252,0.3063,0.1811,26.5801,29.849,28.2145,52.9796,29.2051,28.3421,0.3376,76.3926,5.7503,True
2013-03-19,35.39,35.82,35.04,28.7394307572,3340000.0,0.0822,0.2838,0.2017,26.5855,29.8235,28.2045,53.2625,29.1807,28.4599,0.7595,73.4756,5.7049,True
2013-03-20,35.68,36.08,35.35,29.2523441107,2963600.0,0.0818,0.3039,0.2221,26.5735,29.9381,28.2558,57.5696,29.1709,28.5815,0.9796,94.5771,6.7636,True
2013-03-21,35.41,35.755,35.13,29.1057974383,2781600.0,0.0659,0.3044,0.2386,26.6661,30.0149,28.3405,55.9901,29.0228,28.6645,3.6656,86.1341,6.6124,True
2013-03-22,35.77,36.04,35.38,29.302237016,1730600.0,0.0628,0.3171,0.2543,26.7161,30.1197,28.4179,57.6585,29.0213,28.7889,5.1133,100.5666,7.7906,True
2013-03-25,35.87,35.89,35.25,29.0730575086,1288800.0,0.0407,0.3051,0.2644,26.9731,30.0874,28.5302,55.0498,29.0946,28.9067,5.4252,87.2546,7.1634,True
2013-03-26,35.67,35.98,35.56,29.2940520336,955600.0,0.0363,0.3098,0.2735,27.2313,30.0613,28.6463,57.0571,29.2055,28.9963,8.3001,100.7683,7.5422,True
2013-03-27,35.47,35.73,35.25,29.1712772975,1486100.0,0.0214,0.3003,0.2789,27.418,30.0489,28.7334,55.5797,29.1893,29.0571,4.5124,82.6118,6.027,True
2013-03-28,35.8,35.93,35.48,29.3840868401,1474000.0,0.0219,0.3063,0.2843,27.5292,30.09,28.8096,57.6178,29.2449,29.118,5.2812,97.3833,6.8877,True
2013-04-01,35.82,36.0,35.19,28.9257278253,1850100.0,-0.0107,0.271,0.2817,27.7692,29.999,28.8841,52.1013,29.1696,29.132,6.1671,75.9185,5.4634,False
2013-04-02,35.57,35.61,34.77,28.5492186346,2302000.0,-0.0572,0.2102,0.2674,28.0789,29.8135,28.9462,48.0522,29.0649,29.1215,6.2322,41.5456,3.4334,False
2013-04-03,34.88,35.075,34.1,28.0826746374,1829700.0,-0.1156,0.1229,0.2385,28.1146,29.7911,28.9529,43.558,28.8226,29.0696,2.6263,-8.8242,0.3013,False
2013-04-04,34.24,34.68,33.96,28.3200391272,1534800.0,-0.1331,0.0721,0.2052,28.1274,29.7844,28.9559,46.296,28.6523,29.0042,0.2741,-19.8803,0.34,False
2013-04-05,34.01,34.42,33.33,28.0990446022,1444900.0,-0.1531,0.0138,0.1669,28.0514,29.8232,28.9373,44.1591,28.3953,28.8877,-1.4976,-59.4983,3.173,False
2013-04-08,34.25,34.67,33.97,28.3691490217,1235700.0,-0.1419,-0.0104,0.1315,28.0045,29.8356,28.92,47.342,28.284,28.825,-1.5667,-26.0436,2.0028,False
2013-04-09,34.71,35.13,34.22,28.4673688105,1600800.0,-0.1224,-0.0215,0.1009,27.9755,29.8406,28.9081,48.4859,28.2677,28.809,-0.9599,-1.7202,0.1169,False
2013-04-10,34.81,35.5,34.79,28.9584677549,1481700.0,-0.0733,0.0093,0.0825,27.9804,29.8454,28.9129,53.8563,28.4428,28.8236,0.4353,48.4243,1.7864,False
2013-04-11,35.24,35.92,35.01,29.1630923151,1828200.0,-0.0264,0.0496,0.076,27.9831,29.8289,28.906,55.9083,28.6114,28.8177,0.0192,76.4366,3.6455,False
2013-04-12,35.5,35.53,34.565,28.5737735818,1612500.0,-0.0339,0.0336,0.0675,28.0173,29.6674,28.8424,49.1621,28.7064,28.7822,-3.4077,21.9138,1.5738,False
2013-04-15,34.68,34.73,33.725,27.6488705699,2463400.0,-0.0965,-0.0531,0.0434,27.8136,29.705,28.7593,40.8695,28.5623,28.672,-5.0692,-74.4346,2.1796,False
2013-04-16,34.08,34.6,33.856,28.3036691624,2249100.0,-0.0892,-0.0682,0.0211,27.7729,29.7054,28.7392,47.577,28.5296,28.6207,-3.1084,-45.7533,2.1796,False
2013-04-17,33.75,33.77,32.28,26.523435489,6401000.0,-0.1938,-0.2212,-0.0274,27.2622,29.9946,28.6284,35.7606,28.0426,28.436,-5.2193,-192.8303,8.7241,False
2013-04-18,33.1,33.28,31.245,25.6762898099,4105600.0,-0.303,-0.4062,-0.1032,26.6047,30.2945,28.4496,31.7413,27.3452,28.203,-7.2677,-256.5148,12.628,False
2013-04-19,31.25,31.88,30.83,25.5862550034,3718000.0,-0.3604,-0.5537,-0.1933,26.0751,30.4721,28.2736,31.3402,26.7477,27.9498,-10.8376,-287.4369,14.1257,False
2013-04-22,31.36,31.84,30.57,25.8481744404,3639500.0,-0.359,-0.642,-0.283,25.7178,30.484,28.1009,33.9421,26.3876,27.7446,-11.6537,-266.5136,15.0534,False
2013-04-23,31.86,32.42,31.72,26.4947880505,2554200.0,-0.2954,-0.6523,-0.3569,25.5349,30.4091,27.972,39.9602,26.0258,27.6077,-9.6684,-188.2509,12.3011,False
2013-04-24,32.37,32.84,32.045,26.6994126107,3206200.0,-0.2238,-0.6366,-0.4128,25.4243,30.2602,27.8422,41.7593,26.061,27.5155,-8.7271,-154.2043,10.3571,False
2013-04-25,32.81,33.19,32.53,26.7075975931,2512600.0,-0.1629,-0.6165,-0.4536,25.3337,30.1044,27.7191,41.834,26.2672,27.408,-7.1089,-126.9508,8.7615,False
2013-04-26,32.59,32.59,31.96,26.281978508,3094500.0,-0.1392,-0.6276,-0.4884,25.2289,29.899,27.564,39.0441,26.4064,27.2868,-9.2959,-156.9866,10.8951,False
2013-04-29,32.35,32.79,32.2,26.625747769,2043000.0,-0.0907,-0.6017,-0.511,25.1676,29.7303,27.449,42.37,26.5619,27.1706,-8.9167,-130.3605,9.9774,False
2013-04-30,32.47,32.47,31.55,26.1592037719,5251100.0,-0.0806,-0.6118,-0.5312,25.0408,29.6181,27.3295,39.2555,26.4948,27.0167,-8.8177,-155.671,12.3741,False
2013-05-01,32.06,32.0732,31.25,25.6353648978,3706800.0,-0.0987,-0.6545,-0.5558,24.8325,29.5817,27.2071,36.0662,26.282,26.7952,-8.5582,-172.656,13.4555,False
2013-05-02,31.55,32.23,31.31,26.2656085431,3253600.0,-0.0595,-0.6302,-0.5707,24.7536,29.4551,27.1044,42.1272,26.1936,26.602,-7.0646,-143.52,12.7161,False
2013-05-03,32.16,32.39,31.851,26.0937239126,4690100.0,-0.0376,-0.6178,-0.5801,24.6606,29.3476,27.0041,40.9917,26.1559,26.4367,-5.8977,-126.9468,11.959,False
2013-05-06,32.05,32.9,31.96,26.846742294,3284800.0,0.0314,-0.5409,-0.5723,24.6694,29.1866,26.928,47.6191,26.2001,26.3832,-5.1053,-92.9143,9.5731,True
2013-05-07,32.92,32.95,32.47,26.6339327514,1609300.0,0.0647,-0.4914,-0.5561,24.689,28.9836,26.8363,46.053,26.2951,26.2719,-6.2055,-83.7619,9.3408,True
2013-05-08,32.63,33.52,32.575,27.4196910625,2543700.0,0.1373,-0.3844,-0.5218,24.8217,28.6971,26.7594,52.264,26.6519,26.3316,-5.5775,-51.1261,6.7177,True
2013-05-09,33.48,34.08,33.4008,27.7225354115,2976900.0,0.1998,-0.2721,-0.4718,25.0249,28.3498,26.6873,54.4306,26.9433,26.4681,-5.1225,-17.248,4.2197,True
2013-05-10,33.96,34.14,33.825,27.8780500773,1564400.0,0.2427,-0.1685,-0.4112,25.1259,28.1793,26.6526,55.5408,27.3002,26.6208,-3.9122,-3.643,3.9545,True
2013-05-13,33.83,34.13,33.59,27.5179108514,1495200.0,0.2376,-0.1142,-0.3518,25.1354,28.1566,26.646,52.3748,27.4344,26.7322,-1.7276,-15.4925,4.918,True
2013-05-14,33.58,33.82,33.33,27.5833907106,1593800.0,0.2293,-0.0651,-0.2944,25.2305,27.9894,26.61,52.8978,27.6243,26.8047,-2.2543,-23.7202,5.9791,True
2013-05-15,33.66,34.19,33.54,27.9762698661,1694700.0,0.2399,0.0054,-0.2345,25.1814,28.1838,26.6826,56.004,27.7356,26.8898,1.2437,-1.9964,4.2946,True
2013-05-16,34.17,34.52,33.9,27.9967323222,2474900.0,0.2374,0.0623,-0.1751,25.2681,28.3292,26.7987,56.1653,27.7905,26.9758,3.726,12.8775,2.8124,True
2013-05-17,34.49,34.78,34.36,28.1808944263,2744300.0,0.2367,0.1208,-0.1159,25.3911,28.4657,26.9284,57.6622,27.851,27.1024,9.0966,30.769,1.6549,True
2013-05-20,34.24,34.5523,34.24,28.1890794087,1388100.0,0.2255,0.1659,-0.0596,25.4985,28.5924,27.0454,57.7309,27.9853,27.2066,8.5185,23.4438,2.1719,True
2013-05-21,34.61,35.125,34.44,28.7211032652,2074300.0,0.2411,0.2418,0.0007,25.4702,28.8433,27.1567,62.0246,28.2128,27.3774,8.3436,50.0734,0.3699,True
2013-05-22,34.98,35.24,34.23,28.2872991976,3387300.0,0.2106,0.2639,0.0533,25.4946,28.9777,27.2361,56.969,28.275,27.5542,7.3082,36.2531,0.5526,True
2013-05-23,34.24,34.35,33.84,27.8043852356,2851300.0,0.1491,0.2397,0.0906,25.5504,29.0316,27.291,51.9214,28.2366,27.6568,3.495,-1.6601,2.2495,True
2013-05-24,33.86,34.1,33.675,27.9107900069,1511800.0,0.1087,0.2265,0.1178,25.6764,29.0684,27.3724,52.9065,28.1825,27.7779,4.6333,-7.6272,2.9619,True
2013-05-28,34.53,34.61,34.01,28.1890794087,2091900.0,0.0944,0.2357,0.1414,25.7553,29.1458,27.4506,55.4635,28.1825,27.8674,5.5505,15.6155,0.6561,True
2013-05-29,34.37,34.7,34.15,28.1808944263,2285800.0,0.0786,0.2397,0.161,25.9373,29.166,27.5517,55.3687,28.0745,27.9705,6.8679,19.0903,0.2532,True
2013-05-30,36.2,38.23,36.1,30.9556034622,8260700.0,0.2403,0.4614,0.2211,25.8413,29.794,27.8177,72.4566,28.6082,28.2063,19.1961,190.8454,13.5499,True
2013-05-31,37.33,38.266,37.11,30.8819386205,3343200.0,0.3222,0.6239,0.3017,25.7926,30.3044,28.0485,71.676,29.2237,28.4169,18.7279,198.2159,13.6732,True
2013-06-03,37.68,37.73,36.59,30.529984377,2721000.0,0.3315,0.7161,0.3845,25.9553,30.5854,28.2703,67.9298,29.7475,28.5937,16.4866,162.3599,11.3411,True
2013-06-04,37.4,38.19,37.39,30.9392334974,3312000.0,0.3426,0.8128,0.4702,25.9827,30.9672,28.4749,69.8904,30.2975,28.8218,16.079,186.1219,12.9478,True
2013-06-05,37.74,37.77,36.82,30.2844349048,1501900.0,0.2855,0.827,0.5416,26.1968,31.1182,28.6575,63.2604,30.7182,29.0018,14.6282,148.6543,10.4261,True
2013-06-06,37.19,37.22,36.4421,30.0798103447,2973100.0,0.2167,0.8125,0.5957,26.3242,31.2567,28.7905,61.313,30.5431,29.1421,11.0382,124.1527,8.7886,True
2013-06-07,36.76,37.325,36.15,30.5217993946,3073300.0,0.185,0.827,0.642,26.4054,31.4554,28.9304,63.8859,30.4711,29.3104,9.5217,127.0326,7.5351,True
2013-06-10,37.5,37.5099,36.79,30.1452902039,2636000.0,0.1256,0.799,0.6734,26.5144,31.5732,29.0438,60.23,30.3941,29.4414,9.8708,131.5221,8.2159,True
2013-06-11,36.43,36.76,36.26,29.703301154,2169900.0,0.0474,0.7327,0.6853,26.7094,31.5967,29.1531,56.1859,30.1469,29.5423,7.7058,100.2614,5.9421,True
2013-06-12,36.66,36.68,35.72,29.4495666994,2130700.0,-0.0265,0.6521,0.6786,26.9094,31.5833,29.2464,53.9576,29.98,29.5909,8.4565,83.1023,3.6849,False
2013-06-13,35.74,37.16,35.62,30.5463543419,2910600.0,-0.0076,0.6691,0.6767,27.0488,31.701,29.3749,61.1024,30.0733,29.7415,9.3018,114.2627,6.2807,False
2013-06-14,37.14,37.8,37.05,30.9414567424,2176200.0,0.0236,0.7062,0.6826,27.1908,31.8534,29.5221,63.3004,30.1572,29.9506,10.1214,149.7037,8.6161,True
2013-06-17,37.8,38.34,37.73,31.353021743,2472700.0,0.062,0.7601,0.6981,27.3048,32.0566,29.6807,65.4777,30.3987,30.1801,10.8596,168.4203,10.5291,True
2013-06-18,38.04,38.8,37.9825,31.8962875437,2738300.0,0.1111,0.8371,0.7259,27.4076,32.3246,29.8661,68.1501,30.8373,30.4273,12.929,180.0832,12.1227,True
2013-06-19,38.69,38.87,38.07,31.3365591429,2403500.0,0.0938,0.8431,0.7494,27.5177,32.476,29.9969,62.7849,31.2147,30.6376,11.2881,164.1902,12.3643,True
2013-06-20,37.71,37.94,36.92,30.5051978418,3163800.0,0.0181,0.7719,0.7539,27.7489,32.4666,30.1077,55.7948,31.2065,30.6076,8.271,117.0216,7.4305,True
2013-06-21,37.04,37.48,36.615,30.7685994422,8003000.0,-0.0204,0.7284,0.7488,28.134,32.3779,30.256,57.4047,31.1719,30.6001,9.7295,107.2747,6.1731,False
2013-06-24,36.98,36.99,36.1,30.2006397414,3685800.0,-0.0865,0.6407,0.7272,28.54,32.201,30.3705,52.9498,30.9415,30.5781,9.0889,82.6728,4.0813,False
2013-06-25,37.13,37.59,36.81,30.5381230418,2601900.0,-0.1085,0.5916,0.7,28.9551,32.0207,30.4879,55.165,30.6698,30.5514,9.2248,102.1013,6.2693,False
2013-06-26,37.39,37.72,36.99,30.661592542,2066100.0,-0.1151,0.5562,0.6713,29.5031,31.7208,30.6119,55.9774,30.5348,30.5765,9.3183,103.5614,6.738,False
2013-06-27,37.48,37.84,37.29,30.7192116421,2635900.0,-0.1156,0.5267,0.6424,29.5012,31.699,30.6001,56.3727,30.5776,30.6191,-0.46,104.655,7.1737,False
2013-06-28,37.0,37.62,36.76,30.7685994422,2299800.0,-0.1126,0.5016,0.6142,29.5002,31.6887,30.5945,56.7295,30.5776,30.6356,-1.1319,92.0723,4.9708,False
2013-07-01,37.85,37.87,37.34,30.9579193424,2714700.0,-0.0983,0.4913,0.5896,29.5108,31.7209,30.6158,58.1357,30.7291,30.6898,0.939,100.2586,5.8986,False
2013-07-02,37.95,38.98,37.82,31.6740424434,4037700.0,-0.0439,0.5347,0.5786,29.4615,31.8437,30.6526,63.0079,30.9563,30.8211,2.6462,122.813,9.872,False
2013-07-03,38.39,38.87,38.13,31.7645867435,1520300.0,-0.007,0.5699,0.5769,29.455,31.9982,30.7266,63.5821,31.1769,30.9755,3.4947,120.1786,9.872,False
2013-07-05,38.62,39.18,38.16,31.9456753438,1444700.0,0.0228,0.6054,0.5826,29.4798,32.1599,30.8199,64.7544,31.4222,31.0688,5.8617,120.2792,10.9579,True
2013-07-08,38.93,39.03,37.19,30.678055142,2264300.0,-0.0459,0.5252,0.5711,29.4929,32.1625,30.8277,52.1616,31.4041,31.0512,5.1597,88.5647,6.8609,False
2013-07-09,37.72,37.9699,37.38,30.9332254424,1385500.0,-0.0755,0.4767,0.5522,29.5692,32.165,30.8671,54.0873,31.3991,31.0232,1.7992,79.589,6.8609,False
2013-07-10,37.58,38.345,37.44,31.5505729432,1736300.0,-0.0557,0.4826,0.5383,29.7458,32.1732,30.9595,58.4254,31.3744,31.0002,4.902,88.2715,8.2163,False
2013-07-11,37.53,38.6,37.48,31.7645867435,1676900.0,-0.0317,0.4987,0.5304,30.0297,32.1208,31.0752,59.835,31.3744,31.0287,5.83,90.3595,9.1304,False
2013-07-12,38.69,38.98,38.68,32.0609135439,1834200.0,-0.0008,0.5293,0.5302,30.0516,32.2503,31.1509,61.7585,31.3975,31.1324,4.8977,105.8027,10.4816,False
2013-07-15,38.98,39.08,37.96,31.2871713429,2155100.0,-0.0357,0.4856,0.5213,30.0717,32.2647,31.1682,54.4618,31.5193,31.167,3.3862,87.76,7.4044,False
2013-07-16,38.16,39.14,38.16,31.9950631438,3125400.0,-0.0152,0.5022,0.5175,30.0479,32.3528,31.2003,59.1884,31.7317,31.2866,2.0866,96.3316,7.6224,False
2013-07-17,39.01,39.74,38.86,32.0362196439,2399200.0,-0.0037,0.5128,0.5165,30.0365,32.3781,31.2073,59.4506,31.8288,31.3865,2.4227,107.3295,9.7829,False
2013-07-18,38.75,38.88,37.45,30.9496880424,3705000.0,-0.0703,0.4286,0.4989,30.0136,32.3624,31.188,50.309,31.6658,31.4057,0.0257,68.9332,3.9716,False
2013-07-19,37.75,38.15,37.505,31.1554705427,1775700.0,-0.0998,0.3741,0.474,30.0883,32.3527,31.2205,51.8126,31.4847,31.4348,0.5535,62.871,3.9716,False
2013-07-22,38.23,38.23,37.54,31.1060827426,986900.0,-0.1206,0.3233,0.4438,30.1227,32.3521,31.2374,51.4126,31.4485,31.4573,2.0011,61.8737,4.269,False
2013-07-23,38.08,38.16,37.51,30.9579193424,1650100.0,-0.1407,0.2679,0.4087,30.2566,32.2938,31.2752,50.1676,31.2411,31.4573,3.163,57.3527,4.146,False
2013-07-24,37.27,37.99,36.86,30.3652657416,2050600.0,-0.1875,0.1742,0.3618,30.2206,32.3126,31.2666,45.4506,30.9069,31.37,1.0641,38.7595,1.508,False
2013-07-25,36.5,36.98,36.3,30.3734970416,2551200.0,-0.2098,0.0995,0.3093,30.1661,32.3383,31.2522,45.5269,30.7916,31.2773,-1.9618,18.9008,0.6958,False
2013-07-26,36.53,36.85,36.35,30.2747214415,1225600.0,-0.2219,0.0319,0.2538,30.0846,32.3754,31.23,44.7234,30.6155,31.1659,-2.6163,14.0916,0.6958,False
2013-07-29,36.62,36.9,36.38,30.1183267413,1309400.0,-0.2302,-0.0339,0.1963,29.9677,32.4272,31.1975,43.4235,30.4179,31.1286,-1.9139,10.1415,0.4943,False
2013-07-30,36.75,37.0,36.34,30.3323405416,1165100.0,-0.2114,-0.0679,0.1434,29.883,32.4494,31.1662,45.736,30.2928,31.0885,-2.2973,11.8807,0.087,False
2013-07-31,37.01,37.06,36.56,30.1924084414,1312400.0,-0.1988,-0.105,0.0938,29.7644,32.4198,31.0921,44.4628,30.2583,30.998,-4.9256,10.9604,0.1598,False
2013-08-01,37.03,37.52,36.83,30.7850620422,1949900.0,-0.1435,-0.0856,0.0579,29.7464,32.3398,31.0431,50.6916,30.3406,30.9327,-3.4731,31.2715,2.0438,False
2013-08-02,37.29,37.49,36.93,30.8591437423,1518300.0,-0.0971,-0.0635,0.0336,29.7585,32.219,30.9888,51.4213,30.4575,30.8526,-4.3134,32.0925,2.0438,False
2013-08-05,37.22,37.4,36.96,30.4722726417,1177300.0,-0.088,-0.0763,0.0116,29.7346,32.2224,30.9785,47.4891,30.5282,30.7982,-4.1763,21.0214,2.0438,False
2013-08-06,36.93,36.95,36.7,30.3405718416,1073000.0,-0.0861,-0.096,-0.0099,29.6743,32.2235,30.9489,46.2005,30.5299,30.6879,-2.6861,2.8305,0.9118,False
2013-08-07,36.97,37.31,36.68,30.6945177421,1803500.0,-0.0578,-0.0821,-0.0244,29.6579,32.1542,30.9061,50.0994,30.6303,30.5985,-2.6992,14.8449,2.4357,False
2013-08-08,37.6,37.6,37.28,30.7192116421,1939600.0,-0.0352,-0.0683,-0.0331,29.6678,32.0397,30.8538,50.3683,30.6171,30.5831,-2.5907,30.9753,3.6496,False
2013-08-09,37.18,37.24,36.74,30.3158779415,1385800.0,-0.0446,-0.0889,-0.0443,29.6977,31.8354,30.7665,46.0282,30.5085,30.5271,-4.4638,-1.8374,1.2638,False
2013-08-12,36.84,37.8,36.745,31.0320010425,988000.0,-0.0021,-0.0469,-0.0448,29.7042,31.8034,30.7538,53.6292,30.6204,30.5222,-3.2753,28.2117,3.6038,False
2013-08-13,37.84,38.12,37.32,31.2954026429,1375400.0,0.0419,0.0076,-0.0343,29.7983,31.6393,30.7188,56.0675,30.8114,30.5447,-2.606,55.7109,4.9133,True
2013-08-14,37.9,37.94,37.15,30.636898642,1527100.0,0.0256,-0.0024,-0.0279,29.9546,31.3431,30.6488,49.1456,30.7999,30.5628,-4.5294,24.3677,4.149,True
2013-08-15,36.14,36.94,35.75,29.6491426406,2511100.0,-0.0488,-0.0889,-0.0401,29.7796,31.3881,30.5838,41.0089,30.5859,30.5145,-4.9897,-76.6411,1.8406,False
2013-08-16,35.97,36.355,35.89,29.8384625409,1354300.0,-0.0804,-0.1406,-0.0602,29.6962,31.3397,30.518,42.9486,30.4904,30.4854,-4.7051,-88.4263,1.8406,False
2013-08-19,36.32,36.41,36.08,29.8384625409,2338900.0,-0.0954,-0.1795,-0.0841,29.6285,31.2806,30.4546,42.9486,30.2517,30.4668,-4.7607,-89.9023,1.6032,False
2013-08-20,36.34,37.1,36.28,30.2829527415,1741700.0,-0.0707,-0.1725,-0.1018,29.6252,31.2164,30.4208,47.5931,30.0492,30.4635,-2.7778,-54.5474,1.3312,False
2013-08-21,36.64,36.99,36.3799,30.1183267413,1442500.0,-0.0611,-0.1782,-0.1171,29.6022,31.2147,30.4085,46.1037,29.9455,30.4586,-2.6323,-69.7945,1.3312,False
2013-08-22,36.22,37.13,36.08,30.1347893413,994000.0,-0.0498,-0.1793,-0.1295,29.5815,31.2115,30.3965,46.2838,30.0426,30.4152,0.4056,-83.5708,0.0326,False
2013-08-23,36.79,37.045,36.485,30.2417962414,1831200.0,-0.032,-0.1695,-0.1375,29.5788,31.211,30.3949,47.5055,30.1233,30.374,0.5292,-65.3934,0.0326,False
2013-08-26,36.95,37.715,36.85,30.8509124423,1389000.0,0.0209,-0.1114,-0.1323,29.6027,31.2604,30.4315,53.9,30.3258,30.3993,2.2087,0.1413,2.9075,True
2013-08-27,37.84,37.84,36.355,30.0895171912,2986300.0,0.0056,-0.1253,-0.1309,29.5781,31.2607,30.4194,46.34,30.2871,30.3826,2.2703,-47.4422,0.731,True
2013-08-28,38.93,39.45,37.9,31.5094164432,6780600.0,0.0875,-0.0215,-0.109,29.5272,31.4432,30.4852,58.0862,30.5653,30.4369,6.449,126.8459,7.2215,True
2013-08-29,38.4,39.0,38.13,32.0609135439,3595500.0,0.1704,0.104,-0.0664,29.3743,31.7238,30.549,61.5856,30.9505,30.5263,3.9446,135.7866,7.2215,True
2013-08-30,38.96,38.99,38.29,31.6987363434,2507300.0,0.191,0.1723,-0.0187,29.3189,31.8631,30.591,58.1685,31.2419,30.6185,4.0011,120.3272,7.2215,True
2013-09-03,38.82,39.135,38.04,31.5670355432,1735100.0,0.1856,0.2134,0.0277,29.3064,31.9851,30.6457,56.9376,31.3851,30.6542,4.639,106.5919,6.0887,True
2013-09-04,38.58,39.13,38.16,32.085607444,1258800.0,0.2054,0.2844,0.0791,29.2635,32.2025,30.733,60.4668,31.7843,30.7069,5.8999,125.6175,6.0887,True
2013-09-05,39.15,39.2,38.715,31.9292127437,1437200.0,0.1963,0.3244,0.1281,29.2359,32.3536,30.7947,58.9068,31.8683,30.793,5.0657,133.8346,6.3752,True
2013-09-06,39.18,39.18,38.23,31.7398928435,1715500.0,0.167,0.3369,0.1699,29.2342,32.4573,30.8458,56.9996,31.8041,30.9324,4.2021,106.02,4.1373,True
2013-09-09,38.87,39.0,38.63,31.9127501437,1636400.0,0.1494,0.3567,0.2073,29.2693,32.5819,30.9256,58.3197,31.8469,31.0707,4.7261,115.3031,4.1373,True
2013-09-10,39.0,39.67,38.95,32.6453358447,2434400.0,0.1754,0.4266,0.2511,29.1879,32.8246,31.0063,63.4194,32.0626,31.2578,4.9471,165.6678,6.9344,True
2013-09-11,39.23,39.465,38.68,32.3078525443,2392700.0,0.1587,0.4495,0.2908,29.1547,32.9591,31.0569,59.8076,32.107,31.3928,3.5283,132.9172,5.6708,True
2013-09-12,39.33,39.455,38.61,32.126763944,2000600.0,0.1257,0.4479,0.3222,29.1847,33.0781,31.1314,57.9114,32.1465,31.5267,3.9931,121.5133,5.3426,True
2013-09-13,39.16,39.28,38.7,32.093838744,1448000.0,0.0934,0.4389,0.3456,29.3893,33.118,31.2536,57.556,32.2173,31.6573,6.3346,114.9761,5.3426,True
2013-09-16,39.37,39.68,39.04,32.3325464443,2155600.0,0.0803,0.446,0.3656,29.5767,33.18,31.3783,59.4876,32.3013,31.7967,9.1459,137.9025,7.0487,True
2013-09-17,39.75,40.36,39.5,33.2132955455,3724700.0,0.1208,0.5166,0.3958,29.7219,33.3722,31.5471,65.6649,32.4149,31.9542,11.4841,200.523,10.7749,True
2013-09-18,40.22,40.68,39.84,33.6686124087,2364800.0,0.1653,0.6024,0.4372,29.7677,33.665,31.7164,68.3389,32.687,32.1928,10.2782,219.8142,12.0412,True
2013-09-19,40.75,40.8,40.15,33.734840316,2501700.0,0.1847,0.6681,0.4833,29.9046,33.8898,31.8972,68.7186,33.0086,32.3411,10.9324,216.8138,12.5146,True
2013-09-20,41.155,42.58,40.83,34.4550688087,8719200.0,0.2288,0.7693,0.5405,29.9987,34.2277,32.1132,72.5535,33.4809,32.5008,15.3356,274.4159,19.085,True
2013-09-23,42.58,42.69,41.4875,34.6620310192,2971100.0,0.2527,0.8564,0.6037,30.1264,34.5421,32.3342,73.5517,33.9468,32.6983,15.8989,272.3029,19.4651,True
2013-09-24,41.85,42.585,41.64,35.1090693939,2975300.0,0.2775,0.9505,0.6731,30.1402,34.954,32.5471,75.6051,34.3259,32.9344,13.5599,261.9498,19.4651,True
2013-09-25,42.52,42.6,41.42,34.9434996255,2058400.0,0.2617,1.0003,0.7385,30.445,35.1346,32.7898,73.3454,34.5809,33.125,13.2247,234.8219,18.3155,True
