date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-07-06,31.63,31.75,31.06,23.2595215825,2559200.0,0.1524,-0.0841,0.2365,23.6327,24.4236,22.8417,48.7457,23.4581,23.7606,2.7265,65.2101,0.3722,False
2012-07-09,31.14,31.5,31.05,23.476062875,2261200.0,0.1372,-0.0795,0.2166,23.6487,24.4128,22.8847,52.0311,23.4626,23.7312,1.4003,64.1961,0.2986,False
2012-07-10,31.43,31.64,31.11,23.3939265227,2086600.0,0.1171,-0.0796,0.1967,23.6678,24.3851,22.9505,50.7101,23.4552,23.6814,1.248,64.7846,1.3279,False
2012-07-11,31.37,31.66,31.25,23.6328686384,2649000.0,0.1191,-0.0621,0.1812,23.6894,24.3743,23.0045,54.3246,23.4925,23.6351,1.7679,77.4001,1.4757,False
2012-07-12,31.44,31.68,31.17,23.5208645217,3488400.0,0.1104,-0.0567,0.167,23.7059,24.3572,23.0545,52.3949,23.4566,23.5838,1.2464,68.5499,0.8612,False
2012-07-13,31.46,31.95,31.41,23.797141343,2263000.0,0.1243,-0.0342,0.1585,23.7115,24.3639,23.059,56.4804,23.5642,23.5721,0.4085,92.233,2.8796,False
2012-07-16,31.86,32.06,31.715,23.9128789304,1694200.0,0.1431,-0.0124,0.1554,23.7113,24.3635,23.059,58.0946,23.6515,23.5604,-0.1557,104.9593,3.6919,False
2012-07-17,32.1,32.64,31.86,24.2600916923,2990800.0,0.1838,0.0227,0.1611,23.7172,24.3871,23.0474,62.5585,23.8248,23.5983,0.7407,133.687,7.8259,True
2012-07-18,32.65,33.4,32.5,24.7827775706,4430900.0,0.2553,0.0754,0.1799,23.74,24.5141,22.9659,68.0481,24.0548,23.6695,2.0471,183.582,12.8129,True
2012-07-19,33.02,33.17,32.59,24.4392982792,10515600.0,0.2811,0.0809,0.2002,23.7475,24.5452,22.9498,61.6807,24.2384,23.7093,1.5305,158.2066,12.8129,True
2012-07-20,32.73,32.74,32.4,24.2152900456,10570000.0,0.2801,0.064,0.2162,23.7596,24.5778,22.9415,57.8953,24.3221,23.7815,0.3064,127.0714,11.2566,True
