date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-06-18,101.35,103.22,99.13,102.71,1313500.0,-5.3263,0.7591,-6.0853,117.1655,92.8305,104.998,38.0279,101.608,102.0367,-11.7702,-114.9799,13.8356,True
2012-06-19,101.85,103.35,99.95,100.39,1994400.0,-5.1382,0.7577,-5.8959,115.0309,93.2611,104.146,35.0917,101.374,101.5,-12.3261,-112.0644,13.7058,True
2012-06-20,100.39,102.11,99.53,101.25,1499100.0,-4.8637,0.8258,-5.6895,112.7141,94.0489,103.3815,37.0229,101.404,101.0807,-13.7657,-108.538,14.0278,True
2012-06-21,100.84,101.12,95.25,95.49,2244800.0,-5.0527,0.5094,-5.5621,109.5268,95.0012,102.264,30.509,100.4,100.548,-14.5224,-123.0225,17.2285,True
2012-06-22,96.45,99.6,96.12,99.3,1701800.0,-4.8392,0.5783,-5.4175,108.5627,95.0393,101.801,38.2133,99.828,100.6807,-14.726,-112.1655,17.2285,True
2012-06-25,97.63,97.78,95.5,95.97,1641100.0,-4.8825,0.428,-5.3105,107.4982,94.7968,101.1475,34.6191,98.48,100.578,-11.7111,-117.3108,17.6876,True
2012-06-26,96.51,97.21,95.09,95.77,1303000.0,-4.8767,0.3471,-5.2237,106.3341,94.6939,100.514,34.4108,97.556,100.2367,-12.1702,-114.6204,17.9935,True
2012-06-27,96.7,98.07,96.57,97.8,1361500.0,-4.6546,0.4553,-5.1099,104.9793,95.0747,100.027,38.4385,96.866,99.872,-9.2701,-103.1205,17.0655,True
2012-06-28,96.63,99.4,92.09,93.36,2454900.0,-4.7818,0.2625,-5.0443,104.9988,94.0432,99.521,33.6029,96.44,99.326,-4.3771,-112.0168,20.3826,True
2012-06-29,96.58,99.65,96.41,99.56,2149500.0,-4.3324,0.5695,-4.9019,105.0166,94.2504,99.6335,44.1204,96.492,99.1367,-2.1888,-90.0248,20.11,True
2012-07-02,98.45,99.51,96.69,98.01,1787000.0,-4.0545,0.6779,-4.7324,105.0065,94.3105,99.6585,42.3246,96.9,98.996,1.0767,-89.22,20.11,True
2012-07-03,98.26,101.88,98.07,100.64,907300.0,-3.5808,0.9213,-4.5021,104.9836,94.3084,99.646,46.2983,97.874,98.9347,0.6719,-75.5129,17.5011,True
2012-07-05,100.49,102.56,99.01,101.44,1402100.0,-3.1051,1.1176,-4.2227,104.6997,94.4093,99.5545,47.4776,98.602,98.9573,-1.1756,-68.954,16.7611,True
2012-07-06,97.21,97.66,93.04,94.49,3354800.0,-3.2513,0.7771,-4.0284,104.7068,93.6962,99.2015,39.4196,98.828,98.556,-8.8908,-96.1676,21.1923,True
2012-07-09,93.85,94.3,92.2018,92.62,1917600.0,-3.4781,0.4403,-3.9184,104.7099,92.7151,98.7125,37.5809,97.44,97.92,-8.1255,-102.6419,21.7868,True
2012-07-10,93.85,94.99,90.82,91.36,2003000.0,-3.7166,0.1614,-3.878,105.0285,91.5205,98.2745,36.3566,96.11,97.1633,-9.5075,-102.1633,22.7636,True
2012-07-11,91.44,94.14,90.96,92.46,2319000.0,-3.7734,0.0837,-3.8571,104.8474,90.7916,97.8195,38.2386,94.474,96.6347,-7.8594,-98.0778,22.7636,True
2012-07-12,91.13,94.04,88.37,93.47,2792500.0,-3.6943,0.1302,-3.8245,104.5402,90.3358,97.438,39.9845,92.88,96.116,-8.2268,-97.6763,24.5892,True
2012-07-13,93.51,94.35,90.27,91.39,1955100.0,-3.7561,0.0547,-3.8108,104.4007,89.5633,96.982,37.6369,92.26,95.8427,-7.1084,-94.568,24.2318,True
2012-07-16,90.99,93.23,90.51,92.11,2041100.0,-3.7044,0.0852,-3.7895,103.7879,89.1711,96.4795,38.9659,92.158,95.3633,-9.4591,-92.7384,24.2318,True
2012-07-17,92.4,92.95,89.35,91.76,1846900.0,-3.6495,0.112,-3.7615,102.9252,88.9388,95.932,38.5382,92.238,95.0827,-9.9496,-93.594,25.0637,True
2012-07-18,93.26,99.54,93.26,98.59,4797500.0,-3.0201,0.5932,-3.6132,102.6471,89.0369,95.842,50.0118,93.464,95.2707,-3.6865,-62.7437,17.6036,True
2012-07-19,94.94,103.13,93.2,102.75,6537500.0,-2.1607,1.1621,-3.3227,102.9868,88.8472,95.917,55.4402,95.32,95.6007,0.9989,-48.0112,13.8416,True
2012-07-20,101.23,102.05,95.94,96.1,3695000.0,-1.9932,1.0636,-3.0568,103.0149,88.8801,95.9475,46.7458,96.262,95.7833,0.9197,-55.3046,13.8416,True
2012-07-23,93.49,94.59,90.55,93.59,2611700.0,-2.0395,0.8138,-2.8534,102.6252,88.6988,95.662,43.958,96.558,95.3853,-5.0301,-81.6029,17.9186,True
2012-07-24,93.1,93.27,88.3,89.44,3214500.0,-2.3836,0.3758,-2.7594,102.8044,87.8666,95.3355,39.7576,96.094,94.814,-4.6124,-94.876,19.5349,True
2012-07-25,90.64,92.89,89.79,91.98,2574100.0,-2.4234,0.2688,-2.6922,102.7522,87.5398,95.146,43.3099,94.772,94.2367,-4.444,-86.9179,19.5349,True
2012-07-26,93.92,96.76,93.11,94.55,2082700.0,-2.222,0.3762,-2.5982,102.4942,87.4728,94.9835,46.716,93.132,93.7773,-1.3358,-66.5536,15.4895,True
2012-07-27,95.42,98.45,93.85,97.75,2091300.0,-1.7836,0.6517,-2.4353,102.7675,87.6385,95.203,50.67,93.462,93.9947,-0.9557,-53.7687,13.7795,True
2012-07-30,97.7,98.5,94.71,95.28,1338200.0,-1.6168,0.6548,-2.2716,102.2858,87.6922,94.989,47.7402,93.8,94.172,-1.154,-56.4099,13.7288,True
2012-07-31,94.75,95.32,92.73,93.38,1611100.0,-1.6193,0.5218,-2.1411,101.9492,87.5658,94.7575,45.5686,94.588,94.3067,-4.2106,-72.9632,15.2486,True
2012-08-01,94.44,94.47,92.9,93.91,1300900.0,-1.5605,0.4645,-2.025,101.0912,87.7508,94.421,46.2987,94.974,94.4033,-7.2733,-73.4617,15.2486,True
2012-08-02,92.0,93.9288,90.285,90.53,2055900.0,-1.7663,0.207,-1.9732,99.915,87.836,93.8755,42.4118,94.17,94.2073,-8.4158,-91.7359,17.24,True
2012-08-03,92.83,93.8,91.9,92.78,1463900.0,-1.7279,0.1963,-1.9242,99.8407,87.7393,93.79,45.6652,93.176,94.3,-3.9525,-81.55,17.24,True
