date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Lower Band,Real Middle Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-02-25,80.26,81.1804,79.51,19.8975,779000.0,-0.0316,-0.0004,-0.0312,20.1245,20.3582,19.8908,44.5737,20.052,20.0943,0.0745,-8.1528,7.5522,False
2013-02-26,79.79,80.82,79.6395,20.19,663200.0,-0.0205,-0.0044,-0.016,20.1243,20.3577,19.8908,51.9439,20.039,20.1055,-0.4925,8.5113,7.5522,False
2013-02-27,80.17,81.59,80.1501,20.335,1344000.0,0.0001,-0.0035,0.0036,20.1293,20.3759,19.8826,55.1141,20.0715,20.1143,0.567,54.5005,10.1983,True
2013-02-28,81.23,82.45,81.23,20.56,1321000.0,0.0341,0.004,0.0301,20.1458,20.4537,19.8378,59.5504,20.2085,20.1463,1.6897,134.2871,13.0259,True
2013-03-01,82.08,82.14,81.18,20.375,687700.0,0.0457,0.0123,0.0333,20.1606,20.4823,19.8389,54.7807,20.2715,20.172,1.1078,100.725,12.8158,True
2013-03-04,81.33,82.83,81.33,20.705,715100.0,0.0805,0.026,0.0545,20.179,20.5729,19.7851,60.7838,20.433,20.211,1.5198,167.1821,15.0316,True
2013-03-05,82.96,84.6,82.88,21.1475,894600.0,0.1422,0.0492,0.093,20.2353,20.8055,19.665,67.0655,20.6245,20.2735,4.2771,309.7099,20.3147,True
2013-03-06,84.59,84.98,83.71,20.99,596000.0,0.1763,0.0746,0.1017,20.2746,20.9324,19.6168,63.2046,20.7555,20.3305,4.8877,300.1669,21.382,True
2013-03-07,84.07,84.58,83.62,21.0175,656000.0,0.2033,0.1004,0.1029,20.3215,21.0473,19.5957,63.5966,20.847,20.3892,4.4069,266.5853,20.9917,True
2013-03-08,84.4,84.77,84.01,21.1775,591800.0,0.2348,0.1273,0.1076,20.3809,21.1791,19.5826,65.864,21.0075,20.465,5.5141,270.9785,21.5333,True
