date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Upper Band,Real Middle Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-07-26,38.41,38.82,38.13,30.9582191571,2500300.0,0.1192,0.1686,0.0494,30.9856,29.8686,28.7516,58.6717,30.2774,29.8034,4.103,179.3376,3.904,True
2012-07-27,38.65,39.51,38.49,31.7940547337,2492700.0,0.1924,0.2899,0.0975,31.365,29.9837,28.6024,63.801,30.5811,29.9514,7.1603,249.0591,6.7268,True
2012-07-30,39.4,39.6,38.85,31.6729191429,1771700.0,0.2196,0.3719,0.1524,31.6034,30.0463,28.4891,62.5947,30.9413,30.1081,5.1234,250.2527,7.0888,True
2012-07-31,39.3,39.7,39.07,31.5598592581,2609500.0,0.2165,0.423,0.2065,31.8119,30.1206,28.4292,61.4331,31.3265,30.2675,5.305,240.1255,7.4945,True
2012-08-01,39.43,39.58,38.89,31.7779033216,3029800.0,0.2152,0.4755,0.2603,32.0432,30.2042,28.3651,62.8574,31.5526,30.4241,6.0557,222.735,6.6421,True
2012-08-02,38.9,39.5301,38.72,31.5598592581,2250500.0,0.1869,0.4939,0.307,32.2026,30.2708,28.339,60.465,31.6729,30.5991,5.1892,193.433,5.8361,True
2012-08-03,39.5,39.94,39.3,32.141310094,2329200.0,0.1936,0.549,0.3554,32.4652,30.3992,28.3332,64.3425,31.7424,30.7784,7.3656,224.7905,7.5495,True
2012-08-06,39.96,40.04,39.79,32.1736129182,1805900.0,0.1865,0.5885,0.402,32.683,30.5417,28.4004,64.5495,31.8425,30.9757,9.3392,224.1462,7.9649,True
2012-08-07,39.86,40.5,39.86,32.3108999211,2491100.0,0.1774,0.6237,0.4464,32.875,30.6988,28.5226,65.4623,31.9927,31.1609,10.5048,222.4223,9.86,True
2012-08-08,40.06,40.3,39.81,32.4481869241,1672200.0,0.167,0.6552,0.4881,33.071,30.8498,28.6286,66.3895,32.1268,31.3004,9.7794,203.7931,9.6105,True
2012-08-09,40.04,40.49,40.01,32.593549633,1520800.0,0.1566,0.6839,0.5273,33.1948,31.0327,28.8706,67.383,32.3335,31.428,11.8199,200.8908,10.3968,True
2012-08-10,40.3,40.5,40.065,32.6500795754,2020500.0,0.1407,0.7031,0.5625,33.3364,31.1926,29.0488,67.7798,32.4353,31.5862,10.7465,190.0587,10.4385,True
2012-08-13,40.35,40.53,40.04,32.7308366359,1654200.0,0.1234,0.7167,0.5933,33.4087,31.3685,29.3283,68.3688,32.5467,31.7768,10.8285,180.4821,10.5655,True
2012-08-14,40.59,40.72,40.125,32.5289439846,1676100.0,0.0877,0.703,0.6152,33.4335,31.5183,29.603,65.1773,32.5903,31.9698,10.8027,170.1672,11.3748,True
2012-08-15,40.26,40.72,40.21,32.6500795754,1338800.0,0.0629,0.6939,0.631,33.5308,31.6329,29.7351,66.1919,32.6307,32.1034,7.469,164.4996,11.3748,True
2012-08-16,40.43,40.91,40.4,32.9892592297,1011600.0,0.06,0.7059,0.646,33.6809,31.7484,29.8159,68.9093,32.7098,32.2388,6.7449,168.6518,12.1965,True
2012-08-17,40.87,40.89,40.45,32.9650321115,1275000.0,0.0475,0.7054,0.6578,33.7603,31.8829,30.0055,68.488,32.7728,32.3168,7.8038,159.1368,12.1965,True
2012-08-20,40.58,40.75,40.24,32.738912342,2074600.0,0.0168,0.6789,0.662,33.6936,32.0262,30.3588,64.5421,32.7744,32.3879,9.6904,140.0084,11.0199,True
2012-08-21,40.6,40.8,40.2,32.5773982209,3239900.0,-0.0196,0.6375,0.6571,33.4421,32.1734,30.9047,61.8164,32.7841,32.4557,10.2405,129.5992,11.2453,False
2012-08-22,40.0,40.2,39.42,32.0605530335,3983200.0,-0.0804,0.5566,0.637,33.3054,32.2441,31.1827,53.998,32.6662,32.4746,5.3735,92.0871,6.948,False
2012-08-23,39.68,39.75,39.25,31.9555688548,1820000.0,-0.1269,0.4785,0.6053,33.1897,32.2939,31.3982,52.5514,32.4595,32.5009,2.3957,76.6514,6.0401,False
2012-08-24,39.49,39.92,39.325,32.0928558577,1920100.0,-0.146,0.4228,0.5688,33.1805,32.3089,31.4373,54.2679,32.2851,32.4977,1.0377,79.8657,6.8444,False
2012-08-27,39.83,39.84,39.35,31.9797959729,1349400.0,-0.1628,0.3653,0.5281,33.1606,32.3242,31.4879,52.5893,32.1332,32.4848,0.6061,73.59,6.8444,False
2012-08-28,39.54,39.76,39.42,31.9394174427,1384900.0,-0.1722,0.3129,0.485,33.1247,32.3432,31.5617,51.9741,32.0056,32.46,0.1511,69.7085,6.8444,False
2012-08-29,39.01,39.6,39.01,32.1574615061,1357800.0,-0.1595,0.2856,0.4452,33.1054,32.3622,31.619,55.0185,32.025,32.4406,0.81,71.5653,7.5328,False
2012-08-30,39.46,39.69,39.14,32.0516803827,1557600.0,-0.1541,0.2526,0.4066,33.0504,32.3868,31.7231,53.2635,32.0442,32.4045,1.1667,70.3329,7.9788,False
2012-08-31,39.5,39.78,39.17,32.3364757149,1693300.0,-0.1281,0.2465,0.3746,33.0512,32.3965,31.7419,57.2016,32.093,32.3836,0.3555,74.9439,8.428,False
2012-09-04,39.6,39.91,39.07,32.0272693543,1618400.0,-0.1282,0.2143,0.3426,33.0568,32.3892,31.7216,52.0953,32.1025,32.3367,0.432,66.9682,9.08,False
2012-09-05,39.34,39.48,39.01,31.9784472973,1697800.0,-0.1278,0.1828,0.3106,33.0633,32.3726,31.6819,51.3202,32.1103,32.3,-1.7785,56.2942,8.7167,False
2012-09-06,39.56,40.54,39.0,32.8246962843,1918600.0,-0.0697,0.2235,0.2932,33.1093,32.3914,31.6735,61.8584,32.2437,32.3117,1.3592,86.0723,13.8703,False
2012-09-07,40.2,40.48,40.05,32.9142033887,1741300.0,-0.0266,0.2599,0.2865,33.1563,32.4074,31.6585,62.7717,32.4162,32.3067,0.7342,99.6389,13.8703,False
2012-09-10,40.29,40.5,40.0489,32.6049970281,2388800.0,-0.0205,0.2609,0.2814,33.1514,32.4052,31.659,57.6613,32.4699,32.2826,0.7591,91.0392,13.9651,False
2012-09-11,40.25,40.5,40.0,32.7351891799,1991400.0,-0.0099,0.269,0.2789,33.152,32.4054,31.6588,59.1612,32.6115,32.2824,0.6845,89.8889,13.6541,False
2012-09-12,40.42,40.47,40.03,32.7596002084,1513200.0,-0.0037,0.2743,0.278,33.1778,32.4169,31.6561,59.4498,32.7677,32.2945,0.1405,87.5296,13.6541,False
2012-09-13,39.76,41.02,39.76,33.2722318063,2342900.0,0.0306,0.3162,0.2856,33.291,32.4481,31.6051,65.0127,32.8572,32.3753,1.5014,98.1739,16.3105,True
2012-09-14,41.02,41.79,40.78,33.9150555561,3316400.0,0.0888,0.3967,0.3078,33.5306,32.4943,31.4581,70.4578,33.0574,32.506,2.9265,132.1123,19.8222,True
2012-09-17,41.46,41.5,40.84,33.4919310626,3857600.0,0.0909,0.4215,0.3306,33.6278,32.5207,31.4136,63.4894,33.2348,32.5992,2.2622,116.9888,19.8222,True
2012-09-18,40.44,40.99,40.41,33.1745876924,2699200.0,0.0642,0.4108,0.3466,33.6826,32.5425,31.4024,58.8151,33.3227,32.6789,1.3525,94.4618,16.9871,True
2012-09-19,41.07,41.07,40.52,33.2966428348,1875900.0,0.0487,0.4075,0.3588,33.7651,32.5784,31.3918,60.0278,33.4301,32.7694,1.4259,97.2334,17.3571,True
2012-09-20,40.83,40.925,40.35,32.9630254457,2116900.0,0.0119,0.3736,0.3618,33.7966,32.6236,31.4505,55.2623,33.3682,32.8231,2.5763,84.8028,16.2376,True
2012-09-21,40.73,40.96,40.28,32.8084222654,2422600.0,-0.025,0.3305,0.3555,33.8003,32.6662,31.5321,53.1666,33.1469,32.8735,3.8262,79.8569,15.7752,False
2012-09-24,40.6,40.765,39.76,32.4097088003,1994500.0,-0.0755,0.2611,0.3366,33.7923,32.682,31.5718,48.1239,32.9305,32.8784,2.8919,59.9333,12.397,False
2012-09-25,40.14,40.17,38.99,31.7424740221,3840500.0,-0.1488,0.1506,0.2994,33.8147,32.6702,31.5256,41.1293,32.6441,32.8594,1.5937,23.8598,7.6662,False
2012-09-26,39.01,39.1,38.44,31.5390487849,3103200.0,-0.2027,0.0461,0.2488,33.8574,32.6502,31.4429,39.2651,32.2925,32.8301,-0.9135,-8.3321,4.4721,False
2012-09-27,39.0,39.73,38.91,32.2144205726,1946200.0,-0.185,0.0175,0.2025,33.8559,32.653,31.4501,47.6978,32.1428,32.7894,0.3283,22.6394,7.6631,False
2012-09-28,39.49,39.49,39.02,31.8767346787,2264200.0,-0.1876,-0.032,0.1556,33.8669,32.6443,31.4216,44.3956,31.9565,32.7203,-0.5039,11.6139,7.6631,False
2012-10-01,39.35,39.985,39.3,32.1411874871,3046100.0,-0.164,-0.0494,0.1146,33.8698,32.6345,31.3991,47.4483,31.9028,32.6894,0.5153,29.6847,10.1031,False
2012-10-02,39.64,39.7872,39.33,32.25510562,1434400.0,-0.1343,-0.0533,0.081,33.8627,32.6459,31.4291,48.747,32.0053,32.6573,-0.3077,27.3042,10.1031,False
2012-10-03,39.64,39.77,39.35,32.1818725346,1269200.0,-0.1141,-0.0616,0.0525,33.8536,32.6561,31.4585,47.9312,32.1339,32.6188,0.7345,23.4736,10.1031,False
2012-10-04,39.6,39.68,39.24,32.2062835631,1429000.0,-0.0944,-0.0655,0.0289,33.8356,32.6251,31.4147,48.2405,32.1322,32.5478,-2.1214,17.498,9.4273,False
2012-10-05,39.8,40.13,39.6,32.3202016959,1220900.0,-0.0701,-0.0587,0.0114,33.8052,32.5954,31.3857,49.7339,32.2209,32.4414,-0.8646,37.0026,11.6826,False
2012-10-08,39.21,39.5,39.0,31.9703102878,1272400.0,-0.0736,-0.0806,-0.007,33.8037,32.5637,31.3237,45.4213,32.1868,32.34,-2.4691,-8.0279,8.035,False
2012-10-09,39.1,39.21,38.58,31.4658156994,1778600.0,-0.1041,-0.1371,-0.033,33.8256,32.5002,31.1748,40.0555,32.0289,32.2261,-3.1852,-50.2551,5.5803,False
2012-10-10,38.7,38.7,38.09,31.0671022344,2112600.0,-0.1428,-0.2116,-0.0687,33.8735,32.4156,30.9578,36.413,31.8059,32.0774,-4.3736,-100.8305,2.8088,False
2012-10-11,37.82,38.31,37.82,30.8880880256,3522000.0,-0.1705,-0.2818,-0.1113,33.8418,32.2964,30.751,34.8869,31.5423,31.9391,-6.6065,-131.7878,1.3185,False
2012-10-12,38.11,38.34,37.9845,31.010143168,1852300.0,-0.17,-0.3239,-0.1538,33.604,32.1512,30.6983,36.8212,31.2803,31.8192,-8.2556,-123.2896,1.4798,False
2012-10-15,38.33,38.6,38.16,31.376308595,1391200.0,-0.1361,-0.324,-0.1879,33.3969,32.0454,30.6938,42.3282,31.1615,31.7503,-6.988,-100.4559,2.8796,False
2012-10-16,38.66,39.49,38.62,32.1005024397,2219500.0,-0.0597,-0.2626,-0.2028,33.241,31.9917,30.7424,51.3198,31.2884,31.7742,-3.6594,-35.6112,7.4568,False
2012-10-17,39.22,39.67,38.9,32.1655985156,2178800.0,-0.0028,-0.2063,-0.2035,33.0367,31.9351,30.8336,52.04,31.5081,31.816,-3.4088,-24.0182,8.3452,False
2012-10-18,39.61,39.61,38.99,31.9214882309,1365800.0,0.0194,-0.1793,-0.1987,32.8787,31.883,30.8874,49.1204,31.7148,31.7964,-3.2132,-39.2036,8.3452,True
2012-10-19,39.2,39.24,38.32,31.2868014906,1926000.0,-0.0065,-0.2067,-0.2003,32.7386,31.807,30.8753,42.4812,31.7701,31.7571,-4.1992,-111.432,4.484,False
2012-10-22,38.59,38.76,38.18,31.2786644812,1448600.0,-0.021,-0.2265,-0.2055,32.666,31.7504,30.8348,42.4025,31.7506,31.6996,-4.9184,-133.9874,3.6987,False
2012-10-23,38.14,38.695,38.0,31.3681715856,1976300.0,-0.0214,-0.2323,-0.2109,32.6623,31.7317,30.801,43.6336,31.6041,31.6405,-3.6719,-136.5129,2.6895,False
2012-10-24,38.89,38.905,38.07,31.0589652249,1543100.0,-0.0384,-0.2589,-0.2205,32.6808,31.7077,30.7346,40.4347,31.3828,31.5656,-0.4987,-137.189,3.8002,False
2012-10-25,38.45,38.7,38.24,31.4820897184,1693200.0,-0.018,-0.243,-0.225,32.6199,31.6711,30.7222,46.2158,31.2949,31.5174,-2.5925,-116.9989,3.8002,False
2012-10-26,38.78,39.13,38.615,31.7668850506,1645700.0,0.016,-0.205,-0.221,32.6109,31.6656,30.7203,49.7341,31.391,31.4805,-0.9116,-74.5458,6.0706,True
2012-10-31,39.25,39.4,38.92,31.8330389377,2032200.0,0.0426,-0.1677,-0.2103,32.5738,31.6502,30.7266,50.5393,31.5018,31.4713,-1.463,-49.4145,7.4652,True
2012-11-01,39.08,40.49,39.02,32.8165592748,2461400.0,0.1218,-0.0581,-0.1799,32.7023,31.6782,30.6541,60.5944,31.7915,31.5614,1.7664,38.261,12.7813,True
2012-11-02,40.33,40.47,39.77,32.4015717908,1936000.0,0.1402,-0.0046,-0.1448,32.7391,31.6892,30.6394,55.4942,32.06,31.6503,1.7601,45.6665,12.7813,True
2012-11-05,39.64,40.88,39.64,33.1745876924,1682400.0,0.195,0.099,-0.0961,32.9545,31.7376,30.5208,61.8953,32.3985,31.8028,3.0242,87.5335,14.6879,True
2012-11-06,40.86,41.49,40.75,33.6302602239,2733700.0,0.2491,0.2154,-0.0338,33.2564,31.8031,30.3499,65.0684,32.7712,31.9774,3.389,160.834,17.4192,True
2012-11-07,40.43,40.9,40.18,32.9142033887,3484600.0,0.2246,0.247,0.0224,33.3815,31.8503,30.3192,57.0673,32.9874,32.08,3.5443,88.5474,13.9524,True
2012-11-08,40.45,40.65,39.98,32.5480379617,2488600.0,0.1739,0.2397,0.0658,33.4538,31.9045,30.3551,53.4653,32.9337,32.1098,3.6725,57.5094,12.7644,True
2012-11-09,40.11,40.8,39.96,32.7758742274,2242700.0,0.1469,0.2495,0.1026,33.5336,31.9899,30.4462,55.3443,33.0086,32.1505,5.4264,70.3412,13.4526,True
2012-11-12,40.34,40.37,39.95,32.7514631989,1119300.0,0.1198,0.2523,0.1325,33.5735,32.0831,30.5926,55.089,32.924,32.2058,5.3772,54.4495,13.392,True
2012-11-13,39.93,40.71,39.85,32.9142033887,1974300.0,0.1057,0.2647,0.1589,33.625,32.1783,30.7315,56.5219,32.7808,32.3143,6.1815,69.4637,14.9637,True
2012-11-14,40.5,40.72,39.66,32.3364757149,1663600.0,0.053,0.2252,0.1722,33.6264,32.2263,30.8262,50.4049,32.6652,32.3848,5.4922,40.6535,13.7901,True
2012-11-15,39.7,39.99,39.24,32.0516803827,2632600.0,-0.0025,0.169,0.1716,33.6249,32.2238,30.8227,47.6796,32.5659,32.4304,1.2661,-9.2373,11.2376,False
2012-11-16,39.41,39.53,38.74,32.0028583258,2004000.0,-0.0419,0.1192,0.1611,33.62,32.2157,30.8114,47.2107,32.4113,32.4933,-0.3529,-43.0315,8.2965,False
2012-11-19,39.98,40.23,39.34,32.718915161,1497400.0,-0.0201,0.1359,0.1561,33.6694,32.2556,30.8417,54.2762,32.4048,32.5758,1.5653,31.5567,11.6232,False
2012-11-20,40.0,40.43,39.71,32.5805859996,2350700.0,-0.0157,0.1364,0.1521,33.6677,32.3203,30.9728,52.8131,32.3381,32.63,3.0326,43.7237,12.5451,False
2012-11-21,38.96,40.26,38.96,32.6375450661,1187700.0,-0.0098,0.1398,0.1497,33.6532,32.3882,31.1232,53.3677,32.3983,32.6837,3.87,13.8829,8.2395,False
2012-11-23,40.15,40.81,40.0,33.150176664,741500.0,0.0257,0.1818,0.1561,33.6924,32.4773,31.2622,58.1146,32.618,32.7059,5.4658,86.761,10.7848,True
2012-11-26,40.55,40.89,40.22,32.8572443223,2377300.0,0.0265,0.1892,0.1627,33.602,32.5672,31.5324,54.7052,32.7889,32.7363,5.1022,81.6499,11.1494,True
2012-11-27,40.22,40.73,39.97,32.6375450661,2981000.0,0.0101,0.1754,0.1653,33.5321,32.625,31.7178,52.2424,32.7726,32.7005,5.2455,57.0169,9.7245,True
2012-11-28,38.89,40.49,38.82,32.8735183413,4887200.0,0.0129,0.1813,0.1685,33.5024,32.6803,31.8583,54.5948,32.8312,32.65,3.4756,19.7189,3.5165,True
2012-11-29,40.514,40.86,39.9,33.0362585311,2170400.0,0.0228,0.1969,0.1742,33.4774,32.7405,32.0036,56.1893,32.9109,32.6582,3.7056,72.1787,5.2701,True
2012-11-30,40.28,40.79,40.16,33.0362585311,2547600.0,0.0262,0.2069,0.1807,33.4991,32.7515,32.0039,56.1893,32.8882,32.6907,0.7409,75.8858,5.2701,True
2012-12-03,40.84,40.98,40.37,32.9060663792,2223200.0,0.017,0.202,0.185,33.5093,32.7767,32.0441,54.4337,32.8979,32.6994,1.2602,81.1148,6.1758,True
2012-12-04,40.52,40.805,40.25,33.0769435785,1368500.0,0.0196,0.2094,0.1898,33.4949,32.7718,32.0487,56.3515,32.9858,32.7211,-0.1835,76.4043,5.5278,True
2012-12-05,40.54,40.77,40.215,33.2559577873,1572200.0,0.0299,0.2272,0.1973,33.4019,32.7531,32.1042,58.3205,33.0623,32.7439,-1.0087,98.5202,6.8121,True
2012-12-06,40.57,41.04,40.53,33.3871126615,1877800.0,0.0413,0.2489,0.2076,33.4796,32.7767,32.0739,59.746,33.1325,32.8139,1.0843,118.6999,8.1088,True
2012-12-07,40.92,41.35,40.73,33.8379575416,2193600.0,0.0732,0.2991,0.2259,33.6732,32.8412,32.0093,64.2491,33.2928,32.933,2.4742,146.3922,9.5779,True
2012-12-10,41.07,41.59,41.07,33.9609152361,2282300.0,0.0951,0.3449,0.2497,33.8638,32.9005,31.9372,65.3808,33.5038,33.0635,2.6901,161.6955,10.7019,True
2012-12-11,41.63,42.36,41.41,34.6330839663,2715300.0,0.1445,0.4304,0.2859,34.2146,32.9946,31.7745,70.7954,33.815,33.1911,5.7053,208.7268,14.1825,True
2012-12-12,42.26,42.45,41.95,34.4445488347,1742500.0,0.1533,0.4774,0.3242,34.4438,33.0711,31.6984,67.6172,34.0527,33.3154,5.0452,214.2892,14.5782,True
2012-12-13,41.7,41.985,41.36,34.0346898528,1539900.0,0.1216,0.4761,0.3546,34.5464,33.156,31.7656,61.2161,34.1822,33.4086,3.869,167.1781,11.1607,True
2012-12-14,41.37,41.6025,41.11,33.895337799,2243900.0,0.0832,0.4586,0.3754,34.5766,33.2482,31.9198,59.1754,34.1937,33.4582,4.8015,141.1548,9.7501,True
2012-12-17,41.42,41.78,41.2909,34.0592813918,2518200.0,0.0619,0.4527,0.3908,34.5935,33.351,32.1085,60.8217,34.2134,33.5384,6.4734,151.9262,10.5695,True
2012-12-18,41.75,42.31,41.75,34.5593093496,2128500.0,0.0736,0.4828,0.4092,34.7553,33.443,32.1308,65.3834,34.1986,33.6665,5.948,185.4245,12.9689,True
2012-12-19,42.39,42.73,42.15,34.6822670442,2965200.0,0.0812,0.5107,0.4295,34.9032,33.5481,32.193,66.4137,34.2462,33.7871,6.4704,198.927,14.8108,True
2012-12-20,42.39,42.46,41.98,34.7150557627,2324000.0,0.0799,0.5294,0.4495,35.0302,33.652,32.2737,66.6969,34.3823,33.899,6.2444,177.7178,13.8192,True
2012-12-21,41.94,42.24,41.34,34.5839008885,11347400.0,0.0624,0.5275,0.4651,35.1387,33.7237,32.3086,64.3707,34.52,34.0022,4.2694,145.8976,10.1764,True
2012-12-24,42.03,42.28,41.7,34.5183234514,945400.0,0.0397,0.5148,0.475,35.2035,33.8067,32.41,63.19,34.6118,34.1096,4.164,146.2214,10.3587,True
2012-12-26,42.18,42.4105,41.73,34.256013703,1419300.0,0.0024,0.478,0.4756,35.1883,33.8876,32.587,58.5849,34.5511,34.1883,4.8959,136.0539,10.9585,True
2012-12-27,41.87,42.02,41.41,34.3379854994,2134700.0,-0.0202,0.4503,0.4706,35.1877,33.9609,32.734,59.5714,34.4823,34.2604,4.5461,117.6015,9.1376,False
2012-12-28,41.64,41.99,41.435,33.9937039547,1439700.0,-0.0596,0.396,0.4557,35.1599,34.0087,32.8576,53.8041,34.338,34.3008,3.5255,104.0976,9.1376,False
2012-12-31,41.47,42.09,41.19,34.4773375532,2366100.0,-0.0545,0.3876,0.442,35.1575,34.0808,33.0041,59.6794,34.3167,34.3435,3.9501,108.7933,7.7377,False
2013-01-02,42.8,44.01,42.8,36.0675904028,3761100.0,0.049,0.5034,0.4543,35.493,34.2389,32.9848,72.1554,34.6265,34.4839,8.188,207.5132,16.2945,True
2013-01-03,43.6,43.71,42.64,35.4855906486,2953000.0,0.0701,0.5419,0.4718,35.6065,34.3593,33.1121,64.348,34.8724,34.5407,7.9113,174.2214,15.3876,True
2013-01-04,43.23,43.29,42.43,34.8544078165,3502800.0,0.035,0.5156,0.4806,35.5949,34.4392,33.2835,57.1613,34.9757,34.5681,6.181,140.1074,14.1989,True
2013-01-07,42.01,42.81,42.0,34.9609711518,2377000.0,0.0136,0.4976,0.484,35.5874,34.5179,33.4484,58.0096,35.1692,34.6298,4.3129,119.8058,11.8006,True
2013-01-08,42.61,42.75,42.14,34.6002952478,1797800.0,-0.0279,0.4491,0.477,35.5792,34.556,33.5328,54.1229,35.1938,34.6768,3.3857,108.2796,11.8006,False
2013-01-09,42.19,42.41,41.81,34.5101262718,3117500.0,-0.0626,0.3987,0.4614,35.5702,34.5835,33.5968,53.1687,34.8823,34.7069,1.9716,90.6036,9.9677,False
2013-01-10,42.25,42.635,42.19,34.9281824333,2275800.0,-0.0586,0.3881,0.4467,35.5962,34.5982,33.6003,56.9399,34.7708,34.7315,0.6492,106.1387,10.9797,False
2013-01-11,42.4,42.6,42.17,34.641281146,1952700.0,-0.0754,0.3525,0.4279,35.6037,34.6081,33.6125,53.7569,34.7282,34.7287,0.3534,95.2708,10.867,False
2013-01-14,42.81,42.96,42.09,34.6248867867,2768400.0,-0.0869,0.3192,0.4061,35.5978,34.6376,33.6774,53.5735,34.661,34.7227,2.3223,96.2299,12.4929,False
2013-01-15,42.02,42.29,41.82,34.4445488347,2272600.0,-0.1048,0.2751,0.3799,35.5685,34.6651,33.7616,51.5032,34.6298,34.7134,1.6525,72.8556,10.9493,False
2013-01-16,41.92,42.3,41.71,34.4937319125,2620700.0,-0.1108,0.2414,0.3522,35.551,34.6868,33.8226,52.0447,34.6265,34.7118,1.2446,69.6553,10.3221,False
2013-01-17,42.25,43.19,42.21,35.2970555169,2567800.0,-0.0607,0.2763,0.337,35.6251,34.7237,33.8222,59.8839,34.7003,34.7812,2.0799,108.044,14.3078,False
2013-01-18,42.85,43.09,42.63,35.2970555169,1916700.0,-0.0292,0.3005,0.3297,35.6894,34.7544,33.8194,59.8839,34.8315,34.8451,0.8425,110.1088,14.3078,False
2013-01-22,42.94,43.16,42.74,35.3708301337,1852900.0,-0.0063,0.3219,0.3282,35.7596,34.7872,33.8147,60.5635,34.9806,34.9369,1.6486,111.4773,14.6165,False
2013-01-23,43.31,43.45,43.03,35.5347737264,2265300.0,0.0159,0.3481,0.3321,35.8546,34.8347,33.8149,62.0926,35.1987,35.0074,2.8646,121.9861,15.8929,True
2013-01-24,43.38,43.76,43.14,35.5921539839,2379700.0,0.0297,0.3692,0.3396,35.9483,34.8884,33.8286,62.6359,35.4184,34.9757,3.5005,127.5626,17.2379,True
2013-01-25,43.64,43.98,43.55,35.9036468101,2142400.0,0.0535,0.4064,0.3529,36.0764,34.9708,33.8652,65.5108,35.5397,35.0036,3.7007,142.2068,18.1821,True
2013-01-28,43.9,44.17,43.82,36.0921819417,1842500.0,0.0744,0.446,0.3715,36.226,35.0585,33.8911,67.1499,35.6987,35.0861,5.1166,150.7055,18.9938,True
2013-01-29,43.99,44.305,43.6,36.1905480974,1781200.0,0.0865,0.4797,0.3932,36.3278,35.1684,34.009,68.0001,35.8627,35.1681,5.5132,147.1384,17.6198,True
2013-01-30,44.02,44.33,43.87,36.2069424567,1894800.0,0.0871,0.502,0.4149,36.4526,35.2548,34.0571,68.1473,35.9971,35.2752,5.3219,147.7285,17.7296,True
2013-01-31,44.25,44.25,43.525,35.7724919359,2649300.0,0.0513,0.4791,0.4278,36.4042,35.2401,34.076,60.2747,36.0332,35.3594,0.5453,126.1418,15.5682,True
2013-02-01,44.06,44.745,44.0,36.6168014385,2684600.0,0.0762,0.523,0.4468,36.6041,35.2966,33.9892,67.9775,36.1758,35.4719,2.3679,157.1308,17.7709,True
2013-02-04,44.57,44.82,44.05,36.108576301,2324200.0,0.0513,0.5109,0.4596,36.6959,35.3594,34.0228,60.4215,36.1791,35.5697,3.5343,141.8995,18.1001,True
2013-02-05,44.32,44.86,44.14,36.6249986181,2057700.0,0.0618,0.5368,0.4751,36.8734,35.4426,34.0117,64.6941,36.266,35.7031,4.7886,149.8867,18.2776,True
2013-02-06,44.36,44.92,44.35,36.674181696,1962700.0,0.0639,0.5549,0.491,37.0179,35.5462,34.0746,65.0787,36.3594,35.8517,5.076,150.5605,18.5468,True
2013-02-07,44.62,44.67,44.06,36.3872804087,1817600.0,0.0391,0.5399,0.5008,37.0744,35.6401,34.2058,60.9297,36.4824,35.978,5.3289,130.7312,16.6578,True
2013-02-08,44.72,45.9,44.45,37.4611109411,2962900.0,0.0855,0.6077,0.5222,37.3652,35.7668,34.1683,68.8848,36.6512,36.1222,7.658,175.788,22.0176,True
2013-02-11,45.99,46.14,45.77,37.7726037673,2383000.0,0.1252,0.6786,0.5535,37.6578,35.9233,34.1889,70.7367,36.984,36.2873,8.3099,199.8752,23.0002,True
2013-02-12,46.15,46.35,45.96,37.9283501804,2313600.0,0.1484,0.739,0.5906,37.9232,36.0885,34.2538,71.6409,37.2447,36.4578,7.8911,199.2519,23.854,True
2013-02-13,46.29,46.63,46.07,37.9201530008,752773.0,0.1492,0.7771,0.6279,38.0996,36.2623,34.425,71.5162,37.4939,36.6168,10.2625,195.9999,24.9819,True
2013-02-14,46.02,46.7,45.99,38.1496740306,601150.0,0.1509,0.8165,0.6656,38.2696,36.4451,34.6205,72.9288,37.8464,36.7873,10.4019,191.1871,24.4463,True
2013-02-15,46.39,46.625,45.86,37.8504769739,3187400.0,0.1188,0.8142,0.6953,38.4153,36.5727,34.7301,68.2046,37.9243,36.9171,7.9532,172.4331,23.5712,True
2013-02-19,46.4,47.04,46.2,38.5349414736,2734400.0,0.1299,0.8577,0.7278,38.6672,36.7346,34.802,72.5613,38.0767,37.0799,9.1669,186.1449,25.277,True
2013-02-20,46.9,47.27,45.76,37.5348855578,3472900.0,0.0595,0.8022,0.7427,38.6987,36.8428,34.987,59.7459,37.998,37.1696,9.5227,156.8347,22.3332,True
2013-02-21,45.7,45.77,44.835,36.9856745222,2923100.0,-0.0295,0.7058,0.7353,38.6718,36.9154,35.159,54.1215,37.8111,37.2215,5.3395,106.1255,16.4814,False
2013-02-22,45.1905,45.89,45.19,37.3135617076,2320100.0,-0.0696,0.6484,0.7179,38.6558,37.0015,35.3471,56.7272,37.6439,37.3242,4.8675,114.1612,17.0052,False
2013-02-25,46.11,46.27,44.75,36.6987732349,2626700.0,-0.1368,0.5469,0.6837,38.6248,37.0412,35.4576,50.9176,37.4136,37.3297,5.2069,98.2882,14.3317,False
2013-02-26,45.08,45.31,44.65,36.8873083665,4383900.0,-0.1659,0.4763,0.6422,38.6061,37.081,35.5558,52.5154,37.084,37.3816,2.5809,82.8465,13.731,False
2013-02-27,44.58,45.62,44.31,37.4775053004,2095000.0,-0.1437,0.4626,0.6063,38.6226,37.1453,35.668,57.1899,37.0726,37.4384,3.7395,99.239,16.634,False
2013-02-28,45.28,45.82,43.68,37.3453677762,2627200.0,-0.1362,0.436,0.5722,38.6169,37.2022,35.7875,55.8706,37.1445,37.4832,4.1356,87.1305,12.8726,False
