date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Lower Band,Real Middle Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-11-20,49.48,50.62,49.4001,50.55,620200.0,0.7997,0.9913,0.1916,47.6915,45.4536,49.9294,73.2455,49.09,48.0033,7.2458,201.1621,29.1028,True
2012-11-21,50.3,51.3,50.3,51.12,484600.0,0.8657,1.1299,0.2642,47.8715,45.1838,50.5592,75.2537,49.652,48.2507,7.9091,218.3914,31.0767,True
2012-11-23,51.5,51.73,51.31,51.71,183900.0,0.9471,1.2727,0.3256,48.122,45.0164,51.2276,77.1554,50.3,48.5227,9.7137,231.1424,32.289,True
2012-11-26,51.7,51.95,50.88,51.2,980500.0,1.0236,1.3294,0.3058,48.352,45.0558,51.6482,72.029,50.81,48.7747,10.7558,208.6973,29.9643,True
2012-11-27,51.36,52.87,51.07,52.7,1045900.0,1.1145,1.4783,0.3638,48.671,45.0086,52.3334,76.8715,51.456,49.1407,12.7533,227.2031,32.5435,True
2012-11-28,52.35,52.6,51.62,52.19,3749400.0,1.1991,1.5374,0.3383,48.9485,45.1071,52.7899,72.3111,51.784,49.4513,12.658,211.3991,32.5435,True
2012-11-29,52.59,52.6,51.41,51.59,883900.0,1.263,1.5184,0.2554,49.1575,45.22,53.095,67.2798,51.878,49.8093,10.6204,190.8535,31.4012,True
2012-11-30,51.41,52.24,50.61,52.19,1525600.0,1.3172,1.534,0.2168,49.3855,45.3028,53.4682,69.5498,51.974,50.2127,9.1175,174.5065,27.1556,True
2012-12-03,52.3,52.32,51.13,51.93,494500.0,1.3553,1.508,0.1527,49.611,45.4894,53.7326,67.3795,52.12,50.4827,9.0682,169.0658,27.3941,True
2012-12-04,51.76,51.95,51.27,51.67,384700.0,1.3742,1.4498,0.0755,49.834,45.774,53.894,65.1996,51.914,50.6847,9.2534,154.8406,27.3941,True
2012-12-05,51.72,52.5,51.33,52.45,690300.0,1.3893,1.4498,0.0605,50.08,46.012,54.148,68.4776,51.966,50.9467,9.7637,160.6289,29.0463,True
2012-12-06,51.78,52.525,51.78,52.45,641000.0,1.3981,1.4333,0.0352,50.3915,46.6095,54.1735,68.4776,52.138,51.2227,11.2346,156.8022,29.1209,True
2012-12-07,52.54,52.9,52.31,52.74,478400.0,1.4039,1.4272,0.0233,50.7215,47.3516,54.0914,69.6959,52.248,51.5073,12.1238,159.7676,30.2391,True
2012-12-10,52.56,52.81,51.41,51.7,1298600.0,1.3878,1.3232,-0.0646,50.9125,47.7841,54.0409,60.6841,52.202,51.7107,6.7084,132.7246,25.4103,False
2012-12-11,51.63,51.63,50.77,51.29,951100.0,1.349,1.1939,-0.1551,51.045,48.0933,53.9967,57.5415,52.126,51.832,5.5828,106.1637,22.1356,False
2012-12-12,51.63,51.77,50.8,51.35,525300.0,1.296,1.0838,-0.2122,51.1865,48.4707,53.9023,57.8835,51.906,51.8853,6.1731,103.5377,22.5852,False
2012-12-13,51.5,51.5,50.2411,50.53,396400.0,1.2207,0.9198,-0.301,51.2975,48.8979,53.6971,51.7768,51.522,51.846,5.0377,84.3676,19.7769,False
2012-12-14,50.62,50.94,49.86,50.42,605000.0,1.131,0.772,-0.359,51.395,49.3274,53.4626,51.0034,51.058,51.76,4.4066,71.5611,17.9039,False
2012-12-17,50.53,50.83,50.22,50.74,804000.0,1.0394,0.6729,-0.3664,51.4995,49.8232,53.1758,53.183,50.866,51.7293,3.8884,73.9343,17.9039,False
2012-12-18,50.89,51.6,50.4,51.52,747800.0,0.9615,0.6499,-0.3116,51.602,50.2076,52.9964,58.056,50.912,51.6507,3.5521,86.6987,20.5015,False
2012-12-19,51.6,51.92,50.91,51.9,646200.0,0.9001,0.6547,-0.2454,51.6695,50.3571,52.9819,60.2174,51.022,51.6313,2.5682,94.1889,21.5506,False
2012-12-20,52.04,52.52,51.77,52.52,611600.0,0.8602,0.7005,-0.1597,51.7395,50.4026,53.0764,63.5049,51.42,51.6933,2.3782,108.981,23.4761,False
2012-12-21,52.24,53.34,51.864,53.1,619200.0,0.8431,0.7747,-0.0684,51.809,50.3469,53.2711,66.2965,51.956,51.754,3.1123,117.943,26.0004,False
2012-12-24,52.85,53.69,52.85,53.49,391900.0,0.8455,0.8551,0.0096,51.9235,50.3184,53.5286,68.0568,52.506,51.858,3.3494,128.0685,27.0451,True
2012-12-26,53.55,53.74,52.99,53.28,510100.0,0.8547,0.8916,0.0369,51.9525,50.2731,53.6319,66.0661,52.858,51.9653,1.6455,122.5723,27.1944,True
2012-12-27,53.17,53.5,52.26,53.13,536400.0,0.8634,0.898,0.0347,51.9995,50.2452,53.7538,64.6195,53.104,52.0107,1.711,108.2342,23.4433,True
2012-12-28,52.82,53.12,52.58,52.85,419700.0,0.8648,0.8705,0.0057,52.0625,50.2812,53.8438,61.9084,53.17,52.0373,0.9886,101.4535,23.4433,True
2012-12-31,52.65,53.67,52.61,53.65,387700.0,0.8724,0.9029,0.0304,52.1355,50.2244,54.0466,66.2438,53.28,52.098,2.7374,109.7249,25.1629,True
2013-01-02,54.56,55.32,54.1,55.18,755700.0,0.9059,1.04,0.134,52.298,49.9759,54.6201,72.6276,53.618,52.33,5.7339,145.1489,29.9626,True
2013-01-03,55.05,55.17,54.56,54.89,467700.0,0.9472,1.1124,0.1652,52.459,49.8991,55.0189,69.9414,53.94,52.57,6.1983,139.6539,29.9626,True
2013-01-04,55.02,55.3216,54.81,55.0,405100.0,0.9908,1.1653,0.1744,52.5865,49.7973,55.3757,70.3865,54.314,52.8133,5.3745,138.7657,30.3869,True
2013-01-07,55.01,55.82,54.61,55.81,581200.0,1.0443,1.258,0.2137,52.7545,49.6334,55.8756,73.4844,54.906,53.1653,6.2732,143.217,31.7686,True
2013-01-08,55.61,56.039,55.57,55.74,611100.0,1.0976,1.3107,0.2132,52.9045,49.5231,56.2859,72.7795,55.324,53.52,5.9338,147.7443,32.3685,True
2013-01-09,55.7,56.16,55.42,55.98,449900.0,1.1493,1.3563,0.207,53.1185,49.5335,56.7035,73.7061,55.484,53.8693,6.3435,145.0863,31.5628,True
2013-01-10,56.2,56.76,55.96,56.71,605700.0,1.2064,1.4347,0.2283,53.3895,49.5856,57.1934,76.3317,55.848,54.2153,9.9361,155.8138,33.2163,True
2013-01-11,55.7,57.03,55.58,56.57,353200.0,1.2588,1.4687,0.2098,53.6505,49.7277,57.5733,74.797,56.162,54.5267,10.1603,149.4658,31.1751,True
2013-01-14,56.9,56.93,56.15,56.93,401800.0,1.3085,1.5072,0.1987,53.9705,50.0741,57.8669,76.1198,56.386,54.8207,10.5437,152.192,31.1751,True
2013-01-15,56.89,57.33,56.51,57.2,224400.0,1.3552,1.5418,0.1866,54.3095,50.5297,58.0893,77.0863,56.678,55.094,12.5442,156.3208,32.3043,True
2013-01-16,57.27,57.28,56.63,57.17,293300.0,1.3939,1.5489,0.155,54.631,51.0307,58.2313,76.7166,56.916,55.3393,12.6894,152.101,32.3043,True
2013-01-17,57.47,58.78,57.46,58.19,503000.0,1.4388,1.6183,0.1795,54.9645,51.3431,58.5859,80.1788,57.212,55.6667,13.9147,174.4468,36.354,True
2013-01-18,58.0,59.12,58.0,59.08,613400.0,1.4961,1.7251,0.229,55.3235,51.5674,59.0796,82.5979,57.714,56.0633,13.8675,181.922,37.2197,True
2013-01-22,59.29,59.29,58.43,58.73,439600.0,1.5491,1.7612,0.2121,55.634,51.8298,59.4382,78.5581,58.074,56.4553,12.8903,176.6485,37.6509,True
2013-01-23,58.59,58.704,57.94,58.02,710400.0,1.5818,1.7128,0.131,55.88,52.1271,59.6329,71.0097,58.238,56.7467,10.0562,155.6505,34.9342,True
2013-01-24,58.2,59.43,58.2,59.36,614100.0,1.6179,1.7623,0.1444,56.1735,52.2981,60.0489,75.7261,58.676,57.0253,10.691,167.0282,36.8132,True
2013-01-25,59.55,60.26,59.345,60.26,589100.0,1.6649,1.8528,0.1879,56.5225,52.4979,60.5471,78.2701,59.09,57.3833,12.1325,180.8147,38.8658,True
2013-01-28,60.44,60.5981,58.94,59.34,672500.0,1.6977,1.8291,0.1314,56.833,52.9475,60.7185,70.2109,59.142,57.6727,13.2675,164.3494,36.6629,True
2013-01-29,59.15,59.52,58.9,59.08,494400.0,1.712,1.769,0.057,57.1445,53.6024,60.6866,68.0881,59.212,57.8907,12.0482,146.6096,36.4455,True
2013-01-30,59.34,59.82,58.7853,59.51,478100.0,1.7168,1.7361,0.0193,57.4375,54.1391,60.7359,69.7108,59.51,58.142,11.4589,143.9705,37.2074,True
2013-01-31,59.87,60.0,59.27,59.84,259700.0,1.7168,1.7168,-0.0,57.6705,54.3845,60.9565,70.9265,59.606,58.3993,8.4599,143.8527,37.6633,False
2013-02-01,60.23,60.4,59.94,60.03,395300.0,1.7129,1.6973,-0.0156,57.9275,54.7493,61.1057,71.6289,59.56,58.6207,9.4798,145.6919,38.6698,False
2013-02-04,60.0,60.22,59.63,59.78,454400.0,1.6989,1.6427,-0.0561,58.1665,55.1925,61.1405,69.2696,59.648,58.8347,8.8544,133.5248,36.9274,False
2013-02-05,60.12,60.765,59.79,59.89,821900.0,1.6771,1.59,-0.0871,58.3705,55.5137,61.2273,69.7394,59.81,59.032,8.8588,132.8095,38.3132,False
2013-02-06,59.86,60.4,59.72,59.9,985300.0,1.648,1.5314,-0.1165,58.5785,55.9191,61.2379,69.7844,59.888,59.212,7.7821,124.396,37.9174,False
2013-02-07,59.98,60.24,59.34,59.55,796300.0,1.6064,1.4401,-0.1663,58.757,56.3522,61.1618,66.0983,59.83,59.3707,7.265,113.4774,35.7725,False
2013-02-08,64.07,68.23,64.07,66.01,3410200.0,1.6586,1.8675,0.2089,59.222,55.4008,63.0432,83.4188,61.026,59.892,20.2079,228.9878,51.8006,True
2013-02-11,66.4,66.7,64.35,66.15,1158400.0,1.7654,2.1923,0.4269,59.701,55.0238,64.3782,83.6132,62.3,60.3633,16.956,209.4569,51.8006,True
2013-02-12,66.16,66.57,65.7332,66.03,574500.0,1.8947,2.4121,0.5174,60.156,54.9097,65.4023,82.7226,63.528,60.85,16.9331,204.864,51.8006,True
2013-02-13,66.03,66.46,65.88,66.04,340600.0,2.0273,2.5577,0.5304,60.598,54.9483,66.2477,82.739,64.756,61.3847,15.9253,194.0496,51.8006,True
2013-02-14,65.93,66.59,65.82,66.53,586700.0,2.1582,2.6817,0.5235,61.066,55.0885,67.0435,83.5591,66.152,61.8627,16.2535,187.1561,52.009,True
2013-02-15,66.77,68.54,66.6,68.47,677500.0,2.3072,2.903,0.5959,61.58,54.948,68.212,86.317,66.644,62.41,16.6043,202.2412,54.9785,True
2013-02-19,68.55,69.56,68.09,69.55,708200.0,2.4716,3.1295,0.6579,62.1035,54.7318,69.4752,87.5616,67.324,63.0907,17.659,208.9912,56.4132,True
2013-02-20,69.66,70.75,68.47,68.65,499900.0,2.6172,3.1995,0.5823,62.5995,54.876,70.323,80.9848,67.848,63.7287,19.3287,199.9548,58.001,True
2013-02-21,68.23,68.25,66.691,67.7,505300.0,2.7222,3.1421,0.4199,63.0835,55.3554,70.8116,74.6441,68.18,64.2747,16.2612,163.3131,49.7095,True
2013-02-22,68.13,68.54,67.51,67.97,574800.0,2.7943,3.0828,0.2885,63.514,55.7047,71.3233,75.2346,68.468,64.8167,15.329,161.3506,50.1433,True
2013-02-25,68.15,68.65,67.23,67.28,442600.0,2.8247,2.9463,0.1215,63.865,56.0412,71.6888,70.7251,68.23,65.3,13.923,148.9877,48.8825,True
2013-02-26,67.45,67.935,67.045,67.45,588200.0,2.8236,2.8192,-0.0044,64.2705,56.5874,71.9536,71.1811,67.81,65.8113,12.1075,138.6086,48.0472,False
2013-02-27,67.75,68.32,67.17,68.23,529200.0,2.8088,2.7498,-0.0591,64.728,57.2487,72.2073,73.2308,67.726,66.3673,14.7849,138.1746,48.6568,False
2013-02-28,68.37,70.68,68.302,69.81,870700.0,2.8051,2.7901,-0.015,65.243,57.8539,72.6321,76.8105,68.148,67.028,18.1545,154.0863,52.1566,False
2013-03-01,69.57,70.58,69.13,70.34,587700.0,2.8105,2.8321,0.0216,65.768,58.498,73.038,77.8738,68.622,67.7473,17.6333,152.2641,52.1566,True
2013-03-04,70.41,72.09,70.28,71.18,679900.0,2.8284,2.8998,0.0715,66.3255,59.1923,73.4587,79.4723,69.402,68.092,19.3543,159.8595,54.2213,True
2013-03-05,71.62,72.187,71.25,72.07,745400.0,2.8609,2.9908,0.13,66.94,60.055,73.825,81.0282,70.326,68.4867,19.8721,159.951,54.35,True
2013-03-06,72.26,72.9,71.49,72.25,918000.0,2.8972,3.0424,0.1452,67.558,61.1102,74.0058,81.3348,71.13,68.9013,19.9704,156.4081,55.2897,True
2013-03-07,70.5,70.84,69.87,69.88,2095100.0,2.8895,2.859,-0.0305,68.057,62.5864,73.5276,66.2359,71.144,69.1573,17.2848,125.6634,48.2395,False
2013-03-08,70.37,71.09,69.352,70.52,1169000.0,2.8584,2.7339,-0.1245,68.6055,64.6731,72.5379,67.957,71.18,69.4233,18.0113,121.0689,46.0829,False
2013-03-11,70.59,70.5998,70.0,70.41,339300.0,2.8059,2.5959,-0.21,68.8255,65.0079,72.6431,67.325,71.026,69.5527,3.4733,115.1447,46.0829,False
2013-03-12,70.35,70.58,70.06,70.4,287700.0,2.7362,2.4574,-0.2788,69.038,65.3695,72.7065,67.2641,70.692,69.6093,5.8171,109.6988,46.0829,False
2013-03-13,70.57,70.68,70.27,70.5,735800.0,2.6547,2.3288,-0.3259,69.2615,65.8153,72.7077,67.5784,70.342,69.7327,6.174,106.1758,46.2417,False
2013-03-14,70.54,70.75,70.32,70.56,524300.0,2.5651,2.2064,-0.3587,69.4875,66.3358,72.6392,67.7774,70.478,69.9233,6.455,102.2443,46.3542,False
2013-03-15,70.44,70.57,69.33,69.52,755300.0,2.4525,2.0023,-0.4502,69.637,66.7919,72.4821,60.8444,70.278,70.0267,5.9769,90.2429,42.0791,False
2013-03-18,69.06,69.9,67.33,69.46,470100.0,2.325,1.8149,-0.5101,69.6865,66.8903,72.4827,60.4621,70.088,70.172,1.9842,77.0368,34.0354,False
2013-03-19,69.44,69.9,68.7,68.83,375300.0,2.1794,1.597,-0.5824,69.6505,66.8298,72.4712,56.4705,69.774,70.264,0.4888,76.8451,34.0354,False
2013-03-20,69.12,70.34,69.025,69.74,399000.0,2.0397,1.4808,-0.5589,69.705,66.9218,72.4882,60.5057,69.622,70.3647,-0.5795,80.1675,34.8743,False
2013-03-21,69.6,72.5,69.465,72.38,1990800.0,1.9484,1.5834,-0.365,69.939,67.0834,72.7946,69.3401,69.986,70.536,6.2271,96.3966,38.7621,False
2013-03-22,72.55,76.0,72.19,75.82,2079500.0,1.9428,1.9202,-0.0226,70.3315,66.6329,74.0301,76.6364,71.246,70.9013,10.8842,127.8584,44.2466,False
2013-03-25,76.01,76.88,74.57,75.46,982200.0,1.9809,2.1335,0.1525,70.7405,66.6897,74.7913,74.6446,72.446,71.1867,11.9883,133.8609,45.4948,True
2013-03-26,76.13,77.46,75.75,76.69,911100.0,2.0596,2.3743,0.3147,71.2025,66.6783,75.7267,76.8474,74.018,71.4947,14.0208,140.2556,46.3006,True
2013-03-27,76.5,76.5,75.374,76.05,686500.0,2.1447,2.485,0.3403,71.5935,66.8196,76.3674,73.2974,75.28,71.748,11.9731,129.1965,44.8885,True
2013-03-28,76.11,76.73,75.41,76.67,530500.0,2.2343,2.5928,0.3585,71.9365,66.756,77.117,74.5192,76.138,72.2007,8.5597,129.0382,45.2174,True
2013-04-01,76.73,77.91,76.54,77.24,970000.0,2.3261,2.6932,0.3671,72.2815,66.6711,77.8919,75.6181,76.422,72.6487,10.3854,136.0825,46.8718,True
2013-04-02,77.52,78.13,77.05,77.83,827200.0,2.4185,2.7882,0.3697,72.614,66.5354,78.6926,76.7309,76.896,73.1433,8.3784,137.6554,47.1743,True
2013-04-03,78.0,78.37,75.92,77.27,915500.0,2.492,2.7862,0.2942,72.874,66.4744,79.2736,73.3273,77.012,73.6013,8.5653,129.335,42.924,True
2013-04-04,77.48,77.72,75.95,77.26,1195400.0,2.544,2.7521,0.208,73.1245,66.4556,79.7934,73.2651,77.254,74.052,6.6118,124.0834,42.924,True
2013-04-05,76.0,76.07,74.051,75.25,1508900.0,2.542,2.5336,-0.0083,73.393,66.8368,79.9492,61.9516,76.97,74.3647,7.3828,100.1495,36.0932,False
2013-04-08,75.3,76.57,75.3,76.44,481000.0,2.5193,2.4286,-0.0907,73.689,67.1439,80.2341,65.346,76.81,74.826,7.7085,109.1398,36.9007,False
2013-04-09,76.72,77.52,76.3,77.08,616800.0,2.4893,2.3696,-0.1197,74.0225,67.5,80.545,67.0404,76.66,75.334,9.802,116.8974,38.4045,False
2013-04-10,77.21,78.87,77.11,78.36,882900.0,2.4712,2.3985,-0.0727,74.4205,67.8594,80.9816,70.1662,76.878,75.9693,11.7455,128.1367,40.4553,False
2013-04-11,78.73,78.73,77.41,77.57,538100.0,2.4431,2.3308,-0.1123,74.774,68.3352,81.2128,66.0255,76.94,76.4913,11.3894,122.7737,40.4553,False
2013-04-12,77.4,77.8399,76.59,77.03,517800.0,2.3961,2.2082,-0.188,75.0975,68.8922,81.3028,63.2902,77.296,76.8013,10.0211,110.6701,37.5779,False
2013-04-15,76.66,76.66,73.081,73.81,841700.0,2.2829,1.83,-0.4529,75.312,69.6171,81.0069,50.0445,76.77,76.6673,8.6297,75.7877,26.3167,False
2013-04-16,74.25,75.4,73.94,75.05,691200.0,2.1487,1.6118,-0.5369,75.5915,70.5632,80.6198,54.0153,76.364,76.64,7.8684,77.563,26.3167,False
2013-04-17,74.68,74.89,73.21,74.1,636400.0,1.9883,1.3467,-0.6416,75.855,71.8168,79.8932,50.7068,75.512,76.4673,7.1388,66.2554,24.1307,False
2013-04-18,74.3,74.3,72.14,72.42,660800.0,1.7886,0.9896,-0.7989,75.989,72.6548,79.3232,45.434,74.482,76.2253,5.6298,49.5056,21.0091,False
2013-04-19,72.56,73.59,70.09,73.44,933400.0,1.5868,0.78,-0.8069,76.042,72.9115,79.1725,48.8912,73.764,76.01,1.5034,39.6043,15.3571,False
2013-04-22,73.77,75.49,73.16,75.3,1035400.0,1.4205,0.7552,-0.6653,76.016,72.87,79.162,54.521,74.062,75.8807,-0.6711,70.2605,18.9262,False
2013-04-23,75.74,77.34,75.58,77.22,1005900.0,1.3125,0.8803,-0.4321,76.104,72.9268,79.2812,59.4599,74.496,75.84,0.5983,98.0795,22.1757,False
2013-04-24,77.2,77.6,75.85,75.93,575000.0,1.2231,0.8654,-0.3576,76.066,72.8996,79.2324,55.1486,74.862,75.7507,0.1807,91.7777,22.6189,False
2013-04-25,76.26,76.41,74.94,74.99,957200.0,1.1322,0.7689,-0.3633,76.013,72.812,79.214,52.194,75.376,75.5993,-0.1176,73.7798,20.1825,False
2013-04-26,75.04,75.9,74.55,75.48,519000.0,1.0505,0.7236,-0.3269,75.9535,72.7593,79.1477,53.5829,75.784,75.6147,-1.0817,69.191,19.1506,False
2013-04-29,75.9,76.079,74.85,75.44,883400.0,0.9757,0.6767,-0.2991,75.8635,72.7183,79.0087,53.4471,75.812,75.548,-2.3501,69.1806,19.4733,False
2013-04-30,75.08,77.14,75.01,76.9,1187000.0,0.9303,0.7487,-0.1816,75.817,72.7633,78.8707,57.6454,75.748,75.536,-1.2671,81.3284,21.3653,False
2013-05-01,76.58,77.0,74.67,74.9,715700.0,0.8717,0.637,-0.2347,75.6985,72.6961,78.7009,50.9071,75.542,75.3053,-1.7481,65.1798,20.4431,False
2013-05-02,75.23,77.25,74.7105,77.2,1216200.0,0.8425,0.7257,-0.1167,75.6955,72.6992,78.6918,57.0877,75.984,75.2807,-0.6047,77.844,20.8926,False
2013-05-03,85.18,85.56,78.88,80.34,2131500.0,0.8815,1.0375,0.156,75.95,72.3454,79.5546,63.7611,76.956,75.5013,12.4754,166.4786,33.5775,True
2013-05-06,81.1,82.0,80.68,81.97,1051100.0,0.9852,1.3999,0.4147,76.2265,71.7669,80.6861,66.6461,78.262,76.0453,7.0916,161.6819,33.5775,True
2013-05-07,82.39,82.5,81.602,82.17,988900.0,1.1249,1.6839,0.559,76.481,71.3285,81.6335,66.9915,79.316,76.52,6.4241,164.9872,34.2338,True
2013-05-08,81.34,82.91,81.0751,82.84,955500.0,1.288,1.9406,0.6526,76.705,70.8974,82.5126,68.1746,80.904,77.1027,5.1224,162.2782,32.8275,True
2013-05-09,82.99,83.05,81.36,81.58,534400.0,1.4343,2.0191,0.5849,76.9055,70.7272,83.0838,63.5827,81.78,77.7133,5.4871,152.1478,33.0171,True
2013-05-10,81.63,81.9,80.37,81.25,747100.0,1.5537,2.0313,0.4776,77.1165,70.6539,83.5791,62.4032,81.962,78.234,5.216,133.5763,30.3706,True
2013-05-13,80.78,82.47,80.51,82.35,732600.0,1.664,2.1054,0.4414,77.5435,70.8857,84.2013,64.7393,82.038,78.704,7.5789,140.8608,31.1724,True
2013-05-14,82.24,84.54,82.24,84.21,904500.0,1.7888,2.2879,0.4991,78.0015,70.8508,85.1522,68.3069,82.446,79.17,12.122,169.5211,33.98,True
2013-05-15,82.41,82.75,81.5,81.9,1619600.0,1.8751,2.2205,0.3454,78.3915,71.2838,85.4992,60.2017,82.258,79.568,10.4954,136.0696,32.0222,True
2013-05-16,81.19,81.5,80.09,81.22,1839300.0,1.9178,2.0882,0.1704,78.8315,72.1822,85.4808,58.03,82.186,79.9833,9.6904,112.607,28.3868,True
2013-05-17,81.38,82.75,81.32,82.05,813600.0,1.9396,2.0269,0.0873,79.262,72.9588,85.5652,59.9208,82.346,80.4213,12.4473,129.1235,30.1215,True
2013-05-20,82.26,83.67,82.26,83.43,1011200.0,1.9648,2.0659,0.101,79.6685,73.3912,85.9458,62.8984,82.562,80.954,10.8359,144.6925,31.3659,True
2013-05-21,83.5,84.31,82.6,84.01,654200.0,1.9957,2.1192,0.1234,80.008,73.5649,86.4511,64.0995,82.522,81.428,9.0122,149.8187,32.2198,True
2013-05-22,83.95,84.44,81.4,81.84,632200.0,1.9893,1.9636,-0.0257,80.3035,74.0979,86.5091,56.7369,82.51,81.8907,8.8144,126.0603,29.1558,False
2013-05-23,80.32,82.97,80.1,82.06,541500.0,1.9588,1.837,-0.1219,80.657,74.9141,86.3999,57.27,82.678,82.2147,8.5853,107.2221,25.9406,False
2013-05-24,81.65,82.95,81.12,82.54,575600.0,1.9181,1.7551,-0.163,81.01,75.7345,86.2855,58.4665,82.776,82.3613,9.2885,112.7372,25.9406,False
2013-05-28,83.87,85.309,83.638,84.35,637800.0,1.8975,1.8153,-0.0822,81.4555,76.6531,86.2579,62.6875,82.96,82.52,12.1321,148.5242,29.2461,False
2013-05-29,84.35,87.45,84.05,85.91,1412800.0,1.9113,1.9662,0.055,81.906,77.2082,86.6038,65.8888,83.34,82.7693,13.3653,165.5148,32.0455,True
2013-05-30,86.25,88.829,86.25,87.39,700800.0,1.965,2.1802,0.2151,82.5305,78.443,86.618,68.6251,84.45,83.0727,15.3623,185.0981,33.7621,True
2013-05-31,87.33,88.8,86.15,87.08,925600.0,2.0317,2.2982,0.2665,83.0245,79.2578,86.7912,67.4115,85.454,83.4393,14.9515,172.342,33.5133,True
2013-06-03,87.1,87.2099,83.66,86.14,926400.0,2.0832,2.2895,0.2062,83.3145,79.5261,87.1029,63.749,86.174,83.7653,1.9284,136.9516,27.5097,True
2013-06-04,86.15,86.96,84.78,85.33,876700.0,2.105,2.1919,0.087,83.4825,79.6498,87.3152,60.7041,86.37,83.964,6.0488,130.9777,27.5097,True
2013-06-05,85.22,85.82,83.65,84.13,555300.0,2.0829,1.9948,-0.0881,83.5805,79.787,87.374,56.426,86.014,83.9587,4.0242,107.2951,24.8743,False
2013-06-06,83.59,85.49,82.69,85.42,1000700.0,2.0505,1.9206,-0.1299,83.7095,79.8506,87.5684,59.6974,85.62,84.1933,3.1118,102.8246,22.6836,False
2013-06-07,86.53,87.2,85.53,87.11,557700.0,2.0354,1.9753,-0.0601,83.986,79.9871,87.9849,63.5397,85.626,84.586,4.997,130.3057,25.0649,False
2013-06-10,87.49,88.5,87.23,88.1,671000.0,2.0433,2.0747,0.0314,84.3285,80.156,88.501,65.5982,86.018,84.9893,8.0586,144.6343,26.8077,True
2013-06-11,86.79,88.222,86.105,87.58,448900.0,2.0521,2.0874,0.0353,84.59,80.2926,88.8874,63.5781,86.468,85.266,6.9747,129.2819,24.2643,True
2013-06-12,88.0,88.079,86.452,87.54,970100.0,2.0558,2.0704,0.0146,84.7565,80.2767,89.2363,63.4171,87.15,85.5013,4.1862,125.608,24.2643,True
2013-06-13,87.22,88.18,86.41,87.79,484700.0,2.0553,2.0534,-0.0019,85.051,80.5867,89.5153,64.027,87.624,85.898,6.5619,123.1416,24.4051,False
2013-06-14,87.95,88.46,86.7301,87.65,352700.0,2.0453,2.0055,-0.0398,85.3725,81.1379,89.6071,63.3929,87.732,86.2707,8.5399,121.7967,24.7992,False
2013-06-17,89.1,89.75,87.75,88.07,903500.0,2.032,1.9787,-0.0533,85.6735,81.5726,89.7744,64.5222,87.726,86.6393,8.4592,131.9665,26.5921,False
2013-06-18,88.37,89.74,88.26,89.12,724300.0,2.0294,2.0188,-0.0105,85.958,81.7316,90.1844,67.23,88.034,86.9573,7.2547,135.1326,26.5921,False
2013-06-19,89.18,89.5299,87.84,88.15,604500.0,2.0135,1.9499,-0.0636,86.165,81.935,90.395,62.5078,88.156,87.1067,6.1913,122.42,25.5839,False
2013-06-20,87.3,87.48,83.5,83.94,1141100.0,1.9183,1.5379,-0.3805,86.27,82.3844,90.1556,47.1178,87.386,86.8767,3.6002,65.2298,15.8854,False
2013-06-21,83.94,84.54,80.2801,83.8,2785200.0,1.7719,1.1863,-0.5856,86.357,82.7872,89.9268,46.7081,86.616,86.658,1.8923,30.9648,9.5048,False
2013-06-24,82.95,83.24,80.43,82.38,1100300.0,1.5744,0.7841,-0.7903,86.349,82.7445,89.9535,42.6752,85.478,86.4073,0.3496,16.082,9.5048,False
2013-06-25,83.04,84.06,82.321,83.4,500400.0,1.3678,0.5414,-0.8264,86.3015,82.5701,90.0329,46.2471,84.334,86.2787,-1.4641,35.0224,10.7983,False
2013-06-26,84.34,85.52,84.17,84.91,656000.0,1.1873,0.4656,-0.7218,86.2515,82.4739,90.0291,51.0818,83.686,86.3307,-2.207,59.7183,13.0487,False
2013-06-27,85.65,85.69,82.09,83.17,1285800.0,1.0023,0.262,-0.7402,86.0405,82.0742,90.0068,45.9763,83.532,86.1807,-3.5338,38.3753,9.0624,False
2013-06-28,82.88,83.18,81.18,81.3,1512800.0,0.7919,-0.0496,-0.8415,85.7515,81.3157,90.1873,41.2311,83.032,85.7933,-6.3288,7.7061,7.3778,False
2013-07-01,81.55,83.69,81.1,82.88,630600.0,0.6001,-0.1671,-0.7672,85.5885,80.9854,90.1916,46.2529,83.132,85.4453,-4.0361,17.5891,8.1861,False
2013-07-02,82.9,83.6,82.02,82.41,557500.0,0.4211,-0.2948,-0.7159,85.4425,80.6351,90.2499,45.0266,82.934,85.1007,-3.8638,18.2694,8.1861,False
2013-07-03,82.0,83.32,81.75,83.24,401700.0,0.2718,-0.3253,-0.5971,85.398,80.5268,90.2692,47.6525,82.6,84.814,-2.9131,18.6501,7.6716,False
2013-07-05,83.9,84.42,82.1376,84.34,494200.0,0.1659,-0.2577,-0.4236,85.344,80.4511,90.2369,50.9776,82.834,84.584,-1.2516,33.4678,9.4555,False
2013-07-08,84.9,85.31,83.58,84.26,542700.0,0.0911,-0.2082,-0.2993,85.2015,80.3569,90.0461,50.7265,83.426,84.358,-2.1674,46.2899,10.8724,False
