date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-03-12,18.09,18.3071,17.96,16.144261006,163700.0,0.4068,-0.137,0.2697,16.1301,17.2331,15.027,55.8954,15.7469,16.217,-2.2579,88.7455,20.2776,False
2012-03-13,18.39,18.66,18.26,16.4547275638,290200.0,0.3826,-0.0967,0.2858,16.174,17.2551,15.0928,58.9179,15.9314,16.2684,5.7823,104.9282,21.8665,False
2012-03-14,18.59,19.29,18.52,16.694230337,400100.0,0.3689,-0.0546,0.3143,16.229,17.2984,15.1595,61.1202,16.1833,16.3353,9.4158,123.4463,24.5948,False
2012-03-15,18.84,19.21,18.62,16.9780854756,336700.0,0.3663,-0.0106,0.3557,16.2968,17.3755,15.2182,63.5982,16.4618,16.3702,7.9213,125.6705,24.5948,False
2012-03-16,19.23,19.25,18.915,16.8805102717,229500.0,0.3683,0.008,0.3762,16.3212,17.4291,15.2133,62.1395,16.6304,16.3719,3.7177,126.0855,24.7673,True
2012-03-19,18.91,19.58,18.89,17.1643654102,158300.0,0.3767,0.0339,0.4107,16.3713,17.5352,15.2075,64.6655,16.8344,16.3589,5.0429,133.6936,26.184,True
2012-03-20,19.22,19.22,18.822,16.8538988524,188400.0,0.383,0.0252,0.4083,16.4299,17.5668,15.293,59.9763,16.9142,16.343,4.117,115.0702,25.688,True
2012-03-21,19.05,19.35,19.04,16.9248626371,103200.0,0.3879,0.0194,0.4073,16.4915,17.5949,15.3881,60.6747,16.9603,16.3719,8.161,119.4511,26.2516,True
2012-03-22,18.84,18.99,18.68,16.694230337,133500.0,0.387,-0.0034,0.3836,16.5035,17.6103,15.3968,57.1993,16.9036,16.3796,2.2617,97.2753,23.6116,False
2012-03-23,18.79,19.28,18.51,16.9692150025,111900.0,0.3861,-0.0036,0.3826,16.5093,17.6244,15.3941,60.1176,16.9213,16.4116,0.6789,102.4511,24.8981,False
