date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-07-22,47.86,48.12,47.82,36.6672864954,1054700.0,0.0721,0.538,0.4659,37.0486,33.9937,35.5211,66.3692,36.3883,35.875,5.3876,176.6539,24.7994,True
2013-07-23,48.17,48.17,47.83,36.5529394481,1876100.0,0.0584,0.5389,0.4805,36.9832,34.3533,35.6683,64.456,36.5042,35.9533,6.618,167.9863,24.9947,True
2013-07-24,48.29,50.9,48.29,38.6950408005,5074300.0,0.1791,0.7043,0.5253,37.64,34.1181,35.8791,77.4835,36.9539,36.185,12.2134,279.9738,34.4476,True
2013-07-25,50.76,51.36,50.52,38.6493019816,2840500.0,0.2376,0.8223,0.5847,38.1197,34.0409,36.0803,76.8392,37.3961,36.4101,12.2623,306.7227,35.8333,True
2013-07-26,50.54,50.86,50.32,38.5120855249,1726300.0,0.2478,0.8944,0.6466,38.4795,34.0455,36.2625,74.8389,37.8153,36.6043,10.3254,267.5263,34.5755,True
2013-07-29,50.23,50.71,50.23,38.3824922046,1562900.0,0.227,0.9303,0.7034,38.7264,34.1653,36.4458,72.9181,38.1584,36.7969,10.4793,240.8479,34.0076,True
2013-07-30,50.5,50.71,50.37,38.4434772965,1313500.0,0.1995,0.9528,0.7532,38.9818,34.2163,36.5991,73.2641,38.5365,36.993,8.7731,226.8343,34.0076,True
2013-07-31,50.58,51.46,50.36,38.9084886221,1878100.0,0.1947,0.9966,0.8019,39.279,34.2881,36.7835,75.7908,38.5792,37.2136,10.6048,230.6901,36.3233,True
2013-08-01,51.48,51.61,51.19,39.2743991734,1275800.0,0.1975,1.0487,0.8513,39.6011,34.3662,36.9836,77.5774,38.7042,37.4387,11.3004,233.3714,36.7746,True
2013-08-02,51.36,51.635,51.28,39.2667760369,1634100.0,0.1806,1.077,0.8964,39.8829,34.451,37.167,77.4498,38.8551,37.6446,10.2841,216.747,36.8505,True
2013-08-05,51.45,51.606,51.35,39.2591529004,1306300.0,0.1519,1.0863,0.9344,40.1029,34.6076,37.3553,77.3136,39.0305,37.859,9.4971,201.9901,36.8505,True
2013-08-06,51.43,51.55,51.19,39.1448058532,1718600.0,0.1102,1.0721,0.962,40.2522,34.8227,37.5375,75.1881,39.1707,38.0705,9.3551,184.4248,35.7724,True
2013-08-07,51.08,51.18,50.67,38.6569251181,1819400.0,0.0383,1.0098,0.9715,40.2934,35.0872,37.6903,66.7939,39.1204,38.2178,9.2423,154.6138,32.3269,True
2013-08-08,50.95,51.12,50.63,38.5959400262,2144100.0,-0.0215,0.9447,0.9662,40.3201,35.3304,37.8252,65.8098,38.9847,38.3617,7.6211,143.4407,32.0648,False
2013-08-09,50.65,50.75,50.43,38.6035631627,1509400.0,-0.0662,0.8835,0.9496,40.3433,35.5496,37.9464,65.8772,38.8521,38.5075,6.6849,129.2669,30.7477,False
2013-08-12,50.31,50.73,50.25,38.6493019816,1519600.0,-0.0964,0.8291,0.9255,40.3242,35.8294,38.0768,66.3037,38.7301,38.6396,6.3411,121.1393,29.565,False
2013-08-13,50.7,50.99,50.5,38.687417664,2273300.0,-0.1164,0.7801,0.8964,40.2538,36.1712,38.2125,66.6757,38.6386,38.7819,7.5058,121.1869,30.4886,False
2013-08-14,50.72,50.91,50.45,38.4892161154,1557800.0,-0.1436,0.717,0.8605,40.1899,36.4394,38.3146,62.8128,38.6051,38.7682,5.82,111.1663,30.1548,False
2013-08-15,49.95,49.95,49.3,37.7650181493,1274000.0,-0.2072,0.6016,0.8087,40.0708,36.6912,38.381,51.2003,38.4389,38.7093,4.0842,74.6119,22.8073,False
2013-08-16,49.45,49.62,49.24,37.6582942385,1444000.0,-0.2503,0.4958,0.7462,39.9169,36.9693,38.4431,49.7481,38.2498,38.6524,3.7641,66.2238,22.4406,False
2013-08-19,49.3,49.43,49.15,37.4905852358,933900.0,-0.2818,0.3939,0.6757,39.7942,37.1743,38.4843,47.4807,38.0181,38.5929,2.7224,58.52,21.8854,False
2013-08-20,49.41,49.8,49.14,37.8641189236,977400.0,-0.269,0.3394,0.6085,39.5646,37.5351,38.5498,52.6326,37.8534,38.5543,3.3838,64.9179,23.3387,False
2013-08-21,49.61,50.14,49.405,37.9403502884,1200000.0,-0.2476,0.2989,0.5465,39.5581,37.4661,38.5121,53.6273,37.7437,38.4897,-1.4931,69.6581,24.6489,False
2013-08-22,50.0,50.332,49.9,38.1309287006,1229900.0,-0.2141,0.279,0.493,39.5429,37.4294,38.4862,56.0967,37.8169,38.4135,-2.0016,76.6076,25.3812,False
2013-08-23,50.18,50.32,49.92,38.1766675195,1295500.0,-0.1834,0.2638,0.4472,39.5346,37.4042,38.4694,56.6898,37.9205,38.3408,-1.0617,74.505,25.3812,False
2013-08-26,50.06,50.14,49.8,38.0623204722,1203000.0,-0.1659,0.2398,0.4057,39.5328,37.374,38.4534,54.7102,38.0349,38.261,-1.124,67.1021,24.5985,False
2013-08-27,49.39,49.55,48.41,37.117051548,1923700.0,-0.2103,0.1429,0.3531,39.6137,37.1604,38.3871,41.7862,37.8855,38.1258,-2.2875,31.4564,16.0634,False
2013-08-28,48.49,48.87,48.29,37.4067307345,1215500.0,-0.2118,0.0884,0.3002,39.5848,37.0392,38.312,45.9764,37.7787,38.0425,-4.5467,30.5725,16.0634,False
2013-08-29,48.71,49.78,48.62,37.9967180893,1458900.0,-0.1667,0.0918,0.2585,39.4474,37.0488,38.2481,53.3101,37.7519,38.0026,-3.0519,50.2421,19.802,False
2013-08-30,49.57,49.6,48.75,37.5446498564,1607700.0,-0.161,0.0573,0.2183,39.3022,37.0218,38.162,47.9647,37.6255,37.932,-3.4492,41.1488,19.802,False
2013-09-03,49.65,50.16,49.25,37.8051637533,1611000.0,-0.1343,0.0505,0.1847,39.1206,37.058,38.0893,50.9984,37.5741,37.8757,-2.3043,54.7296,22.0126,False
2013-09-04,49.41,50.44,49.36,38.4487863223,2428000.0,-0.0711,0.0958,0.1669,38.9828,37.1261,38.0545,57.5496,37.8404,37.8598,-1.6522,66.3138,23.0906,False
2013-09-05,50.19,50.525,50.09,38.5330702301,1444000.0,-0.0239,0.137,0.161,38.962,37.1346,38.0483,58.3312,38.0657,37.8627,-0.7743,74.4593,23.4174,False
2013-09-06,50.45,50.5,49.54,38.4794350161,918000.0,0.002,0.1635,0.1615,38.9436,37.1414,38.0425,57.608,38.1622,37.9103,-0.707,64.9913,20.0605,True
2013-09-09,50.7,51.27,50.7,39.0387736772,2306100.0,0.0524,0.2269,0.1746,39.0367,37.0918,38.0642,62.7661,38.461,38.0024,1.542,93.458,23.0407,True
2013-09-10,51.35,53.28,51.35,40.601857059,2826900.0,0.1794,0.3988,0.2194,39.6203,36.7035,38.1619,72.7088,39.0204,38.2098,5.5644,144.3392,29.9712,True
2013-09-11,52.76,53.0399,52.59,40.5865327121,1410500.0,0.2466,0.5276,0.281,40.0489,36.4648,38.2568,72.5054,39.4479,38.3913,4.5529,150.9275,29.9712,True
2013-09-12,52.98,53.225,52.69,40.4869244574,975600.0,0.2669,0.6146,0.3477,40.3952,36.3182,38.3567,71.12,39.8387,38.561,5.0826,147.6524,30.5667,True
2013-09-13,53.56,53.65,52.857,40.9466548638,2134400.0,0.2917,0.7124,0.4207,40.8235,36.208,38.5158,73.6133,40.3321,38.7488,7.9574,156.2591,31.9185,True
2013-09-16,54.11,54.19,53.3,40.984965731,1877700.0,0.2907,0.784,0.4934,41.1896,36.1746,38.6821,73.8151,40.7214,38.936,9.7692,164.384,33.5892,True
2013-09-17,53.49,53.81,53.32,41.0002900779,1806200.0,0.2712,0.8324,0.5612,41.4948,36.2204,38.8576,73.9007,40.8011,39.1318,9.4185,156.9382,33.5892,True
2013-09-18,53.5,53.66,53.15,41.0232765982,2591900.0,0.2412,0.8626,0.6215,41.7716,36.2595,39.0156,74.037,40.8884,39.3923,8.3028,151.1395,32.5304,True
2013-09-19,53.62,53.91,53.34,40.9083439966,1193200.0,0.1967,0.8673,0.6706,41.9912,36.3368,39.164,72.0215,40.9727,39.6257,8.0695,151.3494,33.3208,True
2013-09-20,53.38,53.66,53.02,40.6861409668,2120500.0,0.1382,0.8434,0.7052,42.1514,36.432,39.2917,68.1769,40.9206,39.805,7.158,137.7037,31.3183,True
2013-09-23,53.03,53.1,52.15,40.149788826,1417200.0,0.0537,0.7723,0.7186,42.2254,36.5553,39.3904,59.9065,40.7536,39.9787,6.065,108.9886,26.0824,True
2013-09-24,52.4,52.72,52.085,40.0884914385,1722800.0,-0.0126,0.7028,0.7154,42.274,36.7094,39.4917,59.0296,40.5712,40.1309,5.684,100.258,25.7016,False
2013-09-25,52.33,52.54,51.86,40.1727753463,2499000.0,-0.0546,0.6471,0.7018,42.216,37.0729,39.6445,59.8944,40.4011,40.2458,6.5773,94.0834,24.3792,False
2013-09-26,52.49,52.72,51.92,39.9658966634,1196800.0,-0.0977,0.5796,0.6774,42.1318,37.4131,39.7724,56.7445,40.2126,40.3413,7.878,91.2952,25.0209,False
2013-09-27,51.89,52.13,51.72,39.8126531946,1082400.0,-0.1355,0.5079,0.6435,42.0775,37.6489,39.8632,54.4709,40.0379,40.4302,4.7208,76.1488,23.8335,False
2013-09-30,51.64,52.085,51.34,39.6747340727,1324300.0,-0.1668,0.4349,0.6018,41.9164,38.023,39.9697,52.4447,39.9429,40.4726,5.0101,65.9346,21.6019,False
2013-10-01,51.78,52.28,51.7,39.8969371025,1266700.0,-0.169,0.3905,0.5595,41.7506,38.398,40.0743,55.3141,39.9046,40.4256,4.2265,75.578,22.3323,False
2013-10-02,51.68,52.05,51.45,39.8816127556,1160500.0,-0.1676,0.3501,0.5176,41.6521,38.6398,40.146,55.0685,39.8464,40.3786,3.1919,66.2964,20.8642,False
2013-10-03,51.84,52.02,51.2303,39.5138284305,1181500.0,-0.1861,0.285,0.4711,41.5435,38.8465,40.195,49.4271,39.756,40.3138,2.9589,53.2524,19.5816,False
2013-10-04,51.58,52.38,51.43,39.9352479697,855800.0,-0.1653,0.2645,0.4298,41.3733,39.1623,40.2678,55.077,39.7805,40.2463,3.7228,67.4019,20.9789,False
2013-10-07,51.52,51.76,51.36,39.4372066961,813200.0,-0.1794,0.2056,0.3849,41.3155,39.2599,40.2877,48.2513,39.733,40.1431,0.9557,44.6351,20.5647,False
2013-10-08,51.53,51.8,50.73,38.8855302084,1445500.0,-0.2175,0.1131,0.3306,41.3853,39.0185,40.2019,42.0644,39.5307,40.0022,-2.7778,21.6997,16.9011,False
2013-10-09,50.77,50.89,49.22,38.2419076394,2218300.0,-0.274,-0.012,0.2621,41.5283,38.641,40.0847,36.2538,39.2027,39.8167,-4.0534,-34.5739,8.8398,False
2013-10-10,50.39,51.43,50.36,39.3299362679,1479500.0,-0.2281,-0.023,0.205,41.4939,38.5597,40.0268,49.0111,39.166,39.7115,-3.3725,14.7405,11.07,False
2013-10-11,51.29,52.135,51.13,39.8279775415,1810100.0,-0.1574,0.0083,0.1657,41.3775,38.5643,39.9709,53.5684,39.1445,39.6543,-2.8239,48.9703,13.8678,False
2013-10-14,51.73,52.56,51.59,39.9965453572,1199900.0,-0.0956,0.0462,0.1418,41.2493,38.5936,39.9215,55.0261,39.2564,39.6441,-3.0079,66.0954,15.4975,False
2013-10-15,51.9,52.21,51.1,39.2379901866,1940400.0,-0.1016,0.0148,0.1164,41.0954,38.5713,39.8333,47.792,39.3269,39.5874,-2.9734,30.5202,12.9908,False
2013-10-16,51.56,51.74,51.27,39.6210988586,1663000.0,-0.0766,0.0206,0.0972,40.9029,38.6235,39.7632,51.2594,39.6027,39.5506,-3.5781,31.8599,12.9908,False
2013-10-17,51.53,52.51,51.48,40.2110862135,1298200.0,-0.0202,0.072,0.0922,40.7637,38.693,39.7284,56.0731,39.7789,39.567,-2.5969,63.8565,15.9552,False
2013-10-18,52.87,53.59,52.76,41.0462631185,1592000.0,0.0687,0.1781,0.1094,40.8575,38.6353,39.7464,61.7958,40.0226,39.6492,-0.1305,125.5689,19.8503,True
2013-10-21,53.51,54.09,53.33,41.1228848529,1114200.0,0.1247,0.2653,0.1406,41.0486,38.5415,39.795,62.2788,40.2479,39.7457,1.8644,141.0929,21.5618,True
2013-10-22,53.79,54.15,53.55,41.2837904951,1283300.0,0.1623,0.3434,0.1811,41.2631,38.4465,39.8548,63.3223,40.657,39.8382,2.7124,143.3061,21.7656,True
2013-10-23,53.72,53.81,53.11,40.9696413841,1798600.0,0.1556,0.3757,0.22,41.3796,38.4096,39.8946,59.8586,40.9267,39.9107,2.4172,116.5936,19.4503,True
2013-10-24,53.67,53.96,53.44,41.176520067,1871500.0,0.1545,0.4131,0.2587,41.5421,38.3683,39.9552,61.3503,41.1198,40.0216,2.352,124.2391,19.9778,True
2013-10-25,53.81,53.95,53.46,41.0692496388,1355900.0,0.1365,0.4292,0.2928,41.6753,38.3607,40.018,60.1093,41.1244,40.0972,3.4913,116.6151,19.9778,True
2013-10-28,55.8127,55.8127,53.1,40.7474383543,1400200.0,0.0948,0.4113,0.3165,41.7503,38.393,40.0716,56.4399,41.0493,40.1845,7.157,128.8248,26.1859,True
2013-10-29,53.21,53.4,52.81,40.601857059,2110600.0,0.0515,0.3809,0.3294,41.7989,38.4148,40.1069,54.8179,40.9129,40.2989,2.1423,78.4109,24.6548,True
2013-10-30,53.15,53.37,50.97,39.1077332382,4254800.0,-0.0766,0.2336,0.3102,41.8136,38.3227,40.0682,41.6546,40.5406,40.3567,2.536,15.8689,15.6039,False
2013-10-31,51.06,51.89,50.76,39.452531043,1846700.0,-0.1338,0.143,0.2768,41.8147,38.3156,40.0651,44.9245,40.1958,40.3648,-0.2499,-4.9769,14.6378,False
2013-11-01,51.55,52.12,50.92,39.2379901866,2102200.0,-0.1788,0.0533,0.2321,41.8162,38.2443,40.0303,43.3065,39.8295,40.3255,-0.4964,-3.9428,15.425,False
2013-11-04,51.55,52.15,51.41,39.766680154,2045000.0,-0.166,0.0246,0.1906,41.8165,38.277,40.0467,48.2297,39.6334,40.3102,0.7535,15.1598,15.5283,False
2013-11-05,51.52,52.08,51.26,39.6594097258,2269500.0,-0.1579,-0.0068,0.1511,41.7843,38.3865,40.0854,47.3361,39.4449,40.3383,0.5405,8.0407,14.8151,False
2013-11-06,51.97,52.47,51.81,40.0884914385,2219800.0,-0.1185,0.003,0.1215,41.6517,38.7038,40.1778,51.2103,39.641,40.3694,3.1047,32.5471,16.1833,False
2013-11-07,52.59,52.77,51.64,39.6364232055,1792100.0,-0.1176,-0.0255,0.0921,41.6375,38.7486,40.1931,47.2837,39.6778,40.3311,2.6055,23.4529,17.2234,False
2013-11-08,51.66,52.24,51.45,40.0118697041,1501200.0,-0.0877,-0.0175,0.0702,41.6396,38.7649,40.2023,50.6508,39.8326,40.2622,0.2014,17.6696,16.294,False
2013-11-11,52.04,52.34,51.48,39.697720593,1174600.0,-0.0851,-0.0361,0.0489,41.6391,38.7356,40.1873,47.9076,39.8188,40.1672,-0.4186,10.5647,16.6477,False
2013-11-12,51.7,52.135,51.53,39.7743423274,1387100.0,-0.0745,-0.0442,0.0303,41.6136,38.8147,40.2142,48.6345,39.8418,40.0665,-0.1437,7.1655,16.6477,False
2013-11-13,51.66,52.2,51.39,39.9965453572,1569200.0,-0.0501,-0.0323,0.0178,41.61,38.8559,40.2329,50.7693,39.8234,40.0017,0.8891,9.1561,15.9383,False
2013-11-14,52.11,52.56,51.61,39.5444771242,2625200.0,-0.0612,-0.0587,0.0025,41.609,38.7902,40.1996,46.552,39.805,39.8929,0.0952,6.7523,17.2542,False
2013-11-15,51.66,52.45,51.5,40.1421266526,2717900.0,-0.0268,-0.031,-0.0042,41.5092,38.7995,40.1544,52.1787,39.831,39.831,-2.1273,16.7897,16.6866,False
2013-11-18,52.07,52.96,52.01,40.2264105604,2135200.0,0.0016,-0.0022,-0.0038,41.3906,38.8285,40.1096,52.9275,39.9368,39.7963,-2.0891,39.8509,18.5457,True
2013-11-19,52.72,52.96,50.85,39.0311115038,3025100.0,-0.057,-0.075,-0.0181,41.2408,38.7531,39.9969,42.7553,39.7881,39.6916,-2.1976,-24.6806,12.7274,False
2013-11-20,51.36,51.77,51.21,39.3605849617,1589900.0,-0.0695,-0.1049,-0.0354,41.1052,38.7278,39.9165,45.83,39.6609,39.7084,-3.7911,-39.2833,12.7274,False
2013-11-21,51.27,53.2,51.27,40.7397761809,2632500.0,0.0147,-0.0171,-0.0318,41.0033,38.786,39.8946,56.3461,39.9,39.7943,-1.4085,38.8688,17.8667,True
2013-11-22,53.27,53.444,52.76,40.601857059,1744400.0,0.0581,0.0409,-0.0172,40.8964,38.8461,39.8713,55.198,39.9919,39.8852,-0.9379,76.4006,18.6975,True
2013-11-25,52.89,53.2,52.75,40.5788705386,1129700.0,0.081,0.084,0.003,40.8615,38.8642,39.8628,54.9979,40.0624,39.9393,-4.6812,66.0017,18.6475,True
2013-11-26,52.8,53.14,52.56,40.4716001105,1978700.0,0.0842,0.1083,0.0241,40.8372,38.8755,39.8563,54.0187,40.3505,39.9935,-0.0137,66.2402,19.3138,True
2013-11-27,52.77,53.1,52.485,40.4408056649,1086300.0,0.0796,0.1236,0.044,40.8719,38.974,39.923,53.7245,40.5666,40.017,-0.0328,59.1076,18.9264,True
2013-11-29,52.6,53.095,52.6,40.5870792814,722800.0,0.0815,0.1459,0.0643,40.9449,39.0145,39.9797,54.9725,40.536,40.0803,2.8088,65.0567,18.9264,True
2013-12-02,52.64,53.22,52.44,40.7102570638,1581500.0,0.0857,0.1715,0.0858,41.0055,39.1012,40.0533,56.0422,40.5577,40.1269,2.5961,66.0252,18.0806,True
2013-12-03,52.6,53.09,52.59,40.694859841,2160200.0,0.0821,0.1884,0.1063,41.0815,39.118,40.0997,55.8645,40.5809,40.1934,2.2866,63.467,18.0806,True
2013-12-04,52.62,53.18,52.53,40.8257362347,1843600.0,0.0829,0.2099,0.127,41.1665,39.1496,40.158,57.1035,40.6517,40.2635,2.5977,67.6158,18.4182,True
2013-12-05,52.92,53.29,52.68,40.8411334575,2490000.0,0.0789,0.2256,0.1467,41.2462,39.1452,40.1957,57.2547,40.7318,40.3198,2.0458,74.8101,18.8338,True
2013-12-06,53.5,53.7025,53.412,41.2799543071,1724500.0,0.0989,0.2703,0.1714,41.3955,39.1602,40.2779,61.4098,40.8704,40.4355,2.2511,122.3396,20.3808,True
2013-12-09,53.74,53.85,53.3,41.1490779134,1183800.0,0.0963,0.2918,0.1955,41.5068,39.1626,40.3347,59.5598,40.9582,40.5026,3.5721,116.3537,20.9288,True
2013-12-10,53.3,53.94,53.19,41.3800362553,1306000.0,0.1026,0.3238,0.2212,41.6366,39.2011,40.4188,61.7392,41.0952,40.5795,3.547,123.5354,20.3009,True
2013-12-11,53.67,53.77,52.93,40.8565306803,1628700.0,0.0658,0.3034,0.2376,41.6673,39.2786,40.4729,54.5939,41.1013,40.7012,3.6266,91.4968,18.8177,True
2013-12-12,52.95,53.11,52.09,40.1636556546,2296400.0,-0.0072,0.2287,0.2358,41.6645,39.2981,40.4813,46.8973,40.9659,40.7547,2.2271,23.3635,14.1922,False
2013-12-13,52.28,52.51,51.86,40.0173820381,1967600.0,-0.064,0.1559,0.2198,41.6298,39.3801,40.5049,45.4481,40.7133,40.7066,0.38,-5.1568,12.9677,False
2013-12-16,52.04,52.5,51.98,40.1020667635,1606700.0,-0.0928,0.1038,0.1966,41.6305,39.3754,40.5029,46.4741,40.5039,40.6733,0.5713,2.8143,12.9677,False
2013-12-17,52.1,52.34,51.97,40.1097653749,1812900.0,-0.1074,0.0624,0.1698,41.6315,39.3627,40.4971,46.572,40.2499,40.642,-0.7007,-1.8937,12.9133,False
2013-12-18,52.32,53.17,51.65,40.9181195715,3064800.0,-0.0608,0.0938,0.1546,41.5171,39.6658,40.5915,55.688,40.2622,40.6718,0.874,45.2043,16.3174,False
2013-12-19,53.11,53.23,52.89,40.8103390119,2230900.0,-0.0367,0.1087,0.1454,41.4004,39.9275,40.6639,54.3629,40.3915,40.6964,3.3091,77.7485,16.5572,False
2013-12-20,52.97,53.93,52.93,41.3723376439,2192700.0,0.0148,0.164,0.1491,41.4941,39.8971,40.6956,59.7178,40.6625,40.7488,1.8543,116.2584,19.3007,True
2013-12-23,54.0,54.3,53.94,41.7726654365,895700.0,0.0706,0.2373,0.1668,41.6783,39.8299,40.7541,63.0286,40.9966,40.8196,2.0848,162.4155,20.7022,True
2013-12-24,54.25,54.5,54.19,41.9343362758,363000.0,0.1106,0.305,0.1944,41.8746,39.7691,40.8219,64.2983,41.3616,40.9022,2.9308,171.2619,21.452,True
2013-12-26,54.5,54.76,54.25,42.0190210011,585600.0,0.1335,0.3613,0.2278,42.0596,39.7389,40.8993,64.9734,41.5817,40.9818,3.0486,172.5628,22.4218,True
2013-12-27,54.58,54.87,54.52,41.9805279442,734900.0,0.1364,0.3982,0.2619,42.2069,39.7456,40.9762,64.3805,41.8158,41.0577,3.3333,171.634,22.8318,True
2013-12-30,54.53,54.66,54.31,41.95743211,1108200.0,0.1271,0.4208,0.2937,42.3324,39.7571,41.0448,64.005,41.9328,41.1029,2.9475,153.0749,21.5845,True
2013-12-31,54.64,55.11,54.64,42.4270474052,1103200.0,0.142,0.4711,0.3292,42.5407,39.7205,41.1306,68.0627,42.0637,41.1881,3.5513,177.8575,23.2821,True
date,open,high,low,Close,vol,MACD_Signal,MACD,MACD_Hist,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-01-03,31.63,31.8,31.34,23.186824467,2444800.0,-0.3083,-0.2388,0.0695,23.0612,24.3967,21.7257,50.1415,22.8377,22.7434,-1.7912,-46.2229,7.8884,True
2012-01-04,31.27,31.8,31.2,23.2531146259,1895000.0,-0.285,-0.1918,0.0932,23.0432,24.3579,21.7285,50.6977,22.9025,22.7238,-2.6034,-49.3818,8.3523,True
2012-01-05,31.29,31.97,31.26,23.5109096883,2085900.0,-0.2545,-0.1322,0.1222,23.0141,24.2585,21.7697,52.8878,23.1132,22.7616,-2.7085,-42.545,7.6827,True
2012-01-06,31.88,32.36,31.5,23.8349949095,2283400.0,-0.2152,-0.0582,0.157,22.9883,24.1387,21.8379,55.5476,23.2958,22.8613,-2.6181,-28.4749,6.1522,True
2012-01-09,32.26,32.97,32.14,24.166445704,2119300.0,-0.1668,0.0269,0.1937,23.0119,24.2362,21.7876,58.1373,23.5905,22.986,-0.2722,-2.7438,3.8055,True
2012-01-10,33.04,34.2,33.03,25.1607980875,2704700.0,-0.0989,0.1726,0.2715,23.0539,24.4935,21.6142,64.7401,23.9853,23.1682,3.1986,48.8233,0.6962,True
2012-01-11,34.0,34.42,33.9,25.2418193928,1622100.0,-0.0209,0.2913,0.3121,23.1386,24.8569,21.4203,65.219,24.383,23.3891,5.9077,66.3212,1.4734,True
2012-01-12,34.43,34.825,34.21,25.5511734676,1827200.0,0.0644,0.4056,0.3412,23.269,25.2792,21.2587,67.0498,24.791,23.5644,7.7506,82.0773,2.8961,True
2012-01-13,34.34,34.72,34.21,25.3743997106,1989300.0,0.1468,0.4764,0.3296,23.4207,25.5801,21.2613,64.9564,25.0989,23.7535,11.104,76.5066,2.8961,True
2012-01-17,34.77,35.18,34.77,25.6763882122,1442800.0,0.2276,0.5506,0.323,23.5897,25.8947,21.2847,66.8508,25.4009,23.9337,14.5555,94.4289,4.5157,True
2012-01-18,35.15,36.64,35.1,26.5013324118,3745700.0,0.3157,0.6682,0.3525,23.7934,26.3571,21.2296,71.3792,25.669,24.164,18.1554,129.7437,9.3935,True
2012-01-19,36.07,36.972,35.9,26.9874602437,2290500.0,0.4109,0.7916,0.3807,24.0464,26.8142,21.2786,73.6518,26.0182,24.4346,20.4692,148.0013,10.4514,True
2012-01-20,36.64,36.64,35.59,26.5381602778,2682500.0,0.4974,0.8433,0.346,24.2272,27.1459,21.3085,68.2828,26.2155,24.7066,17.3983,127.5379,9.2403,True
2012-01-23,36.0,36.39,35.78,26.4497733993,1402200.0,0.5714,0.8672,0.2959,24.4228,27.3865,21.4591,67.2495,26.4306,24.9418,17.0473,121.1108,9.2403,True
2012-01-24,35.58,36.36,35.5775,26.3024619351,2385200.0,0.6299,0.8643,0.2344,24.5892,27.5824,21.5961,65.4801,26.5558,25.1824,16.092,112.4777,8.437,True
2012-01-25,32.27,34.85,29.39,25.5438078944,10564600.0,0.6623,0.7917,0.1294,24.7141,27.6472,21.781,57.179,26.3643,25.3395,10.9873,3.1109,11.731,True
2012-01-26,34.33,34.94,34.29,25.4627865891,2230200.0,0.6737,0.7193,0.0456,24.8408,27.6716,22.0099,56.3614,26.0594,25.4868,11.097,69.9695,11.4245,True
2012-01-27,34.43,34.7,34.06,25.2639161124,1893900.0,0.6666,0.6385,-0.0282,24.9811,27.5955,22.3667,54.3188,25.8045,25.6037,11.4322,61.6077,12.0516,False
2012-01-30,33.83,34.03,33.68,24.9545620376,3192900.0,0.642,0.5432,-0.0987,25.0827,27.5211,22.6444,51.2248,25.5055,25.6784,9.2105,42.2942,13.0854,False
2012-01-31,33.98,34.2458,33.695,25.1166046482,3393800.0,0.6086,0.4753,-0.1333,25.2039,27.3823,23.0255,52.7357,25.2683,25.7417,9.9031,50.0359,12.3229,False
2012-02-01,34.3,34.9,34.23,25.5511734676,1591000.0,0.5772,0.4514,-0.1258,25.3221,27.2969,23.3473,56.5988,25.2698,25.7677,9.7484,75.6735,10.0354,False
2012-02-02,34.68,34.68,34.4,25.4480554427,1499100.0,0.5456,0.4193,-0.1263,25.4319,27.1635,23.7002,55.4466,25.2669,25.7815,9.0566,73.6097,10.0354,False
2012-02-03,34.92,35.44,34.92,25.9783767138,1505000.0,0.5228,0.4316,-0.0912,25.5552,27.0584,24.0521,59.9402,25.4098,25.81,10.8539,100.9834,7.4074,False
2012-02-06,34.94,35.18,34.93,25.8899898353,1488700.0,0.5041,0.4293,-0.0748,25.658,26.9417,24.3743,58.8798,25.5968,25.8443,8.7145,96.2289,7.4074,False
2012-02-07,34.96,35.34,34.7,25.9783767138,1797400.0,0.4892,0.4297,-0.0595,25.7486,26.8397,24.6574,59.6447,25.7692,25.8645,7.1884,94.8696,8.0944,False
2012-02-08,35.23,35.4,35.08,25.985742287,1388100.0,0.4765,0.4257,-0.0508,25.7898,26.8509,24.7287,59.7116,25.8561,25.8301,3.5088,98.4825,7.882,False
2012-02-09,35.35,35.57,35.18,26.1625160441,1253300.0,0.4676,0.4318,-0.0358,25.8359,26.8776,24.7941,61.3593,25.999,25.7751,3.3411,103.5645,7.2748,False
2012-02-10,35.14,35.275,35.0,25.8605275425,1672400.0,0.4556,0.4075,-0.048,25.8513,26.8848,24.8178,57.0861,25.9754,25.7299,1.2922,90.3327,7.8334,False
2012-02-13,35.37,35.5,35.0,25.948914421,1002300.0,0.4426,0.391,-0.0517,25.88,26.8906,24.8695,58.0033,25.9872,25.6965,2.2465,93.4394,7.0139,False
2012-02-14,35.04,35.15,34.595,25.6542914926,2039800.0,0.4241,0.35,-0.0741,25.8789,26.8905,24.8674,53.8899,25.9224,25.6533,-0.0853,77.1889,8.2897,False
2012-02-15,35.04,35.27,34.61,25.5806357605,1633100.0,0.4009,0.3081,-0.0928,25.8329,26.8102,24.8557,52.8854,25.8414,25.6558,-3.7391,75.516,7.8439,False
2012-02-16,34.79,35.55,34.54,26.1477848977,1411100.0,0.3841,0.3169,-0.0672,25.7909,26.6283,24.9535,59.1653,25.8384,25.7014,-3.8462,84.7693,6.8005,False
2012-02-17,35.73,36.11,35.73,26.5234291314,2761200.0,0.3773,0.3502,-0.0271,25.7902,26.625,24.9554,62.6941,25.971,25.7854,-1.4465,108.4127,4.7395,False
