date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Middle Band,Real Lower Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-03-13,23.55,23.8,23.55,20.3395854962,777000.0,0.1698,0.1216,0.0483,19.5183,18.7529,20.2837,67.36,20.0951,19.622,6.6733,151.4969,1.0045,True
2013-03-14,23.88,24.0,23.8,20.4935436707,511200.0,0.2106,0.1298,0.0807,19.5913,18.7502,20.4325,69.6896,20.2481,19.7007,7.7614,184.4091,1.1104,True
2013-03-15,24.0,24.05,23.85,20.561969526,975500.0,0.2455,0.1318,0.1137,19.6644,18.7554,20.5734,70.686,20.3351,19.7812,7.2214,185.9145,1.634,True
2013-03-18,23.9,24.04,23.75,20.4507775111,454900.0,0.2613,0.1181,0.1432,19.7298,18.7926,20.6671,66.8596,20.3946,19.8752,6.7517,164.4805,0.5511,True
2013-03-19,23.9,23.94,23.73,20.4251178153,496900.0,0.2686,0.1003,0.1683,19.7842,18.8185,20.7499,65.9765,20.4542,19.959,5.7948,149.03,0.3337,True
2013-03-20,24.0,24.4,23.97,20.8185664835,470000.0,0.3026,0.1075,0.1951,19.854,18.8047,20.9032,72.0427,20.55,20.0521,7.0063,205.5046,5.1321,True
2013-03-21,24.36,24.415,24.23,20.7843535558,559600.0,0.3231,0.1024,0.2207,19.9276,18.835,21.0202,70.8656,20.6082,20.1389,7.3758,205.2294,5.2833,True
2013-03-22,24.34,24.53,24.34,20.972524658,558600.0,0.3505,0.1038,0.2467,20.0085,18.8594,21.1575,73.4245,20.6903,20.2405,7.5998,214.4449,6.446,True
2013-03-25,24.59,24.83,24.54,21.1008231367,695800.0,0.3782,0.1052,0.273,20.1115,18.9585,21.2644,75.0268,20.8203,20.3546,9.1057,230.5633,9.3965,True
2013-03-26,24.66,24.79,24.42,21.0238440495,785900.0,0.3894,0.0932,0.2963,20.2043,19.0714,21.3371,72.2273,20.94,20.4495,10.1307,206.6119,8.0108,True
2013-03-27,24.49,24.7,24.3903,21.0837166729,400700.0,0.3986,0.0818,0.3167,20.2873,19.1523,21.4223,73.0648,20.9931,20.5461,8.2984,194.5403,7.6675,True
2013-03-28,24.57,24.89,24.516,21.2462280793,713400.0,0.4142,0.0779,0.3362,20.3755,19.2303,21.5207,75.2366,21.0854,20.6472,8.9891,206.2968,9.5379,True
2013-04-01,24.74,24.85,24.33,20.8955455707,685200.0,0.3937,0.046,0.3477,20.4479,19.365,21.5307,63.4148,21.07,20.6985,8.484,168.3684,7.3726,True
2013-04-02,24.44,24.58,24.14,20.6817147728,583100.0,0.3561,0.0067,0.3494,20.5125,19.5417,21.4833,57.511,20.9862,20.7337,7.9131,131.6512,5.2121,True
2013-04-03,24.22,24.23,23.89,20.4764372068,671000.0,0.3062,-0.0345,0.3408,20.5563,19.6794,21.4332,52.4852,20.8767,20.757,5.0491,93.2424,2.4536,False
2013-04-04,23.88,24.01,23.76,20.4251178153,280400.0,0.2596,-0.065,0.3245,20.5958,19.8235,21.3681,51.2847,20.745,20.7627,4.1401,74.0852,1.0526,False
2013-04-05,23.56,23.61,23.28,20.0316691472,1283300.0,0.1886,-0.1087,0.2973,20.611,19.8978,21.3242,43.1733,20.5021,20.7319,2.2291,21.1367,3.8829,False
2013-04-08,23.36,23.5,23.3,20.1000950025,486300.0,0.1364,-0.1288,0.2652,20.6096,19.8926,21.3266,44.8001,20.343,20.7011,-0.1355,20.46,3.8829,False
2013-04-09,23.46,23.61,23.36,20.1086482345,509700.0,0.0946,-0.1364,0.231,20.6074,19.8845,21.3302,45.011,20.2284,20.6783,-0.1313,26.8252,2.6942,False
2013-04-10,23.5,24.2,23.46,20.664608309,555500.0,0.1051,-0.1007,0.2059,20.6342,19.9456,21.3229,56.5647,20.266,20.6943,2.3643,76.3546,3.3389,False
2013-04-11,24.15,24.96,24.135,21.2975474708,1143600.0,0.1627,-0.0346,0.1972,20.6821,19.9503,21.414,65.4256,20.4405,20.7262,4.8739,151.7445,10.2462,False
2013-04-12,24.88,24.93,24.51,21.0580569771,546600.0,0.1868,-0.0084,0.1951,20.7104,19.9663,21.4544,60.428,20.6458,20.7444,3.875,146.2074,10.2462,False
2013-04-15,24.45,24.56,23.71,20.2797128728,725300.0,0.1414,-0.0429,0.1844,20.6963,19.9311,21.4614,47.7318,20.6817,20.6983,2.1206,68.6185,2.289,False
2013-04-16,23.93,24.25,23.69,20.7244809324,685200.0,0.1398,-0.0357,0.1755,20.7099,19.9531,21.4668,53.689,20.8049,20.6732,0.8735,72.7149,2.1017,False
