date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2015-02-24,68.06,68.4,67.93,62.9123068551,865587.0,0.2952,1.3108,1.0156,63.9021,56.4721,60.1871,70.8764,62.7628,60.9069,6.5255,220.8297,29.6023,True
2015-02-25,67.97,68.45,67.91,62.7738554756,998135.0,0.2336,1.3076,1.074,64.1813,56.6424,60.4119,69.4591,62.9031,61.1334,7.9142,206.1841,29.7417,True
2015-02-26,68.05,68.3058,67.87,62.8938466711,751253.0,0.1806,1.2997,1.1191,64.3622,56.9905,60.6763,70.0159,62.9861,61.358,7.1295,193.2646,29.5331,True
2015-02-27,67.89,68.03,67.44,62.3861916129,1104331.0,0.0953,1.2383,1.143,64.4847,57.2584,60.8715,64.6718,62.7849,61.5783,7.1339,166.4481,27.2957,True
2015-03-02,67.48,68.3,67.345,62.9861475908,765215.0,0.0648,1.2239,1.1591,64.5384,57.7409,61.1397,67.7852,62.7905,61.8435,8.0013,166.939,28.0888,True
2015-03-03,67.9,67.99,67.28,62.4046517968,948414.0,-0.0055,1.1523,1.1578,64.4992,58.2056,61.3524,62.1017,62.6889,62.0896,7.9035,145.5582,27.7477,False
2015-03-04,67.33,67.5,66.7,61.8508462787,788691.0,-0.0951,1.0389,1.134,64.4945,58.4577,61.4761,57.2072,62.5043,62.233,4.8299,118.7376,24.7327,False
2015-03-05,67.28,67.37,66.85,62.072368486,578551.0,-0.1425,0.9558,1.0984,64.494,58.7129,61.6035,58.6054,62.34,62.3622,3.8699,116.1601,24.7327,False
2015-03-06,66.9,67.02,65.97,61.0109079096,808991.0,-0.2425,0.7952,1.0377,64.3676,59.0323,61.6999,50.1868,62.065,62.3567,3.4419,83.7561,20.2786,False
2015-03-09,66.02,66.77,66.02,61.490872692,675195.0,-0.2713,0.6986,0.9699,64.1935,59.4546,61.8241,53.428,61.7659,62.3628,3.3591,83.4354,20.2786,False
2015-03-10,66.26,66.29,65.09,60.0878987128,940511.0,-0.3735,0.503,0.8765,63.9573,59.8284,61.8928,44.3836,61.3026,62.2514,3.7727,46.427,15.7606,False
2015-03-11,65.03,65.235,64.5,59.6263941144,1016810.0,-0.4554,0.3073,0.7627,63.9695,59.8088,61.8892,41.8847,60.8577,62.0884,0.6092,19.0677,13.0216,False
2015-03-12,64.74,66.27,64.74,61.1493592892,1087440.0,-0.3927,0.2719,0.6645,63.8921,59.9878,61.9399,51.5331,60.6731,61.9998,1.3923,51.4362,16.5442,False
2015-03-13,66.02,66.18,64.95,60.5124829434,812063.0,-0.3794,0.1902,0.5697,63.9287,59.893,61.9108,47.9651,60.5734,61.8078,0.383,48.2018,17.1165,False
2015-03-16,65.7,66.65,65.61,61.7542398675,885082.0,-0.2772,0.2231,0.5004,63.9344,59.9229,61.9286,54.5402,60.6261,61.7275,0.5188,75.1543,18.6591,False
2015-03-17,66.2,66.62,66.05,61.4855014287,584813.0,-0.2203,0.225,0.4453,63.9289,59.9011,61.915,52.9877,60.9056,61.6324,-0.1116,73.4154,18.6591,False
2015-03-18,66.14,67.795,66.1,62.5419214984,972432.0,-0.1097,0.3081,0.4178,63.97,59.9069,61.9385,58.0207,61.4887,61.6169,0.9865,98.3097,22.3936,False
2015-03-19,67.5,67.76,67.19,62.653123611,659656.0,-0.0314,0.3786,0.41,63.9894,59.905,61.9472,58.5215,61.7895,61.6009,0.4797,107.6217,22.3936,False
2015-03-20,68.18,68.745,67.7,63.3203362867,1571834.0,0.0582,0.4827,0.4245,63.9759,59.9113,61.9436,61.4761,62.351,61.6631,0.0561,127.4672,25.3643,True
2015-03-23,68.29,68.89,68.06,63.505673141,920031.0,0.1193,0.5736,0.4544,64.0707,59.8711,61.9709,62.2758,62.7013,61.6978,0.5441,128.9521,25.7896,True
2015-03-24,68.39,68.6,67.98,63.144266275,1293343.0,0.1241,0.6094,0.4854,64.1054,59.8596,61.9825,59.687,63.0331,61.7471,0.6917,115.0929,25.3887,True
2015-03-25,68.12,68.19,67.53,62.588255712,2031369.0,0.0807,0.5862,0.5055,64.0838,59.8627,61.9733,55.8595,63.0423,61.7962,0.0168,95.2057,23.1439,True
2015-03-26,67.3,67.72,66.88,62.4770535994,946983.0,0.0375,0.5525,0.5149,64.0343,59.8706,61.9524,55.1023,63.0071,61.8232,-0.4629,78.8595,19.9884,True
2015-03-27,67.25,67.69,66.74,62.1527141043,1150138.0,-0.0169,0.4939,0.5107,64.0153,59.8662,61.9408,52.863,62.7736,61.8993,-0.1036,70.8162,19.3187,False
2015-03-30,67.58,68.58,67.55,63.2740020731,759955.0,0.0168,0.5318,0.5149,64.0623,59.848,61.9551,59.0302,62.7273,62.0182,0.8098,98.603,22.1285,True
2015-03-31,68.05,68.58,67.83,63.0701315333,736205.0,0.0194,0.5391,0.5198,64.1434,59.8335,61.9884,57.563,62.7124,62.217,1.2694,96.1938,22.1285,True
2015-04-01,67.94,68.04,67.17,62.7365251955,1009078.0,-0.0061,0.5121,0.5182,64.2108,59.8546,62.0327,55.1595,62.7421,62.4244,1.2013,77.3394,18.9515,False
2015-04-02,67.81,68.45,67.54,63.0886652187,924748.0,-0.004,0.5133,0.5172,64.3098,59.8572,62.0835,57.1815,62.8644,62.5537,2.0076,87.7551,20.2619,False
2015-04-06,67.41,68.47,67.34,63.1535331178,1185916.0,-0.003,0.5135,0.5165,64.4064,59.9749,62.1906,57.5592,63.0646,62.7297,2.5703,84.3726,19.305,False
2015-04-07,68.08,68.33,67.83,62.9125952071,727390.0,-0.0224,0.4885,0.5109,64.4743,60.0491,62.2617,55.6071,62.9923,62.807,2.7438,82.9392,19.305,False
2015-04-08,67.84,68.51,67.84,63.4871394556,762501.0,-0.0013,0.5093,0.5106,64.4652,60.3982,62.4317,59.1471,63.0757,62.9404,3.7604,89.6129,19.8982,False
2015-04-09,68.53,68.55,67.75,63.0886652187,920483.0,-0.0181,0.4879,0.5061,64.1947,61.0149,62.6048,55.8383,63.1461,62.9768,5.5,81.9421,19.4517,False
2015-04-10,65.87,66.07,63.27,60.6978197977,6919086.0,-0.1849,0.2749,0.4598,64.2643,60.9002,62.5822,41.069,62.668,62.8465,0.0952,-30.2522,0.5043,False
2015-04-13,65.21,65.74,64.55,59.9472055376,2452959.0,-0.3318,0.0451,0.3769,64.3865,60.7215,62.554,37.7136,62.0267,62.6216,-0.6649,-31.5032,0.5043,False
2015-04-14,64.63,65.0,64.21,59.6413997279,2167784.0,-0.4295,-0.16,0.2695,64.6579,60.2388,62.4483,36.4149,61.3724,62.364,-2.4756,-51.5774,0.7315,False
2015-04-15,64.57,64.96,63.93,59.5950655144,2473608.0,-0.4736,-0.3225,0.1511,64.8616,59.846,62.3538,36.2124,60.594,62.1274,-2.4917,-58.3812,1.7434,False
2015-04-16,64.21,64.625,63.82,59.3819281319,1749597.0,-0.4914,-0.4631,0.0283,65.0151,59.3765,62.1958,35.2467,59.8527,61.9136,-4.6759,-68.6351,2.1419,False
2015-04-17,63.61,63.72,62.94,58.6869149281,2382156.0,-0.5214,-0.6235,-0.1021,65.1931,58.8019,61.9975,32.2426,59.4505,61.661,-5.9622,-102.8463,5.2677,False
2015-04-20,63.63,64.29,63.57,59.2521923338,2001835.0,-0.4759,-0.6969,-0.221,65.1413,58.4469,61.7941,36.9272,59.3115,61.4676,-6.4805,-80.3905,3.0985,False
2015-04-21,64.05,64.85,64.05,59.3911949746,1915344.0,-0.4115,-0.7354,-0.3239,64.9947,58.182,61.5884,38.0556,59.2615,61.2087,-5.8644,-65.5105,1.0186,False
2015-04-22,64.11,64.68,63.75,59.5672649862,1622560.0,-0.3354,-0.7432,-0.4078,64.8458,57.9732,61.4095,39.5238,59.2559,60.9752,-5.7143,-70.0545,2.0946,False
