date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Lower Band,Real Middle Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-05-07,561.5,572.77,561.23,17.5166455166,16432800.0,0.0111,-0.1377,-0.1267,16.9884,18.244,19.4996,43.8573,17.7459,18.0448,-10.4823,-9.4404,9.4493,False
2012-05-08,569.58,571.5,558.73,17.4766587933,17759000.0,-0.0224,-0.1339,-0.1563,16.958,18.1513,19.3447,43.4677,17.66,17.9597,-11.2578,-15.3974,8.8092,False
2012-05-09,563.7,573.9778,560.85,17.5074178112,17168000.0,-0.053,-0.1223,-0.1752,16.9547,18.0636,19.1726,43.8786,17.5567,17.8794,-9.8752,-14.4792,9.3436,False
2012-05-10,574.58,575.88,568.441,17.5486348952,11900000.0,-0.0793,-0.1055,-0.1848,16.9741,17.9833,18.9925,44.4583,17.4872,17.8447,-8.783,-9.7837,9.7565,False
2012-05-11,565.0,574.47,564.35,17.431443037,14269500.0,-0.1034,-0.0962,-0.1996,16.9315,17.924,18.9166,43.1021,17.4962,17.8318,-8.0407,-19.015,8.674,False
2012-05-14,562.57,567.51,557.6,17.170298975,12593800.0,-0.1286,-0.101,-0.2297,16.8449,17.8904,18.9358,40.1758,17.4269,17.8042,-7.0083,-38.647,6.9047,False
2012-05-15,561.45,563.22,551.75,17.0149659346,17012000.0,-0.1555,-0.1075,-0.263,16.7705,17.8034,18.8363,38.5097,17.3346,17.7896,-7.6689,-53.6981,5.3925,False
2012-05-16,554.05,556.89,541.04,16.7967307025,20032000.0,-0.1851,-0.1185,-0.3036,16.6743,17.7077,18.741,36.2468,17.1924,17.6585,-10.2152,-75.4543,2.6881,False
2012-05-17,545.31,547.5,530.12,16.3059705718,25615000.0,-0.2223,-0.1487,-0.371,16.4348,17.6195,18.8042,31.7515,16.9439,17.4995,-9.464,-106.5808,0.0267,False
2012-05-18,533.96,543.41,522.18,16.3139679165,26153300.0,-0.2617,-0.1574,-0.419,16.2397,17.554,18.8682,31.899,16.7204,17.3505,-8.6122,-118.0561,1.8542,False
