date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Lower Band,Real Middle Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-11-27,19.83,20.15,19.7711,17.8425270787,603700.0,-0.0483,0.1034,0.0551,17.9004,16.7421,17.3212,58.2347,17.6876,17.3448,2.3474,18.0471,1.0068,True
2012-11-28,19.96,20.405,19.85,18.0651134944,903600.0,-0.0192,0.1167,0.0975,18.022,16.6945,17.3582,61.6883,17.7927,17.3699,3.1727,43.3477,1.3455,True
2012-11-29,20.39,20.5,20.24,18.0918238643,497400.0,0.011,0.1207,0.1318,18.1344,16.6676,17.401,62.0913,17.9049,17.4293,4.4688,64.611,2.2084,True
2012-11-30,20.36,20.495,20.215,18.1630515173,912500.0,0.0414,0.1214,0.1628,18.2451,16.6354,17.4403,63.1974,17.9707,17.5071,3.68,64.653,1.9697,True
2012-12-03,20.47,20.47,19.81,17.6644579462,663700.0,0.0622,0.0833,0.1454,18.2649,16.6674,17.4661,51.8503,17.9654,17.5398,4.0254,19.9407,1.8078,True
2012-12-04,19.81,19.98,19.735,17.6822648595,705300.0,0.0761,0.0556,0.1316,18.2835,16.7004,17.492,52.1788,17.9333,17.5731,3.4738,-3.5536,2.4882,True
2012-12-05,19.87,20.01,19.7,17.6911683161,516200.0,0.0849,0.0352,0.12,18.2838,16.7004,17.4921,52.353,17.8586,17.6117,0.5167,-2.0935,2.8077,True
2012-12-06,19.87,20.02,19.745,17.8247201655,554100.0,0.0919,0.0283,0.1202,18.3158,16.7308,17.5233,54.9878,17.8051,17.6781,1.6377,8.3645,2.7099,True
2012-12-07,20.12,20.14,19.82,17.7712994257,568500.0,0.0965,0.0182,0.1147,18.3229,16.8012,17.562,53.7148,17.7268,17.7292,3.8203,15.8646,1.5312,True
2012-12-10,20.01,20.36,19.91,18.1185342342,694700.0,0.1046,0.0323,0.1368,18.385,16.8335,17.6092,60.1412,17.8176,17.8045,4.7934,50.1429,0.5957,True
2012-12-11,20.45,20.66,20.35,18.2520860835,1004600.0,0.1163,0.0469,0.1632,18.4606,16.8647,17.6627,62.2984,17.9316,17.8508,6.337,93.5179,3.4018,True
2012-12-12,20.53,20.77,20.41,18.2075688004,544300.0,0.1287,0.0498,0.1785,18.5071,16.9279,17.7175,61.1171,18.0348,17.8954,6.7335,101.7348,4.408,True
2012-12-13,20.44,20.51,20.33,18.216472257,774900.0,0.1408,0.0483,0.1891,18.491,17.0827,17.7869,61.2744,18.1132,17.9411,5.9998,88.4352,3.6098,True
2012-12-14,20.41,20.575,20.33,18.1274376908,646400.0,0.1503,0.0379,0.1882,18.4629,17.223,17.843,58.7281,18.1844,17.9606,7.5536,88.9531,4.2149,True
2012-12-17,20.45,20.53,20.23,18.1897618872,580400.0,0.1583,0.032,0.1903,18.4008,17.4054,17.9031,59.9755,18.1987,17.9939,7.2063,88.1048,3.2013,True
2012-12-18,20.37,21.36,20.37,18.9999764401,1291100.0,0.1775,0.0769,0.2544,18.6413,17.3091,17.9752,71.8335,18.3482,18.071,8.3164,183.0406,10.5448,True
2012-12-19,21.39,21.69,21.2812,19.1958524859,1405800.0,0.2055,0.1119,0.3174,18.8804,17.2356,18.058,73.841,18.5459,18.1464,10.0457,251.9772,13.207,True
2012-12-20,22.23,22.29,21.795,19.4985700112,1955000.0,0.2419,0.1454,0.3873,19.1549,17.1578,18.1564,76.6023,18.8023,18.2402,12.1792,309.2396,17.7339,True
2012-12-21,21.67,21.91,21.22,19.4985700112,1489200.0,0.281,0.1566,0.4376,19.3837,17.0956,18.2396,76.6023,19.0765,18.3292,9.3859,250.435,12.0388,True
2012-12-24,21.89,21.89,21.48,19.4540527281,242700.0,0.3185,0.15,0.4685,19.5576,17.0979,18.3278,75.2612,19.3294,18.4486,8.9055,241.2546,12.0388,True
2012-12-26,21.84,22.11,21.75,19.6499287739,1126700.0,0.3554,0.1476,0.5029,19.7532,17.0831,18.4181,77.1474,19.4594,18.5797,9.727,250.8226,13.6908,True
2012-12-27,22.11,22.255,21.91,19.76567371,871000.0,0.391,0.1425,0.5335,19.9495,17.0569,18.5032,78.1997,19.5734,18.718,9.0664,245.0222,14.7638,True
2012-12-28,22.11,22.1881,21.95,19.6677356871,847500.0,0.4215,0.122,0.5435,20.1,17.064,18.582,75.0659,19.6072,18.8409,8.2346,220.3474,14.7638,True
2012-12-31,22.06,22.33,21.81,19.8686867032,1058400.0,0.4494,0.1117,0.5612,20.2708,17.0637,18.6672,77.0847,19.6812,18.9807,8.9534,211.1904,15.8229,True
2013-01-02,23.04,23.57,22.91,20.8875092449,1405400.0,0.4895,0.1604,0.6499,20.6318,17.025,18.8284,84.0846,19.9679,19.1653,15.1441,293.3433,24.1935,True
2013-01-03,23.46,24.03,23.25,21.2436475099,1243100.0,0.5397,0.2007,0.7404,21.0138,16.9991,19.0065,85.7185,20.2867,19.3648,20.2703,294.6871,26.9346,True
2013-01-04,23.94,23.94,23.52,21.0299645509,872000.0,0.5889,0.1969,0.7859,21.2688,17.078,19.1734,80.4116,20.5395,19.5529,19.6402,265.764,26.9346,True
2013-01-07,23.57,23.68,23.28,20.9409299846,1458500.0,0.6322,0.1732,0.8054,21.4634,17.195,19.3292,78.2489,20.7941,19.7346,18.2817,227.6961,24.5054,True
2013-01-08,23.44,23.54,23.16,20.7806677654,1217200.0,0.6655,0.1332,0.7988,21.5773,17.382,19.4797,74.3903,20.9765,19.9114,16.8818,200.0488,23.3056,True
2013-01-09,23.34,23.54,23.31,20.8518954184,588800.0,0.6905,0.0997,0.7901,21.6976,17.5351,19.6163,74.9779,20.9694,20.0889,15.6189,190.0858,23.3056,True
2013-01-10,23.57,23.62,23.24,20.7450539389,952100.0,0.7055,0.0603,0.7658,21.7786,17.7034,19.741,72.3116,20.8697,20.2052,14.3272,174.3465,23.8118,True
2013-01-11,23.24,23.42,23.07,20.5847917196,706100.0,0.7095,0.0158,0.7253,21.8008,17.9189,19.8599,68.4022,20.7807,20.2978,12.7588,152.6536,22.0707,True
2013-01-14,23.01,23.13,22.953,20.5491778931,900000.0,0.7041,-0.0216,0.6824,21.7842,18.1688,19.9765,67.5329,20.7023,20.3679,12.7743,135.4341,20.8809,False
2013-01-15,23.02,23.6,22.8603,20.9854472678,1166100.0,0.6984,-0.0226,0.6759,21.7644,18.4744,20.1194,72.1742,20.7433,20.467,14.7023,141.5774,23.9105,False
2013-01-16,23.48,23.61,23.38,20.8251850485,617100.0,0.6888,-0.0386,0.6502,21.6624,18.84,20.2512,68.3297,20.7379,20.5584,15.0024,138.6993,23.9735,False
2013-01-17,23.43,23.64,23.38,20.8964127015,630900.0,0.6767,-0.0483,0.6284,21.6596,19.0323,20.346,69.1131,20.7682,20.6415,10.6742,132.5155,24.1651,False
2013-01-18,23.53,23.84,23.46,21.2258405967,796000.0,0.6675,-0.037,0.6305,21.7024,19.1926,20.4475,72.486,20.8964,20.7389,9.9124,135.0177,25.4385,False
2013-01-22,23.82,24.13,23.766,21.457330469,818300.0,0.6626,-0.0193,0.6433,21.7945,19.2963,20.5454,74.5762,21.078,20.8582,8.2548,140.2476,27.2403,False
2013-01-23,24.06,24.23,23.77,21.2436475099,1012700.0,0.6559,-0.0269,0.629,21.8193,19.446,20.6327,69.3645,21.1297,20.9498,10.5888,131.257,27.8516,False
2013-01-24,23.79,24.2,23.65,21.4840408388,850500.0,0.6507,-0.0209,0.6299,21.8451,19.6233,20.7342,71.7446,21.2615,20.9896,10.5528,126.6383,26.5539,False
2013-01-25,24.16,24.34,24.08,21.5374615786,818900.0,0.6461,-0.0185,0.6276,21.8737,19.7834,20.8286,72.2578,21.3897,21.0092,10.0859,129.1097,27.4279,False
2013-01-28,24.2,24.21,23.95,21.528558122,602700.0,0.6405,-0.0225,0.6179,21.8828,19.9506,20.9167,72.0242,21.4502,21.0424,8.7845,119.6041,26.012,False
2013-01-29,24.2,24.29,24.0,21.6175926882,898100.0,0.6344,-0.024,0.6104,21.8398,20.1886,21.0142,72.9607,21.4823,21.0875,9.4731,117.498,26.5229,False
2013-01-30,24.24,24.53,24.22,21.599785775,942500.0,0.6268,-0.0306,0.5962,21.7773,20.4242,21.1007,72.4411,21.5535,21.1421,9.8522,118.3268,28.039,False
2013-01-31,24.28,24.35,23.75,21.1635164003,1705200.0,0.6101,-0.0667,0.5434,21.7844,20.4447,21.1145,61.0305,21.4894,21.1629,3.3093,99.3109,22.9853,False
2013-02-01,23.83,24.01,23.54,21.0299645509,1458400.0,0.5851,-0.0999,0.4852,21.7719,20.4358,21.1039,58.0323,21.3879,21.1819,-0.0832,86.9711,20.8185,False
2013-02-04,23.59,23.74,23.24,20.7539573955,1313500.0,0.5505,-0.1384,0.4121,21.7749,20.4053,21.0901,52.339,21.233,21.1932,-0.8354,72.7913,17.8033,False
2013-02-05,23.53,24.03,23.41,21.21693714,831300.0,0.5178,-0.1308,0.387,21.7872,20.4205,21.1039,59.4829,21.1528,21.2377,1.478,83.042,19.7716,False
2013-02-06,23.69,23.82,23.58,21.0833852907,780600.0,0.4847,-0.1324,0.3523,21.7863,20.4517,21.119,56.8493,21.0496,21.2442,1.1895,78.0027,19.7716,False
2013-02-07,23.63,26.11,23.56,23.1756975978,3005800.0,0.4854,0.0026,0.488,22.3411,20.1293,21.2352,75.2461,21.452,21.4009,10.9176,134.626,32.8946,True
2013-02-08,26.01,26.7599,25.8322,23.5941600592,2485000.0,0.5128,0.1094,0.6222,22.8631,19.8921,21.3776,77.3183,21.9648,21.5808,13.2934,172.3241,35.9197,True
2013-02-11,26.47,26.61,26.17,23.576353146,890900.0,0.554,0.1648,0.7188,23.2472,19.8072,21.5272,77.0243,22.5293,21.7375,13.6208,167.4537,35.9197,True
2013-02-12,26.48,26.84,26.48,23.7633257351,1169300.0,0.6034,0.1978,0.8012,23.602,19.7738,21.6879,77.9667,23.0386,21.8912,16.0398,169.6086,36.9598,True
2013-02-13,26.73,27.04,26.73,24.0393328905,938400.0,0.6584,0.2202,0.8786,23.9802,19.7011,21.8406,79.3091,23.6298,22.0776,14.5763,171.7631,37.8519,True
2013-02-14,26.87,26.96,26.67,23.8523603014,1044200.0,0.7096,0.2047,0.9144,24.2479,19.7361,21.992,75.9506,23.7651,22.2355,14.5738,163.3829,37.9004,True
2013-02-15,26.7,26.88,26.32,23.8880941745,993300.0,0.7547,0.1801,0.9348,24.4822,19.8009,22.1416,76.1574,23.8239,22.3922,14.0889,152.8999,34.4484,True
2013-02-19,26.8,27.16,26.77,24.0935639449,1282000.0,0.795,0.1615,0.9565,24.7326,19.8373,22.285,77.3566,23.9273,22.5632,14.3102,159.0766,35.7567,True
2013-02-20,26.95,27.07,26.61,23.8166264283,824800.0,0.8241,0.1164,0.9406,24.9064,19.8995,22.4029,72.1183,23.938,22.7098,12.5622,147.5584,34.2002,True
2013-02-21,26.51,26.61,25.67,23.1734167123,1916900.0,0.8325,0.0335,0.8661,24.9652,20.0336,22.4994,61.718,23.7648,22.8147,10.1927,118.5161,25.5965,True
2013-02-22,26.08,26.53,26.08,23.6200901262,292926.0,0.8327,0.0007,0.8334,25.0719,20.1406,22.6062,65.4276,23.7184,22.9785,9.9976,125.7179,25.5965,True
2013-02-25,26.54,26.55,25.95,23.1912836488,289517.0,0.819,-0.0548,0.7642,25.1163,20.2615,22.6889,59.4974,23.579,23.1226,9.4474,115.7414,24.4553,False
2013-02-26,26.11,26.27,25.94,23.3699530144,1059100.0,0.7983,-0.0828,0.7154,25.1646,20.3973,22.781,61.0726,23.4343,23.297,8.8746,112.1258,24.3669,False
2013-02-27,26.16,26.55,26.04,23.6290235944,574600.0,0.7766,-0.0868,0.6898,25.2298,20.5333,22.8815,63.2905,23.3968,23.4578,9.6727,117.9061,25.8662,False
2013-02-28,26.49,26.695,26.32,23.5218219751,708100.0,0.7519,-0.0987,0.6533,25.2647,20.6905,22.9776,61.7311,23.4664,23.6203,9.1928,118.5062,26.6322,False
2013-03-01,26.23,26.39,25.885,23.4146203558,996400.0,0.7233,-0.1146,0.6087,25.2256,20.9548,23.0902,60.1435,23.4253,23.6363,8.7431,104.2183,22.7625,False
2013-03-04,26.21,26.3,25.875,23.2895517999,654800.0,0.69,-0.1332,0.5568,25.1184,21.2879,23.2032,58.2702,23.445,23.616,9.9069,98.2715,22.6748,False
2013-03-05,26.17,26.47,25.93,23.5218219751,958400.0,0.6577,-0.1293,0.5283,24.8947,21.7885,23.3416,60.7055,23.4754,23.6123,11.8754,101.2485,23.6176,False
2013-03-06,26.37,26.44,26.14,23.5575558482,1218600.0,0.6267,-0.1238,0.5029,24.6685,22.2487,23.4586,61.0799,23.4611,23.5986,10.4,100.4554,23.6176,False
2013-03-07,26.44,26.75,26.42,23.8166264283,805600.0,0.6009,-0.1031,0.4979,24.1304,23.0601,23.5953,63.762,23.52,23.5838,12.6791,108.2284,25.3342,False
2013-03-08,26.8,26.94,26.49,24.0488966035,1041600.0,0.5821,-0.0753,0.5068,24.1725,23.1053,23.6389,66.0118,23.6469,23.5969,3.5267,110.528,26.3657,False
2013-03-11,26.87,26.87,26.41,23.6736909358,951800.0,0.5613,-0.0832,0.4781,24.1763,23.1095,23.6429,59.6067,23.7237,23.5826,0.7499,98.7497,25.6226,False
2013-03-12,26.41,26.57,26.305,23.6200901262,604800.0,0.5382,-0.0923,0.4459,24.1777,23.1125,23.6451,58.7344,23.7434,23.551,0.1863,88.6904,24.6443,False
2013-03-13,26.49,26.54,26.29,23.486088102,1356800.0,0.5115,-0.1067,0.4049,24.1653,23.0972,23.6312,56.519,23.7291,23.529,-0.7844,82.534,24.5034,False
2013-03-14,26.42,26.68,26.19,23.3967534192,1942000.0,0.4814,-0.1204,0.361,24.1078,23.0904,23.5991,55.0361,23.6451,23.5439,-0.9988,78.4426,25.3046,False
2013-03-15,26.19,26.44,25.931,23.2270175219,3482400.0,0.4469,-0.138,0.309,24.0871,23.0485,23.5678,52.2457,23.4807,23.5177,-1.9288,66.2467,22.8517,False
2013-03-18,25.86,26.13,25.6,23.1376828392,1627400.0,0.4091,-0.1515,0.2576,24.06,23.0006,23.5303,50.7935,23.3735,23.5141,-2.7902,53.5668,19.8037,False
2013-03-19,25.97,26.07,25.66,23.2091505854,1190300.0,0.3713,-0.1512,0.22,23.9656,23.0066,23.4861,51.9386,23.2913,23.5034,-4.0133,52.423,19.8037,False
2013-03-20,26.07,26.24,25.98,23.2627513951,1420600.0,0.3355,-0.1431,0.1924,23.922,22.9948,23.4584,52.8208,23.2467,23.4789,-3.0661,58.0703,20.8468,False
2013-03-21,25.75,26.14,25.75,23.1376828392,1148100.0,0.3001,-0.1415,0.1586,23.9249,22.9883,23.4566,50.5031,23.1949,23.4533,-1.7663,49.1742,18.7222,False
2013-03-22,25.98,26.14,25.64,23.0572816247,1625300.0,0.2649,-0.141,0.1239,23.9211,22.9359,23.4285,49.0216,23.1609,23.4295,-1.47,44.2119,17.7156,False
2013-03-25,25.89,26.06,25.58,22.8875457274,1259100.0,0.2282,-0.1465,0.0817,23.9509,22.8757,23.4133,45.9712,23.1109,23.4027,-1.8456,37.2872,17.1646,False
2013-03-26,25.79,25.9,25.55,23.0215477516,1516300.0,0.1943,-0.1358,0.0585,23.9599,22.8319,23.3959,48.6728,23.0734,23.3694,-1.4085,34.7965,16.8864,False
2013-03-27,25.67,25.815,25.44,22.9947473467,1360500.0,0.1629,-0.1255,0.0375,23.9433,22.785,23.3641,48.1568,23.0198,23.3318,-2.7684,29.2385,15.8606,False
2013-03-28,25.79,26.1,25.66,23.2359509902,2345800.0,0.1383,-0.0985,0.0398,23.9268,22.7729,23.3499,52.965,23.0394,23.2931,-2.2289,40.3617,17.7623,False
2013-04-01,26.0,26.1,25.79,23.0483481564,918600.0,0.1159,-0.0897,0.0262,23.9222,22.7409,23.3315,49.1652,23.0376,23.2264,-1.0989,37.4627,17.7623,False
2013-04-02,25.93,26.05,25.69,22.9947473467,738700.0,0.0949,-0.0839,0.011,23.9254,22.7082,23.3168,48.1086,23.0591,23.1812,-0.9506,32.4063,16.8043,False
2013-04-03,25.75,25.99,25.665,22.9858138784,1025700.0,0.0756,-0.0773,-0.0018,23.9072,22.6728,23.29,47.9247,23.0519,23.1389,-1.8134,29.3547,16.5632,False
2013-04-04,25.81,26.03,25.73,23.1376828392,699000.0,0.0605,-0.0602,0.0004,23.8769,22.6611,23.269,51.3146,23.0805,23.1156,-1.5507,32.9849,16.8425,False
2013-04-05,25.61,25.63,25.34,22.8518118543,869400.0,0.0443,-0.065,-0.0208,23.7996,22.6419,23.2208,45.3595,23.0037,23.0793,-4.1869,10.3324,13.0896,False
2013-04-08,25.56,25.705,25.48,22.9054126639,801300.0,0.0288,-0.0617,-0.0328,23.616,22.7111,23.1636,46.6043,22.9751,23.0579,-4.5843,13.999,13.6321,False
2013-04-09,25.69,25.78,25.53,22.9411465371,671400.0,0.0153,-0.0543,-0.039,23.5235,22.7305,23.127,47.4594,22.9644,23.0448,-4.0566,15.5824,14.1769,False
2013-04-10,25.72,26.1,25.7,23.2270175219,1175400.0,0.0081,-0.0287,-0.0207,23.4375,22.7771,23.1073,53.8004,23.0126,23.046,-1.7689,31.14,16.4634,False
2013-04-11,26.06,26.24,25.705,23.2359509902,1916800.0,0.0054,-0.0107,-0.0053,23.3829,22.8067,23.0948,53.9864,23.0323,23.0442,-1.1304,33.0331,17.4419,False
2013-04-12,25.96,25.97,25.46,22.8875457274,1352700.0,0.0001,-0.0211,-0.021,23.3354,22.8033,23.0693,46.2143,23.0394,23.0275,-2.6612,9.5695,15.0436,False
2013-04-15,25.48,25.56,24.77,22.1371343921,2115000.0,-0.0185,-0.0745,-0.0929,23.4921,22.5376,23.0148,34.6897,22.8858,22.9662,-3.3283,-42.3441,8.6866,False
2013-04-16,24.91,24.93,24.51,22.0031323679,1199200.0,-0.0466,-0.1123,-0.1589,23.6035,22.3127,22.9581,33.11,22.6982,22.9072,-4.5924,-73.5106,6.4329,False
2013-04-17,24.43,24.52,23.9275,21.4760577395,909000.0,-0.0874,-0.1634,-0.2509,23.7733,21.9697,22.8715,27.7788,22.348,22.8042,-5.9455,-118.4718,1.6316,False
2013-04-18,24.02,24.18,23.56,21.1991202229,996900.0,-0.1384,-0.2037,-0.3421,23.9082,21.6284,22.7683,25.4701,21.9406,22.6845,-7.8506,-145.6687,1.2272,False
2013-04-19,23.76,23.79,23.33,21.0204508574,1684500.0,-0.1955,-0.2285,-0.424,24.0182,21.3066,22.6624,24.0864,21.5672,22.5368,-8.9901,-165.9589,2.9645,False
2013-04-22,23.67,23.98,23.55,21.4045899933,2379100.0,-0.2469,-0.2057,-0.4526,24.0276,21.132,22.5798,32.5301,21.4207,22.4272,-8.2632,-142.8938,1.4652,False
2013-04-23,24.03,24.31,23.92,21.556458954,1533100.0,-0.2891,-0.1687,-0.4578,24.0195,21.0069,22.5132,35.566,21.3313,22.3313,-6.7153,-119.5208,1.0788,False
2013-04-24,24.15,24.23,23.865,21.5921928271,1980200.0,-0.322,-0.1318,-0.4538,23.9801,20.9034,22.4418,36.2887,21.3546,22.2384,-6.4479,-122.3448,0.6511,False
2013-04-25,24.22,24.55,24.1,21.8512634072,1411700.0,-0.3426,-0.0822,-0.4248,23.9215,20.8477,22.3846,41.3946,21.485,22.1526,-4.9003,-100.7272,3.0778,False
2013-04-26,24.05,24.43,23.0,21.2125204253,2499600.0,-0.3637,-0.0845,-0.4482,23.8489,20.7179,22.2834,34.1623,21.5234,22.0433,-6.3985,-150.1343,5.0315,False
2013-04-29,24.11,24.27,23.91,21.5743258906,1854100.0,-0.3775,-0.0551,-0.4326,23.763,20.6564,22.2097,40.4741,21.5574,21.9546,-7.0115,-120.4284,5.0315,False
2013-04-30,24.1,24.37,23.96,21.717261383,1666400.0,-0.3828,-0.0212,-0.404,23.6695,20.6222,22.1458,42.7954,21.5895,21.873,-6.4491,-114.7283,4.2603,False
2013-05-01,24.27,24.3,24.09,21.5296585492,964300.0,-0.3846,-0.0073,-0.392,23.5681,20.578,22.073,40.5706,21.577,21.7598,-6.5025,-122.7939,4.2603,False
2013-05-02,24.08,24.33,24.0,21.618993232,1304800.0,-0.3819,0.0109,-0.371,23.4207,20.5735,21.9971,42.1062,21.5306,21.652,-6.5309,-124.1969,4.9101,True
2013-05-03,24.32,24.5,24.27,21.8423299389,1049200.0,-0.372,0.0396,-0.3325,23.316,20.5773,21.9466,45.8538,21.6565,21.5824,-4.4089,-108.2983,3.5599,True
2013-05-06,24.47,24.69,24.4,21.8601968755,931000.0,-0.357,0.06,-0.2971,23.1912,20.5975,21.8944,46.1526,21.7137,21.5639,-3.9486,-95.6665,2.0669,True
2013-05-07,24.52,24.78,24.455,22.0746001141,740900.0,-0.3354,0.0865,-0.2489,23.0601,20.642,21.851,49.7197,21.7852,21.5687,-3.879,-80.727,1.3629,True
2013-05-08,24.62,24.741,24.56,22.0746001141,712200.0,-0.31,0.1017,-0.2082,22.8325,20.7543,21.7934,49.7197,21.8941,21.6086,-5.2069,-75.2605,1.3629,True
2013-05-09,24.73,24.81,24.59,22.038866241,976700.0,-0.2833,0.1064,-0.1769,22.5468,20.9203,21.7336,49.0974,21.9781,21.6646,-5.4497,-70.2797,0.8116,True
2013-05-10,24.74,24.86,24.62,22.1907352017,635300.0,-0.2543,0.1161,-0.1382,22.3559,21.0415,21.6987,51.842,22.0478,21.7426,-4.2742,-60.5423,0.4092,True
2013-05-13,24.76,24.84,24.5,21.9316646217,665900.0,-0.2289,0.1019,-0.127,22.324,21.0529,21.6885,47.1914,22.0621,21.7777,-2.8169,-68.9135,1.3701,True
2013-05-14,24.58,24.71,24.5,22.038866241,1655200.0,-0.2047,0.0965,-0.1082,22.3295,21.051,21.6902,49.2113,22.0549,21.8099,-0.8825,-66.1531,1.3701,True
2013-05-15,24.71,24.85,24.6,22.1451745135,1668700.0,-0.1805,0.0968,-0.0838,22.3843,21.0631,21.7237,51.1948,22.0691,21.8467,1.3458,-53.8586,0.2036,True
2013-05-16,24.67,25.03,24.49,22.1728682652,1233400.0,-0.1567,0.0953,-0.0615,22.4144,21.1303,21.7724,51.7211,22.0959,21.8682,3.892,-44.0088,2.0169,True
2013-05-17,24.75,24.9,24.42,22.271494044,953500.0,-0.1325,0.097,-0.0354,22.4123,21.2576,21.8349,53.629,22.112,21.9388,5.0467,-44.6713,1.4245,True
2013-05-20,24.82,25.06,24.7,22.1997662048,1269600.0,-0.11,0.0897,-0.0203,22.4374,21.312,21.8747,52.0269,22.1656,21.9805,4.8841,-33.1721,2.7372,True
2013-05-21,24.81,24.81,24.45,21.9756167076,1247300.0,-0.0933,0.0671,-0.0262,22.4403,21.351,21.8956,47.2962,22.153,21.9977,2.4282,-51.7955,0.6084,True
2013-05-22,24.47,24.54,24.08,21.7514672104,2005800.0,-0.0843,0.036,-0.0483,22.4347,21.3725,21.9036,43.0975,22.0742,22.0125,1.648,-73.5437,2.4344,True
2013-05-23,24.13,24.31,24.02,21.7335352506,976000.0,-0.0807,0.0142,-0.0666,22.4336,21.3618,21.8977,42.7721,21.9864,22.0201,-0.6172,-79.2015,2.9186,True
2013-05-24,24.07,24.17,23.93,21.6528414316,1605500.0,-0.0819,-0.0046,-0.0865,22.3707,21.4688,21.9197,41.2694,21.8626,22.0075,-0.7042,-85.0779,3.648,False
2013-05-28,24.43,24.67,24.31,22.1190723858,1760600.0,-0.0783,0.0143,-0.064,22.3765,21.5175,21.947,51.7605,21.8465,22.0247,2.0181,-44.9713,0.5726,True
2013-05-29,24.51,24.6,24.32,21.9666507277,1424400.0,-0.0742,0.0164,-0.0578,22.3758,21.5431,21.9594,48.7125,21.8447,22.0175,1.3111,-49.6356,0.5726,True
2013-05-30,24.46,24.7,24.39,21.9756167076,1398100.0,-0.0697,0.0182,-0.0515,22.3485,21.615,21.9817,48.9022,21.8895,22.0109,2.016,-42.997,1.403,True
2013-05-31,24.38,24.605,24.26,21.8411270093,1072600.0,-0.0671,0.0103,-0.0567,22.327,21.6587,21.9929,46.1592,21.9111,21.9978,1.4983,-51.9299,0.2956,True
2013-06-03,24.37,25.02,23.92,21.5273177132,1285900.0,-0.0707,-0.0145,-0.0852,22.3637,21.5905,21.9771,40.4824,21.886,21.9535,2.4941,-58.1722,3.7095,False
2013-06-04,24.03,24.32,23.955,21.6169775121,1141700.0,-0.0765,-0.023,-0.0994,22.3798,21.5501,21.9649,42.6418,21.7855,21.9326,-1.1401,-73.2935,3.7095,False
2013-06-05,23.99,24.14,23.925,21.4824878137,1095500.0,-0.0852,-0.035,-0.1202,22.3965,21.4741,21.9353,40.2924,21.6887,21.8955,-2.2282,-82.6367,3.4447,False
2013-06-06,23.99,24.14,23.965,21.6438754517,1351200.0,-0.0926,-0.0296,-0.1222,22.3871,21.4406,21.9138,44.2422,21.6224,21.862,-2.0741,-74.2595,3.4447,False
2013-06-07,24.27,24.465,24.17,21.8769909288,2005300.0,-0.0948,-0.0089,-0.1037,22.3757,21.4358,21.9057,49.4205,21.6295,21.8423,-1.0317,-47.3056,6.13,False
2013-06-10,24.48,24.53,24.235,21.8411270093,1629800.0,-0.094,0.0031,-0.091,22.3401,21.4363,21.8882,48.6754,21.6923,21.8136,-0.9683,-42.772,6.658,True
2013-06-11,24.01,24.28,23.89,21.5990455523,775600.0,-0.0951,-0.0042,-0.0992,22.3401,21.4031,21.8716,43.8895,21.6887,21.7736,-1.8987,-71.4359,3.5153,False
2013-06-12,24.26,24.33,23.71,21.2583383165,863700.0,-0.1024,-0.0294,-0.1318,22.3645,21.3006,21.8326,38.2225,21.6439,21.7258,-1.1795,-88.0809,1.9219,False
2013-06-13,23.75,24.21,23.58,21.6438754517,834300.0,-0.1069,-0.0181,-0.125,22.3252,21.2898,21.8075,46.5845,21.6439,21.7186,-2.2209,-80.1554,0.7824,False
2013-06-14,24.12,24.46,24.12,21.9128548484,1656200.0,-0.1049,0.0081,-0.0968,22.2873,21.3017,21.7945,51.4925,21.651,21.7305,-2.2773,-37.9633,2.9052,True
2013-06-17,25.0,25.0,24.54,22.3701198227,1506900.0,-0.0914,0.0542,-0.0372,22.3128,21.2861,21.7994,58.4468,21.7568,21.7784,0.4016,21.9963,7.2636,True
2013-06-18,25.69,26.74,25.69,23.7463977357,2784600.0,-0.0491,0.1689,0.1198,22.8595,20.8941,21.8768,71.5841,22.1863,21.8869,6.7039,195.7252,19.155,True
2013-06-19,26.59,26.6,26.2,23.5356972083,1479000.0,0.0056,0.219,0.2246,23.1754,20.7342,21.9548,68.0549,22.6418,21.9915,7.2148,194.5222,19.155,True
2013-06-20,26.0,26.02,25.455,22.9349765557,1307800.0,0.0557,0.2005,0.2562,23.3022,20.7256,22.0139,59.147,22.9,22.0554,6.031,117.3259,12.753,True
2013-06-21,25.72,25.8,25.52,23.0694662541,1893700.0,0.1023,0.1865,0.2888,23.4405,20.721,22.0807,60.3907,23.1313,22.1373,6.1292,116.4317,12.753,True
2013-06-24,25.68,25.68,25.3901,22.8273847971,1690600.0,0.1402,0.1515,0.2917,23.5215,20.7574,22.1395,57.0418,23.2228,22.224,6.2474,98.2758,11.671,True
2013-06-25,25.63,25.8,25.46,23.078432234,1577100.0,0.1743,0.1364,0.3107,23.6287,20.7462,22.1874,59.5351,23.0892,22.3214,4.5805,117.3864,12.4602,True
2013-06-26,25.93,26.295,25.85,23.4639693692,1006300.0,0.21,0.1428,0.3528,23.8021,20.7226,22.2623,63.0625,23.0748,22.4535,6.8902,165.63,15.6224,True
2013-06-27,26.71,26.88,26.48,24.0198601223,778100.0,0.2532,0.1729,0.4261,24.0764,20.6527,22.3645,67.4464,23.2918,22.6119,8.8259,225.6426,19.1332,True
