date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-03-06,139.8,141.38,138.34,35.1725,2311000.0,1.6333,0.0407,1.6739,37.3776,29.8379,33.6077,67.2714,35.735,34.2623,13.4216,126.2347,12.7191,True
2012-03-07,141.34,144.0,141.12,35.865,1744700.0,1.6348,0.0062,1.641,37.5092,30.2228,33.866,70.2294,35.75,34.46,16.2228,134.9427,14.4186,True
2012-03-08,144.01,147.5,143.92,36.52,2386300.0,1.6376,0.0111,1.6487,37.7041,30.5849,34.1445,72.7273,35.805,34.7177,19.0092,143.8106,16.6241,True
2012-03-09,146.08,148.0,145.63,36.8575,1897600.0,1.6427,0.0202,1.6629,37.9303,30.9042,34.4172,73.9347,35.987,34.979,15.8966,141.5694,16.9351,True
2012-03-12,147.13,148.0,145.51,36.7925,1551300.0,1.6441,0.0058,1.6499,38.1422,31.1605,34.6514,73.2654,36.2415,35.279,13.7586,133.4939,16.8288,True
2012-03-13,147.99,152.87,147.81,38.065,2926900.0,1.6598,0.0626,1.7224,38.6109,31.1926,34.9017,77.5317,36.82,35.6898,14.6554,145.3231,19.8379,True
2012-03-14,151.87,152.36,149.61,37.9025,1616900.0,1.6771,0.0695,1.7466,38.9607,31.343,35.1519,75.875,37.2275,36.0822,13.0854,139.3784,19.8379,True
2012-03-15,151.97,154.44,151.0,38.1075,2162900.0,1.6941,0.0679,1.762,39.2599,31.5891,35.4245,76.5522,37.545,36.4265,15.6594,139.2384,21.0988,True
2012-03-16,153.6,153.86,150.22,37.8475,1980300.0,1.7019,0.0313,1.7333,39.4655,31.8745,35.67,73.7394,37.743,36.5557,16.5606,130.1766,20.3767,True
2012-03-19,151.48,151.53,148.68,37.485,1715700.0,1.694,-0.0319,1.6621,39.4671,32.3921,35.9296,69.9026,37.8815,36.6655,13.9323,117.8243,18.9526,False
2012-03-20,149.25,151.3,147.29,37.7475,1597200.0,1.6768,-0.0685,1.6083,39.3186,33.1252,36.2219,71.0705,37.818,36.791,15.5403,112.7016,17.6748,False
2012-03-21,152.43,156.05,151.62,38.5925,2484200.0,1.6645,-0.0493,1.6153,39.1479,33.9533,36.5506,74.4852,37.956,36.9778,20.2234,125.739,20.6375,False
2012-03-22,152.83,153.9,151.8,38.21,1275700.0,1.646,-0.0742,1.5718,38.9153,34.7127,36.814,70.4521,37.9765,37.1088,16.5909,116.5411,20.6375,False
2012-03-23,152.89,154.64,152.3,38.475,1163500.0,1.625,-0.084,1.5409,39.119,34.7655,36.9422,71.5938,38.102,37.2773,5.7295,115.7115,21.0951,False
2012-03-26,154.8,157.56,154.15,39.335,1692100.0,1.6135,-0.0457,1.5678,39.4659,34.7684,37.1171,74.9583,38.472,37.5317,9.1968,123.2207,22.8791,False
2012-03-27,156.68,157.18,153.39,38.375,1936500.0,1.5897,-0.0953,1.4944,39.5786,34.9067,37.2426,65.6574,38.5975,37.7452,9.5331,112.6355,22.1481,False
2012-03-28,153.95,155.7099,151.67,38.515,1555700.0,1.558,-0.1269,1.4311,39.6776,35.0802,37.3789,66.3106,38.582,37.9218,7.3861,105.3676,20.4983,False
2012-03-29,153.01,157.43,152.17,39.1025,1798300.0,1.5288,-0.1168,1.412,39.8754,35.1681,37.5217,68.9645,38.7605,38.094,8.1324,108.394,21.5756,False
2012-03-30,156.73,156.98,152.9,38.6275,1605200.0,1.4917,-0.1486,1.3431,39.9397,35.3718,37.6557,64.559,38.791,38.212,7.5205,102.8968,21.5756,False
2012-04-02,152.89,158.45,152.56,39.295,2057700.0,1.4587,-0.1317,1.327,40.0123,35.6767,37.8445,67.6686,38.783,38.3788,10.4797,104.8712,22.5037,False
2012-04-03,156.6,159.01,156.4301,39.58,1383700.0,1.4314,-0.1094,1.322,39.983,36.1467,38.0649,68.9163,39.024,38.4798,12.4699,109.0555,22.8574,False
2012-04-04,157.02,157.02,152.96,38.92,1560900.0,1.3952,-0.1448,1.2504,39.8803,36.555,38.2176,62.8942,39.105,38.5477,9.0417,94.1096,19.4228,False
2012-04-05,156.01,157.62,154.43,39.26,1237100.0,1.3576,-0.1504,1.2072,39.8811,36.8281,38.3546,64.6015,39.1365,38.6245,6.861,96.1065,19.8169,False
2012-04-09,153.53,157.9,153.005,39.38,1827000.0,1.3199,-0.1508,1.1691,39.905,37.0565,38.4807,65.2069,39.287,38.7267,6.6892,92.3273,18.4179,False
2012-04-10,157.74,159.0,152.965,38.4325,2697200.0,1.266,-0.2156,1.0504,39.7595,37.366,38.5627,56.9652,39.1145,38.7898,7.4324,85.8371,19.1589,False
2012-04-11,152.34,158.57,152.34,39.52,2836200.0,1.2192,-0.1871,1.0322,39.8784,37.3926,38.6355,62.7543,39.1025,38.908,3.7287,88.6838,18.5368,False
2012-04-12,157.79,158.69,156.39,39.575,1512000.0,1.1775,-0.167,1.0105,39.9784,37.4598,38.7191,63.0238,39.2335,38.9735,4.1546,93.5121,18.6197,False
2012-04-13,157.99,161.89,157.18,39.8425,2493800.0,1.1427,-0.1393,1.0034,40.1224,37.4893,38.8059,64.3675,39.35,39.0823,4.8239,99.6771,20.8068,False
2012-04-16,160.77,161.5,154.25,38.7325,2470100.0,1.0937,-0.1959,0.8978,40.0922,37.608,38.8501,55.4146,39.2205,39.0995,4.9656,85.1791,17.8575,False
2012-04-17,155.45,156.81,153.91,39.0425,1507200.0,1.0409,-0.2113,0.8296,40.0019,37.8541,38.928,57.1961,39.3425,39.08,3.4845,77.2351,17.519,False
2012-04-18,155.19,159.58,154.78,39.66,1389000.0,0.9959,-0.18,0.8159,39.9958,38.0514,39.0236,60.5594,39.3705,39.1657,5.4726,86.0321,19.4364,False
2012-04-19,159.13,164.75,157.8,39.8925,3101300.0,0.9596,-0.1451,0.8145,40.1094,38.0678,39.0886,61.7712,39.434,39.2575,5.5751,100.303,22.841,False
2012-04-20,160.07,161.1,156.83,39.225,1751600.0,0.9178,-0.167,0.7508,40.078,38.2007,39.1394,56.4373,39.3105,39.2657,4.6784,85.8161,21.8584,False
2012-04-23,154.2,155.84,150.66,38.75,2384900.0,0.8652,-0.2107,0.6545,40.06,38.2463,39.1531,52.9512,39.314,39.2738,0.776,59.8618,15.8636,False
2012-04-24,154.57,154.77,147.5,37.495,2345900.0,0.7864,-0.315,0.4714,40.2151,37.9071,39.0611,45.0703,39.0045,39.1538,-1.7708,40.6288,12.9691,False
2012-04-25,150.5,152.0,147.77,37.675,2977100.0,0.6965,-0.3595,0.337,40.2977,37.7545,39.0261,46.2985,38.6075,39.0268,-3.2956,35.239,12.9691,False
2012-04-26,151.0,156.35,151.0,39.05,1769400.0,0.6247,-0.2872,0.3376,40.3027,37.8031,39.0529,54.6059,38.439,39.0355,0.4111,60.302,15.9581,False
2012-04-27,156.47,158.88,154.63,39.165,1920500.0,0.5685,-0.2252,0.3433,40.3066,37.8054,39.056,55.2266,38.427,39.0292,0.921,72.9087,17.6313,False
2012-04-30,156.09,157.13,154.79,38.9325,991300.0,0.5198,-0.1945,0.3253,40.3079,37.8346,39.0712,53.638,38.4635,38.9993,0.0956,65.9411,17.6313,False
2012-05-01,156.15,159.38,154.972,39.22,1387200.0,0.482,-0.1515,0.3305,40.3019,37.8331,39.0675,55.34,38.8085,39.0518,0.5869,72.8274,19.1124,False
2012-05-02,155.96,159.5,155.52,39.735,1469100.0,0.4599,-0.0881,0.3718,40.3243,37.8262,39.0752,58.2796,39.2205,39.0662,0.3082,77.9294,19.1912,False
2012-05-03,160.27,163.5,157.31,39.38,3154700.0,0.4423,-0.0706,0.3717,40.3519,37.8446,39.0982,55.5778,39.2865,39.0532,4.1269,87.6209,21.7749,False
2012-05-04,157.2,157.2,152.28,38.1475,2557600.0,0.4076,-0.1386,0.269,40.3598,37.7255,39.0426,47.4032,39.083,38.9402,-0.2665,44.2425,16.9915,False
2012-05-07,151.79,153.7,150.74,37.9575,1540800.0,0.3602,-0.1898,0.1703,40.3598,37.5832,38.9715,46.2789,38.888,38.8885,-2.6599,26.3998,15.578,False
2012-05-08,150.6,150.88,142.06,36.505,3988600.0,0.2832,-0.308,-0.0248,40.6212,37.129,38.8751,38.7509,38.345,38.7193,-5.1069,-27.2094,8.0921,False
2012-05-09,144.31,150.22,144.0401,37.245,2302600.0,0.2029,-0.3212,-0.1183,40.6175,36.9052,38.7614,43.7459,37.847,38.5583,-5.2658,-17.54,8.0921,False
2012-05-10,149.37,149.8,134.37,33.86,9636900.0,0.0703,-0.5305,-0.4603,41.2669,35.6844,38.4756,31.254,36.743,38.1562,-5.6021,-96.0423,0.586,False
2012-05-11,135.1,140.27,134.71,34.445,3464400.0,-0.0791,-0.5973,-0.6763,41.4268,34.9847,38.2057,34.7064,36.0025,37.8375,-13.3547,-121.7197,0.586,False
2012-05-14,136.18,138.6299,135.2,34.1375,1838500.0,-0.2357,-0.6267,-0.8624,41.6392,34.3128,37.976,33.7518,35.2385,37.53,-14.1611,-133.0966,0.586,False
2012-05-15,138.31,139.99,137.55,34.525,2820700.0,-0.3821,-0.5854,-0.9674,41.6705,33.8298,37.7501,36.124,34.8425,37.332,-10.7264,-119.8065,1.5968,False
2012-05-16,139.48,139.74,134.07,34.145,3269600.0,-0.5195,-0.5496,-1.069,41.5896,33.3592,37.4744,34.8142,34.2225,37.0967,-12.4326,-143.2812,1.0217,False
2012-05-17,136.96,138.982,132.11,33.45,5380500.0,-0.6539,-0.5379,-1.1919,41.4638,32.8407,37.1522,32.5047,34.1405,36.7233,-15.6407,-167.4768,2.4617,False
2012-05-18,143.43,148.95,143.0,36.395,9034500.0,-0.7311,-0.3085,-1.0396,41.2256,32.7959,37.0107,48.1275,34.5305,36.5387,-7.5419,-54.3008,4.7081,False
2012-05-21,144.12,149.53,140.32,37.2625,3859100.0,-0.7527,-0.0865,-0.8392,41.0777,32.7951,36.9364,51.6589,35.1555,36.4273,-4.049,-50.1722,2.7424,False
2012-05-22,148.18,151.91,147.0,37.3625,3115000.0,-0.7351,0.0704,-0.6647,41.0679,32.7916,36.9297,52.062,35.723,36.3035,-1.8479,-15.2087,4.3638,True
2012-05-23,147.03,150.95,145.56,37.6525,2600000.0,-0.6876,0.1902,-0.4973,41.0659,32.7913,36.9286,53.2726,36.4245,36.1647,-0.6908,-21.8904,3.3041,True
2012-05-24,149.2,150.24,145.0009,36.5525,2515100.0,-0.6397,0.1915,-0.4482,40.8266,32.7809,36.8037,48.314,37.045,35.9762,-3.9079,-46.2833,2.8916,True
2012-05-25,147.14,150.0,146.2,36.75,2419600.0,-0.5895,0.2006,-0.3889,40.5573,32.8087,36.683,49.2232,37.116,35.883,-5.5891,-40.3245,2.8916,True
2012-05-29,146.96,148.72,143.2,36.4225,2745400.0,-0.5444,0.1803,-0.3641,40.2923,32.8227,36.5575,47.7315,36.948,35.7807,-5.3523,-64.2695,0.6611,True
2012-05-30,142.35,142.97,139.5,35.2375,3446300.0,-0.5226,0.0875,-0.4351,39.925,32.7917,36.3584,42.7132,36.523,35.6962,-10.2961,-123.2452,2.0035,True
2012-05-31,138.24,140.54,135.152,34.655,3155400.0,-0.5245,-0.0077,-0.5322,39.3851,32.8237,36.1044,40.4722,35.9235,35.5235,-11.8871,-159.7046,5.0084,False
2012-06-01,134.24,134.35,130.6,32.7475,3766400.0,-0.5705,-0.1839,-0.7543,39.0024,32.5431,35.7727,34.1802,35.1625,35.4493,-17.8287,-224.7965,8.0115,False
2012-06-04,130.13,132.19,126.32,32.805,3509800.0,-0.6394,-0.2758,-0.9152,38.7888,32.2225,35.5056,34.509,34.3735,35.34,-15.9097,-233.0773,10.7106,False
2012-06-05,130.74,135.25,129.802,33.435,2737300.0,-0.7076,-0.273,-0.9806,38.4779,32.0811,35.2795,38.1372,33.776,35.2932,-12.0039,-187.2389,8.3981,False
2012-06-06,134.33,137.73,133.2,34.245,2608900.0,-0.7573,-0.1987,-0.956,38.3433,31.9897,35.1665,42.5236,33.5775,35.2745,-8.7155,-147.1377,6.5635,False
2012-06-07,138.32,138.6,135.26,33.89,1772800.0,-0.7967,-0.1575,-0.9542,38.0715,31.926,34.9987,41.1534,33.4245,35.2575,-7.7353,-133.7473,5.9239,False
2012-06-08,135.32,136.63,131.4,34.1225,2238300.0,-0.822,-0.1013,-0.9233,38.0672,31.9565,35.0119,42.4545,33.6995,35.3023,-8.7917,-141.209,8.4043,False
2012-06-11,137.33,137.5,130.38,32.615,2063000.0,-0.8594,-0.1495,-1.0089,38.1432,31.6976,34.9204,36.8016,33.6615,35.0503,-1.9748,-151.224,9.0487,False
2012-06-12,131.69,131.69,126.95,32.645,2460900.0,-0.8999,-0.1621,-1.062,38.2039,31.4876,34.8457,36.9805,33.5035,34.7425,-5.0061,-167.452,11.1854,False
2012-06-13,130.27,130.38,126.56,31.8325,2100400.0,-0.9512,-0.2052,-1.1564,38.3166,31.1056,34.7111,34.1732,33.021,34.3738,-6.8648,-169.7878,11.426,False
2012-06-14,127.29,129.6298,125.25,32.34,3041900.0,-0.9963,-0.1803,-1.1766,38.3662,30.8755,34.6209,37.3558,32.711,34.0197,-7.235,-159.3342,12.2382,False
2012-06-15,129.82,135.07,128.56,33.64,3218500.0,-1.0121,-0.0633,-1.0754,38.3647,30.896,34.6304,44.6944,32.6145,33.8255,-2.8148,-116.6954,8.0539,False
2012-06-18,131.32,137.74,130.14,34.2,2911100.0,-0.9975,0.0584,-0.9392,38.1691,30.8721,34.5206,47.5313,32.9315,33.6555,-7.526,-95.6158,6.08,True
2012-06-19,138.32,142.47,136.541,34.5025,2667100.0,-0.9575,0.16,-0.7976,37.8078,30.9575,34.3826,49.044,33.303,33.5275,-4.7215,-61.9987,2.7002,True
2012-06-20,138.72,139.23,136.19,34.4375,1985100.0,-0.9026,0.2198,-0.6827,37.3782,31.0946,34.2364,48.7206,33.824,33.4742,-8.347,-68.983,2.9336,True
2012-06-21,135.34,137.75,132.67,33.1925,2195500.0,-0.8589,0.1746,-0.6843,36.7622,31.2646,34.0134,42.9135,33.9945,33.3767,-8.7446,-90.2492,5.2514,True
2012-06-22,133.14,137.25,133.1,34.2775,2048500.0,-0.8054,0.2142,-0.5912,36.3954,31.4039,33.8996,48.6306,34.122,33.4787,-8.6462,-76.7985,5.2514,True
2012-06-25,135.21,135.45,132.69,33.54,1408800.0,-0.7584,0.188,-0.5703,35.8667,31.6115,33.7391,45.3248,33.99,33.5277,-9.7,-85.9969,5.5231,True
2012-06-26,134.73,136.6682,134.0,33.8325,1147100.0,-0.7115,0.1874,-0.5241,35.3478,31.8715,33.6096,46.8599,33.856,33.5542,-8.1037,-74.1326,4.6165,True
2012-06-27,134.98,137.3,134.37,33.93,1142700.0,-0.6641,0.1898,-0.4742,35.1237,31.9648,33.5442,47.3874,33.7545,33.5332,-3.9659,-68.1772,4.1445,True
