date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-07-25,21.42,21.49,20.87,20.98,4155600.0,0.1988,0.7992,0.6005,19.3875,22.1353,16.6397,70.1646,20.93,20.0227,25.0873,200.5881,8.9934,True
2013-07-26,20.85,21.03,20.68,20.73,1951400.0,0.1381,0.7731,0.635,19.5585,22.1911,16.9259,65.8936,20.986,20.1887,19.8974,164.6704,7.9163,True
2013-07-29,20.52,20.57,20.24,20.37,4570800.0,0.064,0.715,0.651,19.702,22.1784,17.2256,60.2364,20.972,20.3227,16.412,125.2366,5.462,True
2013-07-30,20.54,20.82,20.14,20.17,7675100.0,-0.0044,0.6455,0.6499,19.8465,22.0645,17.6285,57.3078,20.72,20.4213,16.9663,117.4974,6.6882,False
2013-07-31,21.3,21.68,20.95,21.25,8218900.0,0.0159,0.6698,0.6539,20.042,22.0179,18.0661,66.6804,20.7,20.5273,23.322,170.9557,10.7385,True
2013-08-01,21.5,21.62,21.13,21.34,2676000.0,0.0276,0.6883,0.6608,20.21,22.0205,18.3995,67.3209,20.772,20.622,16.1117,164.4238,10.7385,True
2013-08-02,21.35,21.56,21.1,21.34,1685300.0,0.0274,0.6951,0.6676,20.365,21.9963,18.7337,67.3209,20.894,20.7093,18.137,152.4676,10.5654,True
2013-08-05,21.35,21.3599,21.09,21.11,1277000.0,0.0051,0.674,0.6689,20.5025,21.8782,19.1268,63.7268,21.042,20.7833,15.6465,135.3161,10.5068,True
2013-08-06,21.02,21.03,20.72,20.89,1163900.0,-0.0292,0.6324,0.6616,20.6125,21.7157,19.5093,60.4209,21.186,20.8467,12.4599,111.0425,8.3473,False
2013-08-07,20.85,20.91,20.45,20.64,981800.0,-0.0712,0.5725,0.6438,20.6615,21.6745,19.6485,56.8313,21.064,20.8613,5.5528,94.2897,6.7985,False
2013-08-08,20.82,20.85,20.62,20.83,810200.0,-0.0876,0.5343,0.6219,20.707,21.6628,19.7512,58.8233,20.962,20.888,3.8864,95.8499,6.7985,False
2013-08-09,20.8,20.96,20.59,20.72,838400.0,-0.1059,0.4895,0.5954,20.7415,21.6455,19.8375,57.1864,20.838,20.906,3.3531,91.5023,7.3565,False
2013-08-12,20.67,21.0,20.58,20.84,729300.0,-0.1096,0.4584,0.568,20.7835,21.6214,19.9456,58.5351,20.784,20.9327,4.4776,90.5936,7.5611,False
2013-08-13,20.84,21.15,20.67,21.11,883000.0,-0.0942,0.4503,0.5445,20.842,21.5953,20.0887,61.4616,20.828,20.9113,4.7548,95.8311,8.3333,False
2013-08-14,21.07,21.09,20.75,21.06,1029100.0,-0.0877,0.4349,0.5225,20.874,21.607,20.141,60.6128,20.912,20.892,3.0288,91.4825,8.3333,False
2013-08-15,20.81,20.81,20.2,20.21,2330800.0,-0.138,0.35,0.488,20.863,21.6282,20.0978,48.4305,20.788,20.8407,0.0481,60.2462,5.0069,False
2013-08-16,20.11,20.197,19.79,19.89,1851900.0,-0.1872,0.254,0.4412,20.835,21.6938,19.9762,44.7987,20.622,20.7847,-1.5741,36.0596,2.6182,False
2013-08-19,20.01,20.36,19.89,20.05,1391200.0,-0.2021,0.1887,0.3907,20.8155,21.7255,19.9055,46.9307,20.464,20.7633,-1.69,41.8232,3.5057,False
2013-08-20,20.05,20.17,19.914,19.99,761000.0,-0.2082,0.1305,0.3387,20.7435,21.6752,19.8118,46.2135,20.24,20.7513,-8.6917,36.6084,3.5057,False
2013-08-21,20.0,20.31,19.95,20.18,1477100.0,-0.192,0.0987,0.2907,20.685,21.6039,19.7661,48.8646,20.064,20.68,-6.7921,41.5136,4.2805,False
2013-08-22,20.23,20.55,20.19,20.34,603100.0,-0.1643,0.0853,0.2496,20.653,21.5732,19.7328,51.0419,20.09,20.6133,-4.3741,50.8513,5.602,False
2013-08-23,20.41,20.56,20.25,20.34,552200.0,-0.1406,0.0739,0.2145,20.6335,21.5628,19.7042,51.0419,20.18,20.5467,-2.2349,50.5553,5.6572,False
2013-08-26,20.39,20.53,20.17,20.2,714800.0,-0.1292,0.0529,0.1822,20.625,21.5668,19.6832,48.9484,20.21,20.486,-0.1945,45.0826,5.157,False
2013-08-27,20.28,20.42,19.7449,19.8,1796300.0,-0.1425,0.004,0.1465,20.6065,21.5966,19.6164,43.4883,20.172,20.4133,-1.9212,28.4736,2.5341,False
2013-08-28,19.86,19.995,19.6945,19.71,978200.0,-0.1505,-0.0416,0.1089,20.5295,21.5466,19.5124,42.3495,20.078,20.3513,-7.7721,17.9331,2.2267,False
2013-08-29,19.75,20.32,19.75,20.05,1008400.0,-0.1269,-0.0497,0.0772,20.465,21.4307,19.4993,47.8745,20.02,20.2993,-6.013,28.9988,4.112,False
2013-08-30,20.12,20.2599,19.705,19.8,1118100.0,-0.1221,-0.0754,0.0467,20.388,21.3068,19.4692,44.5137,19.912,20.238,-6.0301,21.779,3.8301,False
2013-09-03,20.05,20.0998,19.43,19.76,1590400.0,-0.1156,-0.0979,0.0178,20.3205,21.2152,19.4258,43.9844,19.824,20.166,-5.8994,12.5542,2.1117,False
2013-09-04,19.86,20.03,19.51,19.8,1626200.0,-0.1032,-0.1112,-0.008,20.266,21.148,19.384,44.6891,19.824,20.0787,-4.7551,12.6052,2.1117,False
2013-09-05,19.79,19.99,19.63,19.81,1126500.0,-0.0892,-0.1195,-0.0303,20.2245,21.1103,19.3387,44.8748,19.844,19.9953,-4.3998,13.1747,2.1117,False
2013-09-06,19.92,20.2,19.77,20.03,1245800.0,-0.0615,-0.1072,-0.0457,20.1845,21.0286,19.3404,48.9186,19.84,19.9833,-3.1175,22.5291,3.3958,False
2013-09-09,20.18,20.57,20.04,20.35,1360900.0,-0.02,-0.0707,-0.0507,20.166,20.9779,19.3541,54.1592,19.95,20.014,-1.8607,39.4093,5.6141,False
2013-09-10,20.7,20.89,20.33,20.59,2421600.0,0.0228,-0.0223,-0.045,20.1535,20.9305,19.3765,57.6505,20.116,20.05,-0.5238,54.7839,7.4827,True
2013-09-11,20.51,20.7,20.34,20.55,1263100.0,0.0463,0.0128,-0.0335,20.1255,20.7956,19.4554,56.877,20.266,20.0873,-2.1277,49.3803,7.4827,True
2013-09-12,20.51,20.85,20.43,20.59,1482000.0,0.0614,0.0433,-0.0181,20.102,20.6636,19.5404,57.4881,20.422,20.1147,-1.138,54.2167,8.3622,True
2013-09-13,20.75,21.0,20.57,20.59,1822800.0,0.0679,0.0667,-0.0011,20.121,20.7203,19.5217,57.4881,20.534,20.1313,0.913,59.4762,9.2395,True
2013-09-16,20.84,20.86,20.36,20.52,2129600.0,0.0639,0.0787,0.0148,20.1525,20.766,19.539,55.8967,20.568,20.1433,3.2827,49.1621,7.7705,True
2013-09-17,20.48,20.88,20.44,20.8,1222900.0,0.0758,0.1096,0.0338,20.19,20.8627,19.5173,60.5742,20.61,20.1833,2.554,57.2121,7.8904,True
2013-09-18,20.81,20.99,20.6,20.94,1480500.0,0.0879,0.1436,0.0558,20.2375,20.9778,19.4972,62.6939,20.688,20.2593,4.0654,67.0322,8.5558,True
2013-09-19,20.95,21.26,20.77,21.08,1443700.0,0.0993,0.1799,0.0806,20.2825,21.1078,19.4572,64.7258,20.786,20.3507,4.6775,82.1076,10.1753,True
2013-09-20,21.1,21.44,20.95,21.25,3459900.0,0.1114,0.2198,0.1084,20.328,21.2551,19.4009,67.06,20.918,20.4307,4.3309,96.8613,11.241,True
2013-09-23,21.27,21.3099,20.6,20.78,1895400.0,0.0821,0.211,0.1289,20.35,21.2978,19.4022,56.0696,20.97,20.496,3.6474,67.2794,8.691,True
2013-09-24,20.71,20.76,20.2,20.39,1312600.0,0.0334,0.1707,0.1373,20.3595,21.3049,19.4141,48.9388,20.888,20.538,1.1203,21.1014,5.8704,True
2013-09-25,20.39,20.53,20.3,20.38,1154000.0,-0.0008,0.1363,0.1371,20.3885,21.2984,19.4786,48.7684,20.776,20.5767,0.5387,12.1566,5.8704,False
2013-09-26,20.38,20.67,20.35,20.59,1072500.0,-0.01,0.1246,0.1346,20.4325,21.2905,19.5745,52.4903,20.678,20.6287,3.3758,23.6379,6.7463,False
2013-09-27,20.48,20.64,20.32,20.38,1210700.0,-0.0299,0.0972,0.1271,20.449,21.2895,19.6085,48.6997,20.504,20.652,1.5748,7.7029,6.5303,False
2013-09-30,20.15,20.35,19.92,20.26,1466400.0,-0.0496,0.0651,0.1147,20.472,21.264,19.68,46.6376,20.4,20.646,0.4447,-37.3883,3.685,False
2013-10-01,20.31,21.05,20.31,20.85,3303200.0,-0.0228,0.0863,0.109,20.5265,21.2631,19.7899,56.3694,20.492,20.6633,4.7274,43.5946,8.0554,False
2013-10-02,20.78,21.12,20.64,21.05,2286500.0,0.007,0.1178,0.1108,20.589,21.279,19.899,59.0798,20.626,20.6967,5.4418,73.6641,8.4777,True
2013-10-03,21.0,21.14,20.53,20.53,1429500.0,-0.0089,0.0997,0.1086,20.625,21.2169,20.0331,50.3641,20.614,20.6927,5.7529,36.6422,7.6872,False
2013-10-04,21.19,21.97,20.95,21.69,4918200.0,0.0547,0.1769,0.1222,20.708,21.3999,20.0161,63.3033,20.876,20.766,8.7624,170.2909,12.5755,True
2013-10-07,21.53,22.18,21.41,21.98,3294300.0,0.109,0.2585,0.1495,20.7895,21.6556,19.9234,65.6984,21.22,20.8633,7.8269,212.6192,13.7506,True
2013-10-08,21.98,22.08,21.15,21.35,2724700.0,0.0958,0.2693,0.1735,20.8275,21.7215,19.9335,57.034,21.32,20.9,5.6965,150.6669,11.8575,True
2013-10-09,21.33,21.37,20.69,20.78,2511300.0,0.0446,0.2292,0.1846,20.839,21.7243,19.9537,50.569,21.266,20.8893,3.2367,53.3346,8.6055,True
2013-10-10,20.86,21.215,20.765,21.16,1954400.0,0.0327,0.2254,0.1928,20.8675,21.7556,19.9794,54.2715,21.392,20.8947,1.7506,67.5061,8.6055,True
2013-10-11,21.06,21.52,20.9604,21.2,1648100.0,0.0243,0.2231,0.1988,20.898,21.7878,20.0082,54.6545,21.294,20.8913,2.4762,93.4516,10.3919,True
2013-10-14,21.01,21.3401,20.91,21.29,766400.0,0.0217,0.226,0.2043,20.9365,21.8242,20.0488,55.5521,21.156,20.9253,2.3015,82.9456,10.0305,True
2013-10-15,21.23,21.23,19.95,20.1,3888800.0,-0.0589,0.1307,0.1895,20.9015,21.8603,19.9427,43.3858,20.906,20.906,1.6762,-37.4448,3.4688,False
2013-10-16,20.3,20.58,20.18,20.35,1528800.0,-0.0921,0.0745,0.1665,20.872,21.8601,19.8839,46.0456,20.82,20.904,-1.9533,-44.4447,3.4688,False
2013-10-17,20.17,20.24,19.64,19.69,2141700.0,-0.1517,-0.0231,0.1286,20.8025,21.9106,19.6944,40.6445,20.526,20.844,-4.7977,-124.2486,0.0003,False
2013-10-18,19.88,20.29,19.79,20.2,2310400.0,-0.1497,-0.0585,0.0912,20.75,21.8677,19.6323,45.8985,20.326,20.832,-5.3638,-82.7265,0.3144,False
2013-10-21,20.4,20.78,20.31,20.66,2630200.0,-0.1121,-0.049,0.0632,20.744,21.8623,19.6257,50.1618,20.2,20.8587,-2.4866,-1.908,3.3459,False
2013-10-22,20.79,21.07,20.4,20.69,1296500.0,-0.0813,-0.0385,0.0428,20.759,21.8659,19.6521,50.4347,20.318,20.848,1.4933,19.8174,5.0832,False
2013-10-23,20.59,20.67,20.19,20.56,2889100.0,-0.0665,-0.0402,0.0262,20.768,21.8653,19.6707,49.1842,20.36,20.8153,0.6819,-21.385,3.7105,False
2013-10-24,22.2,22.45,20.75,20.84,4538000.0,-0.036,-0.0188,0.0172,20.7805,21.8751,19.6859,51.9345,20.59,20.836,8.6115,123.4059,13.4559,False
2013-10-25,20.83,21.02,19.981,20.07,2574300.0,-0.0643,-0.0632,0.0011,20.765,21.8902,19.6398,44.7917,20.564,20.728,1.8411,-38.8871,8.6258,False
2013-10-28,20.02,20.18,19.86,20.08,2134100.0,-0.0781,-0.0965,-0.0184,20.756,21.8999,19.6121,44.8971,20.448,20.6013,-0.8354,-89.8781,7.8908,False
2013-10-29,20.07,20.29,19.86,20.14,1304700.0,-0.0786,-0.1167,-0.0381,20.7205,21.8943,19.5467,45.5656,20.338,20.5207,-3.6105,-77.6894,8.4634,False
2013-10-30,20.13,20.17,19.65,19.91,2340100.0,-0.0892,-0.1495,-0.0604,20.6635,21.8777,19.4493,43.4032,20.208,20.4627,-4.4981,-105.9972,7.1699,False
2013-10-31,19.93,20.22,19.64,20.13,1779900.0,-0.0765,-0.156,-0.0795,20.6435,21.8789,19.4081,46.0281,20.066,20.394,-4.3519,-87.8705,7.4372,False
2013-11-01,20.22,20.29,19.64,19.75,1622300.0,-0.0881,-0.1896,-0.1015,20.5465,21.742,19.351,42.3897,20.002,20.2973,-7.6468,-101.4408,7.8151,False
2013-11-04,19.81,20.11,19.7,20.08,952700.0,-0.0688,-0.1875,-0.1187,20.4515,21.4642,19.4388,46.3366,20.002,20.2167,-9.3327,-86.8711,7.8151,False
2013-11-05,19.96,20.06,19.77,20.02,1050700.0,-0.0558,-0.1884,-0.1327,20.385,21.325,19.445,45.7264,19.978,20.2113,-9.1486,-86.3195,7.8151,False
2013-11-06,20.14,20.25,19.83,19.94,1294000.0,-0.0486,-0.1934,-0.1448,20.343,21.2837,19.4023,44.8819,19.984,20.184,-5.241,-74.8979,8.877,False
2013-11-07,19.98,20.16,19.37,19.4,1523000.0,-0.0747,-0.2382,-0.1635,20.255,21.2028,19.3072,39.5938,19.838,20.1647,-4.9729,-130.4884,5.8742,False
2013-11-08,19.44,19.55,19.21,19.44,1256400.0,-0.0831,-0.2674,-0.1843,20.167,21.0734,19.2606,40.1534,19.776,20.114,-9.1543,-161.589,4.8514,False
2013-11-11,19.53,19.87,19.39,19.77,918900.0,-0.0613,-0.2609,-0.1996,20.091,20.8512,19.3308,44.6833,19.714,20.0547,-6.8889,-115.8919,6.685,False
2013-11-12,19.73,19.9,19.62,19.695,717600.0,-0.0474,-0.2588,-0.2114,20.0707,20.8502,19.2913,43.8747,19.649,19.9883,-6.2647,-103.9261,6.8561,False
2013-11-13,19.61,20.02,19.54,19.99,1075400.0,-0.0154,-0.2307,-0.2153,20.0527,20.8221,19.2834,47.852,19.659,19.9503,-2.7211,-85.6903,7.5458,False
2013-11-14,19.89,20.035,19.44,19.92,1458500.0,0.003,-0.2116,-0.2145,20.0642,20.8183,19.3102,47.0051,19.763,19.889,-1.0128,-91.5809,6.8752,True
2013-11-15,19.96,20.42,19.94,20.369,1303200.0,0.0449,-0.1584,-0.2033,20.0727,20.8364,19.309,52.7518,19.9488,19.9089,0.6407,-23.7802,9.0947,True
2013-11-18,20.5,20.51,19.58,19.77,1445800.0,0.0325,-0.1627,-0.1952,20.0282,20.7525,19.3039,45.6726,19.9488,19.8883,-1.2993,-65.3935,6.677,True
2013-11-19,19.72,19.79,19.345,19.43,1221400.0,0.0031,-0.1914,-0.1944,19.9652,20.6672,19.2632,42.2264,19.8958,19.8409,-6.075,-124.1431,5.1303,True
2013-11-20,19.44,19.74,19.34,19.39,716500.0,-0.0163,-0.2148,-0.1985,19.9067,20.5955,19.2179,41.8286,19.7758,19.8063,-4.4993,-125.3384,5.0973,False
2013-11-21,19.37,19.59,19.28,19.51,1168400.0,-0.0181,-0.2212,-0.203,19.8402,20.4006,19.2798,43.5384,19.6938,19.7649,-12.7394,-127.2789,4.6966,False
2013-11-22,19.55,19.89,19.4,19.7,1647900.0,-0.0044,-0.2085,-0.2041,19.8217,20.3749,19.2685,46.2201,19.56,19.7616,-5.3758,-96.5693,6.509,False
2013-11-25,19.73,19.87,19.36,19.42,750500.0,-0.0115,-0.2185,-0.207,19.7887,20.3549,19.2225,42.9957,19.49,19.7176,-1.5362,-109.978,6.2351,False
2013-11-26,19.61,19.72,19.33,19.6,1139000.0,-0.002,-0.2095,-0.2075,19.7617,20.3096,19.2138,45.6092,19.524,19.6896,-2.8093,-108.6727,6.0271,False
2013-11-27,19.6,19.71,19.36,19.64,760400.0,0.0085,-0.1969,-0.2054,19.7482,20.2941,19.2023,46.1965,19.574,19.6696,-2.2806,-104.7109,6.0271,True
2013-11-29,17.84,17.92,16.9,17.1,13047700.0,-0.1456,-0.3873,-0.2418,19.5967,20.8535,18.3399,26.6316,19.092,19.5163,-11.3749,-371.3923,9.07,False
2013-12-02,17.11,17.249,16.29,16.76,8575900.0,-0.254,-0.5593,-0.3053,19.4472,21.2064,17.688,25.1066,18.504,19.3376,-14.9877,-389.9892,12.2218,False
2013-12-03,17.23,17.47,16.86,17.06,5223600.0,-0.2867,-0.6637,-0.377,19.2962,21.312,17.2804,28.9527,18.032,19.1569,-13.1278,-314.7377,10.8067,False
2013-12-04,17.17,17.63,17.02,17.54,4727200.0,-0.2582,-0.6996,-0.4415,19.1722,21.2968,17.0476,34.7013,17.62,19.0133,-12.1137,-264.4872,9.7875,False
2013-12-05,17.59,17.9,17.5,17.64,3868300.0,-0.2163,-0.7119,-0.4956,19.0572,21.251,16.8634,35.8598,17.22,18.8566,-11.6049,-221.0791,8.0814,False
2013-12-06,17.83,17.88,17.48,17.7,2992000.0,-0.1704,-0.7085,-0.5382,18.9722,21.2368,16.7076,36.583,17.34,18.7086,-11.3095,-206.2254,8.1888,False
2013-12-09,17.93,18.22,17.76,18.04,3320400.0,-0.1061,-0.6707,-0.5647,18.9022,21.1911,16.6133,40.6465,17.596,18.5533,-6.8031,-168.6565,6.0452,False
2013-12-10,17.99,18.32,17.93,18.1,2444900.0,-0.0512,-0.6287,-0.5775,18.8187,21.0967,16.5407,41.3569,17.804,18.442,-7.8007,-150.9664,5.4204,False
2013-12-11,18.11,18.1696,17.76,17.79,1419400.0,-0.0287,-0.6133,-0.5846,18.7235,21.0062,16.4407,38.7868,17.854,18.3327,-8.6955,-158.704,6.374,False
2013-12-12,17.74,17.782,17.5,17.55,1356200.0,-0.023,-0.6134,-0.5904,18.6015,20.8611,16.3418,36.8854,17.836,18.21,-11.1788,-171.1671,7.8196,False
2013-12-13,17.59,17.76,17.51,17.68,1231700.0,-0.0046,-0.5961,-0.5915,18.4895,20.6981,16.2808,38.6314,17.832,18.088,-11.3551,-158.4778,7.8196,False
2013-12-16,17.69,17.94,17.58,17.84,1869200.0,0.0228,-0.563,-0.5858,18.363,20.4104,16.3156,40.7912,17.792,17.964,-12.145,-140.6177,6.6408,True
2013-12-17,17.8,18.02,17.72,17.88,1954700.0,0.0467,-0.5275,-0.5742,18.2685,20.2196,16.3174,41.3442,17.748,17.8613,-12.1404,-127.562,6.1164,True
2013-12-18,17.92,18.19,17.71,18.05,2035000.0,0.0753,-0.4801,-0.5554,18.1995,20.0777,16.3213,43.7368,17.8,17.758,-8.0849,-113.9868,5.0006,True
2013-12-19,18.03,18.14,17.85,17.88,1786700.0,0.0835,-0.451,-0.5345,18.124,19.9245,16.3235,41.9054,17.866,17.6407,-8.1054,-110.0649,5.0006,True
2013-12-20,18.25,18.52,17.83,18.43,5158400.0,0.1242,-0.3792,-0.5034,18.07,19.7625,16.3775,49.2692,18.016,17.7293,-5.462,-86.0438,2.5088,True
2013-12-23,18.87,19.04,18.77,18.97,3276700.0,0.1823,-0.2756,-0.4579,18.0335,19.6114,16.4556,55.2378,18.242,17.8767,-4.2735,-40.7746,0.7682,True
2013-12-24,19.03,19.07,18.83,18.9,650900.0,0.2088,-0.1969,-0.4057,18.0075,19.5084,16.5066,54.3497,18.446,17.9993,-4.0262,-38.7893,0.9539,True
2013-12-26,18.86,19.03,18.67,18.88,1481600.0,0.2169,-0.1345,-0.3514,17.9715,19.3473,16.5957,54.0835,18.612,18.0887,-3.499,-41.5517,0.0608,True
2013-12-27,18.84,19.04,18.78,18.91,1253500.0,0.2158,-0.0817,-0.2975,17.935,19.1625,16.7075,54.4421,18.818,18.1733,-3.3993,-36.3073,0.0031,True
2013-12-30,18.92,19.0189,18.84,18.9,1644200.0,0.2058,-0.0402,-0.246,18.025,19.2583,16.7917,54.2907,18.912,18.2533,6.1323,-33.8444,0.0031,True
2013-12-31,18.91,19.21,18.85,19.13,2409400.0,0.2057,0.0111,-0.1946,18.1435,19.3221,16.9649,57.2228,18.944,18.326,11.3688,-22.1447,1.2491,True
date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Lower Band,Real Middle Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-01-03,22.21,22.2383,20.71,20.77,3134100.0,-0.1021,-0.5654,-0.4633,19.3236,22.3215,25.3194,41.1928,21.344,21.64,-10.6178,-33.1537,6.4647,False
2012-01-04,20.55,20.6,19.72,20.11,3426200.0,-0.1404,-0.6388,-0.4984,19.3057,22.047,24.7883,38.0186,21.138,21.384,-22.5564,-74.0274,9.2713,False
2012-01-05,20.15,20.38,20.0,20.2,2670200.0,-0.1468,-0.6819,-0.5351,19.2337,21.8285,24.4233,38.7086,20.91,21.1767,-19.0627,-74.5785,9.2713,False
2012-01-06,20.17,20.61,19.87,20.41,2282600.0,-0.1248,-0.6911,-0.5663,19.1454,21.6655,24.1856,40.3683,20.66,21.06,-15.8432,-73.5848,8.4891,False
2012-01-09,20.44,20.5,19.71,20.17,1450400.0,-0.1146,-0.7096,-0.595,19.0411,21.5015,23.9619,39.0728,20.332,20.948,-14.5833,-82.971,8.9502,False
2012-01-10,20.52,20.52,19.61,19.9,2863800.0,-0.1141,-0.7375,-0.6235,19.1471,21.2695,23.3919,37.6176,20.158,20.7967,-17.491,-90.145,9.2408,False
2012-01-11,20.18,21.29,20.14,20.62,3411700.0,-0.0561,-0.6936,-0.6375,19.3591,21.103,22.8469,43.6172,20.26,20.7327,-13.102,-65.9377,6.577,False
2012-01-12,21.25,21.34,20.75,21.06,2651100.0,0.0171,-0.6162,-0.6332,19.5704,20.9905,22.4106,46.9574,20.432,20.7127,-11.7817,-53.7498,6.4056,True
2012-01-13,20.82,21.23,20.57,20.9,1986600.0,0.0576,-0.5612,-0.6188,19.6126,20.9275,22.2424,45.898,20.53,20.7693,-8.8058,-61.5638,6.9533,True
2012-01-17,21.13,22.08,20.8,21.62,3420700.0,0.1316,-0.4544,-0.5859,19.6299,20.916,22.2021,51.2055,20.82,20.836,-2.6455,-40.4334,4.0301,True
2012-01-18,21.83,22.295,21.6,22.07,2192400.0,0.2051,-0.3296,-0.5347,19.6438,20.911,22.1782,54.2134,21.254,20.9187,-1.6975,-23.8479,3.3038,True
2012-01-19,22.73,22.94,22.37,22.51,2698200.0,0.2734,-0.1929,-0.4663,19.5365,20.9575,22.3785,56.9909,21.632,21.01,3.1475,-0.6242,1.1494,True
2012-01-20,22.55,23.19,22.25,22.75,2298500.0,0.3214,-0.0645,-0.386,19.4114,21.027,22.6426,58.4634,21.97,21.104,5.0748,2.0533,0.3247,True
2012-01-23,22.58,22.98,21.97,22.36,2125800.0,0.3133,0.0057,-0.3076,19.4929,21.1425,22.7921,55.1744,22.262,21.1507,8.3451,-13.3293,1.2418,True
2012-01-24,22.37,22.95,22.19,22.32,2495900.0,0.2921,0.0574,-0.2346,19.5202,21.2275,22.9348,54.8354,22.402,21.1847,10.9232,-12.6151,1.2418,True
2012-01-25,22.3,23.045,21.94,22.96,1539800.0,0.3064,0.1484,-0.158,19.4797,21.334,23.1883,59.1392,22.58,21.3307,9.4774,-5.5083,2.0738,True
2012-01-26,23.11,23.15,22.67,22.86,1393300.0,0.2944,0.21,-0.0844,19.4536,21.42,23.3864,58.2106,22.65,21.514,9.0952,6.5791,1.7078,True
2012-01-27,22.58,23.17,22.57,22.78,1161600.0,0.2671,0.2495,-0.0176,19.439,21.492,23.545,57.4375,22.656,21.686,7.2685,3.9503,2.048,True
2012-01-30,22.56,22.75,22.3,22.49,2182100.0,0.2176,0.2544,0.0368,19.4355,21.5335,23.6315,54.6202,22.682,21.8247,3.5974,-12.6005,2.9699,True
2012-01-31,22.67,23.13,22.11,22.81,3796800.0,0.1953,0.2809,0.0856,19.4151,21.5835,23.7519,57.1076,22.78,22.0007,5.8097,-3.9592,1.6012,True
2012-02-01,25.09,25.76,24.55,25.04,14608300.0,0.3126,0.4764,0.1638,19.1938,21.797,24.4002,69.5636,23.196,22.3433,15.8362,117.1964,7.091,True
2012-02-02,24.95,26.0,24.89,25.53,3667500.0,0.3995,0.6632,0.2636,19.1183,22.068,25.0177,71.5114,23.73,22.6707,26.2136,132.993,7.8228,True
2012-02-03,25.66,25.97,25.35,25.38,1962000.0,0.4211,0.79,0.3689,19.176,22.327,25.478,70.0413,24.25,22.9587,27.4289,133.8244,7.8228,True
2012-02-06,25.42,25.42,24.87,25.13,2607200.0,0.3932,0.8604,0.4672,19.3161,22.563,25.8099,67.5611,24.778,23.2407,23.3382,110.9031,6.0943,True
2012-02-07,24.55,25.1,24.53,24.85,2790800.0,0.333,0.8835,0.5505,19.5995,22.797,25.9945,64.8073,25.186,23.456,22.439,93.3191,4.8831,True
2012-02-08,24.86,25.34,24.85,25.27,1571800.0,0.2996,0.9249,0.6254,19.9865,23.0655,26.1445,66.9709,25.232,23.6693,23.4893,107.609,5.6563,True
2012-02-09,25.5,26.42,25.49,26.22,2845500.0,0.3179,1.0227,0.7048,20.1894,23.3455,26.5016,71.2539,25.37,23.9167,24.0958,146.0005,9.0397,True
2012-02-10,25.79,25.96,25.23,25.575,1335300.0,0.2651,1.0362,0.7711,20.4558,23.5712,26.6867,65.1119,25.409,24.105,21.6495,122.8542,8.0907,True
2012-02-13,26.25,26.44,25.76,26.38,2262000.0,0.2624,1.0991,0.8367,20.7539,23.8453,26.9366,68.7177,25.659,24.373,24.5407,148.6315,9.5684,True
2012-02-14,26.4,26.72,26.2,26.7,2368300.0,0.2598,1.1615,0.9017,20.9468,24.0992,27.2517,70.0367,26.029,24.665,21.0145,162.0066,10.4228,True
2012-02-15,26.79,26.8,25.7,25.82,2208900.0,0.1802,1.1269,0.9467,21.1938,24.2867,27.3797,62.2974,26.139,24.8557,20.2063,139.2956,8.5602,True
2012-02-16,25.75,26.37,25.69,26.31,1423200.0,0.1434,1.126,0.9826,21.3769,24.4767,27.5766,64.6292,26.157,25.0857,14.952,135.8455,8.523,True
2012-02-17,26.38,26.38,25.58,25.96,1165300.0,0.0816,1.0846,1.003,21.5795,24.6372,27.695,61.7084,26.234,25.2977,13.7559,123.8402,8.1083,True
2012-02-21,25.97,26.6,25.95,26.2,1715300.0,0.0447,1.0589,1.0141,21.8876,24.8292,27.7709,62.939,26.198,25.545,15.7528,129.2812,8.817,True
2012-02-22,26.5,26.65,26.11,26.13,1223900.0,0.0056,1.0211,1.0155,22.2652,25.0197,27.7743,62.3132,26.084,25.7663,16.122,124.5452,8.9793,True
2012-02-23,25.99,26.53,25.92,26.25,1261900.0,-0.0209,0.9895,1.0103,22.5511,25.1842,27.8174,62.9891,26.17,25.847,15.1226,116.3586,8.235,False
2012-02-24,26.48,27.09,26.4,26.99,1987700.0,0.0017,1.0124,1.0107,22.8739,25.3907,27.9076,66.9101,26.306,25.9443,17.0194,132.6541,10.0758,True
2012-02-27,26.81,27.16,26.74,26.88,1149600.0,-0.0005,1.0101,1.0106,23.3051,25.5957,27.8864,65.7999,26.49,26.0443,17.2205,129.3675,10.3045,False
2012-02-28,27.1,27.66,26.83,27.4,2247800.0,0.0221,1.0383,1.0161,23.9105,25.8412,27.772,68.4513,26.73,26.1957,21.5824,136.2112,11.9317,True
2012-02-29,27.35,27.47,26.81,27.05,1505700.0,0.0035,1.0206,1.017,24.6382,26.0532,27.4683,64.8269,26.914,26.3423,18.7635,124.2404,11.8491,True
2012-03-01,27.12,27.88,26.84,27.83,1553100.0,0.0322,1.0573,1.0251,24.6596,26.1927,27.7259,68.7747,27.23,26.513,8.2298,132.54,13.1837,True
