date,open,high,low,Close,vol,MACD_Signal,MACD,MACD_Hist,Real Lower Band,Real Upper Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-03-07,39.87,40.08,39.54,40.01,2433100.0,0.1821,0.3584,0.1763,36.2219,40.4671,38.3445,65.6132,39.06,38.1927,2.6902,129.3957,13.7603,True
2013-03-08,40.0,40.3,39.78,40.17,2046100.0,0.2382,0.4626,0.2244,36.1556,40.6854,38.4205,66.4841,39.622,38.2927,3.9732,134.2239,14.4936,True
2013-03-11,40.0,40.385,39.98,40.36,1281800.0,0.3014,0.5541,0.2528,36.0822,40.9058,38.494,67.5304,39.964,38.3833,3.5513,136.3162,14.7784,True
2013-03-12,40.37,40.44,39.72,40.3,2069900.0,0.3641,0.6148,0.2507,36.0312,41.0978,38.5645,66.8246,40.156,38.4713,3.137,127.2855,13.6016,True
2013-03-13,40.28,40.565,39.95,40.46,1803900.0,0.4248,0.668,0.2431,35.9796,41.3044,38.642,67.7865,40.26,38.5867,3.3767,131.0699,14.0325,True
2013-03-14,40.67,40.808,40.46,40.69,1851100.0,0.484,0.7204,0.2365,35.9353,41.5517,38.7435,69.1636,40.396,38.768,4.1818,141.6941,14.8719,True
2013-03-15,40.51,40.64,40.14,40.14,2128800.0,0.5291,0.7095,0.1804,35.9441,41.6899,38.817,62.336,40.39,38.9167,4.8233,121.2372,13.3892,True
2013-03-18,39.76,40.31,39.34,40.03,1787200.0,0.56,0.684,0.1239,35.9478,41.7892,38.8685,61.0447,40.324,39.144,2.0248,98.3597,9.7865,True
2013-03-19,40.05,40.38,39.32,39.67,3069700.0,0.5735,0.6275,0.054,35.9617,41.8443,38.903,56.9108,40.198,39.336,3.2209,90.4552,10.0408,True
2013-03-20,40.53,41.42,40.26,41.16,3845400.0,0.5978,0.695,0.0971,35.9253,42.1237,39.0245,66.8622,40.338,39.6667,4.4114,140.8359,13.7162,True
2013-03-21,40.6,41.265,40.25,41.03,2049200.0,0.6242,0.7295,0.1054,36.0004,42.3546,39.1775,65.4492,40.406,39.954,6.8488,132.5252,13.6708,True
2013-03-22,41.04,41.4,40.78,41.392,1741500.0,0.6548,0.7772,0.1224,36.0909,42.6123,39.3516,67.4984,40.6564,40.2228,7.9109,144.5694,14.1415,True
2013-03-25,41.0,41.21,40.265,40.38,2239200.0,0.6688,0.7249,0.0561,36.5048,42.5744,39.5396,57.3161,40.7264,40.3381,7.7386,114.1602,11.7771,True
2013-03-26,40.61,40.99,40.4247,40.6,1553800.0,0.6737,0.6933,0.0196,36.9413,42.5189,39.7301,58.765,40.9124,40.4221,7.6418,114.4486,11.7771,True
2013-03-27,40.46,40.96,40.29,40.92,1348500.0,0.6762,0.6861,0.0099,37.6541,42.2781,39.9661,60.8367,40.8644,40.4875,10.7626,115.0451,11.1542,True
2013-03-28,40.62,41.3,40.43,41.25,1784800.0,0.6807,0.699,0.0183,38.3589,42.0263,40.1926,62.8964,40.9084,40.5701,11.7727,126.7033,12.4071,True
2013-04-01,40.09,40.68,39.76,39.93,4038100.0,0.6638,0.5958,-0.0679,39.0151,41.6271,40.3211,51.3273,40.616,40.5541,8.3067,79.6269,9.3178,False
2013-04-02,39.97,40.65,39.365,39.57,2568800.0,0.6269,0.4795,-0.1474,39.2484,41.4858,40.3671,48.7093,40.454,40.5015,5.0659,64.2627,7.5458,False
2013-04-03,39.55,39.76,38.44,38.54,2713600.0,0.5617,0.3007,-0.261,39.0226,41.6316,40.3271,42.1229,40.042,40.3841,0.531,11.7936,3.5485,False
2013-04-04,38.53,38.68,38.04,38.48,2636400.0,0.4798,0.1524,-0.3274,38.7268,41.7814,40.2541,41.7704,39.554,40.2521,-3.179,-19.4967,1.8832,False
2013-04-05,37.87,38.4025,37.27,38.35,2559600.0,0.3887,0.0241,-0.3645,38.4338,41.9084,40.1711,40.9744,38.974,40.0961,-4.1854,-45.066,1.2266,False
2013-04-08,38.44,38.44,37.92,38.35,1808300.0,0.2956,-0.0766,-0.3723,38.17,41.9902,40.0801,40.9744,38.658,39.9768,-4.6154,-33.9678,1.0738,False
2013-04-09,38.37,38.63,38.03,38.46,1421300.0,0.2073,-0.1459,-0.3533,37.9549,42.0153,39.9851,42.0472,38.436,39.8721,-4.3457,-28.4554,0.2938,False
2013-04-10,38.47,39.87,38.46,39.645,1988800.0,0.145,-0.1041,-0.2491,37.9224,41.9823,39.9523,52.0963,38.657,39.8705,-1.4095,29.4471,4.5929,False
2013-04-11,39.49,39.52,38.92,39.01,2320900.0,0.0919,-0.1207,-0.2126,37.8242,41.9355,39.8798,47.3793,38.763,39.7271,-2.5761,16.1595,4.5929,False
2013-04-12,38.95,38.95,38.01,38.36,2174600.0,0.0367,-0.1842,-0.2209,37.6415,41.8852,39.7633,43.0995,38.765,39.5491,-4.553,-34.4652,0.8631,False
2013-04-15,38.11,38.21,36.555,36.71,4335800.0,-0.0434,-0.3635,-0.3201,37.0977,42.086,39.5918,34.5991,38.437,39.237,-5.9793,-123.9631,4.6648,False
2013-04-16,37.14,37.8,37.01,37.69,2136600.0,-0.119,-0.4217,-0.3026,36.8574,42.0923,39.4748,41.8921,38.283,39.0577,-6.2267,-100.9543,4.6648,False
2013-04-17,37.33,37.43,36.38,36.82,2699800.0,-0.2016,-0.5318,-0.3302,36.4737,42.191,39.3323,37.8748,37.718,38.8057,-7.3056,-142.5766,6.9484,False
2013-04-18,36.9,37.02,35.92,35.93,2129600.0,-0.2979,-0.6831,-0.3852,35.9813,42.1604,39.0708,34.2726,37.102,38.473,-10.6229,-181.0053,8.5746,False
2013-04-19,35.91,36.45,35.51,36.12,1835400.0,-0.394,-0.7786,-0.3846,35.6194,42.0313,38.8253,35.672,36.654,38.131,-11.6685,-195.2246,10.0002,False
2013-04-22,36.16,36.41,35.6202,36.24,1681600.0,-0.4822,-0.835,-0.3528,35.4004,41.7351,38.5677,36.5857,36.56,37.885,-12.0531,-184.128,10.0002,False
2013-04-23,36.49,37.26,36.39,37.26,2617300.0,-0.5435,-0.7884,-0.2449,35.3102,41.5133,38.4117,43.8488,36.474,37.731,-9.5851,-120.2783,6.4416,False
2013-04-24,37.11,37.72,36.82,37.56,2132400.0,-0.5785,-0.7189,-0.1403,35.3077,41.2118,38.2597,45.8049,36.622,37.6657,-7.9776,-91.0107,4.5796,False
2013-04-25,37.5,38.145,37.31,37.87,2025100.0,-0.5891,-0.6315,-0.0424,35.4171,40.7974,38.1072,47.8175,37.01,37.625,-6.8726,-63.6769,2.8886,False
2013-04-26,37.93,38.11,37.3,37.31,1862600.0,-0.5914,-0.6005,-0.0091,35.6226,40.1979,37.9102,44.611,37.248,37.5557,-7.724,-73.3031,2.9261,False
2013-04-29,37.36,38.24,37.25,38.21,1669600.0,-0.5727,-0.4976,0.075,35.7252,39.9233,37.8242,50.3446,37.642,37.5463,-5.998,-51.946,2.4025,True
2013-04-30,38.24,39.38,38.14,39.38,5426200.0,-0.5217,-0.318,0.2037,35.7459,39.8836,37.8147,56.6018,38.066,37.6077,-3.1242,11.6804,2.0415,True
2013-05-01,39.23,39.69,38.045,38.19,2902400.0,-0.4711,-0.2686,0.2025,35.7474,39.8471,37.7972,49.7676,38.192,37.5107,-0.1761,-7.6303,3.2032,True
2013-05-02,38.17,38.765,37.9201,38.53,1324000.0,-0.4168,-0.1997,0.2171,35.7465,39.853,37.7997,51.5581,38.324,37.4787,0.2198,-21.1027,2.7042,True
2013-05-03,39.0,39.53,38.78,39.52,2016200.0,-0.3463,-0.0644,0.2819,35.6826,40.0339,37.8582,56.4058,38.766,37.556,2.936,29.9502,5.5489,True
2013-05-06,39.39,39.68,39.19,39.6,1909600.0,-0.2673,0.0487,0.316,35.6237,40.2178,37.9207,56.7803,39.044,37.7487,3.2258,41.3486,6.0964,True
2013-05-07,39.66,40.02,39.16,39.54,1472000.0,-0.1875,0.1319,0.3194,35.5808,40.3687,37.9747,56.391,39.076,37.872,3.5982,45.1026,7.3345,True
2013-05-08,39.34,40.03,39.28,39.98,1722700.0,-0.1038,0.2307,0.3346,35.5469,40.4361,37.9915,58.6199,39.434,38.0827,0.4013,54.6865,7.371,True
2013-05-09,39.95,40.22,39.56,39.75,2664400.0,-0.0256,0.2872,0.3128,35.5023,40.5547,38.0285,56.9886,39.678,38.3373,1.7713,57.7932,8.0712,True
2013-05-10,39.81,39.94,39.41,39.75,2608900.0,0.0451,0.3281,0.283,35.465,40.731,38.098,56.9886,39.724,38.5793,2.5417,48.277,7.4193,True
2013-05-13,39.64,39.64,38.68,38.9,2894900.0,0.0938,0.2887,0.1948,35.633,40.782,38.2075,50.971,39.584,38.7567,3.7425,12.5873,4.3052,True
2013-05-14,39.03,39.63,38.85,39.42,2169300.0,0.1342,0.2959,0.1617,35.6789,40.9091,38.294,54.1447,39.56,38.9007,4.8413,25.0189,4.3052,True
2013-05-15,39.32,39.78,39.185,39.43,2463100.0,0.1672,0.2991,0.1319,35.8566,40.9924,38.4245,54.2058,39.45,39.0253,6.2784,33.6276,4.8911,True
2013-05-16,39.39,40.265,39.35,39.78,4493400.0,0.199,0.326,0.1271,36.2571,40.9769,38.617,56.3844,39.456,39.1527,8.7655,51.0431,6.7681,True
2013-05-17,36.75,37.33,34.4,37.11,16959500.0,0.1853,0.1304,-0.0548,36.4833,40.8497,38.6665,40.5982,38.928,39.1393,2.4143,-137.6629,11.3836,False
2013-05-20,37.14,37.87,36.74,36.99,3450200.0,0.1414,-0.0339,-0.1753,36.668,40.74,38.704,40.0581,38.546,39.058,4.0099,-86.4224,9.3217,False
2013-05-21,37.05,37.63,36.871,37.48,3278900.0,0.0885,-0.1231,-0.2116,36.7081,40.7219,38.715,43.3548,38.158,38.9313,0.993,-80.0991,9.3217,False
2013-05-22,37.41,37.94,36.46,36.57,3428700.0,0.018,-0.2642,-0.2822,36.5042,40.8268,38.6655,39.0783,37.586,38.8233,0.5832,-98.2829,10.624,False
2013-05-23,36.36,36.96,36.215,36.46,3391900.0,-0.0617,-0.3805,-0.3188,36.2503,40.9397,38.595,38.5854,36.922,38.6853,-3.1066,-122.4135,11.3954,False
2013-05-24,36.34,36.474,35.74,36.08,2768000.0,-0.1489,-0.4977,-0.3487,36.0003,41.0667,38.5335,36.8642,36.716,38.456,-4.2928,-144.6447,12.878,False
2013-05-28,36.51,37.08,36.33,37.07,3167800.0,-0.2201,-0.5048,-0.2847,35.8666,41.0864,38.4765,43.8549,36.732,38.2873,-3.0335,-105.2333,10.4796,False
2013-05-29,36.85,37.31,36.66,37.1,1745700.0,-0.2765,-0.5022,-0.2257,35.7214,41.0036,38.3625,44.056,36.656,38.1247,-5.2565,-92.3014,9.5809,False
2013-05-30,37.14,37.99,37.08,37.9,2327600.0,-0.3073,-0.4306,-0.1233,35.7001,40.9959,38.348,49.25,36.922,37.986,-4.2832,-57.4648,6.9648,False
2013-05-31,37.53,38.36,37.4,37.73,3034500.0,-0.3225,-0.3832,-0.0607,35.6482,40.9678,38.308,48.2305,37.176,37.8513,-1.0448,-46.8736,5.5702,False
2013-06-03,37.95,38.07,36.915,37.38,2239200.0,-0.3319,-0.3696,-0.0377,35.5728,40.8292,38.201,46.1243,37.436,37.6933,-3.6934,-63.8057,7.1833,False
2013-06-04,37.32,37.71,36.57,36.7,2060600.0,-0.3473,-0.409,-0.0617,35.4326,40.6794,38.056,42.2808,37.362,37.5467,-4.9647,-84.3761,8.3164,False
2013-06-05,36.68,37.0,36.07,36.12,1650100.0,-0.3742,-0.4815,-0.1073,35.2252,40.5448,37.885,39.2889,37.166,37.3267,-7.5462,-110.5318,9.9367,False
2013-06-06,36.03,36.13,35.6,35.97,3224200.0,-0.4083,-0.5447,-0.1364,35.0827,40.2863,37.6845,38.5334,36.78,37.096,-9.7427,-130.3732,11.433,False
2013-06-07,36.32,36.92,36.12,36.65,2315100.0,-0.4334,-0.5338,-0.1004,35.0731,39.9859,37.5295,43.7843,36.564,36.8873,-8.2049,-94.3496,8.3558,False
2013-06-10,36.65,36.7899,35.93,35.97,2931900.0,-0.4614,-0.5735,-0.112,35.0185,39.6625,37.3405,40.1128,36.282,36.8113,-7.8871,-107.5834,8.9706,False
2013-06-11,35.61,35.89,35.2701,35.33,2898100.0,-0.4989,-0.649,-0.1501,34.7985,39.5255,37.162,36.9854,36.008,36.7007,-9.4601,-138.5915,11.0777,False
2013-06-12,35.6,35.63,34.5,34.93,3441600.0,-0.5457,-0.7327,-0.187,34.6221,39.2529,36.9375,35.1502,35.77,36.5307,-10.0934,-155.1382,13.455,False
2013-06-13,34.8,36.02,34.6,35.88,4112800.0,-0.5794,-0.7142,-0.1348,34.7067,38.8133,36.76,42.4203,35.752,36.4847,-9.452,-126.8593,11.9141,False
2013-06-14,35.97,35.97,35.02,35.09,2341000.0,-0.6144,-0.7545,-0.1401,34.8732,38.1778,36.5255,38.568,35.44,36.3933,-10.6668,-129.6939,11.9141,False
2013-06-17,34.9,35.57,34.88,35.43,1972700.0,-0.6416,-0.7504,-0.1088,34.7464,38.1366,36.4415,41.0371,35.332,36.35,-4.7147,-129.2196,12.356,False
2013-06-18,35.33,35.52,35.12,35.13,1887300.0,-0.6658,-0.7626,-0.0968,34.5814,38.1156,36.3485,39.5349,35.292,36.2207,-6.2054,-127.821,12.356,False
2013-06-19,35.48,36.4,35.3,35.505,3367200.0,-0.6794,-0.7335,-0.0542,34.5264,37.9731,36.2497,42.3608,35.407,36.1143,-3.2687,-101.6613,8.8074,False
2013-06-20,35.24,35.43,34.49,34.56,2847300.0,-0.699,-0.7778,-0.0787,34.2838,38.0147,36.1492,37.6143,35.143,35.8917,-6.6157,-142.4993,11.426,False
2013-06-21,34.5,34.68,33.59,34.21,4650900.0,-0.7255,-0.8315,-0.106,33.9966,38.0769,36.0367,36.0131,34.967,35.657,-6.1688,-170.2858,14.2096,False
2013-06-24,33.97,34.03,33.005,33.48,2969300.0,-0.7649,-0.9223,-0.1574,33.5826,38.2309,35.9067,32.8847,34.577,35.397,-6.7007,-196.096,15.9554,False
2013-06-25,33.85,34.165,33.5,34.04,2786000.0,-0.7996,-0.9383,-0.1388,33.3602,38.1503,35.7552,37.3573,34.359,35.2197,-7.8614,-169.7438,15.4043,False
2013-06-26,34.33,34.75,34.24,34.64,2578000.0,-0.8181,-0.8923,-0.0742,33.2737,37.9908,35.6322,41.8089,34.186,35.121,-6.8614,-133.3685,13.0366,False
2013-06-27,34.71,35.26,34.625,34.92,1680600.0,-0.8192,-0.8237,-0.0045,33.3509,37.6156,35.4832,43.8056,34.258,35.051,-7.1861,-110.1372,11.0173,False
2013-06-28,34.61,34.62,33.87,33.94,4020300.0,-0.8232,-0.8388,-0.0157,33.3265,37.261,35.2937,38.8116,34.204,34.8703,-9.7497,-142.2106,13.3477,False
2013-07-01,34.01,34.32,33.73,33.8,2972600.0,-0.829,-0.8522,-0.0233,33.2933,36.9362,35.1147,38.146,34.268,34.7257,-9.8503,-144.5,13.7736,False
2013-07-02,33.81,33.99,33.22,33.49,2272600.0,-0.8387,-0.8777,-0.039,33.1543,36.7542,34.9542,36.6546,34.158,34.603,-9.8648,-154.8511,15.3154,False
2013-07-03,33.31,33.68,33.23,33.49,1788000.0,-0.8485,-0.8877,-0.0392,32.9985,36.647,34.8227,36.6546,33.928,34.507,-8.973,-151.7785,15.3154,False
2013-07-05,33.94,34.26,33.64,34.16,2322800.0,-0.8452,-0.832,0.0132,32.966,36.4985,34.7322,42.256,33.776,34.3923,-5.1758,-122.5216,12.9402,True
2013-07-08,34.3,34.47,34.18,34.38,2907400.0,-0.8284,-0.7613,0.0671,33.0834,36.1541,34.6187,43.9981,33.864,34.345,-6.636,-104.4622,12.0902,True
2013-07-09,34.5,34.81,34.29,34.39,1990200.0,-0.802,-0.6965,0.1056,33.1335,35.946,34.5397,44.0803,33.982,34.2757,-5.3816,-94.3269,10.718,True
2013-07-10,34.36,34.59,33.98,34.31,2556300.0,-0.7705,-0.6441,0.1264,33.1275,35.85,34.4887,43.5328,34.146,34.221,-3.6222,-99.1896,11.72,True
2013-07-11,34.83,35.46,34.5,35.4,2247900.0,-0.7181,-0.5088,0.2094,33.1059,35.9186,34.5122,52.1994,34.528,34.214,-0.4771,-61.8525,8.2527,True
2013-07-12,35.49,36.4,35.42,36.01,2746200.0,-0.6442,-0.3483,0.2959,33.0862,35.9513,34.5187,56.2276,34.898,34.3107,1.055,-26.0878,4.6828,True
2013-07-15,36.22,36.22,35.7,36.13,1027400.0,-0.5571,-0.209,0.3481,32.9911,36.1504,34.5707,56.9916,35.248,34.4387,0.695,-22.7206,4.6828,True
2013-07-16,36.11,36.39,35.825,36.16,1990600.0,-0.4647,-0.0951,0.3696,32.9198,36.2947,34.6072,57.1917,35.602,34.6173,2.3053,-18.2221,4.0411,True
2013-07-17,36.15,36.6,36.02,36.4,1617800.0,-0.3689,0.0144,0.3833,32.8216,36.5199,34.6707,58.8335,36.02,34.7747,3.0405,-9.3124,3.2461,True
2013-07-18,36.37,36.91,36.37,36.87,2397700.0,-0.2676,0.1374,0.4051,32.6826,36.7954,34.739,61.8996,36.314,34.9233,1.4011,6.8851,2.0751,True
2013-07-19,36.87,36.87,36.34,36.495,2558900.0,-0.1736,0.2024,0.376,32.6444,37.0271,34.8357,58.1944,36.411,35.0283,4.0644,1.1438,2.1843,True
2013-07-22,36.4,36.71,36.074,36.47,1959600.0,-0.0891,0.249,0.3381,32.667,37.2305,34.9487,57.9466,36.479,35.197,5.8535,-4.4026,3.1579,True
2013-07-23,36.68,36.71,36.37,36.48,1845500.0,-0.0146,0.2835,0.298,32.8285,37.369,35.0987,58.0232,36.543,35.3757,7.8754,0.8133,3.1579,True
2013-07-24,36.8,37.22,36.8,36.86,1828700.0,0.0558,0.3375,0.2817,32.9008,37.5787,35.2397,60.921,36.635,35.6003,8.9419,21.1342,1.1613,True
2013-07-25,36.9,37.05,36.45,36.73,1036500.0,0.1178,0.3657,0.2479,32.9361,37.7524,35.3442,59.4175,36.607,35.8163,6.6187,13.4842,2.4786,True
2013-07-26,36.37,36.725,35.95,36.51,1296900.0,0.1675,0.366,0.1986,32.9723,37.8752,35.4237,56.8726,36.61,35.973,4.1548,-0.7709,4.3309,True
2013-07-29,36.4,36.64,36.05,36.16,1363900.0,0.2008,0.3342,0.1334,33.1623,37.9072,35.5347,53.003,36.548,36.0917,5.8348,-4.4662,4.3309,True
2013-07-30,36.27,36.72,36.06,36.58,1604600.0,0.2284,0.339,0.1105,33.4004,37.9471,35.6737,56.7836,36.568,36.2377,6.993,6.2091,4.004,True
2013-07-31,36.51,36.68,34.73,35.39,4517500.0,0.2315,0.2439,0.0124,33.7208,37.8167,35.7687,45.6386,36.274,36.3097,7.9141,-34.2217,8.8332,True
2013-08-01,34.79,35.14,34.22,34.27,6839500.0,0.2007,0.0773,-0.1234,33.9107,37.7048,35.8077,38.0981,35.782,36.2343,4.3349,-86.0,10.5872,False
2013-08-02,34.42,35.14,34.16,35.03,5530100.0,0.1619,0.0065,-0.1553,34.071,37.6315,35.8512,44.7365,35.486,36.169,2.5686,-71.3643,10.7926,False
2013-08-05,34.95,35.51,34.9,35.26,3241600.0,0.1234,-0.0306,-0.154,34.2224,37.5681,35.8952,46.5936,35.306,36.111,3.0171,-44.7059,9.2195,False
2013-08-06,35.25,35.3,34.76,34.9,2054500.0,0.0811,-0.0881,-0.1692,34.3267,37.5148,35.9207,44.1079,34.97,36.027,1.4076,-55.5175,9.7128,False
2013-08-07,34.9,34.975,34.31,34.89,1847800.0,0.0382,-0.133,-0.1712,34.4561,37.4434,35.9497,44.038,34.87,35.9263,1.113,-68.2101,11.2884,False
2013-08-08,35.1,35.72,35.08,35.6,1856600.0,0.0086,-0.11,-0.1186,34.4783,37.4412,35.9597,50.0602,35.136,35.8417,0.7332,-21.0983,8.112,False
2013-08-09,35.63,36.0,35.48,35.85,1845600.0,-0.0073,-0.0707,-0.0635,34.4697,37.4338,35.9517,52.0086,35.3,35.7987,-1.0989,2.1683,6.9453,False
2013-08-12,35.68,36.11,35.58,35.95,1549800.0,-0.0121,-0.0312,-0.0192,34.463,37.4225,35.9427,52.7978,35.438,35.764,-0.3037,14.1518,6.4862,False
2013-08-13,36.06,36.81,35.921,36.68,2446500.0,0.002,0.0583,0.0563,34.4567,37.4808,35.9687,58.1774,35.794,35.7773,1.1542,55.2159,3.6079,True
2013-08-14,36.6,36.81,36.17,36.74,2123300.0,0.0281,0.1326,0.1045,34.4473,37.5242,35.9857,58.5929,36.164,35.7693,0.5738,63.8116,3.6079,True
2013-08-15,36.46,36.46,35.86,36.04,2470500.0,0.0492,0.1335,0.0843,34.4596,37.4289,35.9442,52.1193,36.252,35.7233,-1.2192,33.8419,4.7866,True
2013-08-16,36.0,36.13,35.532,35.94,2803700.0,0.0643,0.1246,0.0603,34.4535,37.3795,35.9165,51.2526,36.27,35.6853,-2.0071,17.2832,6.0231,True
2013-08-19,35.96,36.36,35.4,35.41,1759900.0,0.0662,0.074,0.0078,34.4077,37.3193,35.8635,46.8303,36.162,35.6353,-0.9534,7.8074,5.0503,True
2013-08-20,35.45,35.99,35.052,35.69,1893100.0,0.0642,0.0558,-0.0083,34.3947,37.2533,35.824,49.3062,35.964,35.576,-1.9613,-2.4584,6.3722,False
2013-08-21,35.69,36.04,35.57,35.62,2227300.0,0.0584,0.0354,-0.023,34.4124,37.1116,35.762,48.6988,35.74,35.5913,-3.1703,11.6089,6.1562,False
2013-08-22,35.71,36.22,35.7,36.13,2767800.0,0.0587,0.0596,0.001,34.4446,37.0194,35.732,53.1994,35.758,35.7153,-2.2402,34.4769,5.3731,True
2013-08-23,38.895,41.72,38.75,38.91,16680800.0,0.1069,0.2997,0.1929,33.9815,37.7225,35.852,69.0549,36.352,35.974,13.6011,314.2891,14.2779,True
2013-08-26,38.59,39.2355,37.74,37.89,6671300.0,0.1661,0.4031,0.237,33.8696,38.0074,35.9385,60.9389,36.848,36.1493,7.0838,198.9801,10.4319,True
2013-08-27,37.38,37.6,36.954,36.99,4619700.0,0.2144,0.4076,0.1932,33.8572,38.0608,35.959,54.8451,37.108,36.2887,2.3965,117.3895,7.5669,True
2013-08-28,36.95,37.21,36.68,36.895,3196200.0,0.2513,0.399,0.1476,33.9117,38.1568,36.0342,54.2318,37.363,36.4223,1.4449,98.639,6.5866,True
2013-08-29,36.75,37.29,36.72,37.02,2335600.0,0.2806,0.3976,0.117,34.1713,38.1722,36.1717,54.9421,37.541,36.517,6.1184,102.8528,6.8387,True
2013-08-30,37.04,37.1199,36.5601,36.75,1859400.0,0.2986,0.3705,0.0719,34.314,38.2015,36.2577,53.0371,37.109,36.577,5.6343,85.5026,6.2558,True
2013-09-03,37.11,37.71,36.8314,37.13,1981300.0,0.3139,0.3753,0.0614,34.4287,38.2738,36.3512,55.3706,36.957,36.6557,6.1954,113.57,8.1366,True
2013-09-04,37.05,37.41,36.9,37.12,3630800.0,0.3259,0.374,0.0481,34.6336,38.2909,36.4622,55.2931,36.983,36.685,5.9773,104.9967,8.1366,True
2013-09-05,37.1,37.29,36.95,37.04,1969200.0,0.3332,0.3624,0.0292,34.8756,38.2639,36.5697,54.6379,37.012,36.705,6.619,97.5582,8.1366,True
2013-09-06,37.25,37.33,36.68,37.14,3792100.0,0.338,0.3571,0.0191,34.9965,38.297,36.6467,55.3465,37.036,36.7783,4.5073,91.4138,7.1026,True
2013-09-09,37.18,37.83,37.14,37.7,1867300.0,0.3491,0.3936,0.0445,35.0707,38.4078,36.7392,59.1733,37.226,36.8957,5.0833,120.9126,8.7459,True
2013-09-10,37.89,38.15,37.87,38.08,2078800.0,0.3689,0.448,0.0791,35.1213,38.5702,36.8457,61.5679,37.416,37.0737,5.6494,145.6894,9.7846,True
2013-09-11,38.03,38.34,37.78,38.31,3108300.0,0.3959,0.5038,0.108,35.0914,38.7631,36.9272,62.9761,37.654,37.2483,4.1565,145.8672,10.4004,True
2013-09-12,38.26,38.44,37.84,37.88,2063000.0,0.4182,0.5076,0.0893,35.1049,38.8636,36.9842,58.6699,37.822,37.399,4.4281,134.1336,10.7265,True
2013-09-13,38.06,38.33,38.0,38.18,1970900.0,0.4403,0.5286,0.0883,35.1955,38.987,37.0912,60.6797,38.03,37.5357,5.1289,134.7854,10.7265,True
2013-09-16,38.55,39.11,38.55,39.07,4699200.0,0.4743,0.6101,0.1358,35.2443,39.2512,37.2477,65.9437,38.304,37.5463,8.248,171.289,13.2732,True
2013-09-17,39.09,39.375,38.89,39.31,2514400.0,0.5166,0.6861,0.1695,35.4336,39.4519,37.4427,67.2119,38.55,37.641,8.2921,179.9585,14.1196,True
2013-09-18,39.5,40.68,39.405,40.62,4679600.0,0.5818,0.8424,0.2606,35.4093,39.9692,37.6892,73.0756,39.012,37.883,13.0314,229.2328,18.1215,True
2013-09-19,40.61,41.19,40.42,40.94,4134700.0,0.6616,0.9807,0.3192,35.4708,40.4397,37.9552,74.2795,39.624,38.1527,14.2897,249.8516,19.6103,True
2013-09-20,40.96,41.13,40.68,41.0,3318400.0,0.7458,1.0827,0.3369,35.5299,40.8676,38.1987,74.5085,40.188,38.418,13.556,239.2785,19.6103,True
2013-09-23,40.57,41.14,40.3462,40.76,3129800.0,0.8229,1.1311,0.3083,35.4103,41.1722,38.2912,71.7702,40.526,38.6853,-1.3902,214.8555,18.156,True
2013-09-24,40.74,41.02,40.23,40.82,2855300.0,0.8905,1.161,0.2705,35.362,41.5135,38.4377,72.0454,40.828,38.9313,4.5482,199.5178,17.6497,True
2013-09-25,40.64,41.1,40.235,40.669,2696800.0,0.9442,1.1591,0.2149,35.475,41.7684,38.6217,70.2001,40.8378,39.1679,9.3085,187.6203,17.896,True
2013-09-26,40.8,42.41,40.75,41.94,7341100.0,1.0045,1.2458,0.2413,35.5194,42.2285,38.8739,75.7918,41.0378,39.4946,13.9747,221.7966,21.7921,True
2013-09-27,41.59,42.11,41.45,41.79,3170400.0,1.0611,1.2875,0.2264,35.6428,42.5821,39.1124,74.0352,41.1958,39.8046,12.9257,211.5078,21.7921,True
2013-09-30,41.21,41.4399,40.55,41.17,4474300.0,1.1001,1.2561,0.156,35.9314,42.7355,39.3334,67.1436,41.2778,40.0359,11.638,168.4348,17.8197,True
2013-10-01,40.36,40.87,40.17,40.49,8342400.0,1.1127,1.163,0.0503,36.2216,42.7813,39.5014,60.5232,41.2118,40.1966,8.3797,136.9103,16.1925,True
2013-10-02,41.29,42.82,41.03,42.55,13162800.0,1.1384,1.241,0.1027,36.4282,43.1177,39.7729,70.0942,41.588,40.4793,14.4614,190.1414,21.8268,True
2013-10-03,41.54,42.25,41.21,42.15,7238200.0,1.1619,1.2562,0.0942,36.7785,43.2784,40.0284,66.7284,41.63,40.7639,13.3012,168.3847,21.8268,True
2013-10-04,41.96,42.79,41.68,42.49,3926500.0,1.1857,1.2808,0.0951,37.1624,43.4295,40.2959,68.1225,41.77,41.0513,14.6263,173.5866,23.3035,True
2013-10-07,41.93,42.18,41.615,41.69,2723500.0,1.1929,1.2217,0.0288,37.5457,43.4452,40.4954,61.6144,41.874,41.2259,11.4988,146.295,23.019,True
2013-10-08,41.65,41.94,40.235,40.39,3882100.0,1.1659,1.0578,-0.1081,37.8755,43.3464,40.6109,52.8275,41.854,41.2979,9.9345,106.4266,17.1822,False
2013-10-09,40.47,40.62,39.36,39.96,5028000.0,1.1093,0.883,-0.2263,38.1476,43.2393,40.6934,50.286,41.336,41.2539,5.9468,72.9988,13.7036,False
2013-10-10,40.13,40.76,40.09,40.61,2643400.0,1.045,0.7878,-0.2572,38.6333,43.0266,40.8299,53.8796,41.028,41.2319,6.0354,86.6724,14.1184,False
