date,open,high,low,Close,vol,MACD_Signal,MACD,MACD_Hist,Real Lower Band,Real Middle Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-12-21,61.5052,62.505,61.36,48.0151805082,20090400.0,0.3378,0.1548,-0.183,49.0184,47.4327,50.6041,46.9884,48.6963,49.0884,-0.6482,24.0914,2.6104,False
2012-12-24,61.5,61.95,61.4,48.2411893111,5774900.0,0.2906,0.102,-0.1887,49.0049,47.3978,50.6121,48.3036,48.6745,49.0249,-1.343,21.3144,2.6104,False
2012-12-26,61.88,62.26,61.3,47.9995936942,7072600.0,0.2405,0.0401,-0.2004,48.9883,47.3472,50.6294,46.9689,48.3986,48.9404,-0.3434,20.9638,1.6474,False
2012-12-27,61.57,61.75,60.72,47.9372464382,8218400.0,0.1897,-0.0138,-0.2034,48.9535,47.2551,50.6518,46.6128,48.2365,48.8302,-1.0967,4.3332,3.3728,False
2012-12-28,61.15,61.6,60.55,47.2578172162,7946400.0,0.1297,-0.11,-0.2398,48.8574,47.0102,50.7047,42.8219,47.8902,48.6453,-2.8863,-12.9698,3.8755,False
2012-12-31,60.52,62.25,60.22,48.2097039468,15214600.0,0.0821,-0.1083,-0.1904,48.7986,46.9475,50.6496,49.0427,47.9291,48.5413,-2.0538,10.4564,1.816,False
2013-01-02,63.58,64.75,63.545,50.4623103052,17582200.0,0.0805,0.074,-0.0065,48.862,46.8789,50.8451,60.0603,48.3733,48.5839,1.6488,137.1469,5.5114,False
2013-01-03,64.82,65.19,64.09,50.2271832161,14118200.0,0.1039,0.1973,0.0934,48.91,46.8452,50.9747,58.6423,48.8189,48.589,2.9351,142.3331,6.713,True
2013-01-04,64.1,64.35,63.22,49.4881344306,13918300.0,0.1296,0.2326,0.103,48.9049,46.8464,50.9635,54.3231,49.129,48.5896,0.5783,102.2677,4.0523,True
2013-01-07,63.35,64.24,63.16,49.8855981875,10310100.0,0.1616,0.2894,0.1278,48.8976,46.8542,50.941,56.1827,49.6546,48.6546,0.0623,103.23,3.8706,True
2013-01-08,64.56,64.64,63.6,49.8076641175,12856700.0,0.1941,0.3243,0.1302,48.8995,46.8527,50.9464,55.7063,49.9742,48.8665,0.3727,109.4287,4.995,True
2013-01-09,64.35,64.96,64.27,50.5636245962,12374300.0,0.237,0.4083,0.1714,48.9366,46.7995,51.0737,59.294,49.9944,49.0141,1.1208,131.4725,5.8905,True
2013-01-10,65.47,65.53,64.39,50.4856905262,13114000.0,0.2822,0.4633,0.181,48.9533,46.7736,51.133,58.7682,50.0461,49.0879,1.3298,134.7303,7.4705,True
2013-01-11,64.78,65.0,64.33,50.5792114102,6759000.0,0.3275,0.5085,0.181,49.0083,46.7252,51.2914,59.233,50.2644,49.21,0.4326,125.0905,7.2777,True
2013-01-14,64.29,64.67,63.76,50.0648465484,12726100.0,0.3614,0.4971,0.1357,49.066,46.7378,51.3942,55.5434,50.3002,49.2817,1.0311,100.8724,5.4501,True
2013-01-15,63.75,64.47,63.52,50.2207146883,6391800.0,0.3881,0.4949,0.1068,49.2456,47.1552,51.336,56.4247,50.3828,49.4287,4.0342,94.3131,4.6865,True
2013-01-16,64.54,65.035,64.27,50.4934839332,10131800.0,0.4123,0.5093,0.097,49.3528,47.2374,51.4681,57.9862,50.3688,49.5789,4.7937,112.7434,6.3108,True
2013-01-17,64.92,65.32,64.8,50.7623564746,7733500.0,0.4371,0.5363,0.0992,49.4219,47.219,51.6249,59.5183,50.4241,49.763,2.9472,123.6916,7.1227,True
2013-01-18,64.88,65.07,64.465,50.4077564563,12459700.0,0.4543,0.523,0.0687,49.5049,47.2848,51.725,56.6017,50.3898,49.9277,2.4079,106.3282,6.0244,True
2013-01-22,64.73,64.88,64.06,50.4077564563,8341000.0,0.4648,0.5066,0.0419,49.5759,47.3356,51.8161,56.6017,50.4584,50.1377,2.7244,95.4432,4.7045,True
2013-01-23,64.9,65.3,64.66,50.5714180032,9241500.0,0.472,0.5011,0.0291,49.7037,47.544,51.8634,57.7,50.5286,50.2952,4.4716,109.3095,5.9394,True
2013-01-24,63.95,64.95,63.85,50.1895410604,12751400.0,0.4697,0.4606,-0.0092,49.8011,47.7405,51.8616,54.2667,50.4678,50.277,4.8426,84.1404,3.3137,False
2013-01-25,64.18,64.52,63.37,49.6128289426,15995900.0,0.4513,0.3776,-0.0737,49.8817,47.9902,51.7733,49.5008,50.2379,50.236,3.6299,58.4791,1.7933,False
2013-01-28,63.47,64.04,63.46,49.6206223496,12237400.0,0.4228,0.3089,-0.114,49.9659,48.2905,51.6413,49.5649,50.0804,50.2449,3.7085,50.7579,1.7933,False
2013-01-29,63.62,63.96,62.33,49.4491673956,12087400.0,0.3858,0.2378,-0.148,50.0755,48.9155,51.2354,48.1243,49.8887,50.2158,3.8312,26.1024,1.7277,False
2013-01-30,63.65,64.12,63.25,49.5115146516,19181200.0,0.3456,0.1845,-0.1611,50.1406,49.3063,50.9748,48.7052,49.6767,50.196,3.004,43.0362,1.2236,False
2013-01-31,67.085,67.44,65.96,51.4520729939,27660800.0,0.3355,0.2953,-0.0402,50.1901,49.1853,51.1948,62.6513,49.9292,50.2553,4.1544,183.269,8.3602,False
2013-02-01,66.4,66.8,65.625,52.0054048906,14841200.0,0.353,0.423,0.07,50.279,48.9997,51.5583,65.5157,50.4078,50.3566,2.4697,173.7301,7.3175,True
2013-02-04,66.25,67.1,65.36,51.155923528,14311500.0,0.3725,0.4504,0.0779,50.3624,49.0827,51.642,58.1768,50.7148,50.395,4.2735,151.473,8.1226,True
2013-02-05,66.18,67.15,65.88,52.1768598446,12356800.0,0.4076,0.5482,0.1406,50.4769,48.9943,51.9595,63.449,51.2604,50.5358,4.5299,180.7938,8.2577,True
2013-02-06,66.52,67.195,66.47,52.3561082055,11195700.0,0.4527,0.6329,0.1802,50.6043,48.9461,52.2626,64.2957,51.8293,50.6782,3.9527,187.4164,8.381,True
2013-02-07,67.12,67.33,66.02,51.8573301577,11521200.0,0.4926,0.6522,0.1596,50.669,48.9235,52.4145,60.1422,51.9103,50.7691,3.6484,163.8488,6.9199,True
2013-02-08,66.9,67.45,66.32,52.1768598446,7396300.0,0.5311,0.6854,0.1543,50.7536,48.8918,52.6153,61.8345,51.9446,50.8634,2.93,170.9955,7.259,True
2013-02-11,67.0,67.31,66.75,52.3561082055,6653800.0,0.5685,0.7179,0.1494,50.8424,48.857,52.8279,62.7842,52.1847,50.9933,3.5538,172.1209,7.259,True
2013-02-12,66.36,66.42,65.53,51.3468619994,16455700.0,0.5857,0.6547,0.0689,50.9065,48.943,52.8701,54.5895,52.0187,51.0559,2.706,112.1106,3.3026,True
2013-02-13,66.2,66.24,65.2,51.007848795,8951700.0,0.5827,0.5706,-0.0121,50.9459,49.0075,52.8843,52.1402,51.749,51.085,2.7455,93.7113,2.265,False
2013-02-14,65.12,65.7,65.03,51.070196051,13771100.0,0.5668,0.5033,-0.0636,50.9747,49.047,52.9025,52.5596,51.5916,51.1437,1.0225,80.7886,1.7297,False
2013-02-15,65.71,66.25,65.111,50.992261981,11356700.0,0.5412,0.4385,-0.1026,50.9862,49.0609,52.9115,51.9499,51.3547,51.2357,1.4238,86.883,3.3935,False
2013-02-19,65.75,65.88,65.31,51.179303749,7488500.0,0.5125,0.3977,-0.1147,51.0248,49.1166,52.933,53.3417,51.1193,51.3396,1.2448,85.2268,3.3935,False
2013-02-20,66.01,66.06,64.49,50.8675674691,12388400.0,0.4773,0.3364,-0.1409,51.0478,49.1589,52.9367,50.7183,51.0234,51.4341,1.8187,65.159,0.7631,False
2013-02-21,65.2,65.43,64.32,50.5168641542,11749500.0,0.4331,0.2565,-0.1766,51.0451,49.1532,52.9369,47.88,50.9252,51.5012,0.1991,42.0752,0.2255,False
2013-02-22,65.21,65.77,64.67,50.6103850382,7070300.0,0.3862,0.1984,-0.1877,51.0661,49.2037,52.9285,48.7002,50.8333,51.4451,1.2625,54.101,1.2965,False
2013-02-25,65.39,67.45,64.8,50.5012773402,13078300.0,0.3373,0.142,-0.1953,51.1105,49.3492,52.8718,47.7607,50.7351,51.3448,4.5412,80.6406,6.3482,False
2013-02-26,64.97,65.54,64.97,50.8675674691,10027200.0,0.2949,0.1254,-0.1696,51.1729,49.5436,52.8021,51.1506,50.6727,51.3256,2.3423,56.3359,6.3482,False
2013-02-27,65.24,66.15,65.0,51.155923528,8976900.0,0.2627,0.1339,-0.1288,51.2582,49.833,52.6834,53.6855,50.7304,51.2575,3.424,71.9495,8.1141,False
2013-02-28,65.82,66.22,65.61,51.155923528,9596300.0,0.238,0.1391,-0.0989,51.3404,50.1589,52.5219,53.6855,50.8582,51.1775,3.2751,81.3083,8.3159,False
2013-03-01,65.34,66.65,65.16,51.6702883898,11186800.0,0.2269,0.1826,-0.0443,51.3513,50.1619,52.5408,58.1343,51.0702,51.165,-1.1714,89.6454,6.7831,False
2013-03-04,66.05,66.65,65.86,51.9274708207,7969900.0,0.2286,0.2351,0.0065,51.3474,50.1661,52.5288,60.1832,51.3554,51.1484,-0.2246,104.1837,6.7831,True
2013-03-05,67.52,68.5,67.51,52.9717873583,16205100.0,0.2542,0.3569,0.1027,51.4382,50.066,52.8104,67.1728,51.7763,51.1894,2.0864,179.1244,12.0732,True
2013-03-06,67.48,67.52,66.22,52.1534796236,16966700.0,0.28,0.3829,0.103,51.4371,50.0674,52.8068,58.5446,51.9758,51.2432,0.9281,125.988,8.5458,True
2013-03-07,66.97,67.1,66.4,52.2473511933,9305400.0,0.3053,0.4065,0.1012,51.4316,50.0758,52.7875,59.1889,52.1941,51.3258,0.2331,119.1517,8.5458,True
2013-03-08,67.33,67.92,66.5,52.137834362,8590100.0,0.3265,0.4116,0.085,51.4457,50.0669,52.8245,58.0609,52.2876,51.397,1.2545,126.4934,10.839,True
2013-03-11,66.73,66.93,66.31,52.176947516,6559800.0,0.344,0.414,0.07,51.4457,50.0669,52.8245,58.3645,52.3375,51.476,-0.3989,104.342,10.1879,True
2013-03-12,66.71,67.09,66.37,52.4429169636,9115600.0,0.3617,0.4323,0.0707,51.45,50.0593,52.8407,60.4506,52.2317,51.5602,0.0469,109.1333,10.6374,True
2013-03-13,67.01,67.5,66.6599,52.2199719855,9621500.0,0.3741,0.424,0.0499,51.4937,50.0643,52.923,57.8476,52.245,51.6504,2.0071,111.698,11.7879,True
2013-03-14,67.0,67.06,66.36,52.0752533155,9262200.0,0.3796,0.4012,0.0216,51.547,50.1145,52.9795,56.1656,52.2106,51.7543,1.6175,95.6108,10.7275,True
2013-03-15,66.42,66.58,64.74,50.827543701,26182100.0,0.3595,0.2791,-0.0803,51.5349,50.0825,52.9873,44.2738,51.9485,51.7688,1.7194,34.7679,5.2434,False
2013-03-18,64.41,64.8,63.4,50.5029045223,14183900.0,0.3185,0.1544,-0.164,51.5104,50.0067,53.0142,41.8063,51.6137,51.7689,-1.8219,-25.17,1.034,False
2013-03-19,64.69,65.0,63.91,50.6280666152,10231800.0,0.2678,0.065,-0.2028,51.4829,49.9363,53.0295,43.1159,51.2507,51.7529,-0.9658,-12.4701,1.6312,False
2013-03-20,65.41,66.1,64.74,51.4259749581,12407900.0,0.2258,0.0578,-0.168,51.5108,49.9897,53.0319,50.6948,51.0919,51.7709,0.4358,36.5822,4.8428,False
2013-03-21,65.7,66.12,65.06,51.1208923564,9215100.0,0.186,0.0272,-0.1589,51.541,50.0771,53.0049,48.071,50.9011,51.7686,1.4335,33.5013,4.9002,False
2013-03-22,65.69,66.05,65.6,51.5667823127,8231600.0,0.1565,0.0384,-0.1181,51.5888,50.1885,52.9891,51.9642,51.0489,51.7617,0.8023,50.4056,4.9002,False
2013-03-25,66.19,66.19,65.28,51.3712165424,9045800.0,0.1315,0.0312,-0.1002,51.6323,50.3185,52.9461,50.1957,51.2226,51.7246,-1.5001,39.9996,3.8633,False
2013-03-26,65.99,66.69,65.87,52.1143664695,9802400.0,0.1221,0.0845,-0.0376,51.6946,50.414,52.9753,56.2567,51.5198,51.6674,2.1362,78.6663,5.3499,False
2013-03-27,66.17,66.74,65.76,52.1613022544,6659800.0,0.1235,0.129,0.0056,51.7449,50.4739,53.0159,56.614,51.6669,51.668,1.2702,77.125,4.9867,True
2013-03-28,66.64,67.0,66.53,52.3646906555,7899200.0,0.1345,0.1787,0.0442,51.8054,50.5372,53.0735,58.1992,51.9157,51.6758,1.5573,104.4492,5.7676,True
2013-04-01,66.7,66.84,65.605,51.6293633592,8706400.0,0.139,0.1568,0.0179,51.8033,50.5341,53.0725,50.9836,51.9282,51.6419,0.6611,55.8882,2.7133,True
2013-04-02,66.5,66.71,65.9,51.8288404449,9208000.0,0.1419,0.1539,0.0119,51.7984,50.5304,53.0664,52.6885,52.0197,51.6187,0.4653,63.7149,2.7133,True
2013-04-03,66.5,66.65,65.94,51.6058954667,10656000.0,0.14,0.132,-0.0079,51.7301,50.5807,52.8795,50.5817,51.918,51.5629,-2.3359,54.599,2.7133,False
2013-04-04,65.98,66.3,65.34,51.4807333738,7932700.0,0.1327,0.1034,-0.0292,51.6964,50.5593,52.8336,49.3937,51.7819,51.5136,-1.8069,25.9266,0.729,False
2013-04-05,64.67,65.25,64.55,50.972262371,10245000.0,0.114,0.0393,-0.0747,51.6327,50.4833,52.7821,44.8125,51.5034,51.4401,-2.7571,-38.03,1.8109,False
2013-04-08,65.14,65.86,65.09,51.5198465278,5605800.0,0.0976,0.0322,-0.0654,51.6018,50.4754,52.7282,50.1476,51.4815,51.4862,-3.033,7.5211,0.1658,False
2013-04-09,66.0,66.201,65.32,51.5980728359,12057800.0,0.0846,0.0326,-0.052,51.5728,50.4777,52.668,50.8745,51.4354,51.5592,-1.0892,23.6114,1.2557,False
2013-04-10,66.28,67.655,66.19,52.6345714185,11095100.0,0.0907,0.1152,0.0245,51.5824,50.4542,52.7107,59.2994,51.6411,51.693,0.8422,114.8824,5.7189,True
2013-04-11,67.24,67.6,66.62,52.4350943328,11181700.0,0.1051,0.1627,0.0576,51.5932,50.437,52.7493,57.274,51.832,51.7603,0.1481,114.5584,5.7189,True
2013-04-12,67.0229,67.07,66.09,52.1613022544,10766100.0,0.1193,0.1762,0.0569,51.5975,50.4336,52.7614,54.5348,52.0698,51.8296,0.0149,75.5716,3.9478,True
2013-04-15,66.23,66.67,65.43,51.2304091878,9738200.0,0.1176,0.1105,-0.0071,51.6176,50.4945,52.7408,46.4434,52.0119,51.8072,0.1352,14.2713,1.7882,False
2013-04-16,65.78,66.18,65.38,51.4807333738,10073000.0,0.1096,0.0778,-0.0319,51.6665,50.663,52.6701,48.639,51.9884,51.8145,2.1296,7.1275,1.6255,False
2013-04-17,65.08,65.18,64.01,50.2447577055,14208300.0,0.0782,-0.0474,-0.1256,51.6474,50.5546,52.7402,39.9704,51.5105,51.6899,0.2769,-102.0746,2.7068,False
2013-04-18,64.99,65.59,63.25,49.7832224876,15041400.0,0.0262,-0.1817,-0.2079,51.5652,50.2042,52.9263,37.31,50.9801,51.5313,-0.7716,-127.4727,4.9917,False
2013-04-19,63.62,64.12,63.03,50.0100787811,12205100.0,-0.0324,-0.2668,-0.2344,51.5097,49.9983,53.0211,39.433,50.5498,51.3743,-3.0248,-160.8638,5.644,False
2013-04-22,64.09,64.59,63.58,50.5185497839,11160200.0,-0.0839,-0.2898,-0.206,51.4573,49.8859,53.0286,43.9883,50.4075,51.3003,-2.2104,-116.2551,4.0913,False
2013-04-23,64.95,65.49,64.61,51.1208923564,9919900.0,-0.1184,-0.2565,-0.1381,51.4447,49.8669,53.0226,48.8692,50.3355,51.2531,-1.0576,-47.1087,1.195,False
2013-04-24,66.0,66.56,65.81,51.6293633592,17846000.0,-0.1321,-0.187,-0.0549,51.4205,49.8699,52.9711,52.6046,50.6124,51.2547,-0.1949,32.2456,2.0986,False
2013-04-25,62.81,63.05,61.79,48.8445067901,56907000.0,-0.1762,-0.3525,-0.1763,51.2547,49.3807,53.1286,36.8198,50.4247,51.0789,-5.5289,-287.0546,9.1933,False
2013-04-26,62.51,62.68,61.47,48.1248247554,28621800.0,-0.2481,-0.5356,-0.2875,51.0427,48.7966,53.2887,33.9953,50.0476,50.8891,-6.4478,-319.8437,9.999,False
2013-04-29,61.8,62.11,61.52,48.1952284327,22797600.0,-0.3319,-0.6673,-0.3354,50.871,48.3255,53.4165,34.5218,49.583,50.6674,-7.0766,-300.4457,9.999,False
2013-04-30,61.6,62.12,61.25,48.1874058019,21041900.0,-0.4182,-0.7635,-0.3453,50.6889,47.9314,53.4464,34.489,48.9963,50.4401,-6.8805,-279.9386,10.6906,False
2013-05-01,61.43,62.07,61.43,48.4377299879,14881300.0,-0.4966,-0.8102,-0.3136,50.5305,47.6411,53.4199,36.5526,48.3579,50.1603,-6.8717,-246.2735,10.6906,False
2013-05-02,62.14,63.01,61.93,49.1965251767,15142600.0,-0.5527,-0.777,-0.2243,50.4163,47.5056,53.3269,42.4413,48.4283,49.9444,-4.9623,-180.6749,7.7108,False
2013-05-03,63.52,63.85,63.31,49.8849166881,10548800.0,-0.5796,-0.6873,-0.1077,50.3619,47.4542,53.2696,47.2042,48.7804,49.7926,-2.1456,-109.5329,5.1387,False
2013-05-06,63.82,64.32,63.74,49.9553203654,10558100.0,-0.5844,-0.6035,-0.0191,50.2837,47.421,53.1464,47.6786,49.1324,49.7076,-2.3383,-85.0696,3.7293,False
2013-05-07,63.81,64.22,63.53,50.0413693043,9762800.0,-0.5723,-0.5241,0.0482,50.2058,47.4064,53.0053,48.2871,49.5032,49.6116,-2.9924,-85.2096,4.3121,True
2013-05-08,63.9001,64.5,63.9001,50.1587087665,11134400.0,-0.5472,-0.4466,0.1006,50.082,47.5137,52.6504,49.1512,49.8474,49.6059,-4.6634,-66.0315,3.4628,True
2013-05-09,64.21,64.5,63.93,50.1508861357,9502100.0,-0.514,-0.3814,0.1326,49.9678,47.6359,52.2998,49.0926,50.0382,49.6304,-4.5858,-63.1836,3.4628,True
2013-05-10,64.01,64.64,64.01,50.5654855687,9430400.0,-0.4698,-0.2929,0.1769,49.888,47.7616,52.0145,52.3201,50.1744,49.6674,-3.6231,-46.6942,3.029,True
2013-05-13,64.34,65.07,64.18,50.702381608,9940700.0,-0.4177,-0.2093,0.2084,49.8616,47.7902,51.9331,53.3661,50.3238,49.6797,-2.3999,-30.6764,1.6972,True
2013-05-14,65.01,65.32,64.74,51.097424464,8986200.0,-0.3561,-0.1099,0.2462,49.8425,47.8249,51.8601,56.3282,50.535,49.6781,-1.2995,-4.7481,0.9258,True
2013-05-15,65.33,65.6,65.041,51.2695223418,10591200.0,-0.2883,-0.0171,0.2713,49.8937,47.7877,51.9997,57.5857,50.7571,49.6541,0.6444,10.8974,0.0614,True
2013-05-16,65.43,66.2,65.36,51.3477486499,11532100.0,-0.2182,0.0621,0.2804,49.9719,47.774,52.1699,58.1722,50.9965,49.821,0.93,30.0336,1.772,True
2013-05-17,66.22,66.67,65.57,52.1065438387,11528400.0,-0.1378,0.184,0.3218,50.0768,47.6897,52.4638,63.4284,51.3047,50.0865,3.9769,60.4529,3.1852,True
2013-05-20,66.2999,66.6,66.01,51.7075896673,10222500.0,-0.0611,0.2455,0.3067,50.1362,47.6509,52.6216,59.2352,51.5058,50.3206,3.1119,56.1598,3.1852,True
2013-05-21,65.68,66.21,65.6,51.4416202197,11231000.0,0.0051,0.2698,0.2647,50.1523,47.6377,52.6668,56.5642,51.5746,50.5376,1.0994,33.5214,1.8631,True
2013-05-22,65.63,66.15,64.88,51.0270207867,13391500.0,0.0546,0.2526,0.198,50.1221,47.6654,52.5789,52.6026,51.5261,50.7102,-0.616,7.9069,0.4155,True
2013-05-23,64.59,64.93,63.63,49.9944335195,19154200.0,0.0744,0.1539,0.0794,50.1796,47.7923,52.567,44.3197,51.2554,50.7634,2.9818,-63.0084,4.199,True
2013-05-24,63.7,64.35,63.51,50.2682255979,10522400.0,0.0789,0.0966,0.0178,50.2868,48.0935,52.4801,46.7038,50.8878,50.789,2.6643,-67.0285,4.5531,True
2013-05-28,64.64,64.88,64.02,50.1195956125,10913300.0,0.0708,0.0388,-0.032,50.383,48.4071,52.3589,45.5689,50.5702,50.7999,4.4598,-49.3911,2.846,False
2013-05-29,63.78,64.3,63.5,50.1508861357,13122300.0,0.0558,-0.0044,-0.0602,50.4812,48.7747,52.1877,45.8656,50.312,50.8072,3.5093,-66.4268,4.4033,False
2013-05-30,64.13,64.76,64.03,50.2056445514,10866800.0,0.0379,-0.0339,-0.0717,50.5696,49.134,52.0052,46.4133,50.1478,50.8103,4.3338,-44.6563,2.9192,False
2013-05-31,63.9,64.577,63.48,49.6580603946,12413500.0,0.0102,-0.1003,-0.1105,50.5927,49.2333,51.9521,41.8741,50.0805,50.7775,2.4869,-68.658,4.5687,False
2013-06-03,63.37,63.67,62.69,49.7362867027,13371100.0,-0.0208,-0.1449,-0.1241,50.5852,49.2089,51.9616,42.7314,49.9741,50.7222,0.2701,-82.2343,5.8786,False
2013-06-04,63.43,64.045,63.2,50.1138514286,14394800.0,-0.0462,-0.1481,-0.1018,50.5932,49.2297,51.9567,46.7897,49.9729,50.683,0.1236,-54.4232,4.6354,False
2013-06-05,63.65,63.65,62.68,49.6733592484,10345000.0,-0.0738,-0.184,-0.1102,50.5748,49.1726,51.9769,42.9823,49.8774,50.588,-0.339,-79.4081,6.1887,False
2013-06-06,63.34,63.82,62.53,49.5317724762,10775900.0,-0.1033,-0.2214,-0.1181,50.5434,49.0788,52.008,41.8106,49.7427,50.4722,-0.5066,-79.6473,5.6168,False
2013-06-07,62.9,63.1105,61.415,48.8474364105,29483700.0,-0.1432,-0.3027,-0.1595,50.4782,48.8435,52.113,36.6384,49.5805,50.3055,-1.6127,-126.3909,8.89,False
2013-06-10,62.11,62.2,61.67,48.792374888,11084000.0,-0.188,-0.3674,-0.1794,50.3896,48.5985,52.1807,36.2518,49.3918,50.0845,-3.2421,-135.1842,8.89,False
2013-06-11,61.47,62.05,61.15,48.5013354118,11794100.0,-0.2379,-0.4371,-0.1992,50.2795,48.3166,52.2425,34.2077,49.0693,49.8708,-4.1133,-147.6602,10.3889,False
2013-06-12,61.966,61.97,61.01,48.0687091634,14631700.0,-0.2945,-0.5212,-0.2267,50.1281,47.9821,52.2741,31.3888,48.7483,49.6459,-4.6035,-154.2656,10.7908,False
2013-06-13,61.22,62.1192,60.75,48.7373133655,11578600.0,-0.3412,-0.5279,-0.1867,50.0015,47.8411,52.1619,39.6268,48.5894,49.4933,-4.7819,-134.3732,11.5399,False
2013-06-14,61.79,61.93,61.34,48.2810893217,9871600.0,-0.3857,-0.5635,-0.1778,49.8482,47.6566,52.0397,36.429,48.4762,49.3791,-5.9323,-131.8446,11.5399,False
2013-06-17,61.61,62.35,61.49,48.8238386151,13528500.0,-0.4168,-0.5416,-0.1248,49.684,47.713,51.655,42.358,48.4825,49.2828,-5.962,-106.6688,9.9968,False
2013-06-18,62.29,62.73,62.01,49.0676825006,11624400.0,-0.4333,-0.4989,-0.0656,49.552,47.7993,51.3048,44.8346,48.5957,49.2126,-5.2894,-83.7918,8.6141,False
2013-06-19,62.63,62.8,61.83,48.6979837065,11231900.0,-0.4444,-0.4892,-0.0448,49.4148,47.8565,50.9732,41.9096,48.7216,49.1158,-4.6253,-90.5374,9.1641,False
2013-06-20,61.4,61.855,60.67,47.9192564594,14425500.0,-0.4632,-0.5382,-0.075,49.2595,47.7563,50.7626,36.5308,48.558,48.9634,-5.9752,-137.2695,12.6111,False
2013-06-21,60.93,61.05,60.215,47.7226081647,25052800.0,-0.4878,-0.5861,-0.0983,49.1459,47.542,50.7497,35.3048,48.4463,48.8343,-5.4552,-156.3127,13.9141,False
2013-06-24,60.0,60.21,59.46,47.1051325192,17769700.0,-0.5235,-0.6662,-0.1428,48.9877,47.2404,50.735,31.7232,48.1025,48.6589,-5.9156,-186.5209,16.027,False
2013-06-25,60.42,62.38,60.37,48.6193243886,21204900.0,-0.5389,-0.6006,-0.0617,48.9127,47.2389,50.5865,46.0921,48.0129,48.5593,-3.3211,-102.2493,8.2605,False
2013-06-26,62.56,62.92,61.17,48.194564072,22000700.0,-0.5464,-0.5762,-0.0299,48.8149,47.2149,50.4148,43.3501,47.9122,48.4607,-1.6045,-86.1979,6.4571,False
2013-06-27,61.63,61.77,60.27,48.045111368,14249000.0,-0.5496,-0.5625,-0.0129,48.7069,47.2086,50.2051,42.3993,47.9373,48.3616,-4.0891,-117.3283,9.0256,False
2013-06-28,60.64,61.63,60.55,48.0529772998,13533100.0,-0.5486,-0.5447,0.0039,48.6266,47.1693,50.0839,42.4704,48.0034,48.3086,-4.0353,-110.3015,9.0256,True
2013-07-01,61.495,61.61,60.9,47.9507201865,7457400.0,-0.5454,-0.5327,0.0127,48.5373,47.1456,49.929,41.752,48.1725,48.2525,-3.2354,-102.8424,9.0256,True
2013-07-02,60.74,61.235,60.635,47.9192564594,7922200.0,-0.5403,-0.5198,0.0205,48.4276,47.216,49.6392,41.5204,48.0325,48.2137,-4.3875,-109.0354,9.7926,True
2013-07-03,60.74,61.34,60.66,47.9113905276,4380100.0,-0.5331,-0.5043,0.0288,48.3395,47.2533,49.4257,41.4588,47.9759,48.2032,-3.6292,-103.1961,9.4209,True
2013-07-05,60.75,60.96,60.27,47.9428542548,11158000.0,-0.5233,-0.4839,0.0393,48.26,47.3105,49.2096,41.8286,47.9554,48.1503,-4.4814,-110.4871,10.5647,True
2013-07-08,60.75,60.94,59.83,47.187724803,17681600.0,-0.5232,-0.5227,0.0004,48.1771,47.1596,49.1945,35.9837,47.7824,48.0774,-3.4392,-127.5385,11.8419,True
2013-07-09,60.15,60.34,59.02,46.7157688957,24848100.0,-0.5355,-0.5848,-0.0493,48.0732,46.9142,49.2323,32.9048,47.5354,47.9368,-2.9904,-152.2739,14.1374,False
2013-07-10,59.23,60.65,59.2,47.5416917335,19127100.0,-0.5406,-0.5609,-0.0203,48.0252,46.8616,49.1889,42.181,47.4599,47.8351,-2.2562,-124.0233,12.9923,False
2013-07-11,61.15,61.37,60.81,48.2181618674,13293700.0,-0.5288,-0.4818,0.047,48.0327,46.8662,49.1993,48.4369,47.5212,47.8031,-0.9682,-72.9662,10.3767,True
2013-07-12,61.35,62.02,61.29,48.7845089562,11053300.0,-0.4969,-0.3691,0.1277,48.0351,46.8627,49.2075,52.9986,47.6896,47.8608,-0.1597,-42.8998,8.0798,True
2013-07-15,61.39,61.66,60.85,48.2024300038,14772100.0,-0.4621,-0.3231,0.139,48.0311,46.8615,49.2008,48.2938,47.8925,47.8928,-0.436,-64.6774,9.378,True
2013-07-16,61.49,61.88,61.2,48.6507881158,13334400.0,-0.4192,-0.2476,0.1716,48.0225,46.8741,49.1709,51.8234,48.2795,47.9958,-0.7538,-45.6433,8.5981,True
2013-07-17,62.05,62.66,61.56,49.2800626589,12761700.0,-0.3625,-0.1354,0.227,48.0331,46.8431,49.2232,56.3083,48.6272,48.0399,-0.1116,-14.6395,5.8763,True
2013-07-18,61.94,62.02,60.82,48.0726421293,23681900.0,-0.3184,-0.1423,0.1761,48.0018,46.8511,49.1526,47.263,48.5981,48.0317,-1.242,-58.5599,8.0986,True
2013-07-19,61.22,61.57,61.09,48.344016776,14614700.0,-0.2796,-0.1244,0.1552,48.0231,46.8636,49.1826,49.2271,48.51,48.0517,-0.4608,-54.3357,8.0986,True
2013-07-22,61.68,62.21,61.495,48.9339616602,12712900.0,-0.2361,-0.062,0.1741,48.0837,46.8681,49.2992,53.2798,48.6563,48.1104,1.9001,-24.5944,5.863,True
2013-07-23,62.27,62.75,62.21,49.0047550463,9017900.0,-0.1902,-0.0066,0.1836,48.1786,46.9871,49.3702,53.7544,48.7271,48.1807,4.2186,-3.1676,4.0172,True
