date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Upper Band,Real Middle Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-06-17,38.13,38.915,38.1,31.8771385914,5754500.0,0.5218,-0.008,0.5138,32.021,31.0781,30.1353,62.3602,31.6171,31.2857,-0.4222,125.7455,20.8732,False
2013-06-18,38.73,39.51,38.695,32.5211211893,7066600.0,0.5314,0.0381,0.5694,32.2845,31.169,30.0534,66.9508,31.8185,31.3782,5.1637,148.1942,22.7557,True
2013-06-19,39.35,39.475,38.77,32.182617516,5457700.0,0.541,0.0385,0.5795,32.3798,31.266,30.1521,62.6477,31.9242,31.4475,6.2015,136.7001,22.7557,True
2013-06-20,38.45,38.85,38.02,31.6294529769,5380700.0,0.5401,-0.0035,0.5367,32.4096,31.3085,30.2074,56.3109,31.9011,31.4641,-0.2311,103.252,19.0632,False
2013-06-21,38.39,38.495,37.53,31.3487426138,9182700.0,0.527,-0.0524,0.4746,32.3825,31.3531,30.3236,53.3754,31.9118,31.4883,2.6533,83.1236,16.7302,False
2013-06-24,37.65,37.87,37.29,30.869883759,6916400.0,0.4981,-0.1157,0.3823,32.2769,31.3919,30.5068,48.7323,31.7104,31.4745,2.7959,59.9898,15.602,False
2013-06-25,37.62,37.75,37.07,30.9194208819,5311700.0,0.4604,-0.1507,0.3097,32.2835,31.3811,30.4788,49.2219,31.39,31.4833,-1.3072,53.8868,14.5697,False
2013-06-26,37.78,38.07,37.555,31.2331559936,3703600.0,0.4232,-0.1489,0.2742,32.2841,31.3857,30.4873,52.3121,31.2001,31.5119,0.1842,68.7943,15.6834,False
2013-06-27,38.0,38.27,37.88,31.3404864266,3139600.0,0.3889,-0.137,0.2519,32.2822,31.3836,30.485,53.3527,31.1423,31.5312,0.3935,75.7377,16.3763,False
2013-06-28,37.68,38.12,37.5,31.1918750579,6723800.0,0.3551,-0.1354,0.2197,32.2787,31.3939,30.5092,51.6798,31.111,31.5207,0.0394,63.2648,14.5573,False
2013-07-01,37.74,38.34,37.72,31.2414121808,3729300.0,0.3232,-0.1273,0.1959,32.2779,31.4022,30.5265,52.2149,31.1853,31.5042,1.5091,68.4747,15.3364,False
2013-07-02,37.95,38.47,37.82,31.6129406026,4741900.0,0.2995,-0.0949,0.2047,32.2762,31.4435,30.6108,56.1198,31.324,31.5108,1.9208,76.415,15.7978,False
2013-07-03,38.17,38.59,38.09,31.6294529769,1926700.0,0.2817,-0.0712,0.2105,32.2668,31.4848,30.7027,56.2899,31.4032,31.5092,2.144,80.3166,16.2264,False
2013-07-05,38.39,38.96,38.33,32.0092375859,2119800.0,0.274,-0.031,0.243,32.32,31.5326,30.7453,60.1012,31.537,31.5268,3.5072,94.303,17.5424,False
2013-07-08,38.98,38.99,38.48,31.8110890942,5083600.0,0.2691,-0.0193,0.2499,32.3473,31.5558,30.7642,57.3079,31.6608,31.5612,2.1751,91.4068,17.649,False
2013-07-09,38.69,38.83,38.355,32.0505185216,3425500.0,0.2696,0.0019,0.2715,32.4033,31.5838,30.7644,59.7309,31.8226,31.5728,1.9901,93.6482,17.649,True
2013-07-10,38.68,38.9655,38.47,32.1168242233,3686400.0,0.2738,0.0168,0.2906,32.4647,31.614,30.7633,60.3978,31.9234,31.5458,1.4173,96.3868,18.1455,True
2013-07-11,39.13,39.28,38.845,32.3488941789,3553200.0,0.2832,0.0376,0.3208,32.5578,31.6487,30.7396,62.7134,32.0673,31.5569,1.6298,108.8697,19.2941,True
2013-07-12,39.18,39.41,39.17,32.5726759219,4426800.0,0.2983,0.0604,0.3587,32.6844,31.6901,30.6958,64.8377,32.18,31.6198,2.654,117.839,19.7674,True
2013-07-15,40.06,40.48,39.85,33.2357329381,9424700.0,0.3261,0.1111,0.4372,32.9693,31.7871,30.605,70.2231,32.4649,31.7456,5.3865,156.6648,23.5211,True
2013-07-16,40.02,40.2,39.84,33.2108683,4431300.0,0.3592,0.1325,0.4917,33.1893,31.8538,30.5184,69.7936,32.697,31.9016,3.7028,151.3425,23.4662,True
2013-07-17,40.08,40.72,40.0,33.5838378716,6027700.0,0.3991,0.1595,0.5585,33.4175,31.907,30.3964,72.497,32.9904,32.0793,3.4623,169.642,25.2237,True
2013-07-18,40.8,41.39,40.44,33.965095656,6849100.0,0.4462,0.1887,0.635,33.7516,31.9961,30.2405,74.9522,33.3136,32.2614,5.2579,193.0706,27.408,True
2013-07-19,41.14,41.47,40.96,34.2551831006,6954700.0,0.4991,0.2116,0.7107,34.1291,32.1274,30.1257,76.6513,33.6501,32.4557,7.1579,203.6856,27.6646,True
2013-07-22,41.55,41.55,40.8,34.2137420371,6220700.0,0.5511,0.2077,0.7587,34.4326,32.2706,30.1087,75.8636,33.8457,32.6572,8.3548,195.2654,26.7534,True
2013-07-23,41.2,41.59,40.845,33.907078167,5716100.0,0.5935,0.1697,0.7632,34.5962,32.4225,30.2488,70.148,33.985,32.8349,10.2491,184.7604,26.886,True
2013-07-24,41.2,42.11,41.01,34.2054538243,7273900.0,0.6312,0.1507,0.7818,34.7779,32.5868,30.3957,72.3219,34.1093,33.0077,11.9824,196.6542,28.5959,True
2013-07-25,41.24,41.67,41.19,34.4292355673,4596100.0,0.666,0.1393,0.8053,34.9852,32.7466,30.508,73.852,34.2021,33.1944,9.8808,190.0669,28.5959,True
2013-07-26,41.15,41.4225,40.88,34.271759526,3109600.0,0.6932,0.1088,0.802,35.1281,32.8931,30.6581,70.8969,34.2055,33.3452,8.6574,170.4338,26.7681,True
2013-07-29,41.3,41.3,40.7,33.8656371035,3981800.0,0.7061,0.0518,0.7579,35.1562,33.0268,30.8975,63.8388,34.1358,33.4822,8.7623,150.6766,25.713,True
2013-07-30,41.11,41.33,40.88,34.0396895703,4258100.0,0.7106,0.0179,0.7286,35.1726,33.1667,31.1609,65.4196,34.1624,33.6148,8.2168,150.6915,25.8177,True
2013-07-31,41.3,41.585,41.08,34.0811306338,4572900.0,0.7086,-0.008,0.7006,35.1998,33.2902,31.3805,65.801,34.1375,33.7457,8.5165,151.4473,26.7101,False
2013-08-01,41.22,41.71,41.21,34.3795062911,3554700.0,0.7058,-0.0113,0.6945,35.2323,33.4277,31.623,68.4825,34.1275,33.8811,8.5043,153.4659,27.147,False
2013-08-02,41.55,41.59,41.15,34.1805891862,3290500.0,0.6978,-0.0319,0.6659,35.2452,33.5362,31.8272,64.8505,34.1093,33.9883,7.1646,139.1009,26.7781,False
2013-08-05,41.21,41.77,41.2,34.5452705452,4382800.0,0.6913,-0.0262,0.665,35.2396,33.6729,32.1063,68.1668,34.2452,34.0756,7.5456,142.3637,27.4206,False
2013-08-06,41.72,41.9,41.23,34.3960827165,3466900.0,0.682,-0.0371,0.6449,35.1965,33.7902,32.384,65.4598,34.3165,34.1546,7.9063,134.7629,27.8853,False
2013-08-07,41.58,41.98,41.47,34.5618469706,5418600.0,0.6726,-0.0376,0.635,35.1277,33.9125,32.6972,67.019,34.4127,34.2198,7.7363,135.5603,28.1731,False
2013-08-08,42.0001,42.53,42.0,35.1834629233,11208800.0,0.672,-0.0024,0.6695,35.1635,34.0542,32.9449,72.0825,34.5735,34.301,8.2739,154.9988,30.123,False
2013-08-09,42.54,43.125,42.365,35.2414804122,7842500.0,0.6763,0.0173,0.6936,35.1888,34.1876,33.1865,72.5046,34.7856,34.3668,9.4265,161.188,32.1495,True
2013-08-12,43.05,43.05,42.5,35.2497686249,6014300.0,0.6821,0.0232,0.7053,35.2914,34.2883,33.2853,72.5681,34.9265,34.4359,6.3488,152.5506,32.1495,True
2013-08-13,42.52,42.76,42.041,35.05085152,7211000.0,0.6838,0.0067,0.6905,35.3057,34.3803,33.4549,68.5008,35.0575,34.5121,6.3682,131.0655,29.1612,True
2013-08-14,42.42,42.49,41.98,35.0840043708,9192000.0,0.6817,-0.0081,0.6736,35.3531,34.4553,33.5576,68.813,35.1619,34.5707,4.3468,120.9966,28.7676,False
2013-08-15,40.39,42.15,40.2,34.8353579898,13996900.0,0.672,-0.039,0.633,35.3816,34.4989,33.6161,63.7376,35.0923,34.5978,1.8362,85.1449,18.0905,False
2013-08-16,42.05,42.41,41.98,34.9762576057,5902100.0,0.6586,-0.0535,0.6051,35.4337,34.5349,33.6362,65.2919,35.0392,34.6447,2.2667,109.3418,19.0871,False
2013-08-19,41.88,42.41,41.85,34.7193230119,4687100.0,0.6381,-0.0822,0.5559,35.4498,34.5602,33.6706,60.2468,34.9332,34.7016,2.0698,99.4339,18.3549,False
2013-08-20,41.84,41.8799,41.47,34.6032880341,6069800.0,0.6108,-0.1091,0.5017,35.4326,34.595,33.7574,58.0754,34.8436,34.7392,0.697,82.7206,16.2305,False
2013-08-21,41.37,41.93,41.31,34.4292355673,4250600.0,0.5766,-0.1369,0.4397,35.4285,34.6062,33.7839,54.8957,34.7127,34.7624,-0.4275,75.7622,15.344,False
2013-08-22,41.66,41.94,41.47,34.661305523,3370000.0,0.5422,-0.1376,0.4046,35.4364,34.6178,33.7992,58.1677,34.6779,34.7812,0.6479,78.7604,15.385,False
2013-08-23,42.0,42.06,41.62,34.7690522881,3728500.0,0.51,-0.1289,0.3811,35.4478,34.6427,33.8375,59.6247,34.6364,34.8204,1.539,81.1039,15.8824,False
2013-08-26,40.8,42.23,40.8,34.6861701611,4880300.0,0.4783,-0.1266,0.3517,35.4056,34.6837,33.9618,57.9609,34.6298,34.8298,2.2518,69.1475,11.3345,False
2013-08-27,41.35,41.68,41.29,34.3720468997,5792800.0,0.4426,-0.1429,0.2997,35.3759,34.7003,34.0247,52.0616,34.5836,34.8282,0.8468,61.4625,11.3345,False
2013-08-28,41.51,41.69,41.28,34.3380652276,3218100.0,0.4046,-0.1519,0.2527,35.3498,34.7131,34.0765,51.4546,34.5653,34.8133,0.2525,59.0551,11.3345,False
2013-08-29,41.31,41.8,41.3,34.4789648435,3238900.0,0.3686,-0.1442,0.2243,35.3458,34.7181,34.0904,53.8453,34.5289,34.7663,0.2158,61.2077,11.8227,False
2013-08-30,41.6,41.82,41.385,34.4292355673,2748200.0,0.334,-0.1384,0.1955,35.3241,34.7306,34.137,52.8609,34.4609,34.7122,0.553,60.0211,11.9124,False
2013-09-03,41.62,42.13,41.62,34.661305523,5744600.0,0.305,-0.1157,0.1893,35.3248,34.7364,34.1479,56.809,34.4559,34.673,0.8619,69.4551,13.3024,False
2013-09-04,42.0,42.43,41.7,34.8685108406,5427900.0,0.2838,-0.085,0.1987,35.3295,34.76,34.1905,60.0128,34.5552,34.6608,1.2649,76.2575,14.6281,False
2013-09-05,41.96,42.32,41.85,34.9016636914,3360900.0,0.2683,-0.0618,0.2065,35.3421,34.777,34.2119,60.5149,34.6679,34.6487,0.8099,75.5114,14.6281,False
2013-09-06,42.15,42.365,41.67,35.0094104565,8196700.0,0.2584,-0.0396,0.2189,35.313,34.7683,34.2235,62.1691,34.774,34.6603,-0.388,73.6471,13.5507,False
2013-09-09,42.88,42.98,42.37,35.4403975171,5917100.0,0.2588,0.0016,0.2604,35.363,34.7782,34.1934,67.9274,34.9763,34.6912,-0.3362,98.1458,16.2848,True
2013-09-10,42.86,43.31,42.85,35.7139085363,4123300.0,0.2694,0.0424,0.3119,35.4873,34.8014,34.1155,70.9354,35.1868,34.7575,0.6039,112.7275,17.705,True
2013-09-11,43.02,43.69,43.02,35.9957077681,4457300.0,0.2898,0.0813,0.3711,35.7056,34.8487,33.9917,73.6622,35.4122,34.8503,2.1749,123.4591,19.3081,True
2013-09-12,43.3,43.82,43.25,36.1780484476,4545800.0,0.3174,0.1104,0.4278,35.9352,34.9034,33.8715,75.2707,35.6675,34.9669,3.1301,129.0519,19.8512,True
2013-09-13,43.79,43.83,43.33,36.277507,4092100.0,0.3489,0.1263,0.4753,36.1674,34.9755,33.7836,76.1229,35.9211,35.0747,3.9858,129.552,19.8934,True
2013-09-16,43.99,44.01,43.24,36.0951663206,4725700.0,0.3777,0.1148,0.4925,36.3194,35.0314,33.7434,71.2968,36.0521,35.1631,3.7727,126.2412,20.6578,True
2013-09-17,43.48,43.98,43.46,36.3189480636,3129700.0,0.4058,0.1125,0.5182,36.5062,35.1114,33.7166,73.5055,36.1731,35.2719,3.702,132.7582,20.6578,True
2013-09-18,43.85,44.25,43.68,36.4598476795,3464300.0,0.4334,0.1104,0.5437,36.6952,35.2042,33.7133,74.813,36.2659,35.4111,5.6593,143.6664,21.8151,True
2013-09-19,44.1,44.65,44.04,36.7333586987,3741800.0,0.4626,0.1168,0.5794,36.9061,35.3194,33.7328,77.1575,36.377,35.5708,6.487,162.4197,23.4964,True
2013-09-20,44.12,44.12,43.17,35.805078876,8750600.0,0.4754,0.0512,0.5266,36.9466,35.3766,33.8066,57.6452,36.2825,35.6592,5.1979,118.229,17.8893,True
2013-09-23,42.97,43.615,42.97,35.8548081522,3934800.0,0.4769,0.0063,0.4832,36.9881,35.4309,33.8737,58.2512,36.2344,35.7542,3.6971,105.9047,16.6511,True
2013-09-24,42.47,43.45,42.45,35.5398560695,6590900.0,0.4653,-0.0467,0.4186,36.9932,35.4736,33.954,53.0962,36.0786,35.8128,2.8889,85.1559,13.4992,False
2013-09-25,42.98,43.205,42.61,35.415532879,6168900.0,0.4429,-0.0896,0.3533,36.9597,35.5258,34.0918,51.1807,35.8697,35.8493,3.6588,78.8747,13.4992,False
2013-09-26,42.99,43.38,42.84,35.7470613871,4970700.0,0.4192,-0.0947,0.3246,36.9244,35.5962,34.268,55.7426,35.6725,35.9056,4.0537,93.1052,14.3051,False
2013-09-27,42.88,43.04,42.47,35.2912096884,4011100.0,0.3878,-0.1258,0.262,36.8723,35.6368,34.4014,48.9974,35.5697,35.9244,2.9665,63.8376,12.0603,False
2013-09-30,42.06,42.79,42.06,35.3243625392,4608400.0,0.3527,-0.1401,0.2126,36.7979,35.6816,34.5652,49.4738,35.4636,35.9167,2.3195,47.4761,9.6341,False
2013-10-01,42.67,43.125,42.48,35.6807556854,3880300.0,0.3222,-0.1222,0.1999,36.7463,35.7326,34.7188,54.3818,35.4918,35.9145,2.3617,72.1839,11.2311,False
2013-10-02,42.82,43.145,42.51,35.5067032187,3656900.0,0.2925,-0.1187,0.1738,36.7049,35.7645,34.824,51.7514,35.51,35.8819,1.6851,65.7377,11.3262,False
2013-10-03,42.71,42.86,42.0,34.8933754787,6358500.0,0.2545,-0.152,0.1025,36.706,35.7641,34.8221,43.76,35.3393,35.7962,1.276,24.6605,8.3157,False
2013-10-04,42.1,42.37,42.1,35.0342750946,4490700.0,0.2149,-0.1583,0.0567,36.7034,35.7653,34.8272,45.8193,35.2879,35.7134,0.0118,15.6109,8.3157,False
2013-10-07,42.04,42.215,41.74,34.74418765,5508700.0,0.1713,-0.1744,-0.003,36.7613,35.7305,34.6997,42.3949,35.1719,35.6233,-1.7799,-12.4028,6.2188,False
2013-10-08,42.11,42.25,41.51,34.5204059071,4784500.0,0.1235,-0.1912,-0.0676,36.8289,35.6708,34.5128,39.9285,34.9398,35.5034,-2.4475,-29.1493,4.8994,False
2013-10-09,41.64,41.76,41.215,34.3214888022,5269900.0,0.0722,-0.2055,-0.1333,36.874,35.5871,34.3002,37.8323,34.7027,35.3608,-4.4175,-63.6088,3.2269,False
2013-10-10,41.5,41.79,41.4,34.4789648435,4726900.0,0.0236,-0.1943,-0.1707,36.8449,35.5021,34.1594,40.4826,34.6199,35.2105,-4.6326,-54.28,3.3862,False
2013-10-11,41.46,41.66,41.13,34.4541002054,5854900.0,-0.0211,-0.1789,-0.2001,36.7781,35.411,34.0438,40.1927,34.5038,35.1205,-4.9509,-69.3338,1.8516,False
2013-10-14,41.27,41.94,41.18,34.5867116087,4145600.0,-0.0589,-0.1512,-0.2102,36.7098,35.3356,33.9613,42.5437,34.4723,35.0359,-4.7035,-54.7615,3.3643,False
2013-10-15,41.26,41.44,40.34,33.7330257003,12023700.0,-0.1039,-0.1799,-0.2838,36.6698,35.2063,33.7427,33.4693,34.3149,34.9155,-5.7754,-128.948,1.2777,False
2013-10-16,40.81,40.88,40.25,33.51753217,6683200.0,-0.1542,-0.2012,-0.3555,36.5795,35.0591,33.5388,31.6439,34.1541,34.7889,-7.6158,-155.0019,1.7584,False
2013-10-17,40.0,40.7,39.79,33.8076196146,5787200.0,-0.2003,-0.1841,-0.3844,36.3195,34.9129,33.5062,36.629,34.0198,34.6596,-8.5101,-150.4344,3.4224,False
2013-10-18,40.71,41.54,40.5,34.4148923095,4780100.0,-0.2311,-0.1232,-0.3543,36.2033,34.8433,33.4833,45.5376,34.012,34.6012,-5.5002,-79.4606,1.1614,False
2013-10-21,41.41,41.715,41.38,34.6478188226,3279400.0,-0.2465,-0.0616,-0.308,36.0629,34.783,33.5031,48.5121,34.0242,34.5561,-4.0033,-39.5782,2.0808,False
2013-10-22,40.99,41.15,40.45,33.8658512429,7289100.0,-0.2633,-0.0674,-0.3307,35.9891,34.6993,33.4094,40.5466,34.0507,34.4351,-4.9439,-115.1688,2.8056,False
2013-10-23,40.45,40.45,38.93,32.4932485764,8841000.0,-0.3015,-0.1527,-0.4541,36.1181,34.5532,32.9882,30.9799,33.8459,34.2342,-6.031,-226.4685,9.9688,False
2013-10-24,39.22,39.44,39.07,32.6845810693,2930100.0,-0.3473,-0.1832,-0.5304,36.0639,34.4001,32.7362,33.3293,33.6213,34.087,-8.747,-234.523,9.9688,False
2013-10-25,39.57,39.6,39.23,32.7677691097,3713200.0,-0.3933,-0.1842,-0.5775,36.0286,34.2739,32.5192,34.3699,33.2919,33.9359,-7.653,-211.5155,9.0935,False
2013-10-28,39.49,39.93,39.03,33.0173332309,4959300.0,-0.4322,-0.1557,-0.5879,35.9251,34.1585,32.392,37.5054,32.9658,33.8208,-6.3394,-190.8754,7.3022,False
2013-10-29,39.95,40.215,39.66,33.0797242612,4635200.0,-0.4627,-0.1217,-0.5844,35.7085,34.0285,32.3485,38.2951,32.8085,33.7247,-6.4036,-157.0557,5.7768,False
2013-10-30,39.94,39.98,38.85,32.3851041239,5010900.0,-0.4962,-0.1342,-0.6304,35.5541,33.8724,32.1907,33.2792,32.7869,33.5956,-6.9937,-195.5319,9.4955,False
2013-10-31,38.74,39.25,38.68,32.2852784755,6122700.0,-0.5304,-0.1368,-0.6672,35.49,33.742,31.994,32.6213,32.707,33.4494,-8.0848,-207.4127,10.2515,False
2013-11-01,38.98,39.28,38.83,32.5556396067,4165600.0,-0.5577,-0.1092,-0.6669,35.3331,33.6181,31.903,36.2768,32.6646,33.3228,-6.9507,-183.8449,10.0864,False
2013-11-04,38.48,39.03,38.48,32.2353656512,4356700.0,-0.5831,-0.1015,-0.6846,35.2268,33.4926,31.7585,33.9397,32.5082,33.1661,-7.2035,-194.6988,11.6554,False
2013-11-05,38.55,38.75,38.5,32.0357143543,3781000.0,-0.6078,-0.0988,-0.7066,35.1457,33.3684,31.5911,32.5396,32.2994,33.0529,-7.9455,-193.9604,11.6554,False
2013-11-06,38.55,38.89,38.34,32.2520032593,4010900.0,-0.6259,-0.0726,-0.6985,35.0491,33.2649,31.4807,35.6223,32.2728,32.9685,-6.5289,-177.9121,12.3782,False
2013-11-07,38.46,39.62,38.45,32.817681934,7631900.0,-0.6285,-0.0105,-0.6391,34.8851,33.1818,31.4786,42.93,32.3793,32.9025,-4.8427,-139.2852,8.268,False
2013-11-08,39.63,39.93,39.32,33.2003469198,4985200.0,-0.6138,0.0591,-0.5547,34.7197,33.1192,31.5186,47.2684,32.5082,32.8216,-3.7989,-102.3506,6.5845,True
2013-11-11,39.75,39.97,39.53,33.1670717036,2856900.0,-0.588,0.1031,-0.4849,34.5012,33.0482,31.5952,46.936,32.6946,32.7228,-4.3454,-94.2092,6.3675,True
2013-11-12,39.94,40.44,39.7,33.4415922369,5935500.0,-0.551,0.1481,-0.4029,34.4646,33.0336,31.6027,50.0416,32.9757,32.6946,-2.0529,-72.7704,3.841,True
2013-11-13,40.21,41.3,39.75,34.3483418772,7005700.0,-0.4931,0.2315,-0.2616,34.6047,33.0751,31.5456,58.6136,33.395,32.8182,1.4003,-34.1887,0.5545,True
2013-11-14,41.13,42.685,40.72,34.1653281883,10528500.0,-0.427,0.2644,-0.1626,34.6642,33.093,31.5218,56.5166,33.6645,32.917,4.8771,5.5216,7.0015,True
2013-11-15,41.12,41.5,40.65,34.4564863297,5476400.0,-0.3536,0.2937,-0.0599,34.6734,33.0951,31.5168,59.0159,33.9158,33.0295,-0.0963,-10.9416,6.6462,True
2013-11-18,40.77,41.58,40.5,33.7493879863,4254900.0,-0.2899,0.2547,-0.0352,34.4946,33.0502,31.6058,51.3377,34.0322,33.0783,-0.3236,-27.1757,5.8799,True
2013-11-19,40.5,40.91,40.3,33.7660255944,2851600.0,-0.2347,0.2206,-0.0141,34.479,33.0452,31.6114,51.4968,34.0971,33.1241,-0.5832,-41.6964,4.8583,True
2013-11-20,40.61,40.79,40.32,33.5746931015,2162100.0,-0.1903,0.1776,-0.0127,34.5273,33.0993,31.6713,49.5028,33.9424,33.2034,0.8405,-46.4115,4.8583,True
2013-11-21,39.95,40.67,39.95,33.5996495136,2970900.0,-0.1542,0.1447,-0.0094,34.5756,33.145,31.7145,49.7746,33.8292,33.291,3.1187,-53.1099,2.9577,True
2013-11-22,40.4,40.68,40.08,33.8076196146,3599900.0,-0.1214,0.1312,0.0098,34.6444,33.197,31.7496,52.0775,33.6995,33.3745,2.7273,-44.8102,3.006,True
2013-11-25,40.78,40.92,40.55,33.9157640671,1791600.0,-0.0904,0.1238,0.0334,34.7197,33.2419,31.7642,53.2713,33.7328,33.4865,2.4793,-29.1757,4.1706,True
2013-11-26,40.9,41.03,40.78,34.0155897156,2867400.0,-0.0604,0.1199,0.0595,34.8018,33.2887,31.7756,54.3948,33.7827,33.6185,2.0266,-20.3814,4.7039,True
2013-11-27,40.9,41.27,40.79,34.306747857,1931500.0,-0.0279,0.1303,0.1024,34.9002,33.3848,31.8694,57.582,33.9291,33.7555,3.2266,-9.1823,5.8664,True
2013-11-29,41.12,41.34,40.9,34.315066661,1731100.0,0.0048,0.1308,0.1356,34.965,33.4863,32.0076,57.6726,34.0722,33.8553,5.3248,-5.1806,6.2057,True
2013-12-02,40.5,41.24,40.5,34.10709656,3235300.0,0.0326,0.1109,0.1434,35.0014,33.5639,32.1264,54.5531,34.1321,33.9158,4.9898,-17.7167,4.0265,True
2013-12-03,40.77,41.159,40.6,33.890807655,2346100.0,0.0522,0.0785,0.1307,34.9533,33.6467,32.34,51.452,34.1271,33.964,5.4548,-20.7942,4.0265,True
2013-12-04,39.7314,40.89,39.7314,33.8325760267,4046900.0,0.0647,0.0499,0.1146,34.8149,33.7365,32.6581,50.6219,34.0905,33.9901,5.5226,-41.1442,0.556,True
2013-12-05,40.57,41.46,40.57,34.4814427418,5517700.0,0.0822,0.0702,0.1524,34.7331,33.848,32.9628,58.5966,34.1254,33.999,6.6084,1.2119,2.3157,True
2013-12-06,41.95,41.95,41.43,34.5812683902,2883200.0,0.1034,0.0849,0.1883,34.7409,33.9361,33.1314,59.6702,34.1786,34.0267,5.8809,31.7255,4.695,True
2013-12-09,41.39,41.84,41.24,34.323385465,3260200.0,0.1215,0.0722,0.1937,34.7384,33.9923,33.2462,55.6743,34.2219,34.0178,4.7834,22.4613,3.699,True
2013-12-10,41.3,41.8,41.14,34.4897615458,3455400.0,0.139,0.07,0.2089,34.7311,34.0584,33.3857,57.6354,34.3417,34.0672,4.5784,26.4509,3.1737,True
2013-12-11,41.39,41.46,39.99,33.3251289804,3861600.0,0.1363,-0.0107,0.1256,34.7482,34.0526,33.357,43.2757,34.2402,34.0378,2.5223,-31.4608,2.5973,False
2013-12-12,39.99,40.11,39.34,32.9424639946,5612400.0,0.1147,-0.0863,0.0284,34.8148,33.9823,33.1498,39.7861,33.9324,33.9956,-2.8814,-82.2843,5.6313,False
2013-12-13,39.81,39.925,39.2956,33.0838836632,3780500.0,0.0844,-0.1212,-0.0368,34.8426,33.9282,33.0139,41.6492,33.6329,33.9612,-6.466,-81.4932,5.8351,False
2013-12-16,40.0,40.19,39.79,33.3001725682,2930400.0,0.0535,-0.1237,-0.0702,34.7901,33.8704,32.9507,44.465,33.4283,33.9274,-3.1566,-55.8824,4.466,False
2013-12-17,39.84,40.115,39.58,33.2336221359,3202200.0,0.0226,-0.1235,-0.1009,34.8045,33.8446,32.8848,43.7687,33.1771,33.8819,-3.5233,-62.1786,5.4517,False
2013-12-18,40.02,40.055,39.0,33.3084913723,3567100.0,-0.0055,-0.1124,-0.1179,34.8094,33.8218,32.8341,44.8104,33.1737,33.8348,-2.09,-72.9584,8.1143,False
2013-12-19,40.0,40.65,39.95,33.8076196146,2866600.0,-0.0224,-0.0676,-0.09,34.8146,33.8334,32.8522,51.2599,33.3468,33.8015,-0.3432,-17.9137,5.0286,False
2013-12-20,40.71,40.93,40.41,33.682837554,4969700.0,-0.0333,-0.0437,-0.077,34.8155,33.8376,32.8597,49.704,33.4665,33.7594,0.6393,0.056,3.6134,False
2013-12-23,40.61,40.68,40.23,33.5913307096,3208900.0,-0.0413,-0.032,-0.0733,34.8105,33.8268,32.843,48.5463,33.5248,33.725,0.0,-11.881,4.455,False
2013-12-24,40.32,40.54,40.28,33.5913307096,1799900.0,-0.047,-0.0226,-0.0696,34.7986,33.8105,32.8225,48.5463,33.5963,33.705,-0.9286,-12.0923,4.455,False
2013-12-26,40.22,40.66,40.22,33.5330990813,1862500.0,-0.0517,-0.0188,-0.0705,34.7768,33.7864,32.796,47.7341,33.6412,33.6851,-0.9018,-9.4946,3.8299,False
2013-12-27,40.33,40.81,40.32,33.8575324389,1943600.0,-0.0503,0.0057,-0.0446,34.7261,33.7639,32.8018,52.4801,33.6512,33.6435,-1.1146,13.2086,3.046,True
2013-12-30,40.73,41.085,40.71,34.0904589519,1918500.0,-0.0412,0.0361,-0.0051,34.6939,33.7527,32.8115,55.5826,33.7328,33.6107,-0.6168,45.8192,1.6157,True
2013-12-31,41.16,41.44,41.0,34.2235598166,1548000.0,-0.0257,0.0621,0.0364,34.7098,33.7585,32.8073,57.2898,33.8592,33.6041,0.485,74.5325,0.2029,True
date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Middle Band,Real Lower Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-01-03,37.0,37.44,36.69,30.3621282492,4300200.0,0.0982,-0.3077,-0.406,30.241,28.8985,31.5835,49.7312,29.9939,29.9928,-0.0534,-39.9833,10.1377,True
2012-01-04,35.71,36.01,35.12,29.4250510075,7319600.0,0.0589,-0.3324,-0.3913,30.1625,28.8218,31.5033,44.0216,29.8767,29.9108,-5.8562,-84.2623,13.442,True
2012-01-05,35.26,35.48,34.41,28.6242008538,9831700.0,-0.0165,-0.4118,-0.3954,30.0548,28.5891,31.5205,39.8339,29.667,29.7319,-6.3605,-104.5341,14.8814,False
2012-01-06,34.96,35.525,34.56,29.1649811122,11554000.0,-0.0247,-0.4262,-0.4016,29.9559,28.5308,31.3811,43.7081,29.5043,29.6326,-6.3159,-91.9803,14.7584,False
2012-01-09,35.51,35.66,34.96,28.9255516848,4949600.0,-0.0402,-0.4518,-0.4116,29.8707,28.4135,31.3278,42.4126,29.3004,29.564,-5.5114,-86.481,14.3848,False
2012-01-10,35.41,35.83,35.03,29.0039854628,5417100.0,-0.039,-0.4604,-0.4213,29.7518,28.425,31.0786,43.0055,29.0288,29.5321,-6.29,-80.4038,13.9099,False
2012-01-11,35.05,35.25,34.74,28.690250351,6126100.0,-0.0524,-0.4869,-0.4345,29.6535,28.3179,30.9892,41.1881,28.8818,29.5095,-6.2001,-90.8235,14.5255,False
