date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Middle Band,Real Lower Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-05-22,33.11,33.29,32.96,29.6339445736,311000.0,-0.1401,0.0042,-0.1443,29.708,28.8298,30.5862,49.2252,29.4128,29.485,-0.2475,-52.1457,5.8673,True
2012-05-23,32.89,33.21,32.78,29.6160550809,533000.0,-0.1218,0.018,-0.1398,29.6824,28.825,30.5399,48.9443,29.4336,29.4605,-2.0087,-64.6159,6.9836,True
2012-05-24,33.22,33.31,32.89,29.7860052611,285400.0,-0.0926,0.0378,-0.1303,29.6493,28.8646,30.434,51.7469,29.5427,29.4746,-2.969,-42.5844,6.2716,True
2012-05-25,33.38,33.49,32.95,29.6339445736,262700.0,-0.0807,0.0397,-0.1204,29.6006,28.9508,30.2504,49.16,29.6483,29.5076,-2.473,-37.7177,4.9926,True
2012-05-29,33.5,33.65,33.0,29.8038947538,257200.0,-0.0569,0.0508,-0.1077,29.5773,28.9953,30.1593,52.0316,29.6948,29.5455,-1.9501,-16.8626,3.8626,True
2012-05-30,32.89,33.16,32.86,29.5176628714,276300.0,-0.0605,0.0378,-0.0983,29.5317,29.1009,29.9624,47.2188,29.6715,29.5387,-4.2674,-65.2492,4.7745,True
2012-05-31,33.09,33.09,32.72,29.5266076177,450000.0,-0.0619,0.0291,-0.091,29.5088,29.1313,29.8862,47.3818,29.6536,29.5421,-4.0,-76.0883,5.6844,True
2012-06-01,32.48,32.84,32.4,29.0525360625,492700.0,-0.1001,-0.0073,-0.0928,29.4827,29.0578,29.9075,40.3138,29.5069,29.5037,-2.872,-128.0771,7.7336,False
2012-06-04,32.63,32.95,32.45,29.2135414963,404600.0,-0.116,-0.0186,-0.0975,29.4864,29.0727,29.9001,43.3868,29.4228,29.4761,0.2605,-106.5643,6.9215,False
2012-06-05,32.64,32.82,32.423,29.2761547206,477400.0,-0.1222,-0.0198,-0.1024,29.4884,29.0793,29.8976,44.5758,29.3173,29.4668,-0.1048,-106.8356,7.0963,False
2012-06-06,33.0,33.54,32.8118,29.9917344266,304900.0,-0.0686,0.0271,-0.0956,29.5071,29.0453,29.9689,55.9133,29.4121,29.4988,1.1358,-13.2874,1.9062,True
2012-06-07,33.97,34.11,33.66,30.3674137722,667000.0,0.0042,0.0799,-0.0757,29.5516,28.9573,30.1459,60.4627,29.5803,29.5558,2.8546,78.2232,1.9205,True
2012-06-08,33.91,34.2,33.84,30.5284192061,472200.0,0.074,0.1197,-0.0457,29.5966,28.8654,30.3279,62.2513,29.8755,29.6417,2.7554,101.6313,2.5083,True
2012-06-11,34.52,34.52,33.97,30.4210822502,667500.0,0.1193,0.132,-0.0127,29.6363,28.8213,30.4513,60.3027,30.117,29.7294,3.5154,117.5658,4.5762,True
2012-06-12,34.24,34.268,33.86,30.5910324303,619200.0,0.167,0.1438,0.0232,29.6951,28.788,30.6022,62.3044,30.3799,29.7973,3.2689,106.9008,3.8065,True
2012-06-13,34.23,34.3,33.87,30.3405795332,620100.0,0.1825,0.1274,0.0551,29.7365,28.7918,30.6813,57.7097,30.4497,29.8444,3.3964,93.9256,4.0155,True
2012-06-14,33.91,34.05,33.55,30.2064083384,716600.0,0.1818,0.1014,0.0804,29.7712,28.8111,30.7314,55.3661,30.4175,29.8838,2.6428,58.0412,1.7669,True
2012-06-15,33.75,34.28,33.67,30.4836954744,1066900.0,0.2013,0.0967,0.1046,29.8334,28.8579,30.8089,59.0485,30.4086,29.9303,3.4087,88.4425,3.295,True
2012-06-18,33.83,34.23,33.77,30.4031927575,870500.0,0.2079,0.0827,0.1253,29.8983,28.9528,30.8437,57.5711,30.405,29.9816,3.7902,84.3258,3.295,True
2012-06-19,34.21,34.35,34.0,30.4479164891,565000.0,0.2143,0.0712,0.1431,29.9421,28.9802,30.904,58.1937,30.3764,30.0245,3.8392,100.4848,4.0999,True
2012-06-20,34.0,34.101,33.8,30.4031927575,570200.0,0.2133,0.0562,0.1571,29.9806,29.0095,30.9516,57.2929,30.3889,30.0836,2.4362,78.8546,2.6517,True
2012-06-21,34.09,34.14,33.09,29.6339445736,694500.0,0.1487,-0.0068,0.1554,29.9814,29.0118,30.9511,44.5764,30.2744,30.0907,2.8004,9.5967,2.2573,False
2012-06-22,33.41,33.41,32.96,29.6249998273,9523900.0,0.0956,-0.0478,0.1435,29.9734,28.9947,30.9521,44.4535,30.1026,30.1289,0.3002,-30.9376,3.1199,False
2012-06-25,32.86,33.105,32.66,29.4192706618,593600.0,0.0366,-0.0855,0.1221,29.9627,28.9648,30.9605,41.6248,29.9059,30.1426,-1.1496,-71.0551,5.0859,False
2012-06-26,33.02,33.04,32.65,29.4371601544,408100.0,-0.0087,-0.1046,0.0959,29.9443,28.9223,30.9664,41.9689,29.7037,30.1533,-1.8128,-72.113,5.1511,False
