date,open,high,low,Close,vol,MACD,MACD_Signal,MACD_Hist,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-08-30,6.43,6.61,6.16,6.29,215600.0,-0.0808,-0.0925,0.0116,6.5055,7.1678,5.8432,43.9905,6.61,6.622,5.2548,-76.7237,0.6999,True
2013-09-03,6.82,6.83,6.49,6.61,296900.0,-0.0711,-0.0882,0.0171,6.506,7.1686,5.8434,49.1746,6.486,6.6313,-0.292,-37.3037,2.4046,True
2013-09-04,6.65,7.1,6.64,6.98,348100.0,-0.0332,-0.0772,0.044,6.552,7.2121,5.8919,54.403,6.566,6.6633,6.2874,-1.8844,4.4518,True
2013-09-05,7.12,7.74,7.02,7.11,582800.0,0.0073,-0.0603,0.0676,6.6075,7.2592,5.9558,56.1029,6.686,6.6633,27.0936,47.7347,9.0506,True
2013-09-06,7.19,7.2,6.76,6.94,368800.0,0.0253,-0.0432,0.0685,6.652,7.2658,6.0382,53.3178,6.786,6.6693,15.942,3.7895,6.9244,True
2013-09-09,7.15,7.5,7.14,7.44,384000.0,0.0791,-0.0187,0.0978,6.7205,7.3643,6.0767,59.6326,7.016,6.732,22.9508,54.0199,9.0062,True
2013-09-10,7.76,7.8,7.53,7.79,417300.0,0.1482,0.0147,0.1335,6.7865,7.5696,6.0034,63.3509,7.252,6.8187,20.1849,95.4201,11.0298,True
2013-09-11,7.83,8.18,7.77,8.0,354400.0,0.2174,0.0552,0.1622,6.8615,7.7936,5.9294,65.3997,7.456,6.9247,21.1852,124.2506,13.5075,True
2013-09-12,8.0,8.0,7.84,7.88,185300.0,0.2596,0.0961,0.1635,6.9,7.9286,5.8714,63.2353,7.61,7.026,11.7318,109.1117,13.5075,True
2013-09-13,7.89,8.14,7.89,8.06,175600.0,0.3041,0.1377,0.1664,6.9605,8.1059,5.8151,65.092,7.834,7.1227,14.6479,118.0217,14.4157,True
2013-09-16,8.26,8.3945,8.02,8.14,373500.0,0.3418,0.1785,0.1633,7.0425,8.2758,5.8092,65.9117,7.974,7.2,18.9023,129.7658,16.0452,True
2013-09-17,8.12,8.2,7.97,8.08,325500.0,0.3627,0.2154,0.1473,7.122,8.4065,5.8375,64.691,8.032,7.2567,25.1908,112.5798,15.6054,True
2013-09-18,8.05,8.3,7.71,8.25,555200.0,0.3885,0.25,0.1385,7.214,8.5441,5.8839,66.5705,8.082,7.368,26.5244,108.1473,13.3341,True
2013-09-19,8.33,8.4206,8.21,8.3,499600.0,0.4083,0.2816,0.1266,7.311,8.6606,5.9614,67.122,8.166,7.4873,27.9726,126.5357,14.13,True
2013-09-20,8.34,8.73,8.21,8.73,919900.0,0.4534,0.316,0.1374,7.417,8.8596,5.9744,71.4605,8.3,7.64,31.575,145.2026,16.139,True
2013-09-23,8.68,8.7,8.2,8.52,515600.0,0.4668,0.3462,0.1207,7.494,8.9981,5.9899,66.845,8.376,7.7887,24.2857,131.4762,16.0498,True
2013-09-24,8.49,8.49,7.77,8.05,467200.0,0.4346,0.3638,0.0707,7.535,9.0528,6.0172,57.8806,8.37,7.8847,15.8254,92.5874,12.277,True
2013-09-25,8.11,8.43,7.89,7.99,338200.0,0.3995,0.371,0.0286,7.6055,9.0693,6.1417,56.8381,8.318,7.952,19.5745,91.2167,12.277,True
2013-09-26,8.11,8.3,7.93,8.05,226600.0,0.3723,0.3713,0.0011,7.6825,9.0676,6.2974,57.6553,8.268,8.0147,21.2564,87.6641,12.277,True
2013-09-27,8.03,8.126,7.86,7.94,338800.0,0.338,0.3646,-0.0266,7.7575,9.0226,6.4924,55.5879,8.11,8.0813,20.2961,74.0829,11.6556,False
2013-09-30,7.63,8.2,7.2,8.12,445500.0,0.3216,0.356,-0.0344,7.849,8.9272,6.7708,58.2148,8.03,8.1267,24.0545,59.9804,6.0283,False
2013-10-01,8.14,8.52,8.05,8.32,413100.0,0.321,0.349,-0.028,7.9345,8.8676,7.0014,60.9636,8.084,8.162,24.7438,101.9172,8.3068,False
2013-10-02,8.1,8.49,8.1,8.36,201200.0,0.3201,0.3432,-0.0231,8.0035,8.8435,7.1635,61.5062,8.158,8.186,19.5775,103.2114,8.3068,False
2013-10-03,8.23,8.44,7.8,8.34,282900.0,0.3142,0.3374,-0.0232,8.065,8.8089,7.3211,61.0516,8.216,8.2167,9.0439,91.1289,5.8191,False
2013-10-04,8.41,9.0,8.34,8.93,450100.0,0.353,0.3405,0.0125,8.1645,8.8051,7.5239,68.4277,8.414,8.2747,25.0,139.9801,9.7541,True
2013-10-07,8.76,8.93,8.6,8.66,196800.0,0.3579,0.344,0.0139,8.2255,8.8083,7.6427,62.6136,8.522,8.3093,19.0667,133.035,9.7541,True
2013-10-08,8.64,8.89,8.0,8.06,412200.0,0.3097,0.3372,-0.0274,8.239,8.7926,7.6854,52.0781,8.47,8.308,13.9744,94.5547,4.8978,False
2013-10-09,8.03,8.08,7.47,7.62,288200.0,0.2334,0.3164,-0.083,8.22,8.8284,7.6116,45.997,8.322,8.266,-1.2225,42.8503,0.8878,False
2013-10-10,7.85,8.22,7.85,8.19,290600.0,0.2164,0.2964,-0.08,8.2355,8.824,7.647,53.5287,8.292,8.2587,2.75,75.2045,1.8953,False
2013-10-11,8.17,8.75,8.13,8.69,300700.0,0.2405,0.2852,-0.0447,8.267,8.8814,7.6526,58.9143,8.244,8.256,7.4939,111.841,5.5898,False
2013-10-14,8.55,8.83,8.27,8.75,224000.0,0.2614,0.2805,-0.019,8.2975,8.9434,7.6516,59.5175,8.262,8.2713,5.1879,115.568,6.1324,False
2013-10-15,8.68,8.92,8.53,8.58,272600.0,0.2613,0.2766,-0.0154,8.3225,8.9715,7.6735,56.978,8.366,8.3067,8.7805,115.0562,6.7456,False
2013-10-16,8.66,8.95,8.51,8.59,281400.0,0.259,0.2731,-0.0141,8.3395,8.9978,7.6812,57.0934,8.56,8.3467,7.8313,110.3112,6.9516,False
2013-10-17,8.52,8.87,8.5,8.66,188000.0,0.2598,0.2704,-0.0106,8.3575,9.03,7.685,57.9394,8.654,8.3873,5.3369,105.447,6.8716,False
2013-10-18,8.71,9.1,8.69,8.84,452200.0,0.2719,0.2707,0.0011,8.363,9.0492,7.6768,60.1066,8.684,8.4473,4.2383,116.3988,8.4738,True
2013-10-21,8.98,9.17,8.77,9.08,485500.0,0.2973,0.276,0.0213,8.391,9.1431,7.6389,62.8417,8.75,8.5113,5.4023,121.4917,8.9586,True
2013-10-22,9.16,9.37,8.76,9.0,558700.0,0.3076,0.2823,0.0252,8.4385,9.218,7.659,61.3397,8.834,8.5567,10.3651,119.6974,10.3385,True
2013-10-23,8.96,8.9825,8.7,8.74,269000.0,0.2913,0.2841,0.0072,8.476,9.2375,7.7145,56.627,8.864,8.582,6.554,98.5061,9.8306,True
2013-10-24,8.8,8.99,8.71,8.725,160600.0,0.274,0.2821,-0.0081,8.5098,9.2523,7.7672,56.3593,8.877,8.6077,8.3133,95.6472,9.8833,False
2013-10-25,8.77,8.77,7.9,7.9,426700.0,0.1916,0.264,-0.0724,8.5078,9.2567,7.7588,44.0811,8.689,8.539,7.9252,46.6795,3.2521,False
2013-10-28,8.11,8.2399,7.6001,7.86,386100.0,0.1216,0.2355,-0.1139,8.4948,9.2784,7.7111,43.5878,8.445,8.4857,0.4866,22.5461,0.958,False
2013-10-29,7.93,8.2,7.81,7.88,192200.0,0.067,0.2018,-0.1348,8.4728,9.2983,7.6472,43.9239,8.221,8.4737,-3.7559,26.2864,0.958,False
2013-10-30,8.24,8.78,7.63,7.67,320200.0,0.0067,0.1628,-0.1561,8.4383,9.3344,7.5421,41.1642,8.007,8.477,3.4158,29.8971,5.172,False
2013-10-31,7.76,7.9899,7.5303,7.55,290500.0,-0.0502,0.1202,-0.1704,8.3988,9.3749,7.4226,39.6394,7.772,8.4343,-5.3329,-0.8932,4.3955,False
2013-11-01,7.82,7.97,7.595,7.61,414500.0,-0.0894,0.0783,-0.1677,8.3328,9.3344,7.3311,40.8139,7.714,8.3623,-11.4444,-0.284,4.3955,False
2013-11-04,7.84,8.23,7.7,7.93,919300.0,-0.0936,0.0439,-0.1375,8.2963,9.3008,7.2917,46.7362,7.728,8.3077,-7.8387,18.5809,6.2619,False
2013-11-05,8.09,8.35,8.01,8.25,585400.0,-0.0703,0.0211,-0.0913,8.3058,9.3047,7.3068,51.8936,7.802,8.2857,-6.0742,41.0031,7.113,False
2013-11-06,7.72,8.23,7.72,8.0,369200.0,-0.0711,0.0026,-0.0738,8.3248,9.2845,7.365,48.003,7.868,8.2463,1.8564,17.4088,4.775,False
2013-11-07,8.02,8.12,7.63,7.68,226800.0,-0.0965,-0.0172,-0.0793,8.2993,9.2983,7.3002,43.5274,7.894,8.181,-1.2165,-2.0834,4.0582,False
2013-11-08,7.82,7.96,7.62,7.84,135600.0,-0.1026,-0.0343,-0.0683,8.2568,9.258,7.2555,46.2139,7.94,8.1143,-9.0286,-4.187,3.9778,False
2013-11-11,7.79,8.26,7.78,8.16,226200.0,-0.0806,-0.0435,-0.0371,8.2273,9.2031,7.2514,51.1895,7.986,8.053,-6.4553,22.5273,6.1887,False
2013-11-12,8.07,8.28,7.7501,8.22,318400.0,-0.0577,-0.0464,-0.0113,8.2093,9.1716,7.2469,52.0801,7.98,8.001,-7.1749,22.4113,5.9414,False
2013-11-13,8.1,8.19,7.92,7.95,308200.0,-0.0606,-0.0492,-0.0114,8.1773,9.1293,7.2252,47.8691,7.97,7.9483,-8.4916,12.3476,5.9414,False
2013-11-14,7.99,8.14,7.75,7.84,275500.0,-0.071,-0.0536,-0.0174,8.1363,9.0721,7.2004,46.2373,8.002,7.8893,-8.23,-4.9888,4.5107,False
2013-11-15,7.72,7.95,7.7,7.77,194100.0,-0.0839,-0.0596,-0.0243,8.0828,8.9728,7.1927,45.187,7.988,7.8807,-12.6374,-22.9705,4.0902,False
2013-11-18,7.77,7.9,7.5235,7.68,350300.0,-0.1002,-0.0678,-0.0325,8.0128,8.7912,7.2343,43.8159,7.892,7.8687,-13.8495,-41.3103,2.6083,False
2013-11-19,7.67,7.9,7.06,7.11,455800.0,-0.1574,-0.0857,-0.0717,7.9183,8.652,7.1845,36.3347,7.67,7.8173,-15.6884,-93.0279,1.1501,False
2013-11-20,7.26,7.29,6.67,6.8,386000.0,-0.2251,-0.1136,-0.1115,7.8213,8.606,7.0365,33.0468,7.44,7.7593,-18.8422,-159.6777,4.1541,False
2013-11-21,6.83,7.3353,6.83,7.07,504700.0,-0.254,-0.1416,-0.1123,7.7385,8.4719,7.0051,38.2603,7.286,7.7273,-18.406,-139.9974,3.7816,False
2013-11-22,7.1,7.17,6.95,7.11,171300.0,-0.2706,-0.1674,-0.1031,7.699,8.4771,6.9209,39.0141,7.154,7.694,-18.244,-144.9027,3.7816,False
2013-11-25,7.2,7.21,7.0,7.05,276700.0,-0.2853,-0.191,-0.0943,7.6585,8.4819,6.8351,38.2633,7.028,7.6353,-12.4989,-149.964,3.4437,False
2013-11-26,7.09,7.24,6.95,7.14,274700.0,-0.2863,-0.2101,-0.0763,7.6215,8.4679,6.7751,40.1154,7.034,7.5613,-11.7073,-150.4947,3.8416,False
2013-11-27,7.08,7.29,7.08,7.24,196900.0,-0.276,-0.2232,-0.0527,7.6,8.4621,6.7379,42.1804,7.122,7.5107,-16.9704,-137.7024,3.4082,False
2013-11-29,7.32,7.39,7.061,7.25,60600.0,-0.2639,-0.2314,-0.0325,7.585,8.4604,6.7096,42.3932,7.158,7.482,-7.5082,-132.1903,2.5377,False
2013-12-02,7.29,7.35,6.84,6.91,265600.0,-0.2785,-0.2408,-0.0377,7.55,8.4733,6.6267,37.3807,7.118,7.42,-7.7792,-166.0836,4.3474,False
2013-12-03,6.75,6.89,6.48,6.6,440900.0,-0.3116,-0.255,-0.0566,7.4835,8.4767,6.4903,33.5101,7.028,7.316,-16.2819,-220.0508,7.2017,False
2013-12-04,6.55,6.8,6.37,6.41,387100.0,-0.349,-0.2738,-0.0753,7.3915,8.4237,6.3593,31.3766,6.882,7.1953,-18.5629,-226.0231,8.0543,False
2013-12-05,6.26,6.6,6.0801,6.27,518300.0,-0.3856,-0.2961,-0.0895,7.305,8.4064,6.2036,29.875,6.688,7.0833,-19.8056,-237.0431,10.2639,False
2013-12-06,6.36,6.42,6.0,6.0,458700.0,-0.4314,-0.3232,-0.1082,7.221,8.4446,5.9974,27.1865,6.438,6.9607,-20.936,-239.8897,10.8657,False
2013-12-09,6.15,6.2453,5.66,5.72,564500.0,-0.4847,-0.3555,-0.1292,7.115,8.4664,5.7636,24.7152,6.2,6.824,-21.5415,-250.2347,13.3738,False
2013-12-10,5.71,5.85,5.38,5.65,748300.0,-0.5265,-0.3897,-0.1368,6.9895,8.3946,5.5844,24.1278,6.01,6.6887,-29.1768,-255.2611,15.3681,False
2013-12-11,5.65,5.6501,5.1,5.17,680600.0,-0.5915,-0.4301,-0.1615,6.837,8.3338,5.3402,20.5407,5.762,6.5593,-31.7621,-264.3361,17.3043,False
2013-12-12,5.12,5.13,4.54,4.89,1069000.0,-0.6581,-0.4757,-0.1824,6.684,8.3141,5.0539,18.7943,5.486,6.432,-37.3626,-279.8361,20.981,False
2013-12-13,5.05,5.97,5.05,5.7,986800.0,-0.6381,-0.5082,-0.13,6.577,8.17,4.984,35.7304,5.426,6.3407,-26.6585,-194.9895,13.297,False
2013-12-16,5.86,5.86,5.5,5.56,308600.0,-0.6264,-0.5318,-0.0946,6.4665,8.0193,4.9137,34.4018,5.394,6.2373,-26.2893,-175.6534,13.297,False
2013-12-17,5.58,5.85,5.52,5.77,277900.0,-0.5933,-0.5441,-0.0492,6.371,7.8465,4.8955,38.101,5.418,6.152,-25.9494,-158.2303,13.297,False
2013-12-18,5.83,5.96,5.75,5.8,237300.0,-0.5582,-0.5469,-0.0113,6.3055,7.7602,4.8508,38.6308,5.544,6.0627,-24.557,-139.1591,12.3145,False
2013-12-19,5.76,5.99,5.62,5.98,325100.0,-0.51,-0.5395,0.0295,6.2645,7.7073,4.8217,41.8308,5.762,5.9787,-17.8326,-129.4279,13.219,True
2013-12-20,6.02,6.09,5.7,5.7,377800.0,-0.4888,-0.5294,0.0406,6.196,7.6091,4.7829,38.4861,5.762,5.8753,-16.9768,-125.0059,12.3127,True
2013-12-23,5.71,5.84,5.53,5.61,464600.0,-0.4737,-0.5183,0.0445,6.121,7.4906,4.7514,37.4547,5.772,5.7887,-18.5495,-130.2986,13.5096,True
2013-12-24,5.65,5.875,5.61,5.83,132800.0,-0.439,-0.5024,0.0634,6.06,7.3659,4.7541,41.5567,5.784,5.7373,-18.516,-116.285,13.1861,True
2013-12-26,5.86,5.98,5.67,5.78,280700.0,-0.4108,-0.4841,0.0733,5.992,7.2041,4.7799,40.9035,5.78,5.6953,-17.4033,-108.6312,12.2106,True
2013-12-27,5.78,5.9,5.7,5.87,265200.0,-0.3768,-0.4626,0.0858,5.9235,6.9921,4.8549,42.6423,5.758,5.6687,-19.0672,-103.2711,12.2106,True
2013-12-30,5.89,6.44,5.88,6.39,756700.0,-0.3044,-0.431,0.1266,5.8805,6.7894,4.9716,51.48,5.896,5.6947,-12.8552,-72.6179,7.2924,True
2013-12-31,6.41,6.59,6.12,6.34,460400.0,-0.2482,-0.3944,0.1462,5.852,6.6602,5.0438,50.6756,6.042,5.736,-10.3401,-62.6693,5.9803,True
date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-06-26,6.31,6.46,5.95,5.99,95800.0,-0.2126,-0.0394,-0.2521,7.7493,5.3957,6.5725,37.9997,6.456,6.7533,-19.9008,-129.7649,7.0831,False
2012-06-27,5.97,5.99,5.62,5.85,152400.0,-0.2291,-0.0658,-0.2949,7.7135,5.3155,6.5145,36.6854,6.266,6.6973,-23.2543,-157.3999,9.4607,False
2012-06-28,5.82,6.37,5.68,6.29,162400.0,-0.2413,-0.0488,-0.2901,7.6732,5.2948,6.484,43.2902,6.204,6.6767,-14.4966,-121.996,6.2762,False
2012-06-29,6.42,6.624,6.06,6.22,266700.0,-0.2507,-0.0378,-0.2885,7.6681,5.3269,6.4975,42.5339,6.126,6.626,-16.3626,-98.9404,4.2152,False
2012-07-02,6.22,6.6,5.85,6.19,97100.0,-0.2579,-0.0285,-0.2864,7.5084,5.6096,6.559,42.1954,6.108,6.6087,10.3679,-104.2716,5.7519,False
2012-07-03,5.77,6.27,5.77,6.19,56600.0,-0.2626,-0.0189,-0.2815,7.3889,5.8151,6.602,42.1954,6.148,6.5493,10.0,-113.8183,6.3341,False
2012-07-05,6.15,6.36,6.08,6.19,52000.0,-0.265,-0.0095,-0.2745,7.3826,5.7714,6.577,42.1954,6.216,6.494,-5.0746,-97.3069,5.5879,False
2012-07-06,6.34,6.34,5.97,6.24,89900.0,-0.2643,0.0025,-0.2618,7.3778,5.7402,6.559,43.1233,6.206,6.4273,-9.1691,-96.3416,6.4042,True
2012-07-09,6.22,6.43,6.15,6.2,97300.0,-0.2619,0.0098,-0.2521,7.3291,5.7109,6.52,42.538,6.202,6.3733,-10.1955,-86.1554,5.6442,True
2012-07-10,6.32,6.335,5.77,5.81,81400.0,-0.2641,-0.0087,-0.2728,7.3542,5.6218,6.488,37.2558,6.126,6.2973,-13.5744,-109.378,8.452,False
2012-07-11,5.81,6.02,5.62,5.74,104000.0,-0.2695,-0.0219,-0.2914,7.3009,5.5411,6.421,36.3869,6.036,6.2133,-14.9718,-121.3633,9.5327,False
2012-07-12,5.7,5.95,5.4,5.49,134600.0,-0.2802,-0.0425,-0.3226,7.2677,5.4213,6.3445,33.4056,5.896,6.126,-18.4932,-132.3277,11.098,False
2012-07-13,5.5,6.12,5.5,6.04,154400.0,-0.284,-0.0155,-0.2996,7.1188,5.4502,6.2845,44.1851,5.856,6.0887,-15.8184,-104.0783,9.6077,False
2012-07-16,6.28,6.369,5.66,5.67,52900.0,-0.2887,-0.0188,-0.3076,7.0228,5.4122,6.2175,39.5686,5.75,6.026,-13.3469,-99.2459,7.4606,False
2012-07-17,5.76,5.79,5.6,5.65,46500.0,-0.2934,-0.0186,-0.3119,6.9197,5.3853,6.1525,39.3306,5.718,5.984,-20.1379,-113.2341,7.9027,False
2012-07-18,5.66,5.99,5.63,5.97,49200.0,-0.292,0.0057,-0.2863,6.7651,5.4369,6.101,45.0014,5.764,5.9827,-15.8708,-94.4599,6.1831,True
2012-07-19,6.07,6.07,5.7469,5.88,94400.0,-0.2876,0.0175,-0.2701,6.642,5.468,6.055,43.7686,5.842,5.9847,-14.1443,-88.4038,5.4992,True
2012-07-20,5.96,6.33,5.95,6.1,144300.0,-0.2774,0.0406,-0.2368,6.5621,5.4979,6.03,47.533,5.854,5.972,-7.1848,-68.2339,3.3002,True
2012-07-23,6.03,6.25,6.03,6.21,41600.0,-0.2618,0.0626,-0.1992,6.4798,5.5402,6.01,49.3495,5.962,5.9713,-6.8554,-63.6556,3.3002,True
2012-07-24,6.23,6.25,5.76,5.83,74100.0,-0.249,0.0512,-0.1978,6.4464,5.5286,5.9875,43.7439,5.998,5.9473,-5.0152,-78.3023,5.4174,True
2012-07-25,5.87,6.01,5.65,5.76,63400.0,-0.2392,0.0391,-0.2001,6.4455,5.5065,5.976,42.7847,5.956,5.9187,-6.9659,-86.0415,6.2677,True
2012-07-26,5.81,5.92,5.64,5.87,96900.0,-0.2295,0.0388,-0.1908,6.4455,5.5085,5.977,44.8218,5.954,5.8973,-1.1686,-83.2264,6.3456,True
2012-07-27,5.93,5.93,5.77,5.84,21300.0,-0.2204,0.0367,-0.1837,6.4035,5.5055,5.9545,44.3603,5.902,5.8707,-6.9074,-78.2251,6.2558,True
2012-07-30,5.89,6.23,5.76,5.9,72100.0,-0.2105,0.0393,-0.1713,6.371,5.506,5.9385,45.5615,5.84,5.8507,-5.9481,-67.6649,3.5891,True
2012-07-31,5.91,5.91,5.63,5.81,66000.0,-0.2018,0.035,-0.1668,6.3394,5.4996,5.9195,44.0337,5.836,5.8507,-10.4545,-79.7675,4.6437,True
2012-08-01,5.87,6.1155,5.63,5.64,30400.0,-0.1964,0.0215,-0.1749,6.3094,5.4746,5.892,41.2354,5.812,5.844,-2.4641,-76.8779,2.8354,True
2012-08-02,5.63,5.89,5.612,5.78,23900.0,-0.1908,0.0226,-0.1681,6.2681,5.4749,5.8715,44.3555,5.794,5.8633,-7.3899,-78.0091,2.9848,True
2012-08-03,5.89,6.06,5.65,6.03,26900.0,-0.1808,0.0398,-0.141,6.2281,5.4939,5.861,49.4869,5.832,5.8627,-4.4164,-63.9197,1.4867,True
2012-08-06,6.02,6.33,5.988,6.33,28900.0,-0.1635,0.0693,-0.0941,6.262,5.473,5.8675,54.8412,5.918,5.9067,-1.5552,-35.9829,0.843,True
2012-08-07,6.25,6.89,6.22,6.67,194500.0,-0.1366,0.1074,-0.0292,6.4362,5.3848,5.9105,59.9909,6.09,5.9747,8.7609,0.9031,5.4224,True
2012-08-08,6.59,6.59,4.81,5.07,633000.0,-0.1304,0.0247,-0.1057,6.5152,5.2388,5.877,38.0904,5.976,5.9147,9.4684,-102.1445,5.7258,True
2012-08-09,5.43,5.75,5.19,5.56,211200.0,-0.1294,0.0041,-0.1253,6.5109,5.2501,5.8805,44.713,5.932,5.8933,-3.3613,-99.7663,5.7258,True
2012-08-10,5.58,5.8606,5.552,5.63,90800.0,-0.1303,-0.0034,-0.1337,6.495,5.225,5.86,45.6036,5.852,5.862,-4.2386,-80.2156,4.8266,False
2012-08-13,5.65,5.72,5.01,5.07,145000.0,-0.1409,-0.0425,-0.1834,6.5492,5.1108,5.83,40.0706,5.6,5.786,-10.19,-122.9442,8.6967,False
2012-08-14,5.07,5.32,5.06,5.17,128700.0,-0.1552,-0.0571,-0.2122,6.5777,5.0343,5.806,41.4302,5.3,5.742,-8.1174,-131.1413,8.6967,False
2012-08-15,5.17,5.21,4.66,5.04,153500.0,-0.1727,-0.0701,-0.2428,6.5955,4.9235,5.7595,40.1611,5.294,5.694,-13.0217,-154.8182,11.4451,False
2012-08-16,5.04,5.18,5.0,5.06,35100.0,-0.1906,-0.0718,-0.2624,6.6057,4.8313,5.7185,40.4618,5.194,5.64,-14.6623,-141.5454,11.4451,False
2012-08-17,5.1,5.33,5.07,5.26,96500.0,-0.2043,-0.0545,-0.2588,6.567,4.786,5.6765,43.5028,5.12,5.6013,-15.7978,-123.6699,10.1591,False
2012-08-20,5.32,5.32,5.0301,5.23,39000.0,-0.2145,-0.0409,-0.2554,6.5029,4.7521,5.6275,43.1486,5.152,5.5567,-14.88,-125.2678,10.4387,False
2012-08-21,5.25,5.36,5.0,5.14,95700.0,-0.223,-0.034,-0.257,6.4879,4.6981,5.593,42.0482,5.146,5.512,-14.24,-126.7944,10.0894,False
2012-08-22,5.05,5.125,4.99,5.0,69500.0,-0.2317,-0.0348,-0.2666,6.4823,4.6277,5.555,40.3338,5.138,5.4693,-14.7255,-141.7152,10.1616,False
2012-08-23,4.99,5.09,4.88,4.97,53100.0,-0.24,-0.0333,-0.2734,6.4589,4.5611,5.51,39.9597,5.12,5.4153,-14.0203,-145.9137,10.9618,False
2012-08-24,4.96,5.08,4.88,4.94,94600.0,-0.2476,-0.0303,-0.278,6.4322,4.4978,5.465,39.5666,5.056,5.3427,-14.3339,-143.8657,10.9618,False
2012-08-27,4.98,5.19,4.9279,5.1,47900.0,-0.2512,-0.0144,-0.2657,6.3831,4.4669,5.425,42.7834,5.03,5.2607,-16.6934,-124.7747,9.949,False
2012-08-28,5.16,5.22,5.01,5.01,93600.0,-0.253,-0.0071,-0.2602,6.3422,4.4278,5.385,41.4535,5.004,5.15,-11.6751,-122.486,9.6714,False
2012-08-29,5.06,5.23,5.04,5.11,91000.0,-0.2514,0.0065,-0.2449,6.3154,4.4016,5.3585,43.5427,5.026,5.1527,-14.4796,-114.5896,9.5776,True
2012-08-30,5.37,5.37,4.89,4.9,139400.0,-0.2505,0.0036,-0.2469,6.2707,4.3583,5.3145,40.3066,5.012,5.1087,-8.8285,-119.868,10.742,True
2012-08-31,4.99,4.99,4.91,4.96,62900.0,-0.2486,0.0077,-0.2409,6.1696,4.3524,5.261,41.6344,5.016,5.064,-17.6568,-128.947,10.742,True
2012-09-04,4.98,5.1001,4.83,4.96,198700.0,-0.2456,0.0121,-0.2334,5.9648,4.4202,5.1925,41.6344,4.988,5.0567,-19.4297,-123.6535,9.67,True
2012-09-05,4.98,5.39,4.83,5.28,208100.0,-0.2363,0.0369,-0.1994,5.4999,4.7461,5.123,48.6306,5.042,5.064,-21.7707,-93.1425,6.899,True
2012-09-06,5.33,5.33,4.95,4.98,168000.0,-0.2279,0.0335,-0.1944,5.4999,4.7371,5.1185,43.4046,5.016,5.06,-19.1199,-100.8792,6.899,True
2012-09-07,5.02,5.02,4.32,4.53,537400.0,-0.2272,0.003,-0.2242,5.4734,4.6606,5.067,37.0122,4.942,5.0247,-12.6957,-158.1838,11.9017,True
2012-09-10,4.55,4.87,4.55,4.61,112500.0,-0.2295,-0.0091,-0.2385,5.3809,4.6511,5.016,38.7309,4.872,4.9813,-16.9027,-144.7797,11.9017,False
2012-09-11,4.68,4.81,4.66,4.68,50900.0,-0.2319,-0.0096,-0.2415,5.3884,4.6046,4.9965,40.2592,4.816,4.9447,-15.9091,-133.9067,11.9017,False
2012-09-12,4.68,4.85,4.6,4.84,63800.0,-0.2311,0.0028,-0.2283,5.3691,4.5909,4.98,43.6984,4.728,4.9247,-8.8346,-122.8544,12.3734,True
2012-09-13,4.89,5.02,4.83,4.9,99800.0,-0.227,0.0165,-0.2106,5.3626,4.5834,4.973,44.9712,4.712,4.918,-3.6468,-98.2488,10.6663,True
2012-09-14,4.93,5.24,4.93,5.22,90500.0,-0.2154,0.0466,-0.1688,5.3837,4.5783,4.981,51.2669,4.85,4.9347,1.1583,-66.1916,8.4973,True
2012-09-17,5.16,5.18,4.99,4.99,118800.0,-0.2028,0.0504,-0.1524,5.3495,4.5855,4.9675,47.1158,4.926,4.938,-2.8143,-74.062,8.4973,True
2012-09-18,5.01,5.14,4.9517,4.97,81100.0,-0.1901,0.0506,-0.1395,5.3171,4.5919,4.9545,46.7631,4.984,4.9293,-3.3835,-75.9305,8.819,True
2012-09-19,5.01,5.25,4.98,5.11,162800.0,-0.1754,0.0588,-0.1166,5.3127,4.5933,4.953,49.5936,5.038,4.936,-2.0522,-60.4222,7.7127,True
2012-09-20,5.05,5.21,5.05,5.12,95100.0,-0.1596,0.0631,-0.0965,5.3256,4.5924,4.959,49.7979,5.082,4.9367,1.6585,-56.4738,7.7127,True
2012-09-21,5.21,5.22,5.11,5.11,118000.0,-0.1438,0.0633,-0.0805,5.3385,4.5935,4.966,49.5826,5.06,4.9507,2.554,-51.8547,7.6099,True
2012-09-24,5.09,5.17,4.66,4.88,94200.0,-0.1321,0.0467,-0.0854,5.3372,4.5888,4.963,44.8088,5.038,4.9453,1.7717,-84.4106,11.4781,True
2012-09-25,4.92,4.92,4.7,4.75,256100.0,-0.1254,0.0268,-0.0986,5.3252,4.5658,4.9455,42.3401,4.994,4.9313,-5.2023,-97.8589,11.4781,True
2012-09-26,4.79,4.88,4.68,4.75,123300.0,-0.1219,0.0141,-0.1078,5.3202,4.5448,4.9325,42.3401,4.922,4.896,-6.5134,-97.8492,11.6481,True
2012-09-27,4.81,4.81,4.58,4.6,303300.0,-0.1227,-0.0031,-0.1258,5.3113,4.5027,4.907,39.4605,4.818,4.8707,-8.0306,-110.1458,12.5027,False
2012-09-28,4.5,4.51,4.05,4.14,343500.0,-0.1332,-0.042,-0.1751,5.3937,4.3443,4.869,32.2529,4.624,4.8447,-16.0149,-167.9607,16.8379,False
