date,open,high,low,Close,vol,MACD_Signal,MACD,MACD_Hist,Real Lower Band,Real Middle Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-03-26,42.66,42.95,42.4565,42.75,2125400.0,0.8396,0.9087,0.0691,39.4156,41.354,43.2924,67.0492,42.57,41.7613,11.0967,168.5213,29.8301,True
2013-03-27,42.6,42.885,42.38,42.66,1707000.0,0.8524,0.9034,0.0511,39.6659,41.507,43.3481,66.0059,42.61,41.8527,7.8868,154.4993,29.2855,True
2013-03-28,42.54,43.59,42.42,43.515,4075200.0,0.8733,0.9572,0.0839,39.9697,41.7172,43.4648,70.6535,42.877,41.987,9.1524,168.0484,31.9602,True
2013-04-01,43.36,43.78,43.23,43.38,3398000.0,0.8942,0.9777,0.0835,40.2309,41.8947,43.5586,69.0563,42.959,42.1123,9.7793,168.985,32.6583,True
2013-04-02,43.5,43.89,43.36,43.845,3371600.0,0.9193,1.0197,0.1004,40.3311,42.064,43.7969,71.4391,43.23,42.27,8.4507,167.3281,33.0626,True
2013-04-03,43.78,43.84,43.491,43.7,5043100.0,0.9413,1.0294,0.0881,40.328,42.176,44.024,69.6473,43.42,42.4233,5.664,156.2599,33.0626,True
2013-04-04,43.74,44.25,43.44,44.21,5109900.0,0.9662,1.0659,0.0997,40.322,42.322,44.322,72.2685,43.73,42.598,5.9373,157.7595,34.5769,True
2013-04-05,43.42,43.86,43.21,43.38,4307900.0,0.9762,1.0162,0.04,40.4027,42.416,44.4293,62.8104,43.703,42.7153,5.458,132.1198,32.8622,True
2013-04-08,43.27,43.8,43.135,43.79,2814100.0,0.9807,0.9984,0.0177,40.4785,42.5305,44.5825,65.2195,43.785,42.876,4.5097,128.7246,32.3033,True
2013-04-09,43.71,44.26,43.34,44.17,2529400.0,0.9852,1.0033,0.0182,40.5542,42.665,44.7758,67.3217,43.85,43.0833,6.5479,134.2682,34.0343,True
2013-04-10,44.42,45.4,44.33,44.7,5795400.0,0.9958,1.0381,0.0423,40.6267,42.83,45.0333,70.0286,44.05,43.3467,9.3186,156.5429,38.0282,True
2013-04-11,45.04,45.53,44.8,45.21,5896300.0,1.0154,1.0942,0.0787,40.6554,43.011,45.3666,72.3869,44.25,43.53,8.8974,160.297,38.4602,True
2013-04-12,45.15,45.16,44.74,45.03,2817700.0,1.0346,1.1113,0.0767,40.7606,43.1815,45.6024,70.2953,44.58,43.72,7.7033,146.2832,38.0086,True
2013-04-15,44.81,45.46,44.59,44.6,3553100.0,1.0432,1.0777,0.0345,40.995,43.3425,45.69,65.4545,44.742,43.8287,8.782,137.115,39.02,True
2013-04-16,44.77,45.35,44.77,45.28,2226500.0,1.0533,1.0934,0.0401,41.3082,43.5535,45.7988,69.0641,44.964,44.0147,9.3298,139.147,39.02,True
2013-04-17,44.86,45.17,44.51,44.9,3421200.0,1.0552,1.0629,0.0077,41.8479,43.761,45.6741,64.9977,45.004,44.158,9.1854,125.8912,37.0164,True
2013-04-18,45.18,45.2,44.34,44.46,2995900.0,1.0425,0.9917,-0.0507,42.0228,43.861,45.6992,60.5732,44.854,44.278,4.557,115.8785,35.7158,False
2013-04-19,44.6,44.81,44.31,44.74,2746900.0,1.0234,0.9471,-0.0763,42.2852,43.989,45.6928,62.3219,44.796,44.3597,5.1138,110.4948,35.485,False
2013-04-22,45.0,45.2,44.33,44.53,2026400.0,0.9956,0.8845,-0.1111,42.4149,44.067,45.7191,60.1771,44.782,44.4363,4.557,108.8565,36.9036,False
2013-04-23,44.84,45.36,44.44,44.87,2163800.0,0.967,0.8526,-0.1145,42.668,44.186,45.704,62.4206,44.7,44.5047,4.468,111.4404,37.4771,False
2013-04-24,44.91,45.05,44.52,44.67,2223500.0,0.934,0.8018,-0.1321,42.9029,44.282,45.6611,60.2803,44.654,44.5693,4.8894,103.851,37.4771,False
2013-04-25,44.75,45.205,44.56,45.05,2131900.0,0.9038,0.7833,-0.1206,43.2029,44.4015,45.6001,62.8719,44.772,44.6253,5.4098,106.1168,38.0414,False
2013-04-26,44.84,45.18,44.78,44.91,2300100.0,0.8728,0.7487,-0.1241,43.326,44.4712,45.6165,61.2933,44.806,44.7273,3.6476,103.1249,38.0414,False
2013-04-29,44.89,45.59,44.82,45.06,3553200.0,0.8432,0.725,-0.1183,43.4995,44.5552,45.611,62.3777,44.912,44.812,4.1343,105.3641,39.5342,False
2013-04-30,44.76,45.15,44.55,45.08,4313200.0,0.8145,0.6997,-0.1148,43.5906,44.617,45.6434,62.5277,44.954,44.8727,2.8708,94.971,37.3185,False
2013-05-01,45.14,45.73,44.61,44.71,3817600.0,0.7801,0.6425,-0.1377,43.7311,44.6675,45.6039,57.9488,44.962,44.8733,4.3111,94.5544,39.42,False
2013-05-02,44.65,45.88,44.63,45.69,2738500.0,0.7578,0.6685,-0.0893,43.7305,44.7415,45.7525,65.184,45.09,44.9053,3.6836,102.9286,39.9495,False
2013-05-03,46.0,47.17,45.82,47.01,4226500.0,0.7635,0.7865,0.023,43.6784,44.923,46.1676,72.1094,45.51,45.0373,7.5467,137.0148,44.2139,True
2013-05-06,47.0,47.14,46.48,46.49,3078200.0,0.7765,0.8285,0.052,43.7502,45.058,46.3658,66.5242,45.796,45.1633,7.6256,134.0426,44.2139,True
2013-05-07,46.46,46.68,45.29,45.602,6863000.0,0.7775,0.7812,0.0037,43.8681,45.1296,46.3911,58.2669,45.9004,45.1848,5.4677,105.0877,35.0636,True
2013-05-08,45.51,45.64,45.1601,45.32,3318900.0,0.7645,0.7127,-0.0518,43.9125,45.1606,46.4087,55.9058,46.0224,45.2128,0.5286,87.9355,34.1189,False
2013-05-09,45.22,45.25,43.47,43.97,9319000.0,0.7203,0.5432,-0.177,43.7475,45.0986,46.4497,46.2855,45.6784,45.1801,-0.615,50.6555,22.7585,False
2013-05-10,44.12,44.2,43.75,44.02,4571200.0,0.6579,0.4083,-0.2496,43.6174,45.0481,46.4788,46.6498,45.0804,45.1321,-2.1258,41.3191,22.7585,False
2013-05-13,43.98,44.008,43.49,43.61,2768000.0,0.5793,0.2651,-0.3142,43.446,44.9986,46.5512,44.0264,44.5044,45.0708,-3.194,30.0725,21.1262,False
2013-05-14,43.7,44.1,43.6001,44.04,4305000.0,0.5003,0.1843,-0.316,43.3356,44.9366,46.5376,47.3533,44.192,45.0155,-2.7563,35.2571,21.5018,False
2013-05-15,44.06,45.105,43.95,45.07,3646000.0,0.4405,0.201,-0.2394,43.3431,44.9451,46.5471,54.3211,44.142,45.0421,-0.1439,61.054,25.4458,False
2013-05-16,44.96,45.34,44.48,44.56,2609100.0,0.3866,0.1712,-0.2154,43.3536,44.9501,46.5466,50.7572,44.26,45.0095,0.3097,62.4043,26.326,False
2013-05-17,44.6,44.76,44.33,44.61,3688200.0,0.3392,0.1498,-0.1894,43.3427,44.9436,46.5445,51.0943,44.378,44.9895,-0.1116,52.4409,25.3653,False
2013-05-20,44.55,44.675,44.15,44.29,1491100.0,0.2926,0.1058,-0.1867,43.315,44.9316,46.5482,48.8038,44.514,44.9381,-1.1615,43.2005,24.2124,False
2013-05-21,44.21,44.48,43.89,44.02,1828200.0,0.2438,0.0486,-0.1951,43.2242,44.8891,46.554,46.903,44.51,44.8675,-1.94,31.4292,22.5569,False
2013-05-22,44.12,44.31,42.95,43.17,3026400.0,0.1821,-0.0646,-0.2467,42.9891,44.8141,46.6391,41.4568,44.13,44.7648,-1.6426,0.3349,16.8317,False
2013-05-23,42.66,43.14,42.57,42.77,3339700.0,0.1088,-0.1844,-0.2932,42.6744,44.7001,46.7258,39.1639,43.772,44.5701,-4.5681,-33.4161,14.6303,False
2013-05-24,42.32,42.53,41.91,42.43,3766200.0,0.0264,-0.3033,-0.3297,42.3258,44.5761,46.8264,37.2858,43.336,44.2648,-5.8654,-63.5346,10.9381,False
2013-05-28,42.78,43.13,42.65,42.91,2655900.0,-0.0498,-0.3547,-0.3049,42.1179,44.4686,46.8193,41.5272,43.06,44.0261,-5.3959,-38.1108,13.5135,False
2013-05-29,42.75,42.87,42.3901,42.6,3280900.0,-0.123,-0.4157,-0.2927,41.8772,44.3446,46.812,39.6707,42.776,43.826,-5.0498,-56.664,12.0858,False
2013-05-30,42.65,43.385,42.5,43.19,2755500.0,-0.1807,-0.4117,-0.2309,41.7577,44.2686,46.7795,44.711,42.78,43.684,-5.1279,-37.5214,14.2589,False
2013-05-31,42.92,43.55,42.66,42.91,3133200.0,-0.2298,-0.4262,-0.1963,41.6411,44.1296,46.6181,42.889,42.808,43.6133,-5.0785,-39.1231,14.944,False
2013-06-03,42.98,43.48,42.76,43.46,2884800.0,-0.2616,-0.3888,-0.1272,41.8315,43.9521,46.0727,47.4001,43.014,43.576,-7.8228,-30.6967,14.944,False
2013-06-04,43.67,44.8,43.53,44.39,5249400.0,-0.2655,-0.2809,-0.0154,42.0575,43.8471,45.6367,53.9849,43.31,43.628,-4.9639,25.913,20.2177,False
2013-06-05,44.39,44.58,43.81,43.84,3385600.0,-0.2598,-0.237,0.0228,42.1603,43.759,45.3577,50.0174,43.558,43.6147,-4.4987,13.9372,20.2177,True
2013-06-06,43.84,44.05,43.255,43.57,3760900.0,-0.2521,-0.2215,0.0306,42.2415,43.6715,45.1015,48.1559,43.634,43.5147,-3.4838,-17.0788,17.0616,True
2013-06-07,43.86,44.41,43.66,44.12,2895300.0,-0.2343,-0.1629,0.0714,42.2412,43.679,45.1168,52.0507,43.876,43.4853,-1.8564,8.8648,18.4735,True
2013-06-10,44.3,44.335,43.84,44.09,1833900.0,-0.2109,-0.1175,0.0934,42.2411,43.6825,45.1239,51.8232,44.002,43.4507,0.3054,8.1502,18.4735,True
2013-06-11,43.6,43.85,43.1,43.12,2487100.0,-0.2003,-0.1581,0.0423,42.196,43.658,45.12,45.0075,43.748,43.3727,-0.359,-46.7617,14.3359,True
2013-06-12,43.31,43.46,42.61,42.72,2124500.0,-0.2043,-0.2199,-0.0156,42.0864,43.592,45.0976,42.5358,43.524,43.286,-1.4512,-83.2041,11.7089,False
2013-06-13,42.74,43.36,42.39,43.3,2002400.0,-0.2073,-0.2196,-0.0123,42.156,43.5035,44.851,47.0531,43.47,43.2947,-3.8688,-82.8031,10.5491,False
2013-06-14,43.33,43.57,42.7,42.84,2320100.0,-0.2166,-0.2535,-0.037,42.1326,43.4175,44.7024,44.1068,43.214,43.2993,-3.9038,-82.614,11.4416,False
2013-06-17,43.22,43.76,42.975,43.39,2677100.0,-0.2199,-0.2334,-0.0134,42.1938,43.3565,44.5192,48.2574,43.074,43.3633,-2.2341,-58.5772,12.2472,False
2013-06-18,43.55,44.2,43.215,43.36,5433900.0,-0.2194,-0.2173,0.0021,42.2289,43.31,44.3911,48.0488,43.122,43.3933,-1.0632,-42.8185,14.0877,True
2013-06-19,46.43,46.44,45.35,45.78,12566000.0,-0.1773,-0.0092,0.1682,41.8956,43.398,44.9004,62.175,43.734,43.6053,4.4065,137.486,22.5029,True
2013-06-20,45.28,45.29,44.45,44.895,5488700.0,-0.1252,0.0834,0.2086,41.8517,43.4842,45.1168,56.1886,44.053,43.719,2.2117,55.8431,17.7887,True
2013-06-21,44.92,45.0,44.23,44.77,6294400.0,-0.0712,0.145,0.2161,41.8949,43.5842,45.2736,55.3816,44.439,43.843,4.3115,36.4518,16.6726,True
2013-06-24,44.34,44.6,43.37,43.6,4492900.0,-0.0373,0.0983,0.1355,42.0385,43.6427,45.247,48.4094,44.481,43.8523,4.8672,-33.1657,12.4373,True
2013-06-25,44.04,44.435,43.46,44.37,3366300.0,-0.0054,0.122,0.1274,42.1186,43.7157,45.3129,52.6158,44.683,43.851,3.0257,-14.4569,12.4373,True
2013-06-26,44.95,45.915,44.895,45.68,5356400.0,0.0444,0.2436,0.1993,42.1439,43.8697,45.5956,58.7469,44.663,43.9737,7.1029,103.045,17.7511,True
2013-06-27,45.9,46.265,45.59,45.93,2916500.0,0.1067,0.3561,0.2494,42.0936,44.0067,45.9199,59.8101,44.87,44.131,6.6382,133.6395,18.9343,True
2013-06-28,45.99,45.99,45.39,45.56,4052600.0,0.1675,0.4107,0.2432,42.1817,44.1392,46.0968,57.4616,45.028,44.227,5.6028,105.8522,17.9483,True
2013-07-01,45.23,47.19,44.88,46.235,6341400.0,0.2345,0.5026,0.2681,42.147,44.278,46.409,60.4938,45.555,44.37,8.5327,137.3444,21.8989,True
2013-07-02,46.0,46.48,45.725,46.03,3025100.0,0.2981,0.5525,0.2544,42.096,44.36,46.624,59.1225,45.887,44.564,3.75,130.2832,21.8989,True
2013-07-03,45.71,46.82,45.66,46.42,1597300.0,0.3618,0.6165,0.2547,42.0696,44.489,46.9084,60.9278,46.035,44.8107,5.0247,141.6031,22.9854,True
2013-07-05,46.69,47.1,46.55,47.0,1614600.0,0.4306,0.7058,0.2752,42.0475,44.6605,47.2735,63.4967,46.249,45.0573,6.924,177.7691,23.8723,True
2013-07-08,47.03,47.49,46.44,46.625,2813100.0,0.4921,0.7378,0.2458,42.051,44.7857,47.5205,60.7307,46.462,45.3097,6.9354,168.5592,25.0943,True
2013-07-09,46.76,47.31,46.73,47.26,2578900.0,0.5547,0.8052,0.2505,42.0278,44.9442,47.8607,63.6069,46.667,45.5677,6.7103,177.8385,25.0943,True
2013-07-10,47.09,47.33,46.64,47.25,2684700.0,0.6133,0.848,0.2346,42.1956,45.1507,48.1059,63.5284,46.911,45.827,7.9361,167.3707,24.6169,True
2013-07-11,47.62,48.0,47.5,47.99,3293500.0,0.6768,0.9309,0.254,42.4334,45.4142,48.3951,66.7795,47.225,45.9743,10.4464,206.6514,26.7336,True
2013-07-12,48.35,48.63,48.08,48.39,4135700.0,0.7449,1.0171,0.2722,42.5859,45.6687,48.7516,68.4103,47.503,46.2073,12.1541,224.4731,28.6494,True
2013-07-15,48.25,48.455,48.095,48.12,2122800.0,0.8062,1.0516,0.2453,42.9619,45.9327,48.9036,66.0648,47.802,46.4307,11.2118,200.4667,28.6494,True
2013-07-16,48.05,48.13,47.36,47.485,2473100.0,0.8482,1.0159,0.1677,43.3362,46.1375,48.9388,60.811,47.847,46.6897,9.9863,157.8304,24.7147,True
2013-07-17,48.17,48.4,47.78,48.04,3135800.0,0.8827,1.0207,0.138,43.762,46.3715,48.981,63.5272,48.005,46.9343,9.5023,169.891,25.5652,True
2013-07-18,48.04,48.52,48.005,48.19,2641600.0,0.9111,1.0247,0.1136,43.7823,46.492,49.2017,64.2448,48.045,47.1017,4.4789,167.4559,25.9433,True
2013-07-19,48.26,48.47,47.93,48.07,2764000.0,0.9302,1.0067,0.0765,43.9619,46.6507,49.3396,63.1793,47.981,47.2443,7.0214,153.5177,25.538,True
2013-07-22,48.52,48.52,47.92,48.28,1782900.0,0.9437,0.9978,0.0541,44.1938,46.8262,49.4587,64.2898,48.013,47.4257,7.8222,148.246,25.7001,True
2013-07-23,48.35,48.45,47.95,48.07,1708600.0,0.9475,0.9627,0.0152,44.8231,47.0497,49.2764,62.2774,48.13,47.548,8.6323,136.4429,25.7001,True
2013-07-24,48.38,48.58,47.65,47.8,2407400.0,0.9386,0.9027,-0.0358,45.346,47.2212,49.0965,59.703,48.082,47.666,9.3282,123.3184,24.0246,False
2013-07-25,47.8,47.96,47.4525,47.79,2242800.0,0.9198,0.8446,-0.0751,45.577,47.3267,49.0765,59.6053,48.002,47.7573,4.4539,106.383,22.9276,False
2013-07-26,47.77,47.8571,47.4,47.64,2918000.0,0.8913,0.7775,-0.1138,45.7807,47.4122,49.0438,58.0767,47.916,47.8,3.4413,97.7982,22.6344,False
2013-07-29,47.51,47.775,47.1101,47.17,2352400.0,0.8488,0.6786,-0.1702,46.0922,47.4927,48.8933,53.4731,47.694,47.8363,3.8813,83.2301,21.0134,False
2013-07-30,47.19,47.5,47.115,47.36,2758000.0,0.8007,0.6085,-0.1922,46.2699,47.549,48.8281,55.0175,47.552,47.843,0.6569,81.1527,21.0134,False
2013-07-31,47.5,47.71,47.18,47.28,3813500.0,0.7486,0.5403,-0.2083,46.5283,47.6115,48.6947,54.2058,47.448,47.845,2.6463,82.6791,21.7879,False
2013-08-01,47.62,47.82,47.41,47.7,3497600.0,0.7018,0.5142,-0.1876,46.7403,47.6755,48.6107,57.715,47.43,47.8257,2.1358,89.8106,22.1943,False
2013-08-02,47.38,47.82,47.125,47.45,3761000.0,0.655,0.4679,-0.187,46.8083,47.698,48.5877,55.0258,47.392,47.763,1.5287,79.8321,20.544,False
2013-08-05,47.45,47.84,47.3501,47.63,2172200.0,0.6121,0.4407,-0.1714,47.0052,47.7482,48.4913,56.5863,47.484,47.7303,0.737,82.111,20.6205,False
2013-08-06,47.55,47.8499,47.37,47.39,1642800.0,0.5688,0.3952,-0.1735,47.0268,47.7547,48.4827,53.9139,47.49,47.724,1.1412,76.7706,20.659,False
2013-08-07,47.17,47.48,46.83,47.1,2396700.0,0.5214,0.332,-0.1894,46.996,47.7472,48.4985,50.8075,47.454,47.6613,0.3169,59.8396,17.5013,False
2013-08-08,47.32,47.66,47.03,47.51,2974200.0,0.4794,0.3113,-0.1681,46.9738,47.7232,48.4727,54.7563,47.416,47.616,-0.7083,67.4043,18.2267,False
2013-08-09,47.38,47.775,47.09,47.18,1891300.0,0.4366,0.2653,-0.1713,46.9437,47.6627,48.3818,51.2112,47.362,47.5567,-1.7582,63.4286,18.6913,False
2013-08-12,46.87,47.33,46.85,47.2,1807900.0,0.3948,0.2277,-0.167,46.9029,47.6167,48.3306,51.4155,47.276,47.4847,-2.3217,53.5587,17.2773,False
2013-08-13,47.37,47.41,46.92,47.14,1960300.0,0.354,0.191,-0.1631,46.8576,47.5995,48.3414,50.7328,47.226,47.4227,-1.4959,53.0154,17.61,False
2013-08-14,47.14,47.14,46.68,46.84,2115100.0,0.3104,0.1361,-0.1744,46.7568,47.5395,48.3222,47.3637,47.174,47.3587,-2.6033,41.7369,16.1844,False
2013-08-15,46.37,46.39,45.705,45.87,2616800.0,0.2512,0.0141,-0.2371,46.4078,47.4235,48.4392,38.5053,46.846,47.2307,-4.3899,7.5117,10.6436,False
2013-08-16,45.94,45.955,45.3,45.4,2829200.0,0.1771,-0.1191,-0.2962,45.9878,47.29,48.5922,35.0975,46.49,47.0813,-5.1888,-10.4195,8.4586,False
2013-08-19,45.44,45.52,44.8799,44.89,2185800.0,0.0891,-0.2628,-0.3519,45.5278,47.1205,48.7132,31.8231,46.028,46.9293,-6.183,-30.1198,6.2454,False
2013-08-20,44.77,45.45,44.7,45.07,2213900.0,-0.0003,-0.358,-0.3577,45.2078,46.9705,48.7332,34.1464,45.614,46.7767,-6.192,-33.9215,5.3095,False
2013-08-21,45.01,45.51,44.8,45.14,2515500.0,-0.0848,-0.4229,-0.3381,44.9483,46.8375,48.7267,35.0684,45.274,46.634,-6.3195,-33.1812,5.5916,False
2013-08-22,45.1,45.71,45.09,45.68,1699600.0,-0.153,-0.4259,-0.2729,44.8317,46.732,48.6323,41.8026,45.236,46.4993,-4.6914,-21.5537,6.5353,False
2013-08-23,45.85,45.88,45.405,45.77,2410900.0,-0.2057,-0.4162,-0.2105,44.7421,46.6385,48.5349,42.8609,45.31,46.3873,-4.1313,-15.6723,7.336,False
2013-08-26,46.25,46.61,46.01,46.06,2590500.0,-0.2407,-0.3808,-0.1401,44.6871,46.583,48.4789,46.236,45.544,46.2827,-2.4385,6.3065,10.6776,False
2013-08-27,45.55,45.875,45.27,45.5,2287600.0,-0.2712,-0.3933,-0.1221,44.5733,46.49,48.4067,41.2008,45.63,46.1567,-3.4211,-27.5357,6.7106,False
2013-08-28,45.58,45.915,45.49,45.53,1971500.0,-0.2962,-0.3962,-0.1,44.4783,46.4025,48.3267,41.5661,45.708,46.052,-3.7623,-24.4812,6.8941,False
2013-08-29,45.5,46.14,45.35,45.93,1738900.0,-0.3094,-0.3621,-0.0527,44.4758,46.314,48.1522,46.3289,45.758,45.9467,-3.5132,-18.4652,7.9297,False
2013-08-30,45.88,46.11,45.57,45.75,2211500.0,-0.3167,-0.3456,-0.029,44.4526,46.229,48.0054,44.5771,45.754,45.8513,-3.5759,-20.674,7.9297,False
2013-09-03,46.21,46.5655,45.7,45.88,1955500.0,-0.317,-0.3184,-0.0014,44.4811,46.1415,47.8019,46.1527,45.718,45.7633,-2.6641,-10.5128,10.0251,False
2013-09-04,45.76,47.17,45.76,46.93,5402200.0,-0.2955,-0.2097,0.0859,44.5162,46.1185,47.7208,56.7842,46.004,45.7493,-1.4209,17.4881,12.7063,True
2013-09-05,46.88,47.34,46.68,46.731,2379800.0,-0.264,-0.138,0.126,44.5353,46.1,47.6648,54.5954,46.2442,45.7421,-0.2949,31.1972,13.4439,True
2013-09-06,46.89,47.3,46.26,46.87,3140900.0,-0.225,-0.0691,0.1559,44.5966,46.068,47.5395,55.8685,46.4322,45.8087,-0.7554,22.7319,11.0855,True
2013-09-09,47.11,47.27,46.99,47.25,1931700.0,-0.1769,0.0159,0.1927,44.5892,46.0715,47.5539,59.2178,46.7322,45.9321,-1.057,41.3588,11.0855,True
2013-09-10,47.62,48.065,47.51,48.02,2831100.0,-0.1127,0.1438,0.2565,44.4708,46.1125,47.7543,64.987,47.1602,46.1407,1.5529,81.8586,14.5625,True
2013-09-11,48.0,48.33,47.945,48.2,2650200.0,-0.0389,0.2566,0.2955,44.3368,46.1655,47.9943,66.1851,47.4142,46.3494,1.9405,98.978,15.6803,True
2013-09-12,48.07,48.09,47.56,47.64,3024100.0,0.0284,0.2975,0.2691,44.2868,46.2055,48.1243,59.4088,47.596,46.5161,2.0153,71.6637,13.4867,True
2013-09-13,47.66,47.96,47.64,47.76,2571600.0,0.0899,0.3357,0.2458,44.2735,46.3,48.3266,60.341,47.774,46.6547,3.3844,71.2711,13.4867,True
2013-09-16,48.17,48.705,47.97,48.14,4474800.0,0.1503,0.3921,0.2418,44.3047,46.437,48.5694,63.208,47.952,46.8127,5.9841,102.6608,16.6497,True
2013-09-17,48.19,48.49,47.92,48.14,6917200.0,0.2066,0.4318,0.2252,44.4682,46.5995,48.7309,63.208,47.976,46.9514,6.5246,94.9864,16.3593,True
2013-09-18,51.68,52.67,51.06,52.58,15267900.0,0.3277,0.8122,0.4845,43.7095,46.975,50.2406,81.3203,48.852,47.4234,15.8856,360.9776,30.9678,True
2013-09-19,52.05,52.395,51.575,51.869,7183400.0,0.4711,1.0443,0.5732,43.5263,47.3115,51.0967,74.9867,49.6978,47.846,15.1285,335.2033,30.9678,True
2013-09-20,51.87,52.96,51.68,52.31,12323000.0,0.6267,1.2494,0.6227,43.359,47.643,51.927,76.2176,50.6078,48.2713,15.8609,333.2835,32.6131,True
2013-09-23,52.07,52.47,51.615,51.8,3183400.0,0.7724,1.3551,0.5827,43.39,47.9445,52.499,71.8372,51.3398,48.6747,14.3636,288.0171,32.2443,True
2013-09-24,51.79,51.88,51.07,51.42,3103300.0,0.8964,1.3922,0.4959,43.5049,48.2125,52.9201,68.6858,51.9958,49.044,11.3066,240.0696,29.1815,True
2013-09-25,51.48,52.08,51.42,51.87,4009400.0,1.0054,1.4413,0.436,43.7393,48.531,53.3227,70.3369,51.8538,49.3733,13.5259,241.5797,29.7884,True
2013-09-26,52.0,52.38,51.81,52.1,2902900.0,1.1006,1.4817,0.3811,44.0351,48.8595,53.6839,71.1693,51.9,49.7313,14.0804,240.4168,30.6943,True
2013-09-27,51.71,52.48,51.65,52.03,2382000.0,1.1787,1.4909,0.3122,44.3482,49.1645,53.9808,70.5239,51.844,50.0753,13.7408,220.5015,29.786,True
2013-09-30,51.5,52.15,51.202,51.94,2747000.0,1.2377,1.4739,0.2362,44.7812,49.474,54.1668,69.6538,51.872,50.3879,13.0991,191.0652,27.2676,True
2013-10-01,52.1,52.48,51.84,52.43,3243300.0,1.2868,1.4829,0.1961,45.2455,49.8015,54.3575,71.6912,52.074,50.6819,12.7015,198.3261,28.3097,True
2013-10-02,51.79,52.28,51.29,51.52,3691200.0,1.3095,1.4005,0.091,45.6164,50.031,54.4456,63.2426,52.004,50.9033,10.8332,161.7971,25.2677,True
2013-10-03,51.61,51.65,50.54,50.88,3862200.0,1.3014,1.2688,-0.0325,46.0812,50.2384,54.3957,58.0846,51.76,51.1193,9.1044,125.338,21.2803,False
2013-10-04,50.09,51.67,50.02,51.57,3880900.0,1.2824,1.2063,-0.076,46.5816,50.4734,54.3653,61.6935,51.668,51.3733,9.2389,121.0813,18.6181,False
2013-10-07,51.05,51.34,50.79,50.82,2582700.0,1.2426,1.0837,-0.1589,47.0512,50.6519,54.2527,56.0712,51.444,51.5519,8.6101,111.3784,18.6181,False
2013-10-08,50.93,50.97,49.44,49.58,4953800.0,1.1694,0.8765,-0.293,47.297,50.7299,54.1629,48.2774,50.874,51.6479,6.0439,69.8915,12.0163,False
2013-10-09,49.62,49.87,48.87,49.45,4347300.0,1.0743,0.6937,-0.3806,47.5035,50.7924,54.0814,47.5352,50.46,51.4393,3.1864,45.1925,9.4019,False
2013-10-10,50.06,51.22,49.86,51.165,3740900.0,0.9953,0.6794,-0.3159,48.0135,50.9687,53.9239,56.9005,50.517,51.3923,6.5086,91.7923,14.2238,False
2013-10-11,50.82,52.22,50.82,52.19,3410500.0,0.9447,0.7422,-0.2025,48.5871,51.1902,53.7933,61.3217,50.641,51.3843,8.8824,120.8094,17.5302,False
2013-10-14,51.9,52.8279,51.72,52.63,4910000.0,0.9194,0.8181,-0.1013,49.1501,51.4147,53.6793,63.0643,51.003,51.4397,8.465,134.6552,19.4497,False
2013-10-15,52.31,52.78,51.81,51.93,3658800.0,0.898,0.8124,-0.0856,49.9033,51.6042,53.3051,58.5666,51.473,51.4737,8.8472,120.0989,19.4497,False
2013-10-16,51.54,52.58,51.54,51.91,3367700.0,0.8778,0.797,-0.0808,49.9224,51.5707,53.219,58.439,51.965,51.4763,-0.1709,108.8849,18.1862,False
2013-10-17,51.87,52.31,51.7,52.065,3776600.0,0.8599,0.7883,-0.0716,49.9229,51.5805,53.2381,59.1774,52.145,51.474,-0.1622,103.9655,18.1862,False
2013-10-18,52.15,52.78,52.0,52.63,4210100.0,0.8514,0.8175,-0.0339,49.9052,51.5965,53.2878,61.8265,52.233,51.514,-0.3399,111.4983,19.7151,False
2013-10-21,52.73,53.27,52.71,53.08,3739700.0,0.8545,0.867,0.0125,49.8506,51.6605,53.4704,63.8294,52.323,51.59,1.5247,121.0299,21.2748,True
2013-10-22,53.47,53.57,52.99,53.17,4375700.0,0.8642,0.9031,0.0389,49.8272,51.748,53.6688,64.2315,52.571,51.6393,3.2575,121.0663,22.2157,True
2013-10-23,52.75,53.45,52.155,53.06,4386800.0,0.8738,0.9123,0.0384,49.8034,51.8075,53.8116,63.3098,52.801,51.742,2.6306,106.3609,18.2166,True
2013-10-24,53.06,54.58,53.05,54.21,5717200.0,0.8992,1.0008,0.1016,49.6526,51.913,54.1734,68.3909,53.23,51.964,4.2001,128.3244,21.7408,True
2013-10-25,54.07,54.2,53.46,53.81,6186100.0,0.9248,1.0269,0.1021,49.5948,52.002,54.4092,65.0345,53.466,52.1133,3.2774,119.438,21.7408,True
2013-10-28,53.91,54.37,53.59,53.93,3505000.0,0.9489,1.0452,0.0963,49.5525,52.1015,54.6505,65.5775,53.636,52.3207,4.257,117.727,22.262,True
2013-10-29,54.0,55.12,53.91,54.86,5148300.0,0.9834,1.1218,0.1383,49.4054,52.223,55.0406,69.5093,53.974,52.6727,5.0305,128.4726,24.5175,True
2013-10-30,54.87,55.07,53.69,54.1,3482400.0,1.0084,1.1084,0.1,49.4403,52.352,55.2637,63.1896,54.182,52.9827,5.3366,115.2051,23.449,True
2013-10-31,54.01,54.56,53.9,54.22,3509500.0,1.0257,1.0948,0.0691,49.5811,52.519,55.4569,63.7472,54.184,53.1863,5.6341,109.5133,23.449,True
