date,open,high,low,Close,vol,MACD_Signal,MACD,MACD_Hist,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-07-22,70.26,70.61,69.58,57.4469396547,1832700.0,1.3817,1.7156,0.3339,53.4896,59.0981,47.881,74.6933,56.7126,54.734,15.0053,168.1096,35.459,True
2013-07-23,70.42,70.5,67.62,55.5946057466,2796000.0,1.4246,1.596,0.1714,53.8801,58.9021,48.8582,60.6671,56.7027,54.9946,18.3785,135.9972,28.9838,True
2013-07-24,66.27,67.8,65.97,55.3487207145,3289400.0,1.4325,1.4645,0.0319,54.1963,58.728,49.6647,59.089,56.5355,55.2323,12.957,101.0548,23.9129,True
2013-07-25,63.5,64.16,61.49,52.0702536205,5316200.0,1.3627,1.0832,-0.2795,54.3119,58.489,50.1348,43.08,55.5323,55.2498,4.4951,8.8725,11.7789,False
2013-07-26,63.21,63.22,61.71,51.3325985244,3384500.0,1.2328,0.7133,-0.5195,54.3123,58.4882,50.1364,40.4388,54.3586,55.1471,0.1426,-7.1015,11.7789,False
2013-07-29,62.92,62.9999,62.12,51.3080100211,2177400.0,1.0689,0.4134,-0.6555,54.3332,58.4441,50.2223,40.3504,53.1308,55.0039,0.2066,-8.9082,11.7789,False
2013-07-30,62.92,65.3,62.86,53.3488557872,3383200.0,0.9225,0.3366,-0.5859,54.4164,58.3741,50.4588,50.0545,52.6817,54.9433,2.8346,36.5082,16.2094,False
2013-07-31,65.38,65.65,64.03,52.766927878,2532300.0,0.7832,0.2261,-0.5571,54.4656,58.3141,50.6171,47.6845,52.1653,54.7876,3.2882,41.68,16.8556,False
2013-08-01,65.25,66.6,64.6,54.4553384314,2132200.0,0.6809,0.2716,-0.4092,54.598,58.2487,50.9472,54.3968,52.6423,54.7559,4.3724,71.7207,18.5885,False
2013-08-02,66.01,66.11,64.995,53.4062289613,1633700.0,0.5888,0.2205,-0.3683,54.6246,58.2322,51.017,50.1161,53.0571,54.6083,2.1319,56.8496,18.5885,False
2013-08-05,65.15,65.669,64.53,53.1111669228,1287900.0,0.5019,0.1545,-0.3475,54.6074,58.2403,50.9744,48.9551,53.4177,54.4204,0.5035,42.7263,17.3504,False
2013-08-06,64.55,64.82,63.73,52.8324972199,1604300.0,0.4173,0.0787,-0.3386,54.5361,58.2487,50.8234,47.8339,53.3144,54.2329,-2.2323,21.1845,15.2453,False
2013-08-07,64.4,64.45,63.18,52.1440191301,1880700.0,0.3265,-0.0365,-0.363,54.3881,58.2321,50.5442,45.0996,53.1899,53.9636,-4.1921,0.7175,13.8178,False
2013-08-08,64.2,66.85,64.19,54.6856507447,2567800.0,0.2765,0.0765,-0.2001,54.3759,58.2144,50.5373,55.2234,53.2359,53.8035,-2.6078,65.6919,18.3081,False
2013-08-09,66.49,67.7,66.4424,55.3241322113,2631200.0,0.2642,0.215,-0.0492,54.3611,58.1827,50.5396,57.3407,53.6195,53.6784,-0.3386,102.738,19.8128,False
2013-08-12,67.07,68.48,67.07,55.8732754495,1680100.0,0.2843,0.3649,0.0805,54.3583,58.1752,50.5413,59.1219,54.1719,53.5735,-0.2767,119.9848,21.1679,True
2013-08-13,68.56,68.83,67.77,56.0699834752,1935200.0,0.3263,0.4939,0.1676,54.3796,58.2296,50.5296,59.7667,54.8194,53.6052,0.4099,128.087,21.7712,True
2013-08-14,68.35,68.73,67.93,56.1355528171,1577200.0,0.3799,0.5945,0.2146,54.3771,58.2225,50.5317,59.992,55.6177,53.6576,0.0874,123.9982,21.7712,True
2013-08-15,67.67,67.74,65.97,54.1110993865,2235900.0,0.4049,0.5051,0.1002,54.2283,57.8677,50.589,50.6134,55.5028,53.7937,-3.2147,64.5426,16.6035,True
2013-08-16,65.86,65.999,64.57,52.9472435681,2320800.0,0.3912,0.3364,-0.0548,54.0157,57.4252,50.6061,46.1677,55.0274,53.9013,-6.0512,14.6447,13.1165,False
2013-08-19,64.09,65.34,64.04,52.6193968587,1820000.0,0.3479,0.1743,-0.1735,53.7743,56.8446,50.7039,44.9754,54.3767,53.9888,-7.4635,-4.1802,11.829,False
2013-08-20,64.24,65.11,63.71,53.2750902775,1553700.0,0.2978,0.0976,-0.2002,53.6583,56.6181,50.6985,47.8608,53.8177,53.9838,-7.6454,-3.192,11.0289,False
2013-08-21,64.85,67.24,64.7,54.3979652572,2847000.0,0.2634,0.126,-0.1375,53.6108,56.4899,50.7317,52.437,53.4702,54.0926,-0.826,44.9538,15.0201,False
2013-08-22,66.63,67.58,66.31,55.1602088566,1174500.0,0.2523,0.2076,-0.0447,53.7653,56.6287,50.9018,55.2911,53.68,54.1396,5.3304,73.9997,15.6345,False
2013-08-23,67.61,67.6299,65.26,53.6275254902,2776300.0,0.2312,0.1469,-0.0843,53.88,56.5195,51.2405,48.9616,53.816,54.1543,6.9755,40.8639,13.0673,False
2013-08-26,65.51,65.795,64.72,53.1111669228,1914800.0,0.1963,0.0565,-0.1398,53.9702,56.3638,51.5765,47.0187,53.9144,54.1543,4.4367,6.9316,11.7696,False
2013-08-27,63.93,64.34,61.2833,50.3572545639,3187500.0,0.1101,-0.2347,-0.3448,53.8206,56.6795,50.9617,38.3277,53.3308,53.9893,-1.4701,-83.8021,4.0408,False
2013-08-28,61.65,63.11,61.39,51.1932636729,1620200.0,0.0094,-0.3935,-0.4028,53.7419,56.7927,50.6911,41.8252,52.6899,53.9259,-3.869,-83.6201,4.0408,False
2013-08-29,62.02,62.02,59.36,49.767130487,3930200.0,-0.1179,-0.6271,-0.5092,53.5075,56.9925,50.0225,37.8971,51.6113,53.598,-6.8769,-133.6592,0.1759,False
2013-08-30,60.93,62.19,60.3,50.816239957,2883100.0,-0.2382,-0.7194,-0.4811,53.378,57.0556,49.7004,42.1773,51.049,53.2975,-5.9295,-105.737,0.1686,False
2013-09-03,62.68,64.209,62.505,51.8489570917,2793200.0,-0.3308,-0.7011,-0.3703,53.3149,57.0515,49.5783,46.0957,50.7966,53.0292,-2.2233,-47.0006,4.1507,False
2013-09-04,63.37,64.96,62.24,53.1521477615,2105000.0,-0.3796,-0.5748,-0.1952,53.3309,57.0618,49.5999,50.6199,51.3555,52.8347,0.216,-25.0548,5.5754,False
2013-09-05,64.6,65.52,64.44,53.3570519549,1496400.0,-0.3943,-0.4529,-0.0587,53.3915,57.0825,49.7005,51.3084,51.7883,52.6494,1.6602,6.5411,6.6278,False
2013-09-06,65.19,65.4,63.6,53.2668941098,1597100.0,-0.3873,-0.3595,0.0278,53.3206,56.9636,49.6775,50.9734,52.4883,52.5932,-2.169,-5.2192,4.8452,True
2013-09-09,65.0,65.75,64.37,53.602936987,1830800.0,-0.3609,-0.2554,0.1055,53.2345,56.7637,49.7053,52.2193,53.0456,52.6369,-2.8804,10.4713,5.5145,True
2013-09-10,65.75,66.44,65.21,54.1684725607,2628600.0,-0.3139,-0.1258,0.1881,53.1493,56.4971,49.8014,54.313,53.5095,52.7402,-2.979,33.2389,6.8284,True
2013-09-11,66.11,66.7,65.59,53.9635683673,2317900.0,-0.2589,-0.0392,0.2198,53.044,56.1408,49.9472,53.4046,53.6718,52.7861,-3.0946,36.3525,7.3223,True
2013-09-12,65.62,65.83,64.41,52.8488895553,1705000.0,-0.2191,-0.0598,0.1593,52.8796,55.6325,50.1268,48.6609,53.5702,52.6828,-4.2194,-0.3875,4.7595,True
2013-09-13,65.06,65.06,64.05,52.7505355425,1327500.0,-0.1919,-0.0831,0.1088,52.8116,55.506,50.1172,48.2556,53.4669,52.5221,-3.9563,-14.3505,3.989,True
2013-09-16,65.96,66.185,64.5801,53.291482613,1722600.0,-0.165,-0.0573,0.1077,52.8288,55.5308,50.1268,50.6761,53.4046,52.4997,0.2818,8.9211,6.1817,True
2013-09-17,64.99,65.53,64.58,53.3488557872,1460100.0,-0.1383,-0.0318,0.1066,52.8653,55.5747,50.1559,50.9369,53.2407,52.5156,0.2908,-0.2132,6.1815,True
2013-09-18,65.0,65.55,63.895,52.6849662006,3214000.0,-0.1236,-0.0644,0.0591,52.8358,55.5395,50.132,47.8032,52.9849,52.6708,0.6758,-21.8149,4.6762,True
2013-09-19,64.57,64.8,63.8,52.7751240457,2490000.0,-0.1153,-0.0821,0.0332,52.7546,55.3617,50.1476,48.2663,52.9702,52.7762,-3.6288,-35.0023,4.4673,True
2013-09-20,64.39,64.71,63.63,52.1931961365,2993600.0,-0.1205,-0.1414,-0.0209,52.6063,54.9757,50.2368,45.4761,52.8587,52.938,-4.2468,-50.5567,4.0893,False
2013-09-23,63.24,63.84,62.63,51.8571532594,1051500.0,-0.139,-0.2131,-0.0741,52.5178,54.8601,50.1754,43.9057,52.5719,53.0073,-5.6039,-81.2362,1.884,False
2013-09-24,63.56,64.93,63.08,53.01281291,2007900.0,-0.1461,-0.1746,-0.0285,52.5128,54.8506,50.1751,50.2374,52.5047,53.0849,-1.3147,-44.7857,4.1353,False
2013-09-25,64.88,65.63,64.1,53.6275254902,3011400.0,-0.1356,-0.0934,0.0422,52.6764,54.8391,50.5137,53.2451,52.6932,53.1166,2.005,-13.6827,5.5507,True
2013-09-26,65.71,65.73,62.9,52.1030382914,2201200.0,-0.1385,-0.1504,-0.0118,52.7218,54.7942,50.6495,45.8772,52.5587,53.033,4.5627,-48.1123,3.4393,False
2013-09-27,63.04,63.96,62.74,52.1030382914,1367400.0,-0.1495,-0.1933,-0.0438,52.8386,54.442,51.2353,45.8772,52.5407,52.9554,3.5352,-75.0956,3.0853,False
2013-09-30,62.54,63.49,62.0,52.1688665142,1977100.0,-0.1635,-0.2195,-0.056,52.9063,54.2569,51.5557,46.2459,52.6031,52.8598,2.4934,-89.222,1.4524,False
2013-10-01,63.56,64.41,63.17,52.695492296,1674500.0,-0.1699,-0.1954,-0.0256,52.9486,54.2144,51.6828,49.2116,52.5396,52.7616,0.7091,-50.9533,3.3873,False
2013-10-02,63.63,64.62,62.95,53.1069186881,2052100.0,-0.1642,-0.1416,0.0226,52.9463,54.2109,51.6818,51.4536,52.4355,52.7045,-0.1306,-43.1439,2.896,True
2013-10-03,64.11,64.66,63.48,52.7860061023,1710300.0,-0.156,-0.1234,0.0327,52.9178,54.1696,51.6659,49.6229,52.5721,52.7003,-0.9229,-39.4641,2.9812,True
2013-10-04,64.18,65.18,63.5,53.5101165523,1381400.0,-0.1348,-0.0499,0.0849,52.9299,54.1997,51.6602,53.6129,52.8535,52.751,0.0571,-18.79,4.0943,True
2013-10-07,64.24,64.95,64.05,52.9917192983,1504200.0,-0.1145,-0.0332,0.0813,52.8994,54.1318,51.667,50.5424,53.0181,52.731,-0.8267,-21.6969,4.0943,True
2013-10-08,64.53,65.31,63.35,52.1524094585,1788000.0,-0.1089,-0.0866,0.0223,52.7986,53.9245,51.6727,45.9748,52.9094,52.6512,-1.3127,-39.7214,2.4578,True
2013-10-09,63.52,63.7,62.4,51.9384677346,1312900.0,-0.1161,-0.1446,-0.0285,52.6973,53.7476,51.647,44.8675,52.6757,52.6015,-4.1207,-80.2616,0.2821,False
2013-10-10,63.96,65.58,63.66,53.9215429444,1789400.0,-0.0989,-0.0302,0.0687,52.751,53.9286,51.5733,55.51,52.9029,52.6779,0.0136,7.1346,4.369,True
2013-10-11,65.4,67.1,64.9,54.9089662853,1788300.0,-0.0514,0.1386,0.19,52.8589,54.3661,51.3517,59.6639,53.1826,52.8589,3.5428,75.5653,7.4866,True
2013-10-14,66.39,68.91,66.1949,56.6937339741,2094800.0,0.0412,0.4116,0.3704,53.029,55.2784,50.7796,65.8405,53.923,53.1814,4.5283,167.5254,11.0001,True
2013-10-15,68.35,69.39,68.18,56.2173022121,1958000.0,0.1495,0.5828,0.4333,53.1724,55.8163,50.5286,63.0779,54.736,53.395,6.3085,203.8394,11.9025,True
2013-10-16,68.79,69.83,68.362,57.0360407323,2190700.0,0.2748,0.7757,0.5009,53.39,56.5106,50.2693,65.7258,55.7555,53.6222,6.95,228.4351,12.7273,True
2013-10-17,68.98,70.915,68.74,57.9782071702,2078900.0,0.4184,0.993,0.5746,53.6501,57.3383,49.9619,68.5101,56.5669,54.0139,9.8688,258.4479,14.7293,True
2013-10-18,70.54,71.83,69.92,59.0479157895,1914700.0,0.5822,1.2374,0.6552,53.9929,58.2981,49.6876,71.3422,57.3946,54.4769,11.4412,285.4562,16.3746,True
2013-10-21,71.86,72.345,71.21,59.5004848208,1796600.0,0.7559,1.4508,0.6949,54.375,59.1819,49.5682,72.4648,57.956,54.9657,13.7698,289.7068,17.288,True
2013-10-22,72.81,73.48,71.82,59.4346565981,2104200.0,0.924,1.5962,0.6722,54.6961,59.9347,49.4576,72.0251,58.5995,55.415,13.6148,282.4586,19.2645,True
2013-10-23,71.92,71.92,69.8,57.6902086957,2151800.0,1.0498,1.5528,0.5031,54.8993,60.2697,49.5288,61.4405,58.7303,55.7205,10.0167,192.9668,14.3202,True
2013-10-24,70.19,70.88,69.56,58.0440353929,2344600.0,1.1457,1.5293,0.3837,55.1963,60.5724,49.8202,62.6339,58.7435,56.0711,7.8351,170.2064,13.7504,True
2013-10-25,72.45,74.33,71.49,59.7637977117,3249600.0,1.2427,1.6307,0.388,55.5793,61.1088,50.0499,67.8201,58.8866,56.488,16.2133,233.9941,19.6078,True
2013-10-28,72.66,72.865,71.75,59.5992271549,1871700.0,1.3298,1.6784,0.3486,55.9509,61.5122,50.3895,66.8686,58.9064,56.9285,14.7661,201.8702,19.6078,True
2013-10-29,72.23,73.86,71.91,59.854311518,1743200.0,1.4073,1.717,0.3097,56.3088,61.9073,50.7103,67.623,58.9903,57.4419,14.6716,199.8101,21.2039,True
2013-10-30,72.92,73.39,72.37,60.2410523265,1462200.0,1.4775,1.7585,0.281,56.6655,62.3115,51.0196,68.7779,59.5005,57.9954,13.5716,188.8718,21.2039,True
2013-10-31,71.87,72.505,69.28,57.2952393593,4259100.0,1.4892,1.536,0.0468,56.891,62.2522,51.5297,53.2705,59.3507,58.2203,12.1327,114.9964,13.9387,True
2013-11-01,68.85,69.9,68.14,57.4762669718,7861300.0,1.4631,1.3586,-0.1045,57.0893,62.2242,51.9543,53.954,58.8932,58.3915,7.2415,80.7554,11.4327,False
2013-11-04,70.01,72.51,70.01,59.3030001526,3099800.0,1.4405,1.3499,-0.0906,57.4048,62.262,52.5477,60.242,58.834,58.5654,11.6397,130.8446,15.7472,False
2013-11-05,71.67,71.96,70.0636,58.5788897026,2132800.0,1.4063,1.2699,-0.1364,57.7262,61.9613,53.491,56.9396,58.5789,58.7229,10.1822,115.082,15.7472,False
2013-11-06,71.81,72.47,70.65,58.7270032037,1387100.0,1.366,1.2046,-0.1614,58.0656,61.3787,54.7525,57.4508,58.2761,58.8356,13.7677,120.6727,16.5686,False
2013-11-07,71.72,72.15,69.8,57.7905967354,2245300.0,1.3058,1.065,-0.2408,58.259,60.9807,55.5374,53.1749,58.3752,58.8231,10.0183,99.7164,14.6738,False
2013-11-08,70.34,72.04,70.23,58.973859039,1543600.0,1.2522,1.0378,-0.2144,58.4623,60.7206,56.204,57.4613,58.6747,58.8182,7.3621,107.2685,14.6738,False
2013-11-11,71.26,71.98,70.15,58.8833452327,1200800.0,1.2013,0.9975,-0.2037,58.5718,60.6841,56.4595,57.0334,58.5907,58.777,4.4551,100.3872,14.4927,False
2013-11-12,71.49,72.5,71.49,59.3523713197,1634000.0,1.1594,0.992,-0.1674,58.7285,60.5661,56.8909,58.7393,58.7454,58.7715,4.4819,111.9669,15.3763,False
2013-11-13,71.29,72.47,71.04,59.6074556828,1476500.0,1.1269,0.9967,-0.1302,58.8571,60.5577,57.1564,59.6723,58.9215,58.8994,3.7806,105.6355,14.3365,False
2013-11-14,72.43,76.09,72.01,62.4133836767,3573600.0,1.1441,1.2129,0.0688,59.0789,61.3306,56.8271,68.1582,59.8461,59.1907,7.2975,150.4223,20.2185,True
2013-11-15,75.94,76.1,73.52,62.1665278414,2592600.0,1.185,1.3487,0.1637,59.2348,61.8577,56.6119,66.8326,60.4846,59.3508,5.9446,148.8958,20.2339,True
2013-11-18,75.74,75.84,74.043,61.1050477499,2228900.0,1.219,1.3551,0.1361,59.315,62.0608,56.5692,61.3366,60.929,59.4512,4.831,134.9654,20.2339,True
2013-11-19,73.56,74.68,73.011,60.5701934402,2002200.0,1.2356,1.302,0.0664,59.3718,62.1716,56.572,58.7293,61.1725,59.4989,1.6331,112.622,17.809,True
2013-11-20,74.08,74.32,73.67,60.841734859,1368000.0,1.242,1.2672,0.0253,59.5294,62.2873,56.7715,59.662,61.4194,59.539,3.337,111.7943,17.809,True
2013-11-21,74.36,75.15,73.76,61.5740738368,1756100.0,1.2504,1.284,0.0336,59.7059,62.5124,56.8994,62.1348,61.2515,59.8242,6.0243,117.7226,19.165,True
2013-11-22,75.04,75.2799,74.1,61.8209296721,1716600.0,1.2607,1.3021,0.0414,59.8087,62.7631,56.8544,62.955,61.1824,60.1139,1.2779,118.1338,19.3767,True
2013-11-25,75.35,75.97,74.78,61.5535025172,1430600.0,1.2646,1.2802,0.0156,59.9064,62.9544,56.8585,61.411,61.2721,60.2639,4.2613,119.9567,20.5015,True
2013-11-26,75.09,75.26,74.21,61.5987594204,1441600.0,1.2621,1.252,-0.0101,59.9937,63.1292,56.8581,61.5819,61.4778,60.4653,1.8955,109.057,19.1057,False
2013-11-27,75.46,76.45,74.9001,62.6931536233,1341800.0,1.2703,1.303,0.0327,60.1163,63.4654,56.7671,65.5351,61.8481,60.7297,4.1695,123.0202,21.0474,True
2013-11-29,76.47,76.85,74.81,61.7468729215,874200.0,1.2667,1.2526,-0.0142,60.3388,63.4946,57.1831,59.8314,61.8826,60.9934,5.9927,114.0265,21.6899,False
2013-12-02,74.45,76.0,74.38,62.0760140352,1605000.0,1.2584,1.2251,-0.0333,60.5688,63.5204,57.6172,61.0934,61.9337,61.2002,8.7268,105.5743,20.6168,False
2013-12-03,75.15,75.54,74.41,62.1500707857,1915400.0,1.2458,1.1955,-0.0503,60.7112,63.6794,57.7429,61.3858,62.053,61.418,4.1787,100.4734,20.6168,False
2013-12-04,76.72,78.79,76.33,63.8286904654,2955800.0,1.2552,1.2926,0.0374,60.9737,64.0671,57.8803,67.3464,62.499,61.7164,9.4914,135.6409,25.7356,True
2013-12-05,77.36,77.69,76.33,63.1786367659,1799200.0,1.2645,1.302,0.0375,61.1963,64.2514,58.1411,63.2927,62.5961,61.9545,7.203,120.8715,25.7356,True
2013-12-06,77.8,79.16,77.32,64.9313131961,1812000.0,1.2985,1.4344,0.1359,61.5533,64.602,58.5046,68.73,63.2329,62.1224,9.7159,141.2686,27.9101,True
2013-12-09,78.84,79.89,78.02,64.8407993899,2697900.0,1.3417,1.5146,0.1729,61.8466,64.9741,58.7192,68.1713,63.7859,62.3007,10.8967,144.0966,28.9605,True
2013-12-10,78.51,79.56,76.8725,65.2769113654,1657200.0,1.3924,1.5949,0.2026,62.1663,65.3238,59.0089,69.4532,64.4113,62.5788,10.5307,134.846,26.025,True
2013-12-11,79.57,79.57,77.78,64.0590892449,2106100.0,1.4224,1.5426,0.1201,62.4017,65.3817,59.4216,61.9838,64.4573,62.8114,9.7517,128.1758,26.0399,True
2013-12-12,78.34,79.41,77.75,64.8901705569,2062100.0,1.448,1.5502,0.1023,62.6658,65.5431,59.7885,64.7553,64.7997,63.0813,9.5764,129.0355,25.9624,True
2013-12-13,79.65,79.8,78.38,65.0465125859,2154600.0,1.4686,1.5511,0.0825,62.7975,65.852,59.7429,65.2657,64.8227,63.3128,4.8758,131.9793,26.5595,True
2013-12-16,79.8,81.84,79.55,67.1941583525,3162600.0,1.5159,1.7053,0.1894,63.0488,66.6355,59.4622,71.3681,65.2934,63.671,7.5427,158.9083,29.5803,True
2013-12-17,82.4,84.7,81.71,68.6259221969,3918800.0,1.597,1.921,0.3241,63.4249,67.6396,59.2102,74.5605,65.9632,64.1425,11.6825,188.6059,33.4812,True
2013-12-18,83.28,83.3,80.59,67.5562135775,4281900.0,1.6741,1.9828,0.3086,63.7742,68.1399,59.4085,68.451,66.6626,64.5396,11.5426,162.1238,30.6,True
2013-12-19,82.15,82.24,81.2,67.5562135775,2205900.0,1.741,2.0085,0.2675,64.1099,68.5539,59.6659,68.451,67.1958,64.8638,10.6566,153.6744,30.6,True
2013-12-20,82.8,83.5246,81.94,68.0334681923,3949900.0,1.8016,2.0439,0.2423,64.4329,69.0291,59.8367,69.7217,67.7932,65.2829,11.1438,161.2414,32.3326,True
2013-12-23,83.45,83.4985,82.1,68.2391813883,1487500.0,1.8542,2.0647,0.2105,64.7538,69.4704,60.0372,70.2746,68.0022,65.6938,11.3201,160.3391,32.701,True
2013-12-24,81.75,82.95,81.7,68.4291246501,533700.0,1.8979,2.0727,0.1748,65.0976,69.8332,60.3619,70.8021,67.9628,66.1124,9.9825,153.6571,32.4271,True
2013-12-26,83.02,83.35,82.26,68.8601220437,735600.0,1.9363,2.0897,0.1534,65.4606,70.1811,60.7402,72.0096,68.2236,66.4479,11.5554,155.2993,32.9749,True
2013-12-27,83.09,83.83,82.56,68.6446233469,855500.0,1.9614,2.062,0.1006,65.7582,70.4936,61.0228,70.4488,68.4413,66.8123,10.4514,152.4338,33.6315,True
2013-12-30,83.01,83.99,82.74,69.2828310259,802700.0,1.9827,2.0677,0.085,66.135,70.7309,61.5391,72.3505,68.6912,67.1024,10.0862,152.5508,33.8511,True
2013-12-31,83.53,84.17,82.94,69.5397717798,1253900.0,2.0,2.0691,0.0692,66.5082,70.9341,62.0823,73.0972,68.9513,67.4156,11.556,150.7554,34.1007,True
date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-01-03,31.38,31.66,30.94,24.8325396859,2761400.0,0.7019,-0.1656,0.5363,25.1431,26.0129,24.2734,54.6041,24.8518,25.0051,-5.2096,86.0376,2.9086,False
2012-01-04,30.86,31.355,30.49,25.0890410642,4369700.0,0.6637,-0.153,0.5107,25.1147,25.9518,24.2776,56.3946,24.863,24.9709,-3.819,78.241,1.6323,False
2012-01-05,32.44,33.48,32.27,26.2593286027,7084100.0,0.6466,-0.0684,0.5782,25.158,26.1274,24.1886,63.4428,25.1836,25.0618,3.8462,127.1906,7.1618,False
2012-01-06,32.86,34.03,32.58,26.8444723719,4514600.0,0.6515,0.0197,0.6712,25.2249,26.4359,24.0139,66.356,25.5668,25.221,6.211,135.4142,8.5154,True
2012-01-09,33.37,34.025,33.06,27.0528797418,4427800.0,0.6718,0.0812,0.753,25.3139,26.7639,23.8638,67.3489,26.0157,25.3856,5.7679,135.1107,8.5154,True
2012-01-10,34.18,34.64,33.5,26.8765350442,5062500.0,0.6963,0.0981,0.7944,25.36,26.9412,23.7787,65.5939,26.4245,25.5235,5.6742,135.6079,10.0323,True
2012-01-11,33.39,33.47,32.78,26.740268687,3448200.0,0.7185,0.0885,0.807,25.4169,27.1071,23.7267,64.2086,26.7547,25.6688,3.4941,111.6615,7.9022,True
2012-01-12,33.37,33.92,33.3,27.1410520906,3560200.0,0.7427,0.0969,0.8396,25.5291,27.3585,23.6997,66.442,26.931,25.7741,5.3416,119.3781,9.0216,True
2012-01-13,33.49,33.86,32.95,26.7322530189,2405100.0,0.7587,0.0642,0.823,25.6429,27.4743,23.8115,62.2003,26.9086,25.8783,8.9447,107.1437,7.9835,True
2012-01-17,33.68,33.96,32.88,26.5238456491,3519500.0,0.7638,0.0202,0.7839,25.7399,27.542,23.9379,60.1045,26.8028,25.9521,9.0559,101.6853,8.2374,True
2012-01-18,33.12,33.82,32.99,26.9807387291,2986600.0,0.7672,0.0137,0.7809,25.8485,27.6746,24.0224,63.0305,26.8236,26.0333,6.7888,102.989,8.2374,True
2012-01-19,33.72,34.35,33.64,27.2131931032,4243300.0,0.7714,0.0167,0.7881,25.9812,27.7991,24.1633,64.4517,26.9182,26.1786,9.5694,111.8292,9.6045,True
2012-01-20,33.93,34.67,33.93,27.7742898682,4677500.0,0.783,0.0465,0.8296,26.0918,28.0574,24.1262,67.6664,27.0449,26.3865,7.6708,118.8108,10.4239,True
2012-01-23,34.7,34.99,33.87,27.8223838767,5106800.0,0.7977,0.0587,0.8564,26.2245,28.2792,24.1697,67.9327,27.2629,26.5794,10.3785,117.7319,11.242,True
2012-01-24,36.03,37.85,35.92,29.5617838482,13129100.0,0.8394,0.167,1.0065,26.4317,28.9111,23.9522,75.6911,27.8705,26.8963,17.9128,170.1622,18.0458,True
2012-01-25,36.79,37.46,36.1,29.9785985879,5240000.0,0.9007,0.2451,1.1458,26.6425,29.5401,23.7448,77.1128,28.47,27.2394,16.5526,166.0171,18.0458,True
2012-01-26,37.49,37.59,36.7,29.6659875331,3211300.0,0.964,0.253,1.217,26.8741,29.955,23.7932,73.6514,28.9606,27.5445,17.2489,163.0505,18.3401,True
2012-01-27,37.06,37.22,36.5,29.6980502054,2779500.0,1.0234,0.238,1.2614,27.1262,30.2645,23.9879,73.7808,29.3454,27.7738,17.4874,154.2605,17.679,True
2012-01-30,36.735,36.94,36.24,29.5537681801,2128100.0,1.0728,0.1975,1.2703,27.3575,30.4956,24.2194,72.0751,29.6916,27.9544,18.5494,145.0665,16.8163,True
2012-01-31,37.14,37.19,36.042,29.1369534404,3492500.0,1.1042,0.1254,1.2296,27.5739,30.5729,24.5749,67.2619,29.6067,28.0933,18.7041,137.7924,17.4084,True
2012-02-01,37.83,38.5,37.75,30.4835856764,7320600.0,1.1416,0.1496,1.2911,27.8565,30.8339,24.879,73.4087,29.7077,28.3338,21.6045,169.5067,20.4264,True
2012-02-02,38.08,38.08,37.42,30.1148649451,3396400.0,1.1723,0.1229,1.2952,28.1077,30.9539,25.2615,69.5763,29.7974,28.5588,21.4479,154.2321,19.3095,True
2012-02-03,37.92,38.73,37.82,30.9244474204,2329500.0,1.2075,0.1407,1.3482,28.341,31.3052,25.3768,72.9041,30.0427,28.811,15.681,163.8845,20.7812,True
2012-02-06,38.46,38.745,37.89,31.0366667734,2389700.0,1.2426,0.1407,1.3833,28.5506,31.6516,25.4496,73.3372,30.3393,29.0979,13.8554,159.1918,20.8151,True
2012-02-07,38.4,39.23,38.33,31.1649174625,3003400.0,1.2752,0.1301,1.4053,28.7562,31.9758,25.5367,73.8491,30.7449,29.4073,15.2976,161.356,21.9136,True
2012-02-08,39.39,40.58,39.29,31.8783119209,4710400.0,1.3128,0.1506,1.4634,29.0063,32.3765,25.6361,76.534,31.0238,29.7339,17.1478,177.2786,24.8641,True
2012-02-09,39.77,39.86,38.68,31.4134031728,3000800.0,1.3413,0.1139,1.4552,29.24,32.5973,25.8826,71.4145,31.2835,30.0139,19.0917,155.5001,22.7331,True
2012-02-10,38.55,38.81,38.19,30.9164317523,2825100.0,1.3515,0.041,1.3925,29.4287,32.7166,26.1408,66.3326,31.2819,30.2233,14.4163,133.6225,21.0456,True
2012-02-13,38.87,39.0804,37.82,30.5958050294,2994100.0,1.3416,-0.0397,1.3019,29.6219,32.7007,26.5431,63.2228,31.1938,30.4082,15.4176,125.1349,19.7809,False
2012-02-14,38.01,39.37,37.97,31.3733248324,3061000.0,1.3289,-0.0507,1.2782,29.8644,32.6818,27.047,67.2162,31.2355,30.529,15.9305,130.1854,20.4425,False
2012-02-15,39.26,39.5,38.23,30.7000087144,2625200.0,1.3014,-0.1101,1.1913,30.0503,32.5556,27.5451,61.0641,30.9998,30.5771,16.7948,122.555,20.7409,False
2012-02-16,38.41,40.7,38.32,32.5355967028,4573200.0,1.2923,-0.0363,1.2561,30.3165,32.6867,27.9462,69.2776,31.2242,30.7684,18.4862,143.0815,23.4368,False
2012-02-17,40.65,40.7,39.77,32.4233773498,2771600.0,1.2906,-0.007,1.2835,30.5489,32.7844,28.3134,68.3334,31.5256,30.9501,17.3926,146.5153,23.4368,False
