date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Lower Band,Real Upper Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-11-30,30.06,30.2,29.44,23.6159262471,11689200.0,0.2426,0.0285,0.2141,23.4805,22.7756,24.1854,53.8754,23.7818,23.4877,3.3185,120.0959,0.7059,True
2012-12-03,29.76,29.85,29.555,23.7281159205,5748000.0,0.2364,0.0179,0.2186,23.5238,22.8716,24.1759,55.1114,23.7794,23.4931,1.8771,111.9929,0.7059,True
2012-12-04,29.64,29.785,29.39,23.7241091464,8286300.0,0.2285,0.008,0.2206,23.5292,22.8723,24.1861,55.0549,23.8026,23.4984,0.9319,102.2098,1.7307,True
2012-12-05,29.58,29.94,29.48,23.9284546229,5798000.0,0.2361,0.0124,0.2237,23.526,22.8776,24.1744,57.4373,23.8155,23.524,-0.2665,117.2237,0.7375,True
2012-12-06,29.82,30.06,29.64,23.8883868824,5625300.0,0.2361,0.0099,0.2261,23.5468,22.8802,24.2134,56.8047,23.777,23.5801,1.11,120.5983,0.031,True
2012-12-07,29.88,29.89,29.52,23.9204410748,5019100.0,0.2359,0.0078,0.2281,23.5753,22.896,24.2545,57.2087,23.8379,23.6368,1.322,107.3159,0.739,True
2012-12-10,29.82,29.945,29.71,23.8964004305,7256800.0,0.2312,0.0025,0.2287,23.5877,22.8946,24.2808,56.782,23.8716,23.7169,0.1505,109.7685,0.3789,True
2012-12-11,29.95,31.14,29.9,24.8500126543,16770100.0,0.301,0.0578,0.2432,23.648,22.7626,24.5334,67.1843,24.0967,23.8296,4.8838,182.3172,6.9703,True
2012-12-12,31.07,31.27,30.71,24.8900803948,11707000.0,0.3554,0.0898,0.2656,23.7153,22.6798,24.7508,67.536,24.2891,23.9231,5.1623,203.218,7.7177,True
2012-12-13,30.92,31.25,30.44,24.505430086,7443500.0,0.3633,0.0781,0.2852,23.7882,22.7459,24.8305,60.8292,24.4125,23.9968,5.4318,171.9316,5.9203,True
2012-12-14,30.45,31.1,30.36,24.6811671959,9093300.0,0.3794,0.0754,0.304,23.8687,22.8118,24.9257,62.6451,24.5646,24.0614,6.9464,161.6692,5.3903,True
2012-12-17,30.48,30.99,30.44,24.7658703993,7374000.0,0.3944,0.0723,0.3221,23.9723,22.9928,24.9518,63.5185,24.7385,24.1298,7.0466,155.0012,5.3903,True
2012-12-18,31.0,31.55,30.865,25.1144597416,9266200.0,0.4295,0.0859,0.3436,24.0701,23.0455,25.0946,66.928,24.7914,24.2303,9.0187,181.1949,8.6971,True
2012-12-19,31.35,31.81,31.25,25.0423378087,8054800.0,0.4463,0.0822,0.3641,24.1478,23.0769,25.2187,65.5696,24.8219,24.3088,8.5295,183.791,10.1794,True
2012-12-20,31.25,31.3575,30.97,25.066378453,6978900.0,0.4563,0.0738,0.3825,24.2311,23.1468,25.3155,65.8173,24.934,24.3745,6.5857,157.7742,8.2546,True
2012-12-21,30.93,31.08,30.4,24.7859042695,13373000.0,0.4366,0.0432,0.3934,24.2848,23.2023,25.3674,60.3852,24.955,24.4525,4.1555,124.3385,4.4762,True
2012-12-24,30.82,30.95,30.66,24.7859042695,1978900.0,0.4162,0.0183,0.3979,24.3371,23.2638,25.4104,60.3852,24.959,24.523,3.9288,123.2512,4.4762,True
2012-12-26,30.91,31.16,30.75,24.6857349183,4503700.0,0.3874,-0.0084,0.3958,24.391,23.3623,25.4197,58.4087,24.8733,24.5871,4.634,122.7931,5.7299,False
2012-12-27,30.74,30.93,30.44,24.6336468556,6179000.0,0.3564,-0.0316,0.3879,24.4295,23.4252,25.4338,57.3627,24.7915,24.6341,3.6876,105.4714,3.687,False
2012-12-28,30.55,30.89,30.44,24.417281057,4822300.0,0.3107,-0.0618,0.3725,24.4463,23.4547,25.4379,53.1282,24.6617,24.6694,2.6246,95.4297,3.687,False
2012-12-31,30.48,30.985,30.3,24.7538500771,7153000.0,0.2982,-0.0594,0.3576,24.5032,23.5806,25.4258,58.2632,24.6553,24.725,2.5993,100.9785,2.7597,False
2013-01-02,31.55,32.41,31.49,25.8917739071,13357500.0,0.3758,0.0145,0.3613,24.6114,23.577,25.6458,70.1209,24.8765,24.858,8.5762,187.1437,10.9989,True
2013-01-03,32.15,32.28,31.775,25.555204887,8832500.0,0.4055,0.0354,0.3701,24.7029,23.6748,25.7311,64.3291,25.0504,24.905,8.3767,173.9806,10.9989,True
2013-01-04,32.0,32.18,31.75,25.5006326244,7606600.0,0.4197,0.0397,0.38,24.7815,23.7619,25.8012,63.4191,25.2237,24.9457,7.4816,162.6552,10.8285,True
2013-01-07,31.77,32.19,31.77,25.5792455313,7392900.0,0.4324,0.0419,0.3905,24.8661,23.8767,25.8554,64.2007,25.4561,25.0173,7.0858,158.8043,10.8841,True
2013-01-08,31.75,31.995,31.39,25.2849880451,6904200.0,0.4139,0.0187,0.3952,24.9343,24.0307,25.8379,59.1335,25.5624,25.0575,7.0425,132.7208,8.2733,True
2013-01-09,31.58,32.01,31.57,25.6433539161,6754000.0,0.4233,0.0225,0.4008,25.0217,24.2025,25.8408,62.9493,25.5127,25.116,6.896,141.2219,8.3599,True
2013-01-10,32.11,32.57,32.08,25.9879364843,8018700.0,0.4533,0.042,0.4113,25.0786,24.1626,25.9945,66.2007,25.5992,25.1743,4.5922,166.0573,11.5316,True
2013-01-11,32.42,32.64,32.33,25.9799229362,5376500.0,0.4711,0.0478,0.4233,25.1331,24.1419,26.1242,66.0562,25.6951,25.2368,4.3812,163.972,11.9191,True
2013-01-14,32.25,32.64,32.25,25.9158145514,5516500.0,0.4745,0.041,0.4335,25.2036,24.2004,26.2067,64.8436,25.7624,25.2934,4.448,152.0231,11.3522,True
2013-01-15,32.14,32.3755,31.97,25.8677332628,4922300.0,0.4679,0.0275,0.4404,25.2629,24.25,26.2758,63.9009,25.879,25.3655,4.1013,132.5582,9.3803,True
2013-01-16,32.18,32.56,32.08,26.0520448691,5415300.0,0.4721,0.0254,0.4467,25.3272,24.2858,26.3686,65.9349,25.9607,25.4499,5.0662,136.0907,10.443,True
2013-01-17,32.51,33.25,32.45,26.5649119474,9193900.0,0.5109,0.0514,0.4596,25.3997,24.2332,26.5662,70.8341,26.0761,25.5752,5.3883,160.3772,14.267,True
2013-01-18,33.03,33.54,33.02,26.8614132271,13294700.0,0.5592,0.0797,0.4795,25.4907,24.1756,26.8058,73.2198,26.2524,25.7237,5.4385,174.5076,15.8036,True
2013-01-22,33.35,33.47,33.13,26.8133319385,13045800.0,0.5868,0.0858,0.501,25.578,24.1593,26.9968,72.1938,26.4319,25.8835,6.7368,166.3969,15.8036,True
2013-01-23,33.25,33.3,32.8,26.5088171107,9516500.0,0.5774,0.0612,0.5163,25.6642,24.2391,27.0893,65.9252,26.5601,26.0005,7.1429,144.8427,13.4115,True
2013-01-24,33.15,33.61,33.01,26.5168306588,7827500.0,0.5642,0.0383,0.5258,25.7507,24.3393,27.1621,66.0084,26.6531,26.0421,8.5945,149.2027,15.0872,True
2013-01-25,33.15,33.285,32.71,26.284437764,8436000.0,0.5288,0.0024,0.5264,25.8307,24.4903,27.171,61.3527,26.597,26.0908,6.8196,128.4415,12.9363,True
2013-01-28,32.84,33.31,32.81,26.4767629183,7773000.0,0.5104,-0.0128,0.5232,25.9228,24.674,27.1716,63.6274,26.52,26.1558,7.6948,130.4609,13.074,False
2013-01-29,32.61,32.83,32.39,26.3485461488,6183000.0,0.48,-0.0346,0.5146,26.0194,24.9681,27.0707,61.0603,26.4271,26.2071,6.9635,115.1918,11.5542,False
2013-01-30,32.63,32.97,32.59,26.4695220264,8352700.0,0.4603,-0.0434,0.5037,26.1052,25.213,26.9973,62.5863,26.4192,26.2861,7.0903,119.3794,12.3512,False
2013-01-31,32.82,33.11,32.66,26.6792135476,13790600.0,0.4563,-0.0379,0.4942,26.1445,25.2244,27.0646,65.1245,26.4517,26.3551,2.8165,122.6013,13.1471,False
2013-02-01,33.18,33.75,33.08,27.1953772922,13854400.0,0.4892,-0.004,0.4932,26.2265,25.2411,27.212,70.4175,26.6339,26.4356,5.226,145.7609,16.6651,False
2013-02-04,33.5,33.69,33.25,26.8324496593,16353400.0,0.4805,-0.0102,0.4907,26.2931,25.3333,27.253,63.1924,26.705,26.4925,5.3653,133.1515,16.6651,False
2013-02-05,33.43,33.86,33.21,27.2195724677,8434100.0,0.499,0.0067,0.4924,26.3751,25.3932,27.3571,67.0555,26.8792,26.5794,5.8641,137.024,17.5821,True
2013-02-06,33.6,33.69,33.39,27.0663363561,9102400.0,0.4956,0.0026,0.493,26.4642,25.5752,27.3532,64.198,26.9986,26.6593,5.9745,128.3988,17.5821,True
2013-02-07,33.48,33.55,32.92,26.9534255369,10626900.0,0.4783,-0.0117,0.4901,26.5297,25.7013,27.3581,62.1084,27.0534,26.7194,5.4847,111.4879,13.9953,False
2013-02-08,33.61,34.29,33.555,27.6470205687,13022900.0,0.5147,0.0197,0.495,26.6127,25.6909,27.5345,68.7935,27.1438,26.7915,5.9577,141.5176,18.0004,True
2013-02-11,34.18,34.19,33.66,27.1711821167,8275000.0,0.4993,0.0034,0.4958,26.6722,25.7679,27.5766,60.8963,27.2115,26.8122,5.4221,126.8132,18.0004,True
2013-02-12,33.59,33.7,33.41,27.0663363561,7055500.0,0.4732,-0.0181,0.4913,26.7298,25.8805,27.579,59.2896,27.1809,26.8291,3.9112,109.1445,16.1112,False
2013-02-13,33.62,33.885,33.54,27.1953772922,5424700.0,0.4577,-0.0269,0.4846,26.7961,26.0226,27.5697,60.6584,27.2067,26.8748,5.3352,112.8744,17.1099,False
2013-02-14,33.49,33.84,33.3,27.2518327018,6394200.0,0.4448,-0.0319,0.4766,26.8561,26.1387,27.5736,61.2689,27.2663,26.9238,4.5993,106.4125,15.2991,False
2013-02-15,33.83,33.86,33.395,27.0864990023,6519100.0,0.4164,-0.0482,0.4646,26.8822,26.1711,27.5933,58.4243,27.1542,26.9773,2.4892,101.9799,15.4099,False
2013-02-19,33.72,34.06,33.43,27.3728085794,6098000.0,0.4123,-0.0418,0.4541,26.9078,26.1654,27.6501,61.7217,27.1946,27.037,2.2031,108.4547,16.5209,False
2013-02-20,33.98,33.985,33.05,26.6630834306,8968900.0,0.3477,-0.0851,0.4328,26.9003,26.1512,27.6493,50.9826,27.1139,27.058,2.1914,84.2845,13.6371,False
2013-02-21,32.99,33.0,32.19,26.1953100371,11422300.0,0.2559,-0.1416,0.3975,26.8846,26.0916,27.6776,45.404,26.9139,27.0397,-0.2639,42.2173,7.513,False
2013-02-22,33.15,34.25,33.15,27.5663699836,20543100.0,0.2904,-0.0857,0.376,26.9371,26.1102,27.7639,59.3668,26.9768,27.0989,2.5592,105.5518,14.3368,False
2013-02-25,34.2,34.45,33.705,27.2034423507,13942700.0,0.2852,-0.0727,0.3579,26.983,26.2057,27.7604,55.3519,27.0002,27.0994,4.1654,107.6106,15.353,False
2013-02-26,33.71,33.98,33.62,27.2276375262,9811800.0,0.2797,-0.0625,0.3422,27.0206,26.2727,27.7685,55.5666,26.9712,27.1257,2.6671,95.8737,14.7646,False
2013-02-27,33.8,34.48,33.71,27.6550856272,7104600.0,0.3064,-0.0287,0.3351,27.0859,26.3562,27.8156,59.2726,27.1696,27.1548,5.0259,112.133,17.2884,False
2013-02-28,34.37,34.66,34.24,27.7663834346,13413000.0,0.3327,-0.0019,0.3346,27.1507,26.4212,27.8803,60.1987,27.4838,27.2015,5.1259,123.6366,18.1754,False
2013-03-01,34.13,34.57,33.83,27.8405819729,9336900.0,0.3554,0.0166,0.3388,27.2088,26.4542,27.9635,60.8349,27.5386,27.2606,4.4095,113.6347,15.311,True
2013-03-04,34.44,34.57,34.11,27.872842207,7424800.0,0.3717,0.0264,0.3453,27.2427,26.4346,28.0508,61.1243,27.6725,27.2757,2.4296,116.2641,15.311,True
2013-03-05,34.68,35.01,34.59,28.2277047814,12979700.0,0.4086,0.0506,0.358,27.3124,26.4214,28.2035,64.2391,27.8725,27.3461,3.9181,136.959,17.5296,True
2013-03-06,35.03,35.26,34.95,28.3406156005,8706000.0,0.4418,0.067,0.3748,27.3685,26.3729,28.364,65.1899,28.0096,27.431,4.1347,146.6598,18.7593,True
2013-03-07,35.19,35.25,35.06,28.3890059515,8423000.0,0.4667,0.0735,0.3931,27.4346,26.3559,28.5134,65.6098,28.1342,27.5106,4.6305,146.3038,18.7593,True
2013-03-08,35.3,35.32,34.82,28.4615914781,11510500.0,0.4866,0.0748,0.4118,27.51,26.3674,28.6526,66.2638,28.2584,27.5913,5.2757,141.7801,17.0268,True
2013-03-11,35.27,35.59,35.11,28.6470878238,8907500.0,0.5115,0.0797,0.4318,27.56,26.3149,28.8052,67.9334,28.4132,27.6953,3.7912,152.1247,18.3889,True
2013-03-12,35.5,35.72,35.315,28.7277384089,10862800.0,0.5316,0.0799,0.4517,27.6379,26.308,28.9678,68.656,28.5132,27.7856,4.475,154.9376,19.0397,True
2013-03-13,35.2,35.38,35.05,28.4615914781,9363100.0,0.52,0.0547,0.4654,27.7076,26.3587,29.0565,63.5893,28.5374,27.9055,4.9852,133.2674,17.104,True
2013-03-14,35.5,35.73,35.32,28.5341770047,8676000.0,0.5109,0.0364,0.4745,27.7746,26.4013,29.1478,64.3579,28.5664,28.0615,5.4449,142.0516,18.8758,True
2013-03-15,35.2,35.4,34.85,28.2922252494,14809100.0,0.4786,0.0033,0.4753,27.8266,26.4577,29.1955,59.8461,28.5326,28.1098,4.6099,117.9506,15.5044,True
2013-03-18,34.21,34.98,34.21,27.921232558,9094600.0,0.4182,-0.0457,0.4639,27.8683,26.542,29.1946,53.6654,28.3874,28.1577,3.3077,86.5938,11.1395,False
2013-03-19,34.69,34.91,34.29,27.953492792,11004700.0,0.3687,-0.0761,0.4448,27.8974,26.5904,29.2043,54.107,28.2325,28.2061,2.4956,85.1007,11.1395,False
2013-03-20,34.92,35.15,34.81,28.2760951324,7556000.0,0.3515,-0.0747,0.4262,27.978,26.7922,29.1638,58.359,28.1954,28.2475,3.428,104.4655,12.423,False
2013-03-21,34.78,34.925,34.235,27.6550856272,9540200.0,0.2844,-0.1134,0.3978,28.051,27.1735,28.9285,48.9962,28.0196,28.2401,5.8333,71.9687,8.6011,False
2013-03-22,34.49,34.72,34.33,27.7921916219,7647400.0,0.2396,-0.1266,0.3662,28.0623,27.2044,28.9202,50.8611,27.9196,28.2368,1.3723,71.2682,8.6011,False
2013-03-25,34.56,34.88,34.31,27.8083217389,7552800.0,0.203,-0.1305,0.3335,28.0925,27.3194,28.8656,51.0865,27.897,28.2325,1.2482,72.6572,9.4866,False
2013-03-26,34.74,35.11,34.62,28.3043228372,7249200.0,0.2116,-0.0975,0.3091,28.1464,27.479,28.8138,57.5089,27.9672,28.2377,3.3255,95.0974,10.7506,False
2013-03-27,34.82,35.12,34.555,28.2922252494,8214600.0,0.215,-0.0753,0.2903,28.1782,27.5479,28.8086,57.3122,27.9704,28.2344,1.8561,91.8636,10.3079,False
2013-03-28,35.01,35.5,34.995,28.6148275898,8651800.0,0.2409,-0.0395,0.2804,28.2206,27.5927,28.8486,61.1116,28.1624,28.2495,2.4235,116.8408,12.39,False
2013-04-01,35.26,35.56,34.86,28.2357698399,11066900.0,0.2282,-0.0418,0.27,28.2404,27.6371,28.8437,54.954,28.2511,28.2344,2.8638,100.9529,11.4553,False
2013-04-02,34.79,35.02,34.57,28.0381759064,8763300.0,0.1999,-0.0561,0.256,28.2487,27.6614,28.8359,52.0263,28.2971,28.1938,1.3017,73.624,9.4663,False
2013-04-03,34.74,34.89,34.0,27.5421748081,13625700.0,0.1359,-0.0961,0.232,28.2144,27.5512,28.8776,45.5058,28.1446,28.1148,-0.3428,40.6189,5.6962,False
2013-04-04,34.26,34.63,34.08,27.8163867974,9406500.0,0.1061,-0.1007,0.2068,28.1882,27.5058,28.8706,49.2717,28.0495,28.0718,-1.7867,42.4197,5.6962,False
2013-04-05,34.11,34.23,33.81,27.5825001006,11092000.0,0.0628,-0.1152,0.178,28.1479,27.4237,28.872,46.3448,27.843,28.0083,-2.8936,15.8955,3.9425,False
2013-04-08,34.29,35.08,34.26,28.2841601909,8662800.0,0.0842,-0.075,0.1592,28.139,27.4262,28.8518,54.9472,27.8527,28.0078,-0.6795,69.791,8.7876,False
2013-04-09,35.11,35.395,34.8,28.3567457175,7745400.0,0.1058,-0.0427,0.1485,28.1245,27.4425,28.8065,55.7338,27.9164,28.0368,-0.5479,92.1617,10.4891,False
2013-04-10,35.35,35.77,35.23,28.8366166988,8048200.0,0.1598,0.009,0.1508,28.1299,27.4273,28.8325,60.6058,28.1753,28.0957,0.14,125.9461,12.466,True
2013-04-11,35.45,35.92,35.37,28.7841938185,10085600.0,0.1961,0.0362,0.1599,28.146,27.4002,28.8919,59.835,28.3688,28.1296,1.5263,128.1748,13.2454,True
2013-04-12,35.67,35.88,35.23,28.9132347546,6753100.0,0.2326,0.0582,0.1744,28.165,27.3635,28.9665,61.1385,28.635,28.2135,0.4198,124.3023,12.2964,True
2013-04-15,35.58,35.88,35.27,28.4454613611,9517000.0,0.2212,0.0374,0.1838,28.1727,27.3636,28.9818,54.2946,28.6673,28.257,1.3559,106.5791,12.2964,True
2013-04-16,35.43,35.86,35.16,28.8204865818,9367200.0,0.2397,0.0447,0.1949,28.2176,27.3704,29.0649,58.3039,28.76,28.3245,2.5157,112.6404,11.5369,True
2013-04-17,35.0,35.03,34.01,27.5905651591,17043900.0,0.1533,-0.0333,0.1866,28.1995,27.3156,29.0834,44.5667,28.5108,28.2769,0.3437,12.2785,4.0544,False
2013-04-18,34.65,34.81,33.875,27.3566784624,12616900.0,0.0653,-0.0971,0.1623,28.1535,27.1976,29.1094,42.5253,28.2253,28.2145,-0.9673,-8.0687,3.2277,False
2013-04-19,33.8299,34.395,33.56,27.6228253932,10701100.0,0.0167,-0.1165,0.1332,28.1519,27.1926,29.1112,45.5653,27.9672,28.1484,-1.5175,-22.3757,1.3176,False
2013-04-22,34.31,35.6,34.06,28.0744686697,10722800.0,0.0146,-0.0949,0.1095,28.166,27.2201,29.112,50.3411,27.893,28.1376,2.5346,44.9575,7.9441,False
2013-04-23,35.32,36.23,35.16,28.792258877,15246700.0,0.07,-0.0316,0.1016,28.2152,27.2467,29.1837,56.7955,27.8874,28.1879,3.8704,123.6865,11.1175,False
2013-04-24,35.53,36.14,35.33,29.0422756908,12074200.0,0.1325,0.0247,0.1078,28.2521,27.2188,29.2854,58.7943,28.1777,28.2879,2.9336,132.3044,11.1175,True
2013-04-25,36.16,36.26,35.93,29.1229262758,11218600.0,0.1864,0.0629,0.1235,28.2936,27.1926,29.3946,59.4427,28.531,28.375,3.246,153.7708,11.717,True
2013-04-26,35.58,35.89,35.5,29.0503407493,6990800.0,0.2208,0.0778,0.143,28.3154,27.1734,29.4574,58.5542,28.8165,28.4729,1.8906,138.8022,10.7555,True
2013-04-29,35.98,36.1,35.68,29.23729034,5335500.0,0.2601,0.0937,0.1664,28.3655,27.156,29.575,60.1961,29.049,28.5364,2.3139,153.5382,11.8308,True
2013-04-30,35.95,36.24,35.755,29.4323681738,7430700.0,0.3035,0.1097,0.1938,28.4352,27.1508,29.7196,61.8844,29.177,28.6081,4.2945,160.929,12.5453,True
2013-05-01,36.25,36.8,35.86,29.5949330353,15212000.0,0.347,0.1225,0.2244,28.5378,27.2275,29.8482,63.2751,29.2876,28.6587,6.3007,180.2335,15.3359,True
2013-05-02,36.58,36.9,36.3,29.8306520844,9582100.0,0.3959,0.1372,0.2587,28.6385,27.2577,30.0194,65.2452,29.4291,28.7285,7.3898,196.506,15.8237,True
2013-05-03,36.94,37.2,36.87,30.0826276198,11805400.0,0.4498,0.1529,0.2969,28.7636,27.3359,30.1912,67.257,29.6356,28.8064,9.528,220.7618,17.2777,True
2013-05-06,37.19,37.25,36.81,30.107012349,6140200.0,0.4889,0.1536,0.3353,28.8547,27.3316,30.3778,67.4524,29.8095,28.9172,7.0178,210.6406,16.8672,True
2013-05-07,37.11,37.15,36.86,30.107012349,5820100.0,0.5139,0.1429,0.3711,28.9422,27.3443,30.5401,67.4524,29.9444,29.0029,5.7806,197.4751,16.8672,True
2013-05-08,36.92,37.23,36.91,30.1476535644,6355900.0,0.5309,0.1279,0.403,29.0078,27.3271,30.6884,67.8197,30.055,29.1734,4.897,191.8616,17.2665,True
2013-05-09,37.0,37.355,36.94,30.0826276198,7754600.0,0.533,0.104,0.429,29.0727,27.3324,30.813,66.5325,30.1054,29.3552,4.8097,184.7223,17.8933,True
2013-05-10,37.23,37.23,36.86,30.107012349,8742300.0,0.5305,0.0812,0.4493,29.1324,27.337,30.9278,66.7858,30.1103,29.5208,4.5755,171.8156,17.3149,True
2013-05-13,36.92,37.03,36.54,29.7006001952,9398700.0,0.4901,0.0326,0.4575,29.1951,27.4125,30.9778,58.8345,30.029,29.6292,4.0137,138.5608,15.0192,True
2013-05-14,36.53,36.8,36.48,29.676215466,7124900.0,0.4509,-0.0053,0.4562,29.2379,27.4522,31.0236,58.3877,29.9428,29.6881,3.4253,124.7718,14.5916,False
2013-05-15,36.57,36.88,36.46,29.9200627583,11922000.0,0.4345,-0.0173,0.4518,29.3544,27.7159,30.9929,61.5192,29.8973,29.7466,6.106,128.0735,15.0199,False
2013-05-16,36.79,36.98,36.575,29.7493696537,10209300.0,0.4031,-0.039,0.4421,29.474,28.11,30.8381,58.2325,29.8307,29.7884,7.0661,123.1772,15.5583,False
2013-05-17,36.68,36.83,36.57,29.887549786,10018700.0,0.3849,-0.0457,0.4306,29.5873,28.5111,30.6634,60.0822,29.7868,29.8442,7.9184,119.4658,15.5211,False
2013-05-20,36.75,36.835,36.58,29.7737543829,8727600.0,0.3572,-0.0588,0.416,29.6722,28.8485,30.4959,57.8227,29.8014,29.88,4.2797,111.7329,15.5487,False
2013-05-21,36.7,36.8,36.51,29.7493696537,6651600.0,0.3295,-0.0692,0.3987,29.7201,29.002,30.4382,57.3277,29.816,29.9011,2.369,103.9988,15.0127,False
2013-05-22,36.48,36.74,35.811,29.2698033123,10122900.0,0.2657,-0.1063,0.3721,29.7315,29.0505,30.4125,48.5672,29.686,29.8794,2.4567,67.4382,9.8381,False
2013-05-23,35.73,36.16,35.53,29.2535468261,7566200.0,0.2115,-0.1285,0.3399,29.738,29.0783,30.3977,48.2991,29.5868,29.8409,0.5055,43.0283,7.8543,False
2013-05-24,35.74,36.01,35.525,29.2535468261,4786900.0,0.1665,-0.1387,0.3053,29.7482,29.1259,30.3704,48.2991,29.46,29.7857,0.3344,37.2397,7.819,False
2013-05-28,36.65,36.72,36.125,29.4242399307,5578500.0,0.1431,-0.1298,0.2728,29.7575,29.1612,30.3538,51.5242,29.3901,29.7402,1.7175,73.4751,11.9721,False
2013-05-29,36.04,36.29,35.87,29.3348292569,7809600.0,0.1159,-0.1255,0.2414,29.7526,29.1443,30.361,49.7814,29.3072,29.6887,0.138,50.7589,10.1594,False
2013-05-30,35.92,36.63,35.92,29.6437024937,15275100.0,0.118,-0.0988,0.2167,29.7551,29.1489,30.3613,55.3691,29.382,29.6551,-0.462,68.0568,12.0892,False
2013-05-31,36.08,36.41,35.88,29.1885208815,8188900.0,0.0819,-0.1079,0.1898,29.723,29.07,30.3759,47.0952,29.369,29.5955,-1.3279,45.2463,11.8019,False
2013-06-03,35.94,36.19,35.73,29.2860597984,8403800.0,0.0605,-0.1034,0.1639,29.6831,29.0256,30.3407,48.8501,29.3755,29.5407,-2.7151,37.425,10.7195,False
2013-06-04,36.42,36.995,36.42,29.781882626,9021500.0,0.0826,-0.0651,0.1477,29.6669,29.0365,30.2972,56.6768,29.447,29.5462,-0.6846,88.1847,15.1998,False
2013-06-05,36.61,36.61,35.81,29.1560079092,6851900.0,0.049,-0.0789,0.1279,29.6193,28.9855,30.2531,46.9588,29.4112,29.5115,-1.4536,41.9559,10.9108,False
2013-06-06,35.83,36.07,35.21,28.9934430477,6104900.0,0.0092,-0.095,0.1042,29.5616,28.9206,30.2026,44.8201,29.2812,29.4497,-3.1158,7.5543,6.9287,False
2013-06-07,35.98,36.25,35.661,29.4079834446,5828200.0,0.011,-0.0746,0.0856,29.5279,28.9306,30.1252,50.9265,29.3251,29.4269,-2.9581,35.3002,7.9371,False
2013-06-10,36.25,36.76,36.12,29.7656261398,7941300.0,0.0408,-0.0358,0.0766,29.5108,28.9632,30.0584,55.4805,29.421,29.4188,-1.2624,68.9288,10.7243,False
2013-06-11,36.0,36.02,35.17,28.6601850817,9795200.0,-0.0245,-0.0809,0.0564,29.4588,28.8057,30.1119,42.4382,29.1966,29.3446,-2.7275,-9.0415,4.7187,False
2013-06-12,35.5,35.53,34.655,28.2781576572,8378600.0,-0.1059,-0.1298,0.0239,29.3889,28.5665,30.2113,39.04,29.0211,29.2465,-3.4511,-48.2805,1.6783,False
2013-06-13,34.85,35.58,34.58,28.8390064293,7036400.0,-0.1237,-0.1181,-0.0056,29.3348,28.5171,30.1525,45.8591,28.9902,29.2178,-3.5249,-32.7342,1.243,False
2013-06-14,35.36,35.77,35.24,28.8390064293,6267600.0,-0.1362,-0.1045,-0.0317,29.2893,28.4676,30.111,45.8591,28.8764,29.1901,-3.272,-11.4738,2.3204,False
2013-06-17,35.8,36.245,35.6,29.0828537216,6750900.0,-0.125,-0.0747,-0.0504,29.2491,28.4708,30.0273,48.7221,28.7398,29.1788,-1.5884,17.2267,4.9566,False
2013-06-18,35.89,36.34,35.68,29.3592139861,5691600.0,-0.0928,-0.0339,-0.0589,29.2283,28.4859,29.9708,51.816,28.8796,29.1744,-1.3438,29.6891,5.4755,False
2013-06-19,36.23,36.29,35.61,29.02595602,5850300.0,-0.0931,-0.0274,-0.0657,29.1922,28.4851,29.8993,48.0688,29.0292,29.1538,-1.3859,12.838,5.0458,False
2013-06-20,35.41,35.5,34.52,28.1440416464,8734600.0,-0.1626,-0.0775,-0.0851,29.1359,28.2958,29.976,39.8895,28.8902,29.0539,-3.3751,-74.3705,1.3205,False
2013-06-21,34.79,35.06,34.4,28.4082095464,14860300.0,-0.1941,-0.0872,-0.1069,29.0936,28.1982,29.9891,43.0021,28.8041,29.0018,-3.042,-81.8021,1.9855,False
2013-06-24,34.82,34.96,34.095,27.7904630727,9087400.0,-0.2659,-0.1272,-0.1387,29.0205,27.9646,30.0764,38.0638,28.5456,28.9021,-2.9159,-113.4158,3.6637,False
2013-06-25,34.63,35.16,34.47,28.4651072479,7825800.0,-0.2653,-0.1013,-0.164,28.9725,27.9072,30.0378,45.4006,28.3668,28.8144,-4.2484,-72.7211,2.4934,False
2013-06-26,35.28,35.41,34.91,28.4163377894,6596900.0,-0.2657,-0.0813,-0.1843,28.9266,27.8486,30.0045,44.9878,28.2448,28.765,-2.4249,-56.0647,1.0435,False
2013-06-27,35.06,35.19,34.85,28.3269271156,6720200.0,-0.2701,-0.0686,-0.2015,28.8607,27.8054,29.9161,44.1985,28.2814,28.7206,-3.9312,-70.3424,1.384,False
2013-06-28,34.59,35.075,34.51,28.3269271156,11343300.0,-0.2704,-0.0552,-0.2153,28.8177,27.7491,29.8862,44.1985,28.2652,28.6485,-3.6666,-86.4943,3.3014,False
2013-07-01,34.95,35.38,34.935,28.4854278556,5246700.0,-0.255,-0.0318,-0.2232,28.7776,27.7224,29.8329,46.1222,28.4041,28.5632,-2.2382,-62.2609,1.501,False
2013-07-02,34.89,35.66,34.83,28.5545179217,7795600.0,-0.2345,-0.009,-0.2255,28.7163,27.764,29.6685,46.9759,28.422,28.5561,-3.6086,-56.0931,0.124,False
2013-07-03,34.85,35.775,34.81,28.8308781862,4074200.0,-0.1937,0.0254,-0.2191,28.7,27.7675,29.6326,50.3477,28.5049,28.593,-2.2808,-43.496,0.7875,True
