date,open,high,low,Close,vol,MACD_Signal,MACD,MACD_Hist,Real Upper Band,Real Middle Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-12-31,20.245,20.66,20.16,16.2168011068,41139500.0,0.0221,0.0086,0.0135,16.0896,15.4693,16.7099,51.1244,16.146,16.2268,4.5018,-35.18,10.3605,True
2013-01-02,21.15,21.38,21.05,16.814510556,47623000.0,0.0717,0.0212,0.0505,16.162,15.5581,16.7658,61.5312,16.2624,16.295,7.353,44.1834,4.0472,True
2013-01-03,21.4,21.48,21.14,16.7673229679,41054100.0,0.1059,0.0381,0.0678,16.2151,15.5947,16.8355,60.4426,16.3678,16.3301,7.1322,51.1895,3.2133,True
2013-01-04,21.36,21.39,21.05,16.6414893996,30142500.0,0.1215,0.0548,0.0667,16.2666,15.6854,16.8477,57.5344,16.47,16.3558,6.8432,43.3059,3.9181,True
2013-01-07,21.28,21.45,21.18,16.7122707818,36352100.0,0.138,0.0715,0.0666,16.3094,15.7296,16.8893,58.7311,16.6305,16.3956,5.7171,56.3707,3.4076,True
2013-01-08,21.23,21.56,21.02,16.5864372135,48672000.0,0.1393,0.085,0.0543,16.3462,15.7947,16.8977,55.7391,16.7044,16.4252,5.8939,50.4854,4.6776,True
2013-01-09,21.22,21.47,21.2,16.8695627421,34290000.0,0.1613,0.1003,0.061,16.4001,15.8654,16.9348,60.5803,16.7154,16.4713,6.4452,67.7765,4.6776,True
2013-01-10,21.61,21.82,21.53,17.1448236726,44621600.0,0.1987,0.12,0.0787,16.4453,15.826,17.0646,64.6122,16.7909,16.5154,5.2073,104.5384,1.6539,True
2013-01-11,21.8,22.07,21.77,17.3021156329,44944700.0,0.2382,0.1436,0.0946,16.4976,15.7819,17.2133,66.6977,16.923,16.5625,5.1453,126.6418,0.4353,True
2013-01-14,21.98,22.13,21.75,17.3013291731,35724500.0,0.2665,0.1682,0.0983,16.5569,15.7836,17.3303,66.6766,17.0409,16.6134,5.7839,125.5581,0.9322,True
2013-01-15,21.95,22.13,21.78,17.2077404567,33990300.0,0.2781,0.1902,0.0879,16.6102,15.8119,17.4084,64.0974,17.1651,16.6718,6.702,122.9112,0.9322,True
2013-01-16,21.91,22.2,21.85,17.3886262111,36763700.0,0.2984,0.2118,0.0866,16.6707,15.8303,17.5111,66.7601,17.2689,16.7489,7.2982,132.8427,1.5252,True
2013-01-17,22.12,23.06,22.11,17.8369082979,101020600.0,0.3467,0.2388,0.1079,16.7384,15.7621,17.7146,72.229,17.4073,16.8554,9.8618,184.4257,8.3772,True
2013-01-18,21.36,21.44,21.03,16.7122707818,143760400.0,0.2909,0.2492,0.0417,16.7443,15.7701,17.7184,50.0809,17.2894,16.8942,0.61,43.8214,0.4675,True
2013-01-22,21.28,21.29,21.03,16.6493539977,51127400.0,0.2388,0.2471,-0.0083,16.7498,15.7792,17.7204,49.177,17.159,16.9434,0.2354,36.1735,0.4675,False
2013-01-23,21.2,21.22,21.04,16.6021664096,42432300.0,0.1916,0.236,-0.0445,16.7634,15.8091,17.7176,48.474,17.0379,16.9691,1.7746,32.6323,0.4675,False
2013-01-24,21.1,21.18,20.93,16.4763328413,58396800.0,0.1423,0.2173,-0.075,16.7755,15.8427,17.7084,46.5718,16.8554,16.9466,2.1713,22.7224,1.3301,False
2013-01-25,21.04,21.07,20.88,16.4841974393,107632800.0,0.1027,0.1944,-0.0917,16.7877,15.8771,17.6984,46.7118,16.5849,16.9277,0.6689,18.5733,1.7238,False
2013-01-28,21.01,21.09,20.99,16.5549788215,105398300.0,0.0762,0.1707,-0.0946,16.809,15.9419,17.6761,48.0254,16.5534,16.9219,1.5896,27.7192,1.5589,False
2013-01-29,21.09,21.3,21.01,16.7358645758,105703100.0,0.0689,0.1504,-0.0814,16.8503,16.0857,17.6148,51.3116,16.5707,16.9235,3.9531,45.0824,0.1684,False
2013-01-30,21.29,21.46,21.22,16.806645958,34151300.0,0.0681,0.1339,-0.0658,16.8797,16.1718,17.5877,52.5689,16.6116,16.9382,3.8722,63.4896,1.4669,False
2013-01-31,21.3,21.32,21.02,16.5471142235,36534100.0,0.046,0.1163,-0.0703,16.8664,16.1441,17.5887,47.727,16.6258,16.9167,-0.2806,41.6643,0.1835,False
2013-02-01,21.19,21.36,21.09,16.7948490609,31867100.0,0.0479,0.1027,-0.0547,16.8678,16.1461,17.5894,52.2272,16.6879,16.8934,-0.5587,59.6651,0.1469,False
2013-02-04,21.3,21.38,21.15,16.6414893996,38345600.0,0.0366,0.0895,-0.0528,16.8678,16.1461,17.5894,49.4061,16.7052,16.8493,-0.0468,57.2496,0.314,False
2013-02-05,21.1399,21.33,21.06,16.8329137153,30076500.0,0.0427,0.0801,-0.0374,16.8738,16.1554,17.5921,52.8147,16.7246,16.8181,0.497,77.3409,1.7902,False
2013-02-06,21.1599,21.2,20.91,16.6831705362,32361000.0,0.0349,0.0711,-0.0361,16.8786,16.1668,17.5905,49.9918,16.6999,16.7831,-0.6251,58.1133,0.4912,False
2013-02-07,20.97,20.97,20.7,16.5401038046,41015200.0,0.0171,0.0603,-0.0432,16.8621,16.1352,17.5891,47.3985,16.6985,16.7266,-1.2912,34.0536,1.302,False
2013-02-08,20.9,21.09,20.88,16.691118688,28150100.0,0.0149,0.0512,-0.0363,16.8395,16.1209,17.558,50.3135,16.6778,16.6502,-2.3187,51.2359,0.2623,False
2013-02-11,21.0,21.06,20.92,16.7149631433,18897200.0,0.015,0.044,-0.029,16.8101,16.1222,17.498,50.775,16.6925,16.6504,-3.5626,51.0823,0.2623,False
2013-02-12,21.03,21.25,20.99,16.8421335714,28391400.0,0.025,0.0402,-0.0152,16.7871,16.1368,17.4375,53.2559,16.6943,16.6632,-2.9563,64.7312,1.3948,False
2013-02-13,21.22,21.3,21.145,16.8898224819,21267200.0,0.0364,0.0394,-0.003,16.7713,16.1478,17.3947,54.1836,16.7356,16.6824,-2.728,72.4744,1.829,False
2013-02-14,21.13,21.28,21.06,16.8739261784,35262200.0,0.0436,0.0403,0.0034,16.7455,16.187,17.304,53.8023,16.8024,16.7089,-3.1258,65.8262,1.0597,True
2013-02-15,21.23,21.3,20.99,16.7825224332,33809100.0,0.0415,0.0405,0.001,16.6928,16.442,16.9436,51.5662,16.8207,16.7288,-6.6509,57.81,0.4242,True
2013-02-19,21.18,21.21,21.06,16.7586779779,31061600.0,0.0374,0.0399,-0.0025,16.6951,16.4428,16.9474,50.9741,16.8294,16.7424,-0.0218,54.2015,0.4242,False
2013-02-20,21.09,21.1,20.7,16.4765185906,46119800.0,0.0113,0.0342,-0.0228,16.6865,16.4172,16.9557,44.496,16.7563,16.7251,0.1605,19.1215,2.8257,False
2013-02-21,20.7538,20.76,20.12,16.0950073063,60754500.0,-0.0397,0.0194,-0.0591,16.6611,16.289,17.0332,37.5777,16.5973,16.6776,-1.1284,-42.5126,7.7185,False
2013-02-22,20.32,20.49,20.1,16.2301258861,34534800.0,-0.0684,0.0018,-0.0703,16.6488,16.2387,17.0589,41.0554,16.4686,16.6565,-2.23,-50.7254,7.8812,False
2013-02-25,20.57,20.65,20.23,16.0791110028,41525600.0,-0.1022,-0.019,-0.0832,16.6286,16.1531,17.104,38.4877,16.3279,16.6088,-0.9521,-48.647,6.3561,False
2013-02-26,20.49,20.85,20.41,16.3572963142,67247100.0,-0.1053,-0.0362,-0.0691,16.6187,16.1295,17.1078,45.2464,16.2476,16.5898,-0.0877,-18.1302,4.4785,False
2013-02-27,20.6,21.04,20.51,16.6354816257,46966600.0,-0.0844,-0.0459,-0.0385,16.6136,16.1273,17.1,51.0134,16.2794,16.5767,-0.1712,9.3038,2.7265,False
2013-02-28,20.91,21.08,20.82,16.5957408669,34808000.0,-0.0702,-0.0507,-0.0194,16.6031,16.1249,17.0813,50.204,16.3796,16.5708,-0.7271,21.6458,2.3591,False
2013-03-01,20.79,21.19,20.66,16.7149631433,45695700.0,-0.0487,-0.0503,0.0016,16.6115,16.1316,17.0913,52.6202,16.4765,16.5825,0.4462,24.4232,3.7595,True
2013-03-04,21.16,21.29,20.96,16.9057187854,47545800.0,-0.0161,-0.0435,0.0273,16.617,16.1264,17.1077,56.2586,16.6418,16.5968,0.7312,58.8684,2.8222,True
2013-03-05,21.34,21.59,21.3,17.0964744276,38796400.0,0.0248,-0.0298,0.0546,16.6398,16.1064,17.1732,59.5839,16.7897,16.6222,2.0551,109.2545,0.0643,True
2013-03-06,21.53,21.785,21.51,17.2872300697,37188900.0,0.0718,-0.0095,0.0813,16.6625,16.0635,17.2615,62.628,16.92,16.6519,2.1331,145.7357,1.6789,True
2013-03-07,21.8,21.99,21.75,17.3985041943,42380000.0,0.1167,0.0157,0.1009,16.6983,16.0186,17.3779,64.3081,17.0806,16.6858,3.7264,177.3707,3.4767,True
2013-03-08,21.95,22.04,21.465,17.1521114899,44990500.0,0.1308,0.0387,0.0921,16.7289,16.0257,17.432,58.1101,17.168,16.7044,5.1025,140.4504,0.8692,True
2013-03-11,21.53,21.74,21.28,17.2395411592,42148200.0,0.1474,0.0605,0.0869,16.7563,16.0192,17.4934,59.5908,17.2348,16.7348,3.082,113.0334,0.7813,True
2013-03-12,21.66,21.73,21.45,17.1998004004,28617300.0,0.1556,0.0795,0.0761,16.7805,16.019,17.5421,58.5824,17.2554,16.7642,3.1814,115.7879,0.7813,True
2013-03-13,21.56,21.7,21.455,17.211722628,24617400.0,0.1611,0.0958,0.0653,16.799,16.0148,17.5832,58.8064,17.2403,16.8133,2.1176,110.9136,0.7813,True
2013-03-14,21.74,21.85,21.51,17.2077485521,28836500.0,0.1633,0.1093,0.054,16.8149,16.0113,17.6185,58.693,17.2022,16.8874,2.5822,118.9956,0.6055,True
2013-03-15,21.61,21.7,21.27,16.9891743789,52949600.0,0.1458,0.1166,0.0291,16.8207,16.0139,17.6275,52.7037,17.1696,16.938,1.9737,73.9101,1.5977,True
2013-03-18,21.24,21.49,21.19,16.8977706337,35154400.0,0.123,0.1179,0.0051,16.8264,16.0191,17.6337,50.3994,17.1012,16.9926,0.892,46.0776,2.3228,True
2013-03-19,21.26,21.36,21.01,16.8023928126,42546000.0,0.0962,0.1136,-0.0173,16.8286,16.0218,17.6354,48.0506,17.0218,17.0223,0.7072,17.5616,3.9425,False
2013-03-20,21.31,21.36,21.11,16.8341854196,29919000.0,0.0767,0.1062,-0.0295,16.8465,16.056,17.637,48.9011,16.9463,17.0355,1.2322,25.4434,3.9425,False
2013-03-21,21.01,21.14,20.9,16.722911295,32607200.0,0.0516,0.0953,-0.0437,16.8779,16.1631,17.5927,46.0725,16.8493,17.044,1.8304,-13.5549,5.8266,False
2013-03-22,21.15,21.34,21.08,16.953407696,30803200.0,0.0497,0.0862,-0.0364,16.9141,16.2637,17.5644,52.2079,16.8421,17.0599,4.1484,28.7898,3.8537,False
2013-03-25,21.39,21.42,21.08,16.8103409643,32740700.0,0.0363,0.0762,-0.0399,16.9506,16.4211,17.4801,48.5357,16.8246,17.0536,3.7288,20.0972,3.0721,False
2013-03-26,21.28,21.77,21.25,17.2991522973,39548500.0,0.0644,0.0738,-0.0095,16.9977,16.523,17.4725,59.0737,16.924,17.0671,4.4125,95.802,0.2676,False
2013-03-27,21.62,21.975,21.51,17.3508152838,45370900.0,0.0897,0.077,0.0127,17.0335,16.5656,17.5014,60.0012,17.0273,17.0713,4.4439,128.6628,2.1559,True
2013-03-28,21.85,21.91,21.595,17.3547893596,33336700.0,0.1089,0.0834,0.0255,17.0714,16.6293,17.5136,60.0757,17.1537,17.0684,3.9374,125.2423,2.1559,True
2013-04-01,21.67,21.7,21.32,17.0328892135,33718100.0,0.097,0.0861,0.0109,17.0873,16.6758,17.4989,51.7095,17.1696,17.0604,2.4068,59.4554,0.4588,True
2013-04-02,21.52,21.58,21.32,17.0527595929,28166700.0,0.0882,0.0865,0.0016,17.0947,16.6912,17.4982,52.1503,17.2181,17.048,1.3621,50.9503,0.4588,True
2013-04-03,21.45,21.5,21.01,16.7308594468,36620800.0,0.0546,0.0801,-0.0256,17.0764,16.6429,17.5099,45.0189,17.1044,17.0167,-0.4169,-5.2961,3.343,False
2013-04-04,21.05,21.19,20.96,16.7984187367,28702500.0,0.033,0.0707,-0.0377,17.052,16.6136,17.4903,46.6592,16.9939,16.9892,-2.7312,-24.7774,3.8002,False
2013-04-05,20.94,20.97,20.75,16.6434297775,36721600.0,0.0034,0.0572,-0.0539,17.0142,16.5717,17.4567,43.4715,16.8517,16.9516,-4.6385,-68.0943,5.7052,False
2013-04-08,20.89,21.09,20.8,16.7626520538,34213000.0,-0.0104,0.0437,-0.0541,16.9947,16.544,17.4454,46.4847,16.7976,16.9365,-4.3103,-44.7993,4.5026,False
2013-04-09,21.11,21.89,21.06,17.2872300697,61518700.0,0.0208,0.0391,-0.0183,16.9971,16.5408,17.4534,57.232,16.8445,16.9624,0.69,74.4005,2.9806,False
2013-04-10,21.72,22.42,21.71,17.6925858093,67102900.0,0.0773,0.0468,0.0306,17.0218,16.4793,17.5643,63.3292,17.0369,17.0218,3.1753,185.4841,7.4458,True
2013-04-11,21.73,21.91,21.49,17.3468412079,59295600.0,0.0932,0.056,0.0371,17.0285,16.4735,17.5835,56.0294,17.1465,17.0559,0.9677,106.5622,5.3981,True
2013-04-12,21.735,21.8,21.47,17.2276189315,34028000.0,0.095,0.0638,0.0312,17.0295,16.4731,17.5859,53.7408,17.2634,17.0896,-0.2288,88.0773,5.2128,True
2013-04-15,21.5,21.71,21.36,16.9931484547,38459200.0,0.0767,0.0664,0.0103,17.0297,16.4734,17.586,49.4819,17.3095,17.0922,0.0461,56.8066,4.1878,True
2013-04-16,21.47,21.93,21.42,17.4183745737,64767000.0,0.0953,0.0722,0.0231,17.0557,16.4782,17.6332,56.2231,17.3357,17.1328,2.0475,119.8722,6.0493,True
2013-04-17,21.79,22.14,21.57,17.4302968013,79461200.0,0.1098,0.0797,0.0301,17.0871,16.4999,17.6743,56.3978,17.2833,17.1415,3.6517,139.1276,7.7884,True
2013-04-18,22.05,22.4,21.9,17.6766895058,76237300.0,0.1396,0.0917,0.0479,17.1293,16.5012,17.7573,59.9395,17.3492,17.1632,4.8689,188.6546,9.8885,True
2013-04-19,22.27,22.45,22.21,17.8356525409,49101000.0,0.174,0.1081,0.0658,17.1849,16.515,17.8548,62.0692,17.4708,17.1953,6.1968,209.9116,10.2881,True
2013-04-22,22.48,22.94,22.35,18.1853712182,52817000.0,0.2269,0.1319,0.095,17.2465,16.4571,18.0359,66.293,17.7093,17.2721,7.4977,255.3721,14.0849,True
2013-04-23,22.98,23.45,22.93,18.5788047301,62494100.0,0.2971,0.1649,0.1322,17.3349,16.3816,18.2882,70.2819,17.9414,17.3739,9.4771,316.8234,17.7687,True
2013-04-24,23.28,23.79,23.245,18.8053270551,54282000.0,0.3668,0.2053,0.1615,17.4102,16.2621,18.5584,72.3038,18.2164,17.5122,9.2788,332.3625,20.0915,True
2013-04-25,23.65,23.87,23.32,18.582778806,109178000.0,0.3995,0.2441,0.1553,17.4718,16.2159,18.7278,67.4717,18.3976,17.6311,8.6234,297.0463,20.628,True
2013-04-26,23.31,23.56,23.14,18.5986751095,101377300.0,0.4218,0.2797,0.1421,17.534,16.1875,18.8805,67.6372,18.5502,17.7615,7.5308,253.2483,18.8029,True
2013-04-29,23.44,23.83,23.4,18.8848085727,102141600.0,0.4573,0.3152,0.1421,17.6266,16.1797,19.0735,70.5293,18.6901,17.9029,9.8157,267.9765,20.6346,True
2013-04-30,23.72,24.0,23.64,19.0358234561,41468900.0,0.4919,0.3505,0.1414,17.7258,16.1813,19.2703,71.947,18.7815,18.0195,11.2141,267.3126,21.7646,True
2013-05-01,23.82,24.17,23.81,19.0676160631,38373800.0,0.516,0.3836,0.1324,17.8426,16.2637,19.4215,72.2481,18.8339,18.1112,12.4186,258.0592,22.8813,True
2013-05-02,23.73,24.15,23.67,19.1629938842,33486300.0,0.5366,0.4142,0.1224,17.9608,16.3584,19.5633,73.1737,18.95,18.2323,13.9689,234.5602,21.4298,True
2013-05-03,24.22,24.22,23.95,19.2226050223,30085800.0,0.5514,0.4417,0.1097,18.0898,16.5174,19.6622,73.7597,19.0748,18.3653,16.5829,240.5235,23.3851,True
2013-05-06,24.17,24.21,23.85,19.182491072,31009100.0,0.5535,0.464,0.0895,18.2108,16.6941,19.7275,72.616,19.1343,18.5112,15.8717,215.9991,22.3344,True
2013-05-07,23.97,24.25,23.94,19.3750380338,38605600.0,0.5642,0.484,0.0801,18.3152,16.7798,19.8506,74.6384,19.2021,18.6417,11.8215,207.4775,22.6025,True
2013-05-08,24.04,24.29,23.9601,19.4552659345,24900600.0,0.5725,0.5017,0.0708,18.4033,16.8194,19.9872,75.448,19.2797,18.7767,9.3582,194.7599,22.8733,True
2013-05-09,24.1963,24.57,24.1,19.5435166254,31333900.0,0.5796,0.5173,0.0623,18.5131,16.9329,20.0934,76.3381,19.3558,18.9011,13.1936,191.4496,24.7472,True
2013-05-10,24.42,24.54,24.35,19.6558356865,22554800.0,0.5874,0.5313,0.0561,18.6346,17.0954,20.1737,77.4528,19.4424,19.0225,13.6259,184.5051,24.7472,True
2013-05-13,24.41,24.49,24.03,19.3188785033,28535200.0,0.5601,0.5371,0.023,18.7508,17.3835,20.1182,67.267,19.4697,19.098,13.8645,155.2271,21.2648,True
2013-05-14,24.08,24.17,23.78,19.1263315414,36694400.0,0.5168,0.533,-0.0162,18.8362,17.6059,20.0665,62.2544,19.42,19.1345,11.2493,129.5739,18.6337,False
2013-05-15,23.89,24.2,23.81,19.4151519842,33568900.0,0.5001,0.5265,-0.0263,18.9355,17.865,20.006,66.2914,19.4119,19.1752,10.3309,130.583,18.8485,False
2013-05-16,24.06,24.4,23.93,19.2065594422,29812900.0,0.4647,0.5141,-0.0494,19.012,18.1063,19.9177,61.2244,19.3446,19.2168,9.9515,124.6021,20.2759,False
2013-05-17,24.12,24.22,23.9,19.286787343,36277400.0,0.4381,0.4989,-0.0608,19.0845,18.3513,19.8178,62.4085,19.2707,19.2626,8.8973,116.1541,19.9541,False
2013-05-20,24.08,24.25,24.0,19.3188785033,31324400.0,0.4148,0.4821,-0.0673,19.1412,18.5296,19.7528,62.8941,19.2707,19.2916,6.7032,113.6265,20.1713,False
2013-05-21,24.1,24.25,24.0,19.3750380338,37917900.0,0.3962,0.4649,-0.0687,19.181,18.6194,19.7426,63.7716,19.3205,19.3142,4.3826,109.5462,20.1713,False
2013-05-22,24.13,24.53,23.94,19.3108557132,49686400.0,0.3721,0.4463,-0.0742,19.2063,18.6697,19.7429,61.9769,19.2996,19.3304,4.0788,106.9889,22.2091,False
2013-05-23,23.88,24.12,23.84,19.294810133,38132900.0,0.3477,0.4266,-0.0789,19.2419,18.7872,19.6966,61.5132,19.3173,19.3392,1.9962,93.026,21.0865,False
2013-05-24,23.92,24.04,23.58,19.1929206991,30861700.0,0.3164,0.4046,-0.0881,19.2716,18.9239,19.6193,58.5338,19.2985,19.3372,2.9955,81.0954,18.2152,False
2013-05-28,24.16,24.4,24.0,19.3188785033,31153700.0,0.2984,0.3833,-0.0849,19.2933,18.9941,19.5926,61.0336,19.2985,19.3463,3.3535,94.1972,20.8577,False
2013-05-29,23.96,24.38,23.89,19.4713115147,31653900.0,0.293,0.3653,-0.0722,19.3151,19.031,19.5992,63.8588,19.3178,19.3527,2.5373,91.5971,19.6563,False
2013-05-30,24.28,24.5,24.21,19.4231747742,26299900.0,0.2817,0.3486,-0.0669,19.3329,19.0691,19.5966,62.3298,19.3402,19.3506,2.3172,94.5876,20.5327,False
2013-05-31,24.23,24.71,24.13,19.4793343048,47793200.0,0.274,0.3336,-0.0596,19.3487,19.0897,19.6077,63.4245,19.3771,19.3463,3.2797,94.3105,22.0459,False
2013-06-03,24.88,25.45,24.83,20.2495221521,76493500.0,0.3263,0.3322,-0.0058,19.4,18.9356,19.8644,74.3689,19.5884,19.3859,5.0784,129.9828,27.0254,False
2013-06-04,25.555,25.98,25.35,20.345795633,68515500.0,0.3713,0.34,0.0313,19.4582,18.8486,20.0677,75.3565,19.7938,19.4544,7.311,143.141,30.2697,True
2013-06-05,25.11,25.28,24.65,19.816291488,53335200.0,0.36,0.344,0.016,19.4803,18.8527,20.1078,61.4123,19.8628,19.5004,4.2474,104.9837,22.9293,True
2013-06-06,24.75,24.94,24.27,19.7761775376,40020000.0,0.3439,0.344,-0.0001,19.4963,18.8558,20.1368,60.5036,19.9334,19.5244,2.676,89.3053,19.2206,False
2013-06-07,24.4,24.7,24.215,19.7280407971,35539400.0,0.3235,0.3399,-0.0164,19.5055,18.8573,20.1537,59.374,19.9832,19.5592,0.5291,80.9505,18.6936,False
2013-06-10,24.71,25.09,24.64,20.0649979803,29780800.0,0.3308,0.3381,-0.0073,19.526,18.8356,20.2163,64.3639,19.9463,19.6111,2.2412,98.1625,21.2055,False
2013-06-11,24.83,25.08,24.63,19.824314278,27077800.0,0.3135,0.3332,-0.0197,19.5513,18.8561,20.2464,58.8336,19.842,19.6448,2.4091,90.4155,21.1079,False
2013-06-12,24.96,25.0,24.41,19.6237445261,24535200.0,0.2803,0.3226,-0.0423,19.5761,18.9085,20.2438,54.6416,19.8035,19.6613,3.434,79.3705,18.9655,False
2013-06-13,24.46,25.01,24.4,20.0489524002,27707000.0,0.2851,0.3151,-0.03,19.6078,18.9141,20.3015,60.9599,19.858,19.7106,3.3471,86.1526,18.8683,False
2013-06-14,25.02,25.14,24.84,19.9927928696,24762700.0,0.2811,0.3083,-0.0272,19.6471,18.9598,20.3345,59.7815,19.911,19.7571,3.0328,92.55,19.7353,False
2013-06-17,25.11,25.35,24.91,20.137203091,42643200.0,0.2863,0.3039,-0.0176,19.6897,18.9916,20.3877,61.8152,19.9254,19.82,4.6656,98.4932,21.1201,False
2013-06-18,25.07,25.65,25.07,20.4300349288,36674300.0,0.3104,0.3052,0.0052,19.7452,18.9988,20.4916,65.5949,20.0465,19.8941,5.7732,110.7832,23.0488,True
2013-06-19,25.49,25.68,25.0,20.0569751903,28843900.0,0.2961,0.3034,-0.0073,19.7793,19.0414,20.5172,57.7872,20.1332,19.9332,5.8969,100.0212,22.339,False
2013-06-20,24.73,24.75,24.1,19.4031177991,63565700.0,0.2293,0.2885,-0.0593,19.7839,19.0567,20.5111,47.2302,20.004,19.9318,0.8969,50.9033,13.7588,False
2013-06-21,24.31,24.35,24.09,19.4111405891,67754000.0,0.175,0.2658,-0.0909,19.7897,19.0765,20.5029,47.3566,19.8877,19.9273,0.9536,42.1244,13.6687,False
2013-06-24,24.08,24.22,23.41,18.9177389995,49145200.0,0.0911,0.2309,-0.1398,19.776,19.0087,20.5433,40.8996,19.6438,19.8385,0.7488,13.4957,7.7675,False
2013-06-25,23.83,23.94,23.57,19.1584227017,34571300.0,0.0435,0.1934,-0.1499,19.768,18.9787,20.5572,44.8311,19.3895,19.7593,-1.8852,15.1788,7.7675,False
2013-06-26,24.2,24.235,23.89,19.2587075777,33645000.0,0.0137,0.1575,-0.1437,19.7573,18.9469,20.5677,46.4222,19.2298,19.7222,-0.5947,28.6855,9.8669,False
2013-06-27,24.1,24.35,24.01,19.294810133,25564500.0,-0.0069,0.1246,-0.1315,19.7509,18.9281,20.5737,47.0116,19.2082,19.6901,-0.6122,33.0564,10.6729,False
2013-06-28,23.93,24.41,23.73,19.4392203544,80413900.0,-0.0114,0.0974,-0.1088,19.7489,18.9232,20.5746,49.3976,19.2138,19.6708,-1.2141,30.3482,8.2754,False
2013-07-01,24.35,24.42,23.84,19.1632363758,29698200.0,-0.0368,0.0706,-0.1074,19.6946,18.8649,20.5243,45.2276,19.2629,19.6107,-4.0472,22.6019,8.3475,False
2013-07-02,23.87,24.04,23.54,19.0300580605,28290100.0,-0.067,0.043,-0.11,19.6288,18.8075,20.4501,43.3362,19.2372,19.5577,-7.4673,-3.4012,5.8095,False
2013-07-03,23.7,23.9,23.45,19.0637537788,18167200.0,-0.0871,0.017,-0.1042,19.5912,18.7393,20.4431,43.9714,19.1982,19.5204,-5.4589,-12.7663,5.0588,False
2013-07-05,23.95,24.08,23.675,19.3028329231,17830400.0,-0.0829,-0.003,-0.0799,19.5675,18.7112,20.4238,48.371,19.1998,19.4707,-3.4483,5.5801,6.4094,False
2013-07-08,23.86,23.91,23.03,18.6008387914,68826600.0,-0.1346,-0.0293,-0.1053,19.5111,18.5612,20.461,38.7887,19.0321,19.3779,-3.1984,-53.9418,1.1648,False
2013-07-09,23.3,23.42,23.11,18.5607248411,34739800.0,-0.1768,-0.0588,-0.118,19.4359,18.4364,20.4354,38.3239,18.9116,19.2728,-6.656,-76.7967,1.1648,False
2013-07-10,23.14,23.297,22.64,18.6529869269,50037500.0,-0.2004,-0.0871,-0.1133,19.3774,18.3392,20.4155,40.093,18.8362,19.1543,-7.1093,-103.0502,2.4581,False
2013-07-11,23.56,24.0,23.47,19.2466733926,41313800.0,-0.1693,-0.1036,-0.0658,19.3585,18.3253,20.3917,49.9838,18.8728,19.1003,-4.0,-23.0764,2.8349,False
2013-07-12,23.95,24.0,23.65,19.1744682819,34561900.0,-0.1488,-0.1126,-0.0362,19.3148,18.3292,20.3004,48.9311,18.8471,19.085,-4.0384,-25.864,2.8349,False
2013-07-15,23.84,23.97,23.76,19.2065594422,25650100.0,-0.1285,-0.1158,-0.0127,19.2755,18.3398,20.2112,49.4382,18.9683,19.0714,-4.6539,-26.5613,2.8349,False
2013-07-16,24.0,24.3,23.9,19.4552659345,34496100.0,-0.0912,-0.1109,0.0196,19.2414,18.3876,20.0951,53.2895,19.1472,19.1072,-4.142,6.3566,5.2513,True
2013-07-17,24.3,24.43,24.04,19.3750380338,44084200.0,-0.0674,-0.1022,0.0348,19.1886,18.5263,19.851,51.9226,19.2916,19.1217,-4.7563,11.3386,6.186,True
2013-07-18,23.47,23.61,23.16,18.6481732529,77863900.0,-0.106,-0.1029,-0.003,19.1182,18.5468,19.6896,41.5714,19.1719,19.081,-8.0607,-131.9566,0.5665,False
2013-07-19,23.11,23.15,22.81,18.4845083353,45866700.0,-0.148,-0.1119,-0.0361,19.0723,18.4541,19.6904,39.6638,19.0339,19.027,-6.4646,-184.2189,3.0598,False
2013-07-22,23.07,23.12,22.73,18.2678930033,35890900.0,-0.1966,-0.1289,-0.0677,19.0151,18.3255,19.7047,37.2404,18.8462,18.9489,-5.0513,-200.3691,3.6216,False
2013-07-23,22.85,22.99,22.64,18.2518474231,28521400.0,-0.2336,-0.1498,-0.0838,18.9818,18.2165,19.7471,37.0607,18.6055,18.8881,-5.0784,-209.408,4.2564,False
2013-07-24,22.93,23.0,22.63,18.3962576445,33432700.0,-0.2485,-0.1696,-0.0789,18.9437,18.1423,19.7451,39.8592,18.4097,18.8459,-3.9265,-194.0517,4.3276,False
2013-07-25,22.85,23.06,22.82,18.5005539155,114558100.0,-0.249,-0.1854,-0.0635,18.9058,18.0959,19.7156,41.8596,18.3802,18.8083,-4.8484,-168.4523,3.8563,False
2013-07-26,22.94,23.26,22.9,18.661009717,110474500.0,-0.2337,-0.1951,-0.0386,18.8741,18.0781,19.6701,44.8815,18.4155,18.7655,-4.4764,-139.4754,2.2901,False
2013-07-29,23.17,23.3,23.07,18.6449641369,85543100.0,-0.2204,-0.2002,-0.0202,18.8344,18.0768,19.5919,44.633,18.4909,18.7685,-4.5473,-126.1526,1.9773,False
2013-07-30,23.3,23.5,23.28,18.7572831979,28855200.0,-0.1985,-0.1998,0.0013,18.8141,18.0712,19.5569,46.841,18.592,18.7816,-3.7674,-95.868,0.4159,True
2013-07-31,23.37,23.46,23.26,18.7211806426,27679200.0,-0.1819,-0.1962,0.0143,18.7986,18.0616,19.5357,46.2064,18.657,18.7861,-2.4126,-96.9075,0.5707,True
