date,open,high,low,Close,vol,MACD_Signal,MACD_Hist,MACD,Real Middle Band,Real Lower Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-10-01,17.21,17.38,16.72,14.3696733727,8919200.0,0.0458,-0.219,-0.1732,15.6918,14.3745,17.0091,36.0408,14.8735,15.7624,-3.4444,-33.8397,6.2933,False
2012-10-02,16.94,17.03,16.63,14.3353986598,8644800.0,-0.011,-0.2274,-0.2384,15.6507,14.2226,17.0788,35.7328,14.6799,15.659,-4.8072,-45.7893,6.7381,False
2012-10-03,16.85,16.95,16.56,14.2325745212,7479800.0,-0.0678,-0.2271,-0.2949,15.613,14.0807,17.1453,34.7774,14.5479,15.5036,-4.6682,-54.3433,7.087,False
2012-10-04,16.74,16.83,16.38,14.3096926252,7479300.0,-0.1202,-0.2095,-0.3297,15.5474,13.9133,17.1816,36.1492,14.3817,15.3488,-8.3333,-62.6772,7.9871,False
2012-10-05,16.85,17.17,16.51,14.2668492341,5854500.0,-0.1675,-0.1892,-0.3567,15.4592,13.7503,17.1681,35.7022,14.3028,15.1957,-9.9161,-58.7621,6.0143,False
2012-10-08,16.54,16.88,16.34,14.2325745212,3986600.0,-0.2093,-0.1671,-0.3764,15.3906,13.6023,17.179,35.3278,14.2754,15.038,-9.9253,-74.8461,6.8793,False
2012-10-09,16.63,16.7399,16.32,14.2068684866,5767400.0,-0.2454,-0.1443,-0.3897,15.3067,13.4624,17.1509,35.0326,14.2497,14.9032,-10.4818,-85.2231,6.9817,False
2012-10-10,16.6,16.71,16.29,14.0097888875,5162700.0,-0.2786,-0.1328,-0.4113,15.179,13.3469,17.0111,32.7822,14.2052,14.7587,-13.8882,-99.1105,7.1375,False
2012-10-11,16.48,16.63,16.32,14.0097888875,4622200.0,-0.3076,-0.116,-0.4236,15.0479,13.2762,16.8196,32.7822,14.1452,14.6313,-15.1097,-105.416,7.1375,False
2012-10-12,16.33,16.41,16.1,14.0097888875,6340200.0,-0.3317,-0.0967,-0.4284,14.9202,13.2379,16.6025,32.7822,14.0938,14.5091,-17.95,-119.0297,8.3024,False
2012-10-15,16.52,16.83,16.38,14.3868107292,5376200.0,-0.3448,-0.0524,-0.3972,14.8097,13.3012,16.3181,41.6079,14.1246,14.4245,-14.0888,-92.5176,5.7276,False
2012-10-16,16.86,17.65,16.81,14.9780495262,11526100.0,-0.3401,0.019,-0.3211,14.7471,13.3824,16.1119,52.1615,14.2788,14.4028,-8.5492,-46.2577,0.9618,True
2012-10-17,17.17,17.51,17.12,14.8323819965,5874800.0,-0.3259,0.0566,-0.2694,14.6799,13.4813,15.8784,49.7862,14.4434,14.3988,-7.8421,-52.477,0.9618,True
2012-10-18,18.36,19.22,17.72,15.594994358,25742400.0,-0.2937,0.1288,-0.165,14.6636,13.5255,15.8016,60.0027,14.7604,14.4291,2.0712,39.7239,7.9834,True
2012-10-19,18.17,18.38,17.69,15.243678551,7933000.0,-0.2569,0.1475,-0.1093,14.6336,13.5942,15.673,54.5269,15.0072,14.4679,-2.7513,-0.6851,7.813,True
2012-10-22,17.64,17.89,17.49,15.1751291253,5106900.0,-0.2195,0.1495,-0.0699,14.6096,13.6462,15.573,53.5061,15.1648,14.5216,-2.7189,-24.9673,6.6716,True
2012-10-23,17.42,17.67,17.16,15.0551676302,8294400.0,-0.1852,0.1373,-0.0479,14.5972,13.664,15.5304,51.6916,15.1803,14.5696,-4.0717,-46.0665,4.8097,True
2012-10-24,17.58,17.58,15.91,13.7013164717,20584000.0,-0.1757,0.0377,-0.138,14.5376,13.5378,15.5375,36.6591,14.9541,14.5342,-1.7328,-131.8131,1.7931,True
2012-10-25,15.87,16.15,15.77,13.7698658974,9083500.0,-0.1809,-0.0207,-0.2016,14.4691,13.4561,15.482,37.6429,14.589,14.4982,-9.0653,-169.3474,2.4927,False
